HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
GA07D,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 1-2",.,1,1,2,2,2,.,.,.,.,6,16,.,4,.,1,35
GA07E,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,1,1,3,5,2,.,.,.,.,6,14,.,1,.,3,36
GA10G,"Open or Laparoscopic, Cholecystectomy, 18 years and under",.,.,.,.,.,1,.,.,.,.,3,2,.,1,.,.,7
GA10H,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 4+",.,1,.,.,.,2,.,.,.,.,.,5,.,1,.,1,10
GA10J,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 1-3",3,1,.,1,3,9,.,.,.,.,1,73,.,16,.,19,126
GA10K,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 0",7,2,2,5,11,16,.,.,.,.,1,85,.,34,.,16,179
GA10L,"Open Cholecystectomy, 19 years and over, with CC Score 3+",.,.,.,2,5,.,.,.,.,.,2,7,.,1,.,.,17
GA10M,"Open Cholecystectomy, 19 years and over, with CC Score 1-2",3,.,.,.,6,1,.,.,.,.,2,9,.,1,.,1,23
GA10N,"Open Cholecystectomy, 19 years and over, with CC Score 0",3,3,1,2,5,4,.,.,.,.,3,15,.,3,.,4,43
GA11Z,Pancreatic Necrosectomy,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,.,7
GA13A,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,.,2
GA13B,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,2,.,1,.,.,.,.,2,4,.,.,.,.,9
GB05F,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,1,1,1,.,1,.,.,.,.,.,1,1,.,.,.,2,8
GB05G,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,.,4,1,1,2,.,.,.,1,.,1,2,.,.,.,3,15
GB05H,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,.,5,.,.,2,.,.,.,.,.,.,1,.,.,.,1,9
GB06E,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 6+,1,3,.,.,5,.,.,.,3,.,2,12,.,.,.,10,36
GB06F,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 4-5,.,12,.,2,8,.,.,.,4,.,.,9,.,.,.,13,48
GB06G,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-3,1,15,2,6,17,.,.,.,2,.,1,25,.,.,.,10,79
GB06H,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,1,25,.,5,25,1,.,.,3,.,.,36,.,.,.,29,125
GB09D,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,.,2,.,.,3,.,.,.,.,.,.,.,.,.,.,1,6
GB09E,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,.,.,1,.,1,.,.,.,.,.,1,2,.,.,.,.,5
GB09F,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
GB11Z,Diagnostic Endoscopic Retrograde Cholangiopancreatography,.,.,1,.,4,.,.,.,.,.,.,.,.,.,.,.,5
GC01C,Liver Failure Disorders with Multiple Interventions,3,.,.,.,1,.,.,.,.,.,.,.,.,.,.,2,6
GC01D,Liver Failure Disorders with Single Intervention,10,4,.,3,7,1,.,.,3,.,1,4,.,5,.,11,49
GC01E,"Liver Failure Disorders without Interventions, with CC Score 5+",4,7,.,.,16,4,1,.,2,1,2,.,.,3,.,11,51
GC01F,"Liver Failure Disorders without Interventions, with CC Score 0-4",15,21,3,4,11,6,1,.,4,1,2,4,.,8,.,9,89
GC12C,"Malignant, Hepatobiliary or Pancreatic Disorders, with Multiple Interventions",.,.,3,.,4,.,.,.,1,.,1,3,.,.,.,2,14
GC12D,"Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 5+",1,1,3,.,4,1,.,.,1,.,4,5,.,.,.,2,22
GC12E,"Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 2-4",2,3,1,1,3,1,.,.,.,.,3,13,.,1,.,2,30
GC12F,"Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 0-1",1,1,6,2,4,1,.,.,.,.,.,6,.,.,.,2,23
GC12G,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 6+",10,5,11,2,18,3,2,.,2,2,9,12,.,2,.,12,90
GC12H,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 3-5",18,19,24,6,20,7,2,.,1,1,13,43,.,6,.,22,182
GC12J,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 1-2",12,10,36,6,19,7,.,.,2,.,14,32,.,6,.,23,167
GC12K,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 0",3,7,13,6,5,.,.,.,1,.,4,9,.,2,.,3,53
GC17A,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Multiple Interventions, with CC Score 9+",.,1,.,1,1,.,.,.,.,.,.,5,.,.,.,1,9
GC17B,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Multiple Interventions, with CC Score 4-8",2,2,.,2,3,2,.,.,.,.,1,20,.,2,.,2,36
GC17C,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Multiple Interventions, with CC Score 0-3",3,2,1,.,5,.,.,.,.,.,1,13,.,.,.,1,26
GC17D,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 9+",.,3,.,1,5,.,2,.,3,.,4,3,.,1,.,4,26
GC17E,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 4-8",16,11,4,3,20,7,1,.,1,.,3,35,.,2,.,7,110
GC17F,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 0-3",7,24,6,9,40,17,.,.,6,.,12,74,.,1,.,21,217
GC17G,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 8+",4,27,2,3,24,20,7,.,3,2,12,41,.,9,.,22,176
GC17H,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 5-7",53,48,14,13,89,44,3,.,6,5,18,138,.,24,.,73,528
GC17J,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 2-4",172,206,48,67,262,96,4,.,17,6,81,387,2,80,.,202,"1,630"
GC17K,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 0-1",289,450,29,206,408,236,1,.,7,1,65,490,1,120,.,393,"2,696"
GC18A,Non-Obstructive Jaundice with CC Score 5+,.,1,.,.,1,.,.,.,2,.,1,3,.,2,.,5,15
GC18B,Non-Obstructive Jaundice with CC Score 0-4,13,20,3,5,15,8,1,.,.,.,4,13,1,7,.,15,105
HC20H,Vertebral Column Injury with Interventions,1,2,.,.,.,1,.,.,.,.,.,3,.,.,.,.,7
HC20J,"Vertebral Column Injury without Interventions, with CC Score 6+",4,6,8,5,5,3,.,1,10,1,.,24,1,1,.,12,81
HC20K,"Vertebral Column Injury without Interventions, with CC Score 3-5",11,19,2,9,11,8,1,.,6,1,.,54,6,3,.,18,149
HC20L,"Vertebral Column Injury without Interventions, with CC Score 1-2",9,16,9,4,6,9,1,2,5,3,5,86,6,4,.,20,185
HC20M,"Vertebral Column Injury without Interventions, with CC Score 0",8,7,.,6,8,4,.,.,.,.,1,41,1,10,.,13,99
HC21D,Spinal Cord Injury with CC Score 2+,.,.,2,.,.,.,.,.,.,.,.,1,.,.,.,.,3
HC21E,Spinal Cord Injury with CC Score 0-1,1,.,.,.,.,1,.,.,.,.,.,1,.,.,.,.,3
HC26D,"Scoliosis or Other Spinal Deformity, with CC Score 3+",.,.,.,.,.,.,1,.,1,.,1,3,.,1,.,.,7
HC26E,"Scoliosis or Other Spinal Deformity, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,1,4
HC26F,"Scoliosis or Other Spinal Deformity, with CC Score 0",.,1,1,.,.,.,.,.,.,.,1,1,.,.,.,.,4
HC27H,"Degenerative Spinal Conditions with Interventions, with CC Score 3+",1,.,.,1,.,2,.,.,.,.,.,3,.,.,.,2,9
HC27J,"Degenerative Spinal Conditions with Interventions, with CC Score 0-2",2,.,.,.,1,1,.,.,1,.,.,1,.,.,.,2,8
HC27K,"Degenerative Spinal Conditions without Interventions, with CC Score 9+",6,.,.,.,.,3,1,.,.,.,1,7,.,1,.,4,23
HC27L,"Degenerative Spinal Conditions without Interventions, with CC Score 6-8",2,7,3,1,6,4,1,1,1,.,.,14,.,3,.,5,48
HC27M,"Degenerative Spinal Conditions without Interventions, with CC Score 3-5",8,16,11,3,7,8,4,2,4,5,5,22,4,8,.,27,134
HC27N,"Degenerative Spinal Conditions without Interventions, with CC Score 0-2",31,31,4,8,53,13,1,5,3,4,9,101,1,29,.,31,324
HC28J,"Spinal Cord Conditions without Interventions, with CC Score 7+",1,.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,3
HC28K,"Spinal Cord Conditions without Interventions, with CC Score 5-6",1,2,.,.,1,.,.,.,.,1,.,1,.,1,.,2,9
HC28L,"Spinal Cord Conditions without Interventions, with CC Score 3-4",.,2,1,.,4,.,.,.,.,1,.,1,.,.,.,2,11
HC28M,"Spinal Cord Conditions without Interventions, with CC Score 0-2",1,.,1,.,8,1,.,1,.,.,.,3,.,.,.,1,16
HC29A,Inflammatory Spinal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,5,1,.,.,.,6
HC29B,Inflammatory Spinal Conditions with CC Score 0-1,.,4,.,.,2,1,.,1,.,.,.,9,.,.,.,1,18
HC30D,Spinal Tumours with CC Score 2+,.,.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,3
HC31H,"Spinal Infection with Interventions, with CC Score 6+",.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
HC31J,"Spinal Infection with Interventions, with CC Score 0-5",1,1,.,.,.,1,.,.,.,.,.,3,.,.,.,2,8
HC31K,"Spinal Infection without Interventions, with CC Score 10+",.,.,.,1,4,.,.,.,.,.,.,.,.,.,.,.,5
HC31L,"Spinal Infection without Interventions, with CC Score 6-9",1,.,.,.,.,.,.,.,.,.,.,2,.,1,.,.,4
HC31M,"Spinal Infection without Interventions, with CC Score 3-5",.,2,.,1,1,.,.,.,1,.,.,12,.,2,.,5,24
HC31N,"Spinal Infection without Interventions, with CC Score 0-2",.,1,.,1,11,.,1,.,.,.,.,5,.,1,.,.,20
HC32G,Low Back Pain with Interventions,.,1,.,1,.,.,.,.,.,.,.,1,.,1,.,1,5
HC32H,"Low Back Pain without Interventions, with CC Score 6+",6,.,.,.,1,1,.,.,.,2,.,6,.,1,.,2,19
HC32J,"Low Back Pain without Interventions, with CC Score 3-5",6,4,2,.,.,.,.,.,.,.,2,7,5,3,.,4,33
HC32K,"Low Back Pain without Interventions, with CC Score 0-2",9,4,2,1,11,2,.,2,1,.,1,14,.,6,.,11,64
HC51C,"Complex Instrumented Correction of Spinal Deformity, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC51E,"Complex Instrumented Correction of Spinal Deformity, 18 years and under, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC52B,Complex Spinal Reconstructive Procedures with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
HC52C,Complex Spinal Reconstructive Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
HC52D,Complex Spinal Reconstructive Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HC53A,Very Major Spinal Reconstructive Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
HC53B,Very Major Spinal Reconstructive Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
HC53C,Very Major Spinal Reconstructive Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
HC54A,Major Spinal Reconstructive Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,9
HC54B,Major Spinal Reconstructive Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
HC54C,Major Spinal Reconstructive Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
HC60A,Very Complex Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
HC60B,Very Complex Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
HC60C,Very Complex Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,16,.,.,.,.,16
HC61A,Complex Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,10
HC61B,Complex Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,14,.,.,.,.,14
HC61C,Complex Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,1,.,.,.,25,.,.,.,.,26
HC62A,Very Major Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
HC62B,Very Major Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,10
HC62C,Very Major Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,42,.,.,.,.,42
HC63A,Major Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
HC63B,Major Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,9
HC63C,Major Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,21,.,.,.,.,21
HC64A,Intermediate Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,10
HC64B,Intermediate Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,16,.,.,.,.,16
HC64C,Intermediate Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,2,.,.,.,69,.,.,.,.,71
HC70A,Complex Intradural Spinal Procedures with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
HC70B,Complex Intradural Spinal Procedures with CC Score 0-1,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
HC71Z,Major Intradural Spinal Procedures,.,.,.,.,1,.,.,.,.,.,.,4,.,.,.,.,5
HD21D,Soft Tissue Disorders with CC Score 12+,.,2,.,.,.,1,.,.,.,.,.,.,2,.,.,.,5
HD21E,Soft Tissue Disorders with CC Score 9-11,1,2,3,.,5,.,1,.,1,2,1,3,.,1,.,6,26
HD21F,Soft Tissue Disorders with CC Score 6-8,5,13,7,4,7,8,1,2,5,2,2,8,.,2,.,15,81
HD21G,Soft Tissue Disorders with CC Score 3-5,12,17,2,4,22,8,.,4,3,1,8,12,1,2,.,15,111
HD21H,Soft Tissue Disorders with CC Score 0-2,11,12,4,4,19,5,.,4,2,.,5,6,.,5,.,38,115
HD23D,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 12+",.,3,2,.,5,.,.,4,3,4,.,4,2,1,.,2,30
HD23E,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 9-11",1,4,7,2,5,1,.,6,6,1,2,7,2,.,.,10,54
HD23F,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 7-8",6,17,3,1,14,4,1,8,4,.,4,12,.,.,.,3,77
HD23G,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 5-6",11,23,9,1,13,4,3,14,4,.,5,16,1,4,.,25,133
HD23H,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 3-4",14,24,10,3,17,3,2,17,8,1,2,11,.,5,.,22,139
HD23J,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",21,24,5,8,36,6,3,22,2,1,4,19,.,9,.,30,190
HD24D,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 12+",6,.,3,.,.,3,1,2,6,1,.,3,1,.,.,.,26
HD24E,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 8-11",3,5,2,2,3,3,4,7,2,4,1,2,3,.,.,10,51
HD24F,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 5-7",7,4,13,.,9,1,1,6,5,3,.,14,2,1,.,18,84
HD24G,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4",11,12,5,.,15,4,.,6,2,5,2,7,1,1,.,11,82
HD24H,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1",4,.,.,1,4,1,.,3,.,.,.,9,.,2,.,4,28
HD25D,"Infections of Bones or Joints, with CC Score 13+",.,.,3,.,4,6,.,2,4,.,2,6,.,.,.,4,31
HD25E,"Infections of Bones or Joints, with CC Score 9-12",4,11,1,2,6,3,.,4,4,.,.,5,.,4,.,19,63
HD25F,"Infections of Bones or Joints, with CC Score 5-8",9,11,6,5,19,13,1,7,4,.,2,12,.,4,.,12,105
HD25G,"Infections of Bones or Joints, with CC Score 2-4",15,10,4,8,24,2,.,7,2,1,4,6,.,2,.,8,93
HD25H,"Infections of Bones or Joints, with CC Score 0-1",5,10,.,1,6,3,.,.,.,.,1,4,.,2,.,3,35
HD26D,"Musculoskeletal Signs or Symptoms, with CC Score 12+",1,.,.,1,.,.,.,.,2,.,.,.,.,.,.,.,4
HD26E,"Musculoskeletal Signs or Symptoms, with CC Score 8-11",5,2,6,2,9,1,.,.,3,1,.,6,3,.,.,2,40
HD26F,"Musculoskeletal Signs or Symptoms, with CC Score 4-7",18,15,18,.,15,5,.,1,1,2,4,14,1,6,.,14,114
HD26G,"Musculoskeletal Signs or Symptoms, with CC Score 0-3",7,9,9,.,7,2,1,2,.,.,3,25,1,4,.,10,80
HD39D,Pathological Fractures with CC Score 11+,2,.,.,.,.,1,.,.,5,.,.,1,2,.,.,3,14
HD39E,Pathological Fractures with CC Score 8-10,1,.,.,.,2,.,1,.,5,2,.,5,.,2,.,9,27
HD39F,Pathological Fractures with CC Score 6-7,.,2,1,.,6,.,2,1,3,5,1,1,.,1,.,5,28
HD39G,Pathological Fractures with CC Score 3-5,5,7,.,.,5,3,2,3,1,2,.,3,.,.,.,5,36
HD39H,Pathological Fractures with CC Score 0-2,3,6,.,1,2,2,.,1,2,2,1,8,.,.,.,1,29
HD40D,"Malignancy, of Bone or Connective Tissue, with CC Score 12+",1,2,1,.,2,3,1,.,1,1,1,.,1,.,.,1,15
HD40E,"Malignancy, of Bone or Connective Tissue, with CC Score 8-11",6,2,2,1,9,4,2,.,8,1,1,.,.,.,.,2,38
HD40F,"Malignancy, of Bone or Connective Tissue, with CC Score 5-7",13,6,18,1,3,2,.,.,1,.,1,7,.,2,.,10,64
HD40G,"Malignancy, of Bone or Connective Tissue, with CC Score 2-4",10,11,41,3,5,2,.,.,1,.,1,6,.,3,.,10,93
HD40H,"Malignancy, of Bone or Connective Tissue, with CC Score 0-1",.,1,19,.,1,.,.,.,.,.,.,.,.,1,.,4,26
HE11A,"Hip Fracture with Multiple Interventions, with CC Score 8+",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
HE11B,"Hip Fracture with Multiple Interventions, with CC Score 0-7",.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2
HE11C,"Hip Fracture with Single Intervention, with CC Score 8+",1,1,.,.,.,.,.,.,1,1,.,2,.,.,.,.,6
HE11D,"Hip Fracture with Single Intervention, with CC Score 0-7",3,.,.,.,1,2,1,.,1,.,.,2,4,.,.,.,14
HE11E,"Hip Fracture without Interventions, with CC Score 12+",3,2,.,.,.,28,.,2,3,1,1,1,.,1,.,.,42
HE11F,"Hip Fracture without Interventions, with CC Score 8-11",11,14,1,4,5,11,6,8,18,8,.,19,9,12,.,12,138
HE11G,"Hip Fracture without Interventions, with CC Score 4-7",74,32,10,15,62,46,22,26,33,44,7,38,24,41,.,105,579
HE11H,"Hip Fracture without Interventions, with CC Score 0-3",89,49,7,9,190,79,14,88,24,78,.,106,44,67,.,145,989
HE12A,"Other Injury of Hip with Interventions, with CC Score 2+",2,3,.,.,1,.,.,.,.,.,.,3,.,.,.,.,9
HE12B,"Other Injury of Hip with Interventions, with CC Score 0-1",3,1,.,.,4,.,.,.,.,.,.,9,.,1,.,2,20
HE12C,"Other Injury of Hip without Interventions, with CC Score 6+",1,9,3,.,8,3,1,.,3,4,.,13,.,1,.,32,78
HE12D,"Other Injury of Hip without Interventions, with CC Score 3-5",9,10,1,3,13,5,2,.,4,6,1,43,1,3,.,37,138
HE12E,"Other Injury of Hip without Interventions, with CC Score 0-2",9,10,3,5,23,5,1,.,2,5,.,42,.,6,.,14,125
HE21A,Knee Fracture with Multiple Interventions,2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,4
HE21B,"Knee Fracture with Single Intervention, with CC Score 5+",.,.,.,.,.,.,.,1,.,.,.,1,.,.,.,.,2
HE21C,"Knee Fracture with Single Intervention, with CC Score 2-4",1,.,.,.,1,.,.,.,.,.,.,4,.,.,.,2,8
HE21D,"Knee Fracture with Single Intervention, with CC Score 0-1",3,.,.,.,4,.,.,1,.,.,.,3,.,.,.,2,13
HE21E,"Knee Fracture without Interventions, with CC Score 5+",7,3,.,1,10,5,1,4,4,2,2,8,1,2,.,8,58
HE21F,"Knee Fracture without Interventions, with CC Score 2-4",15,2,3,5,18,11,2,21,2,1,2,39,.,4,.,21,146
HE21G,"Knee Fracture without Interventions, with CC Score 0-1",24,.,.,1,42,8,.,23,1,.,.,20,.,5,.,47,171
HE22A,"Other Injury of Knee with Multiple Interventions, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
HE22B,"Other Injury of Knee with Multiple Interventions, with CC Score 3-5",.,1,.,1,1,.,.,.,.,.,.,2,.,.,.,1,6
HE22C,"Other Injury of Knee with Multiple Interventions, with CC Score 0-2",.,1,.,.,.,1,.,.,.,.,.,3,.,3,.,4,12
HE22D,"Other Injury of Knee with Single Intervention, with CC Score 6+",.,3,.,1,1,.,.,.,.,.,.,1,.,1,.,2,9
HE22E,"Other Injury of Knee with Single Intervention, with CC Score 3-5",2,3,1,1,3,.,.,.,.,.,1,3,.,.,.,2,16
HE22F,"Other Injury of Knee with Single Intervention, with CC Score 0-2",.,1,.,1,5,.,.,.,.,.,.,7,.,1,.,1,16
HE22G,"Other Injury of Knee without Interventions, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,.,.,1,1,.,17,19
HE22H,"Other Injury of Knee without Interventions, with CC Score 6-8",1,6,.,.,1,3,.,.,2,1,1,6,.,.,.,4,25
HE22J,"Other Injury of Knee without Interventions, with CC Score 3-5",2,7,.,1,15,4,.,.,3,1,2,5,1,3,.,21,65
HE22K,"Other Injury of Knee without Interventions, with CC Score 0-2",4,13,1,3,10,1,1,1,2,1,1,21,.,3,.,15,77
HE31A,Foot Fracture with Multiple Interventions,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
HE31B,"Foot Fracture with Single Intervention, with CC Score 2+",2,.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,4
HE31C,"Foot Fracture with Single Intervention, with CC Score 0-1",2,.,.,.,2,.,.,.,1,.,.,1,.,.,.,.,6
HE31D,"Foot Fracture without Interventions, with CC Score 8+",2,1,.,.,1,.,.,1,3,.,.,1,.,.,.,2,11
HE31E,"Foot Fracture without Interventions, with CC Score 4-7",1,4,.,1,.,3,2,.,3,.,.,9,2,2,.,8,35
HE31F,"Foot Fracture without Interventions, with CC Score 2-3",2,6,.,.,14,3,.,2,4,2,3,6,3,4,.,9,58
HE31G,"Foot Fracture without Interventions, with CC Score 0-1",27,6,1,1,33,1,1,5,.,2,.,21,3,1,.,20,122
HE32A,"Other Injury of Foot with Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
HE32B,"Other Injury of Foot with Interventions, with CC Score 0-1",2,.,.,.,7,.,.,.,.,.,.,6,.,1,.,1,17
HE32C,"Other Injury of Foot without Intervention, with CC Score 4+",1,1,.,.,1,1,.,1,1,.,.,.,2,1,.,5,14
HE32D,"Other Injury of Foot without Interventions, with CC Score 2-3",1,1,.,.,2,.,.,.,1,1,.,.,1,.,.,1,8
HE32E,"Other Injury of Foot without Interventions, with CC Score 0-1",.,7,.,1,7,1,.,.,.,.,.,6,.,.,.,3,25
HE41A,Hand Fracture with Interventions,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,3,4
HE41B,"Hand Fracture without Interventions, with CC Score 3+",1,3,2,.,1,1,.,.,.,1,1,4,1,.,.,2,17
HE41C,"Hand Fracture without Interventions, with CC Score 1-2",.,3,.,.,1,.,1,.,.,.,1,4,.,.,.,1,11
HE41D,"Hand Fracture without Interventions, with CC Score 0",1,1,.,.,5,2,.,.,.,.,.,3,.,.,.,2,14
HE42A,"Other Injury of Hand with Interventions, with CC Score 2+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,9,10
HE42B,"Other Injury of Hand with Interventions, with CC Score 0-1",1,1,.,.,2,1,.,.,.,.,.,.,.,.,.,61,66
HE42C,"Other Injury of Hand without Interventions, with CC Score 4+",1,.,.,.,.,.,.,.,1,.,.,.,.,.,.,5,7
HE42D,"Other Injury of Hand without Interventions, with CC Score 2-3",2,1,.,.,3,.,.,.,.,.,.,.,.,.,.,3,9
HE42E,"Other Injury of Hand without Interventions, with CC Score 0-1",.,3,.,.,3,1,.,.,.,.,1,4,.,2,.,10,24
HE51A,"Arm Fracture with Interventions, with CC Score 6+",1,.,.,.,.,1,.,.,.,.,.,1,.,.,.,.,3
HE51B,"Arm Fracture with Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,1,1,.,.,.,2,4
HE51C,"Arm Fracture with Interventions, with CC Score 0-2",5,.,.,.,6,.,.,.,.,.,.,1,.,.,.,.,12
HE51D,"Arm Fracture without Interventions, with CC Score 9+",1,1,11,.,1,.,1,.,6,.,.,1,.,.,.,5,27
HE51E,"Arm Fracture without Interventions, with CC Score 6-8",2,3,9,1,5,.,1,1,5,5,1,17,.,.,.,8,58
HE51F,"Arm Fracture without Interventions, with CC Score 4-5",3,11,3,2,11,6,1,1,7,.,2,11,1,1,.,18,78
HE51G,"Arm Fracture without Interventions, with CC Score 2-3",9,15,6,1,15,3,2,1,5,3,6,31,2,5,.,20,124
HE51H,"Arm Fracture without Interventions, with CC Score 0-1",19,21,4,3,42,18,1,4,5,3,2,32,.,2,.,44,200
HE52A,"Other Injury of Arm with Interventions, with CC Score 2+",.,1,.,.,.,.,.,.,1,.,.,.,.,.,.,2,4
HE52B,"Other Injury of Arm with Interventions, with CC Score 0-1",.,3,1,.,3,.,.,1,.,.,.,.,.,.,.,13,21
