HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Unit Cost
FZ60Z,120,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",730,.,.,.,.,854,978,.,.,.,.,"1,942",438,.,.,.,.,.,879
FZ60Z,172,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,857,.,.,.,.,.,857
FZ60Z,300,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",516,.,.,199,596,537,.,443,.,548,487,.,249,.,"1,168",519,608,.,405
FZ60Z,301,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,561,.,.,.,571,505,.,.,.,.,.,.,362,.,.,.,528,479
FZ60Z,410,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,.,.,340,.,.,.,.,.,.,.,.,.,.,.,.,340
FZ60Z,430,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,948,.,948
FZ60Z,810,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,621,.,.,.,.,.,621
FZ61Z,100,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",455,665,.,386,872,735,617,505,.,778,752,.,352,461,"1,242",582,653,517,690
FZ61Z,120,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,.,.,.,933,911,.,.,.,.,"2,149",.,.,.,.,.,.,"1,331"
FZ61Z,172,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,957,.,.,.,.,.,957
FZ61Z,300,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",515,.,.,203,584,537,779,436,.,541,521,.,320,.,"1,168",519,595,.,492
FZ61Z,301,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,467,.,.,.,652,551,.,.,.,.,.,.,416,.,.,.,551,496
FZ61Z,340,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,.,.,.,222,.,.,.,.,.,.,.,.,.,.,.,.,222
FZ61Z,361,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,.,866,.,.,.,.,.,.,.,.,.,.,.,.,.,.,866
FZ61Z,430,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,948,.,948
FZ61Z,502,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,994,.,994
FZ61Z,810,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,773,.,.,.,.,.,773
FZ62A,100,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,988,.,399,"1,198",699,567,503,.,.,630,.,361,304,"1,242",.,653,.,722
FZ62A,171,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"1,365",.,.,.,870,.,"1,218"
FZ62A,172,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"1,090",.,.,.,.,.,"1,090"
FZ62A,300,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",485,.,.,203,742,.,.,436,.,540,491,.,319,.,"1,168",519,587,.,474
FZ62A,301,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,689,.,.,.,541,532,.,.,.,.,.,.,388,.,.,.,587,567
FZ62A,420,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"1,206",.,.,.,.,.,"1,206"
FZ62A,823,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,755,.,.,.,.,.,755
FZ62B,171,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,233",.,.,.,.,.,"1,233"
FZ62B,320,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,641,.,.,.,.,.,641
FZ62B,420,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,109",.,.,.,.,.,"1,109"
FZ63Z,100,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,455,"1,037",.,625,"1,269",936,955,611,.,892,760,.,667,801,"1,242",582,872,606,837
FZ63Z,171,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,108",.,"1,108"
FZ63Z,300,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,515,.,.,423,699,.,.,562,.,662,532,.,653,.,"1,168",519,791,.,594
FZ63Z,301,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,.,743,.,.,.,992,778,.,.,.,.,.,.,628,.,.,.,666,748
FZ64A,100,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 19 years and over",455,"1,262",.,751,"1,018","1,038",997,546,.,828,697,.,971,905,"1,242",582,712,649,896
FZ64A,300,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 19 years and over",515,.,.,504,676,.,779,499,.,566,561,.,824,.,"1,168",519,704,.,628
FZ64A,301,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 19 years and over",.,719,.,.,.,"1,058",774,.,.,.,.,.,.,714,.,.,.,668,777
FZ64B,100,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 18 years and under",.,"3,012",.,.,.,951,.,.,.,.,.,.,.,.,.,.,.,.,"1,982"
FZ64B,171,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"2,590",.,.,.,"1,108",.,"1,355"
FZ64B,300,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 18 years and under",515,.,.,.,.,.,.,.,.,662,.,.,635,.,"1,168",.,907,.,694
FZ64B,301,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 18 years and under",.,.,.,.,.,942,.,.,.,.,.,.,.,.,.,.,.,.,942
FZ64B,420,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,935",.,.,.,.,.,"1,935"
FZ65Z,100,Combined Upper and Lower Gastrointestinal Tract Therapeutic Endoscopic Procedures,455,"1,047",.,964,"1,256","1,070","1,181",923,.,"1,193",990,.,"1,517","1,066","1,242",582,"1,140",637,"1,041"
FZ65Z,300,Combined Upper and Lower Gastrointestinal Tract Therapeutic Endoscopic Procedures,515,.,.,715,719,.,.,562,.,740,697,.,"1,170",.,"1,168",519,"1,173",.,817
FZ65Z,301,Combined Upper and Lower Gastrointestinal Tract Therapeutic Endoscopic Procedures,.,797,.,.,.,"1,129",844,.,.,.,.,.,.,754,.,.,.,694,809
FZ67D,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,.,692,.,.,.,.,.,.,.,.,.,.,.,.,692
FZ67E,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 2-3",.,.,.,.,.,657,.,.,.,.,"1,670",.,.,.,.,.,.,.,"1,332"
FZ67F,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,615,.,.,"1,329",728,.,.,.,.,.,.,.,.,.,.,.,.,825
FZ67F,303,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,.,.,"1,175",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,175"
FZ68H,160,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"2,725",.,.,.,.,.,"2,725"
FZ70Z,100,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",825,"1,195",.,480,"1,036",713,670,965,.,"1,152",627,.,480,.,"1,242",.,"1,091",587,659
FZ70Z,120,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,389
FZ70Z,172,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"1,026",.,.,.,.,.,"1,026"
FZ70Z,300,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",635,.,.,398,788,537,.,.,.,731,597,.,446,.,"1,268",.,"1,158",.,684
FZ70Z,301,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,789,.,.,.,699,576,.,.,.,.,.,.,453,.,.,.,647,672
FZ71E,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,907,.,907
FZ71F,100,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,.,.,.,.,786,.,.,.,.,.,.,.,.,.,.,.,.,786
FZ71F,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,"1,470",.,.,"2,469",648,.,.,.,.,.,.,.,.,.,.,.,812,.,"1,729"
FZ71F,301,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,.,.,.,.,597,.,.,.,.,.,.,.,.,.,.,.,.,597
FZ71G,100,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,.,.,329,.,833,.,.,.,.,.,.,.,.,.,.,.,.,665
FZ71G,172,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"3,977",.,.,.,.,.,"3,977"
FZ71G,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,"1,197",.,.,"2,670",962,537,.,.,.,.,.,.,.,.,"2,123",.,"1,228",.,"2,120"
FZ71G,301,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,.,.,.,.,597,591,.,.,.,.,.,.,.,.,.,.,.,593
FZ71G,340,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,.,.,.,.,744,.,.,.,.,.,.,.,.,.,.,.,.,744
FZ74F,100,"Complex Large Intestine Procedures, 19 years and over, with CC Score 0-2",.,649,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,649
FZ76D,100,"Distal Colon Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,730,.,"3,857",.,.,.,.,.,.,.,.,.,.,.,"2,294"
FZ77E,100,"Major Large Intestine Procedures, 19 years and over, with CC Score 0",.,582,.,.,.,.,.,.,.,.,.,.,.,817,.,.,.,.,629
FZ77E,130,"Major Large Intestine Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"1,135",.,.,.,.,.,"1,135"
FZ77E,502,"Major Large Intestine Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,"1,230",.,.,.,.,.,.,.,"1,230"
FZ78B,171,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"2,393",.,.,.,.,.,"2,393"
FZ79E,100,Complex General Abdominal Procedures with CC Score 0-2,.,747,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,747
FZ81E,300,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,.,"3,457",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,457"
FZ83K,100,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,.,"1,175",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,175"
FZ87G,100,Complex Hernia Procedures with CC Score 0,.,.,.,.,607,"1,268",.,.,.,"1,206","1,179",.,.,"1,340",.,"1,283","1,376",.,"1,227"
FZ87G,171,Complex Hernia Procedures with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,880",.,.,.,"1,190",.,"1,362"
FZ89Z,100,"Complex Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures",.,.,.,160,.,.,.,.,.,.,.,.,.,.,.,.,.,.,160
FZ89Z,300,"Complex Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures",515,.,.,515,.,.,.,.,.,.,.,.,.,.,.,.,749,.,527
FZ90B,100,Abdominal Pain without Interventions,829,"1,077",.,160,"1,286",604,468,.,.,.,.,.,.,100,698,925,.,.,640
FZ90B,101,Abdominal Pain without Interventions,173,.,.,175,.,278,.,.,.,.,.,.,.,.,.,.,.,.,192
FZ90B,191,Abdominal Pain without Interventions,.,.,.,"1,210",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,210"
FZ90B,300,Abdominal Pain without Interventions,327,.,.,170,.,.,454,310,.,.,135,.,.,.,.,339,749,.,377
FZ90B,301,Abdominal Pain without Interventions,.,.,.,.,.,.,484,.,.,.,.,.,.,193,.,.,.,539,375
FZ90B,361,Abdominal Pain without Interventions,.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
FZ90B,370,Abdominal Pain without Interventions,.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
FZ90B,502,Abdominal Pain without Interventions,.,832,.,.,.,.,331,.,.,.,.,.,.,.,556,.,.,.,573
FZ90B,800,Abdominal Pain without Interventions,.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,652,.,407
FZ91K,300,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,266,.,266
FZ91K,301,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,270,270
FZ91K,320,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10",259,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,259
FZ91K,361,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
FZ91L,100,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,346,.,.,.,.,.,.,.,.,.,.,.,100,.,639,670,252,446
FZ91L,300,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,.,.,170,.,537,.,.,.,.,.,.,.,.,655,.,.,.,454
FZ91L,301,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,193,.,.,.,370,340
FZ91L,370,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,761,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,761
FZ91L,430,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,712,.,712
FZ91L,800,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,.,.,.,.,"1,316",.,.,.,.,.,.,.,.,.,.,.,.,"1,316"
FZ91M,100,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,395,.,160,346,516,471,462,.,808,152,.,124,100,867,639,412,592,506
FZ91M,101,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
FZ91M,120,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,135,.,.,.,.,.,135
FZ91M,172,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,681,.,.,.,.,.,681
FZ91M,191,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,391,.,391
FZ91M,300,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",291,.,.,170,313,537,454,310,.,419,135,.,110,.,627,332,628,.,263
FZ91M,301,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,459,.,.,.,438,451,.,.,.,.,.,.,193,.,.,.,489,387
FZ91M,303,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,387
FZ91M,361,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,502,.,.,920,.,.,.,.,.,.,.,.,.,.,.,711
FZ91M,370,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
FZ91M,430,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,712,.,712
FZ91M,502,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,556,.,.,.,556
FZ91M,800,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,652,.,652
FZ91M,810,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,"1,828",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,828"
FZ92C,300,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,.,.,389,.,.,.,.,.,.,.,.,.,.,.,.,.,.,389
FZ92H,300,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8",.,.,.,.,.,537,.,.,.,.,.,.,.,.,.,.,.,.,537
FZ92H,370,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8",.,761,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,761
FZ92H,800,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8",.,.,.,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,161
FZ92J,300,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,317,266,.,292
FZ92J,370,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4",.,.,.,100,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100
FZ92J,800,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4",.,.,.,161,.,"1,316",.,.,.,.,.,.,.,.,.,.,652,.,401
FZ92K,100,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,346,.,.,.,.,.,.,.,.,.,.,.,.,.,353,412,.,403
FZ92K,101,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,175,215,.,.,.,.,.,.,.,.,.,.,.,.,.,195
FZ92K,300,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,604,.,.,.,604
FZ92K,301,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,270,270
FZ92K,370,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,761,.,127,.,.,.,.,.,.,.,.,.,.,.,.,.,.,187
FZ92K,800,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,167,.,"1,316",.,.,.,.,.,.,.,.,.,.,652,.,388
FZ93A,100,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,799,.,.,.,.,.,.,.,.,.,.,582,.,.,690
FZ93A,300,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over",251,.,.,.,.,.,.,.,.,.,.,.,692,.,.,.,907,.,689
FZ93A,301,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over",.,738,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,738
FZ93B,100,"Endoscopic Insertion of Gastrostomy Tube, 18 years and under",.,"1,351",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,351"
FZ93B,171,"Endoscopic Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,887",.,.,.,"1,108",.,"1,367"
FZ94Z,300,"Endoscopic Insertion of, Gastrojejunostomy or Jejunostomy Tube",410,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,749,.,459
FZ95B,301,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 6-8",.,946,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,946
FZ95C,300,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,814,.,.,.,.,.,814
FZ95C,301,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 3-5",.,931,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,931
FZ95D,100,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2",.,.,.,.,.,880,.,.,.,.,727,.,.,.,"1,242",.,.,.,950
FZ95D,300,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2",251,.,.,273,.,.,.,.,.,.,623,.,576,.,"1,168",.,"1,548",.,623
FZ95D,301,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2",.,875,.,.,.,679,572,.,.,.,.,.,.,.,.,.,.,.,729
FZ95D,420,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"1,141",.,.,.,.,.,"1,141"
FZ96Z,100,Insertion of Neurostimulator for Treatment of Faecal Incontinence,.,.,.,"10,588",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,588"
FZ97Z,100,Insertion of Neurostimulator Electrodes for Treatment of Faecal Incontinence,.,.,.,684,.,.,.,.,.,.,"1,098",.,.,.,.,.,.,.,960
GA03E,100,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1",.,"1,102",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,102"
GA04D,800,"Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,976,.,.,.,.,.,.,.,.,.,.,.,.,.,.,976
GA05D,300,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",327,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,327
GA06C,300,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2+",.,.,.,.,908,.,.,.,.,.,.,.,.,.,.,.,.,.,908
GA06D,300,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1",.,.,.,.,888,.,.,.,.,.,.,.,.,.,.,.,.,.,888
GA07D,100,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 1-2",.,.,.,"1,645",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,645"
GA07D,300,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 1-2",.,.,.,.,.,.,.,.,.,581,.,.,.,.,.,.,.,.,581
GA07E,100,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,.,.,.,.,.,.,.,"1,056",.,.,.,"2,150",.,.,.,"1,603"
GA07E,120,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"2,319",.,.,.,.,.,"2,319"
GA07E,300,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,.,735,.,.,.,.,.,.,.,"1,884",.,.,.,.,.,"1,309"
GA10G,100,"Open or Laparoscopic, Cholecystectomy, 18 years and under",.,.,.,.,.,"1,455",.,.,.,.,.,.,.,.,"2,201",.,.,.,"1,828"
GA10J,100,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 1-3",.,"1,084",.,"1,496",756,"1,690","1,511",.,.,.,"1,543",.,.,.,"2,201",.,.,.,"1,490"
GA10K,100,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 0",.,"1,616",.,"1,552","1,711","1,557","1,784",.,.,.,"1,614",.,.,.,"2,201",.,.,.,"1,669"
GA10M,100,"Open Cholecystectomy, 19 years and over, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,978,.,.,.,.,.,.,.,978
GA10N,100,"Open Cholecystectomy, 19 years and over, with CC Score 0",.,.,.,.,"1,025","1,661",.,.,.,.,.,.,.,.,.,.,.,.,"1,449"
GA13A,301,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 1+",.,.,.,.,.,389,.,.,.,.,.,.,.,.,.,.,.,.,389
GA13B,100,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,.,.,"1,074",.,.,.,.,.,.,.,.,.,.,.,.,"1,074"
GA13B,300,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,.,854,.,.,.,.,.,.,.,.,.,.,.,.,.,854
GB05F,300,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,749,.,749
GB05G,300,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,.,.,.,"1,784",818,.,.,.,.,.,.,.,.,.,.,.,"1,389",.,"1,394"
GB05H,300,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,"1,031",.,.,"2,050",837,537,.,.,.,581,.,.,.,.,.,.,"1,328",.,"1,086"
