HRG Code,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,Northern Ireland Total
MA08A,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,"3,144",.,.,.,.,.,.,.,"3,144"
MA08B,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1","6,855","2,041",.,.,.,"5,577",.,.,.,.,"60,251",.,.,.,.,.,.,.,"74,725"
MA09Z,"Intermediate, Laparoscopic or Endoscopic, Upper Genital Tract Procedures","14,488","3,350",.,.,"7,085","1,498","1,865",.,.,.,"12,234",.,.,.,.,.,"1,940",.,"42,460"
MA10Z,"Minor, Laparoscopic or Endoscopic, Upper Genital Tract Procedures","92,810","133,060",.,"75,077","54,486","67,505","9,303",.,.,"47,537","57,086",.,.,.,"33,898",.,"15,545",.,"586,307"
MA11Z,Intermediate Open Upper Genital Tract Procedures,.,"4,451",.,"5,546",.,"1,569",.,.,.,.,"2,988",.,.,.,"1,214",.,.,.,"15,769"
MA12Z,Resection or Ablation Procedures for Intra-Uterine Lesions,"142,869","446,973",.,"10,355","176,229","128,287","63,213",.,.,"287,798","323,888","31,663",.,"38,433","39,596","52,415","57,213",.,"1,798,930"
MA17C,"Dilation and Evacuation, less than 14 weeks gestation",.,"10,934",.,.,.,.,"1,251",.,.,"81,749",.,.,.,.,721,.,.,.,"94,655"
MA17D,"Dilation and Evacuation, 14 to 20 weeks gestation",.,893,.,.,.,.,.,.,.,"1,258",.,.,.,.,.,.,.,.,"2,151"
MA18C,"Medical Termination of Pregnancy, less than 14 weeks gestation",.,.,.,.,.,.,.,.,.,"1,285",.,.,.,.,.,.,.,.,"1,285"
MA18D,"Medical Termination of Pregnancy, 14 to 20 weeks gestation",.,440,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,440
MA19A,"Vacuum Aspiration with Cannula, less than 14 weeks gestation",.,"117,811",.,.,837,.,"1,163",.,.,"57,915",.,.,.,.,.,.,"5,757",.,"183,483"
MA19B,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation",.,"5,859",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,859"
MA22Z,Minor Lower Genital Tract Procedures,"27,877","80,226",.,"7,138","34,063","25,585","10,356",657,.,"60,063","54,208","19,748","5,147","10,155","18,468","8,480","18,182",.,"380,352"
MA23Z,Minimal Lower Genital Tract Procedures,"53,286","93,839",.,"16,457","109,268","95,082","31,172",.,.,"110,444","158,111","23,889",.,"13,815","46,990","40,675","19,530",.,"812,558"
MA24Z,Minor Upper Genital Tract Procedures,"16,510","18,267",.,"10,239","15,259","22,164","5,464",.,.,"2,453","49,276",.,.,"1,266","4,592","3,675",.,.,"149,166"
MA25Z,Minimal Upper Genital Tract Procedures,"6,203","19,302",.,"3,268","11,710","10,667","1,998",.,.,"3,339","16,772",480,.,"1,609","4,317","5,276","12,009",.,"96,951"
MA27Z,"Minor, Upper or Lower Genital Tract Procedures for Malignancy","2,905","10,674",.,"3,095","1,555","3,266","3,644",.,.,"7,697","3,932",.,.,.,.,769,"2,934",.,"40,470"
MA28Z,"Complex, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",.,.,.,.,.,.,.,.,.,.,"3,216",.,.,.,.,.,.,.,"3,216"
MA29Z,Major Female Pelvic Peritoneum Adhesion Procedures,"30,205","8,439",.,"5,657","13,152",.,.,.,.,.,"11,632",.,.,.,"2,429",.,.,.,"71,514"
MA30Z,Intermediate Female Pelvic Peritoneum Adhesion Procedures,"21,384","23,304",.,.,"25,928","7,930","1,823",.,.,"2,570","80,216",.,.,.,"5,093",.,.,.,"168,248"
MA31Z,Diagnostic Hysteroscopy,"30,960","79,630",.,"66,080","148,069","164,849","86,552",.,.,"39,591","103,954","11,974",.,"20,733","7,475","27,910","27,066",.,"814,844"
MA32Z,Diagnostic Hysteroscopy with Biopsy,"89,307","295,650",.,"75,997","39,401","90,305","65,702",.,.,"203,518","373,589","46,709",.,"20,374","204,325","93,811","63,358",.,"1,662,047"
MA33Z,Diagnostic Hysteroscopy with Biopsy and Implantation of Intrauterine Device,"58,347","276,497",.,"6,300","24,849","38,906","29,242",.,.,"162,510","132,479","70,649",.,"13,005","47,344","18,496","32,996",.,"911,620"
MA34Z,Diagnostic Hysteroscopy with Implantation of Intrauterine Device,"9,526","27,580",.,"6,274","67,683","80,947","58,545",.,.,"5,279","40,220","4,289",.,"18,688","2,492","8,639",.,.,"330,162"
MA35Z,Implantation of Intrauterine Device,"14,723","28,105",.,"1,448","26,048","15,430","15,064",.,.,"28,695","70,155","1,800",.,"7,958","8,479","14,604","12,870",.,"245,379"
MA36Z,Transvaginal Ultrasound,.,440,.,.,.,.,.,.,.,"8,994","2,323",.,.,.,.,"1,681",.,.,"13,437"
MA38Z,Diagnostic Colposcopy,.,"4,522",.,.,.,"2,610",.,.,.,"1,285",.,.,.,.,"1,880",.,950,.,"11,247"
MA39Z,Diagnostic Colposcopy with Biopsy,.,.,.,.,.,.,.,.,.,"1,285",.,.,.,.,.,.,.,.,"1,285"
MA40Z,Therapeutic Colposcopy,.,.,.,.,.,.,.,.,.,"2,570",789,.,.,.,.,.,.,.,"3,359"
MB05J,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6",.,.,.,874,.,.,.,.,.,.,.,.,.,.,.,.,.,.,874
MB05K,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3",.,.,.,"3,700",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,700"
MB05L,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",251,.,.,"11,635",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,886"
MB08B,"Threatened or Spontaneous Miscarriage, without Interventions",.,440,.,.,.,.,.,.,.,"3,790",.,.,.,.,.,.,757,.,"4,986"
MB09C,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 0-2",.,.,.,.,.,613,.,.,.,.,.,.,.,.,.,.,.,.,613
MB09E,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 3-5",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
MB09F,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",772,"3,416",.,"1,544","2,312","6,303","3,787",.,.,.,"5,951",480,.,.,"6,787","4,443","1,977",.,"37,772"
MC06Z,Collection of Sperm,.,.,.,638,.,.,.,.,.,.,.,.,.,.,.,.,.,.,638
NZ17B,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,380,.,.,.,.,.,380
NZ18B,Ante-Natal Complex Disorders with CC Score 0-1,.,.,.,.,.,371,.,.,.,.,.,.,759,.,.,.,"2,099",.,"3,229"
NZ19A,Ante-Natal Major Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,380,.,.,.,.,.,380
NZ19B,Ante-Natal Major Disorders with CC Score 0-1,.,440,.,688,.,.,.,.,.,.,.,.,"310,632",.,.,.,"113,879",.,"425,638"
NZ20B,Ante-Natal Other Disorders with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,380,.,.,.,.,.,380
NZ21Z,Ante-Natal Standard Ultrasound Scan,.,.,.,.,.,.,.,.,.,.,.,.,380,.,.,.,.,.,380
NZ24B,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 0-1",.,907,.,.,785,"4,407",.,.,.,.,.,.,"4,935",.,.,.,.,.,"11,035"
NZ26B,Post-Natal Disorders with CC Score 0-1,.,.,.,90,.,.,.,.,.,.,.,.,.,.,.,.,.,.,90
NZ27Z,Post-Natal Therapeutic Procedures,251,"2,552",.,.,.,.,.,.,.,"2,542",.,.,.,.,.,.,.,.,"5,345"
NZ72Z,Specialised Fetal Invasive Diagnostic Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"18,981",.,.,.,.,.,"18,981"
PB06H,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 4-5",.,.,.,.,.,.,.,.,.,.,.,.,"1,719",575,.,.,.,.,"2,294"
PB06K,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 2",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,724",.,.,.,.,"1,724"
PB06L,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,191,"2,299",.,.,.,.,"2,490"
PB06M,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 0",180,.,.,.,.,.,.,.,.,.,.,.,"2,679","22,990",.,.,432,.,"26,280"
PC63B,"Paediatric, Head, Neck or Ear Disorders, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,"1,144",575,.,.,.,.,"1,719"
PC63C,"Paediatric, Head, Neck or Ear Disorders, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,969,"1,150",.,.,863,.,"2,982"
PC63D,"Paediatric, Head, Neck or Ear Disorders, with CC Score 0",452,.,.,.,"1,177",697,631,.,.,.,.,.,"3,526","3,548",604,.,"4,326",.,"14,961"
PD11B,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,505,575,.,.,.,.,"1,080"
PD11C,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,299",.,.,"1,065",.,"3,364"
PD12B,"Paediatric, Asthma or Wheezing, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"10,894",575,.,.,.,.,"11,469"
PD12C,"Paediatric, Asthma or Wheezing, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"9,216","1,724",.,.,863,.,"11,803"
PD14C,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 4-7",.,.,.,.,.,.,.,.,.,.,.,.,"1,049",.,.,.,.,.,"1,049"
PD14D,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 2-3",180,.,.,.,.,.,.,.,.,.,.,.,505,575,.,.,.,.,"1,260"
PD14E,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,150",.,.,.,.,"1,150"
PD14F,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"5,358","3,449",.,.,.,.,"8,807"
PD15D,Paediatric Acute Bronchiolitis with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PD65A,Paediatric Upper Respiratory Tract Disorders with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,670,.,.,.,432,.,"1,101"
PD65B,Paediatric Upper Respiratory Tract Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"2,650",.,.,.,432,.,"3,081"
PD65C,Paediatric Upper Respiratory Tract Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"1,154","1,724",.,.,.,.,"2,879"
PD65D,Paediatric Upper Respiratory Tract Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,670,"1,724",.,.,432,.,"2,826"
PE23B,Paediatric Cardiac Conditions with CC Score 10-12,.,.,.,.,.,.,.,.,.,.,.,.,191,.,.,.,.,.,191
PE23C,Paediatric Cardiac Conditions with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,954,.,.,.,.,.,954
PE23D,Paediatric Cardiac Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,"5,163",.,.,.,.,.,"5,163"
PE23E,Paediatric Cardiac Conditions with CC Score 1-2,.,.,.,.,.,340,.,.,.,.,.,.,"9,525","1,150",.,.,.,.,"11,015"
PE23F,Paediatric Cardiac Conditions with CC Score 0,.,.,.,.,.,.,.,.,360,.,.,.,"3,309","2,299",.,.,.,.,"5,968"
PE24C,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,191,.,.,.,.,.,191
PE62A,"Paediatric, Syncope and Collapse, with CC Score 2+",345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345
PE62C,"Paediatric, Syncope and Collapse, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PF21A,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PF21B,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 0",180,.,.,.,.,.,.,.,.,.,.,.,.,"4,598",.,.,.,.,"4,778"
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4,.,.,.,.,.,.,.,.,.,.,.,.,195,.,.,.,.,.,195
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,150",.,.,533,.,"1,682"
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,505,.,.,.,.,.,505
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3,180,.,.,.,.,.,.,.,.,.,.,.,"1,681","4,598",.,.,.,.,"6,458"
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0,"1,168",.,.,.,.,.,454,.,.,.,.,.,"1,439","23,758",.,.,863,.,"27,682"
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+,.,.,.,.,.,.,454,.,.,.,.,.,769,.,.,.,.,.,"1,223"
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0,"4,228",.,.,.,.,"6,077",.,.,.,"1,256",.,.,"11,426",.,"6,874","4,323","11,989",.,"46,173"
PF28B,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 4-5",.,.,.,.,.,.,.,.,.,.,.,.,"1,049",575,.,.,.,.,"1,624"
PF28C,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,990,.,.,.,.,.,990
PF28D,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 1",180,.,.,.,.,.,.,.,.,.,.,.,328,"1,724",.,.,.,.,"2,232"
PF28E,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 0",359,.,.,.,.,.,.,.,.,.,.,.,.,"27,588",.,.,749,.,"28,696"
PG71C,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,889,.,.,.,.,.,889
PH34A,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 5+",.,.,.,.,.,.,.,.,320,.,.,.,665,.,.,.,.,.,985
PH34B,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4",.,.,.,.,.,.,.,.,"4,593",.,.,.,.,.,.,.,.,.,"4,593"
PH34C,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2","3,852",.,292,.,.,"3,063",.,.,"1,641",.,.,.,"1,175",.,.,.,.,.,"10,023"
PH34D,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 0",807,806,.,.,.,"2,687",.,473,"24,246",.,.,.,"2,884","1,150",.,.,818,.,"33,871"
PJ35B,Paediatric Skin Disorders with CC Score 2-3,.,129,.,.,.,.,.,.,.,.,.,.,768,575,.,.,.,.,"1,472"
PJ35C,Paediatric Skin Disorders with CC Score 1,100,.,.,.,.,849,.,.,.,"1,011",.,.,"4,456",.,.,.,.,.,"6,416"
PJ35D,Paediatric Skin Disorders with CC Score 0,727,.,.,.,204,.,.,.,.,.,.,.,"21,076","4,598",.,.,"4,308",.,"30,913"
PJ66B,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,969,.,.,.,.,.,969
PJ66C,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PK36A,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,670,.,.,.,.,.,670
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",428,.,.,.,.,.,454,.,.,.,.,.,"6,727",.,.,.,.,.,"7,610"
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0","2,761",.,.,.,.,.,.,.,.,.,.,.,"14,507",.,.,.,.,.,"17,268"
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",442,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,442
PK72A,Paediatric Metabolic Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,837,.,.,.,.,.,.,.,.,837
PK72B,Paediatric Metabolic Disorders with CC Score 1-3,.,.,.,.,.,.,.,.,.,419,.,.,"3,947",.,.,.,.,.,"4,366"
PK72C,Paediatric Metabolic Disorders with CC Score 0,"1,776",.,.,.,.,.,.,.,.,.,.,.,"4,688",.,.,.,.,.,"6,465"
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",180,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,568
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"1,167",575,.,.,.,.,"1,741"
PL69A,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,389
PL69C,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,389
PL70A,Paediatric Other Renal Diseases with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,505,.,.,.,.,.,505
PL70B,Paediatric Other Renal Diseases with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PL70C,Paediatric Other Renal Diseases with CC Score 1,345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,777
PL70D,Paediatric Other Renal Diseases with CC Score 0,539,.,.,"1,223",.,.,.,.,.,.,.,.,.,"1,150","1,396",.,392,.,"4,698"
PM44Z,Paediatric Neoplasm Diagnoses with length of stay 0 days,.,.,.,709,.,.,.,.,.,.,.,.,"140,395",.,.,.,.,.,"141,104"
PN48A,Paediatric Blood Cell Disorders with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,969,575,.,.,.,.,"1,544"
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4,251,.,.,161,.,.,454,.,.,.,.,.,"6,825",.,.,.,"1,727",.,"9,418"
PN48C,Paediatric Blood Cell Disorders with CC Score 0,"1,005",.,.,202,.,.,454,.,.,.,.,.,"25,652",.,.,.,"1,066",.,"28,378"
PN49A,Paediatric Coagulation Disorders with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"4,402",.,.,.,.,.,"4,402"
PN49B,Paediatric Coagulation Disorders with CC Score 0,180,.,.,"3,360",.,.,.,.,.,.,.,.,"25,999",575,.,.,.,.,"30,113"
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,"5,025",.,.,.,.,.,"5,025"
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"2,637",.,.,.,.,.,"2,637"
PQ01A,Paediatric Disorders of Immunity with CC Score 1+,"7,899",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,899"
PQ01B,Paediatric Disorders of Immunity with CC Score 0,718,.,.,.,.,.,.,.,.,.,.,.,670,.,.,.,.,.,"1,388"
PR01A,Paediatric Nervous System Disorders with CC Score 8+,.,.,.,.,.,.,.,.,640,.,.,.,.,.,.,.,.,.,640
PR01B,Paediatric Nervous System Disorders with CC Score 5-7,180,.,.,.,.,.,.,.,"5,444",.,.,.,.,.,.,.,.,.,"5,623"
PR01C,Paediatric Nervous System Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,"16,651",.,.,.,"1,894",.,.,.,432,.,"18,977"
PR01D,Paediatric Nervous System Disorders with CC Score 1,180,.,.,238,.,75,.,.,"15,399",.,.,.,"1,984",.,.,.,432,.,"18,307"
PR01E,Paediatric Nervous System Disorders with CC Score 0,"3,706",.,.,.,.,601,.,.,"36,824",.,.,.,"11,526","2,299",.,.,432,.,"55,387"
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5,.,.,.,.,.,.,.,.,320,.,.,.,"2,828",.,604,.,432,.,"4,184"
PR02C,Paediatric Epilepsy Syndrome with CC Score 0,"1,400",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,295",.,"2,695"
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,295",.,"1,295"
PR03C,Paediatric Febrile Convulsions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,604,.,432,.,"1,036"
PR04A,"Paediatric, Headaches or Migraines, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,432
PR04B,"Paediatric, Headaches or Migraines, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"1,924",.,604,.,.,.,"2,528"
PR04C,"Paediatric, Headaches or Migraines, with CC Score 0",.,.,.,.,.,"2,596",.,.,.,.,.,.,.,.,.,.,.,.,"2,596"
PR05C,Paediatric Developmental Disorders with CC Score 0,.,.,.,.,.,.,.,.,320,.,.,.,.,575,.,.,.,.,895
PR06B,Paediatric Intracranial Injury with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,432
PR07A,Paediatric Non-Intracranial Head Injury with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,432
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,485,.,.,.,.,.,485
PT52B,Paediatric Behavioural Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,724",.,.,432,.,"2,156"
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,.,.,320
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,"5,393",.,.,.,.,.,"5,393"
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,349,.,.,.,.,.,.,"2,530",.,.,.,818,.,"3,696"
PW01B,Paediatric Minor Infections with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,724",.,.,.,.,"1,724"
PW01C,Paediatric Minor Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,299",.,.,.,.,"2,299"
PW16C,Paediatric Major Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"6,294",.,.,.,.,.,"6,294"
PW16D,Paediatric Major Infections with CC Score 1,180,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,180
PW16E,Paediatric Major Infections with CC Score 0,.,.,.,.,.,.,.,.,680,.,.,.,.,575,.,.,.,.,"1,255"
PW17D,Paediatric Intermediate Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"1,264","6,322",.,.,.,.,"7,586"
PW17F,Paediatric Intermediate Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,646,575,.,.,.,.,"1,221"
PW17G,Paediatric Intermediate Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,138,.,.,.,.,.,138
PW20A,Paediatric Fever of Unknown Origin with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,"1,454",.,.,.,.,.,"1,454"
PW20B,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,"6,361","1,150",.,.,.,.,"7,511"
PX01B,Paediatric Congenital Nervous System Conditions with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,770,.,.,.,432,.,"1,202"
PX01C,Paediatric Congenital Nervous System Conditions with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"1,389",.,.,.,432,.,"1,820"
PX01D,Paediatric Congenital Nervous System Conditions with CC Score 0,180,.,.,.,.,.,.,.,320,.,.,.,"3,749",.,.,.,.,.,"4,249"
PX02C,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"1,022",.,.,.,.,.,"1,022"
PX03A,Paediatric Congenital Respiratory Tract Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,646,.,.,.,.,.,646
PX03B,Paediatric Congenital Respiratory Tract Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"5,241",.,.,.,.,.,"5,241"
PX04A,Paediatric Congenital Spinal Conditions with CC Score 1+,.,.,.,.,.,.,.,.,320,.,.,.,670,.,.,.,.,.,990
PX04B,Paediatric Congenital Spinal Conditions with CC Score 0,.,.,.,.,.,.,.,.,320,.,.,.,770,.,.,.,432,.,"1,522"
PX05A,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,640,.,.,.,.,.,.,.,.,.,640
PX05B,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 1,.,.,.,.,.,.,.,.,961,.,.,.,.,.,.,.,.,.,961
PX05C,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,"4,887",.,.,.,.,"1,021",.,.,"8,333",.,.,.,"2,109","1,150",.,.,.,.,"17,499"
PX06B,Paediatric Congenital Skin Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PX07B,Paediatric Congenital Renal Conditions with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,646,.,.,.,.,.,646
PX07C,Paediatric Congenital Renal Conditions with CC Score 0,180,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,180
PX08C,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0",.,.,.,.,.,775,.,.,.,.,.,.,.,.,.,.,.,.,775
PX10A,Paediatric Congenital Other Conditions with CC Score 1+,.,.,.,.,.,.,.,.,320,.,.,.,770,.,.,.,.,.,"1,090"
PX10B,Paediatric Congenital Other Conditions with CC Score 0,.,.,.,"1,785",.,.,.,.,640,.,.,.,"1,664",.,.,.,.,.,"4,090"
PX22B,Paediatric Chest Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,382,.,.,.,.,.,382
PX29A,Paediatric Abdominal Pain with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,485,.,.,.,.,.,485
PX29C,Paediatric Abdominal Pain with CC Score 0,180,.,.,.,.,849,409,.,.,.,.,.,.,575,.,.,.,.,"2,012"
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,.,.,.,.,.,.,454,.,.,.,.,.,.,"2,299",.,.,"1,295",.,"4,049"
PX50B,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,.,.,.,.,849,.,.,.,.,.,.,191,.,.,.,.,.,"1,039"
PX50C,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0","1,519",.,.,.,.,849,.,.,.,.,.,.,670,575,.,.,"4,317",.,"7,929"
