"INSPECT_ID","SR_NUM","BEG_DATE","END_DATE","STATUS"
"152713","HCE-20150810-5088","17-AUG-15","20-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"149146","HCE-20140916-6038","15-JAN-15","11-FEB-15",""
"147949","HCE-20141118-6837","04-DEC-14","05-DEC-14",""
"153232","HCE-20150409-3105","04-SEP-15","08-SEP-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"153229","HCE-20150521-3525","02-SEP-15","08-SEP-15",""
"153222","HCE-20150707-4489","04-SEP-15","08-SEP-15",""
"148909","HCE-20140828-5789","22-JAN-15","27-JAN-15",""
"148864","HCE-20141203-6984","22-JAN-15","23-JAN-15",""
"148840","HCE-20141106-6720","14-JAN-15","21-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"152620","HCE-20150622-4288","12-AUG-15","18-AUG-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152588","HCE-20150409-3114","17-AUG-15","17-AUG-15",""
"152337","HCE-20150421-3218","03-AUG-15","05-AUG-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"152242","HCE-20150608-4094","03-AUG-15","03-AUG-15",""
"149214","HCE-20140731-4740","12-FEB-15","13-FEB-15",""
"148613","HCE-20140905-5981","05-JAN-15","07-JAN-15",""
"148464","HCE-20130605-4238","23-DEC-14","26-DEC-14",""
"147611","HCE-20140820-5188","18-NOV-14","18-NOV-14",""
"153085","HCE-20150526-3922","01-SEP-15","02-SEP-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"153080","HCE-20150414-3153","28-AUG-15","01-SEP-15",""
"153022","HCE-20150623-4313","26-AUG-15","31-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152953","HCE-20150416-3181","27-AUG-15","28-AUG-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147802","HCE-20141017-6458","24-NOV-14","26-NOV-14",""
"147800","HCE-20140929-6210","25-NOV-14","26-NOV-14",""
"147476","HCE-20140626-3751","04-NOV-14","12-NOV-14",""
"147433","HCE-20140918-6081","06-NOV-14","07-NOV-14",""
"149156","HCE-20141105-6714","09-FEB-15","12-FEB-15",""
"149080","HCE-20140925-6170","12-JAN-15","05-FEB-15",""
"148859","HCE-20141203-6999","22-JAN-15","23-JAN-15",""
"148804","HCE-20130911-6364","14-JAN-15","20-JAN-15",""
"152731","HCE-20150713-4577","18-AUG-15","20-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152648","HCE-20150716-4642","17-AUG-15","19-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152583","HCE-20150810-5102","14-AUG-15","17-AUG-15",""
"149218","HCE-20150106-1040","13-FEB-15","13-FEB-15","NO CAUSE FOR ACTION INSPECTION"
"151894","HCE-20150115-2391","21-JUL-15","22-JUL-15",""
"149305","HCE-20150102-1011","13-FEB-15","23-FEB-15",""
"148907","HCE-20141121-6898","23-JAN-15","27-JAN-15",""
"148593","HCE-20140924-6141","05-JAN-15","06-JAN-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147642","HCE-20141006-6302","17-NOV-14","19-NOV-14",""
"152485","HCE-20150622-4295","10-AUG-15","11-AUG-15","NO CAUSE FOR ACTION INSPECTION"
"152344","HCE-20150605-4073","05-AUG-15","05-AUG-15",""
"152223","HCE-20150331-3057","30-JUL-15","31-JUL-15",""
"152093","HCE-20140729-4628","24-JUL-15","28-JUL-15",""
"152090","HCE-20150217-2644","28-JUL-15","28-JUL-15",""
"149292","HCE-20130904-6252","02-FEB-15","23-FEB-15",""
"147784","HCE-20141001-6274","24-NOV-14","25-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"147675","HCE-20140924-6145","17-NOV-14","20-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"147666","HCE-20140929-6219","18-NOV-14","20-NOV-14","NO CAUSE FOR ACTION INSPECTION"
"151856","HCE-20150609-4118","14-JUL-15","20-JUL-15",""
"151851","HCE-20150609-4115","14-JUL-15","20-JUL-15",""
"151848","HCE-20150611-4152","13-JUL-15","20-JUL-15",""
"151841","HCE-20150526-3928","17-JUL-15","20-JUL-15",""
"149791","HCE-20150202-2533","19-MAR-15","26-MAR-15",""
"148690","HCE-20141202-6979","08-JAN-15","09-JAN-15","NO CAUSE FOR ACTION INSPECTION"
"147526","HCE-20140923-6133","12-NOV-14","13-NOV-14",""
"151399","HCE-20150615-4192","23-JUN-15","29-JUN-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"151346","HCE-20150520-3519","22-JUN-15","24-JUN-15","NO CAUSE FOR ACTION INSPECTION"
"151271","HCE-20150617-4242","18-JUN-15","22-JUN-15",""
"151934","HCE-20150428-3292","20-JUL-15","22-JUL-15",""
"151664","HCE-20150309-2831","10-JUL-15","13-JUL-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"151631","HCE-20140821-5193","19-JUN-15","10-JUL-15",""
"151451","HCE-20150506-3398","30-JUN-15","01-JUL-15","NO CAUSE FOR ACTION INSPECTION"
"151872","HCE-20150423-3248","16-JUL-15","21-JUL-15",""
"150954","HCE-20150422-3224","29-MAY-15","04-JUN-15",""
"150953","HCE-20150514-3490","29-MAY-15","04-JUN-15",""
"150934","HCE-20150330-3049","01-JUN-15","04-JUN-15",""
"153467","HCE-20150806-5047","15-SEP-15","16-SEP-15",""
"153463","HCE-20150716-4653","14-SEP-15","16-SEP-15",""
"152849","HCE-20150731-4988","24-AUG-15","26-AUG-15",""
"152381","HCE-20150619-4261","05-AUG-15","06-AUG-15",""
"148295","HCE-20141008-6414","17-DEC-14","18-DEC-14",""
"151415","HCE-20150512-3477","24-JUN-15","29-JUN-15","NO CAUSE FOR ACTION INSPECTION"
"151944","HCE-20150610-4140","20-JUL-15","23-JUL-15",""
"149834","HCE-20150327-3034","26-MAR-15","27-MAR-15",""
"150903","HCE-20141008-6353","02-JUN-15","03-JUN-15","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"150678","HCE-20150410-3126","20-MAY-15","21-MAY-15",""
"150566","HCE-20140513-4341","11-MAY-15","13-MAY-15","NO CAUSE FOR ACTION INSPECTION"
"151076","HCE-20150430-3322","09-JUN-15","12-JUN-15",""
"151004","HCE-20150608-4098","14-MAY-15","08-JUN-15",""
"149621","HCE-20150122-2445","27-FEB-15","13-MAR-15",""
"144094","HCE-20130124-2635","17-MAY-13","17-MAY-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144925","HCE-20121115-7610","02-JAN-13","02-JAN-13","NO CAUSE FOR ACTION INSPECTION"
"144923","HCE-20121023-7390","02-JAN-13","02-JAN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145267","HCE-20130618-4483","15-JAN-14","15-JAN-14",""
"144872","HCE-20121127-7679","04-JAN-13","04-JAN-13","NO CAUSE FOR ACTION INSPECTION"
"144444","HCE-20130411-3260","02-MAY-13","02-MAY-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145262","HCE-20130731-5152","03-DEC-13","03-DEC-13",""
"145260","HCE-20130805-5220","03-DEC-13","03-DEC-13",""
"145234","HCE-20130311-2981","12-JUN-13","12-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"145228","HCE-20130417-3318","30-JUL-13","30-JUL-13",""
"145190","HCE-20130913-6398","23-OCT-13","23-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"144786","HCE-20120612-5110","12-MAR-13","12-MAR-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145179","HCE-20130719-5088","06-SEP-13","06-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"145177","HCE-20130313-3008","06-SEP-13","06-SEP-13",""
"145138","HCE-20120530-4917","12-FEB-13","12-FEB-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144322","HCE-20121030-7438","19-FEB-13","19-FEB-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145123","HCE-20120809-5914","23-APR-13","23-APR-13",""
"144698","HCE-20130215-2800","04-MAR-13","04-MAR-13",""
"144691","HCE-20121107-7537","04-JAN-13","04-JAN-13",""
"144247","HCE-20120911-6880","16-JAN-13","16-JAN-13","NO CAUSE FOR ACTION INSPECTION"
"144652","HCE-20130206-2738","31-MAY-13","31-MAY-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145333","HCE-20130805-5220","22-JAN-14","22-JAN-14",""
"145332","HCE-20131011-6703","22-JAN-14","22-JAN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145792","HCE-20130906-6276","03-JAN-14","03-JAN-14",""
"145790","HCE-20130827-5813","27-DEC-13","27-DEC-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146587","HCE-20140508-4319","19-JUN-14","19-JUN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146586","HCE-20140415-4055","12-JUN-14","12-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"146584","HCE-20140424-4215","14-AUG-14","14-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146579","HCE-20140731-4893","11-AUG-14","11-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146187","HCE-20130703-4733","19-JUL-13","19-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"145773","HCE-20130326-3111","27-JUN-13","27-JUN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145761","HCE-20130726-5064","23-AUG-13","23-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"145760","HCE-20130702-4857","23-AUG-13","23-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"146169","HCE-20130814-5394","08-OCT-13","08-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"146156","HCE-20130708-4762","15-JUL-13","15-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"145742","HCE-20130702-4907","18-OCT-13","18-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"145734","HCE-20140108-2524","14-FEB-14","14-FEB-14","NO CAUSE FOR ACTION INSPECTION"
"146956","HCE-20140813-5042","24-SEP-14","24-SEP-14",""
"146539","HCE-20140507-4137","30-JUN-14","30-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"146535","HCE-20140407-3873","16-SEP-14","16-SEP-14",""
"145724","HCE-20131202-7065","20-DEC-13","20-DEC-13","NO CAUSE FOR ACTION INSPECTION"
"145708","HCE-20140205-2764","14-JUL-14","14-JUL-14",""
"146521","HCE-20140722-4440","12-SEP-14","12-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"146516","HCE-20140611-3789","22-AUG-14","22-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146509","HCE-20140408-4378","07-AUG-14","07-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146104","HCE-20130530-4191","29-AUG-13","29-AUG-13",""
"145694","HCE-20130604-4242","11-SEP-13","11-SEP-13",""
"145680","HCE-20130820-5434","19-NOV-13","19-NOV-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146781","HCE-20130607-4324","08-AUG-13","08-AUG-13",""
"146496","HCE-20130912-6353","13-MAY-14","13-MAY-14",""
"146078","HCE-20131025-6825","04-FEB-14","04-FEB-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145670","HCE-20130920-6499","29-OCT-13","29-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"146469","HCE-20140605-3545","12-JUN-14","12-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"145631","HCE-20130618-4586","15-AUG-13","15-AUG-13",""
"145630","HCE-20110525-4267","16-AUG-13","16-AUG-13",""
"145627","HCE-20130624-4523","01-OCT-13","01-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145626","HCE-20130620-4506","30-SEP-13","30-SEP-13",""
"146848","HCE-20140826-5326","08-SEP-14","08-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"146440","HCE-20140506-3849","21-AUG-14","21-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146020","HCE-20130529-4161","06-NOV-13","06-NOV-13",""
"145606","HCE-20131015-6734","21-NOV-13","21-NOV-13","NO CAUSE FOR ACTION INSPECTION"
"145603","HCE-20130908-6339","19-NOV-13","19-NOV-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146014","HCE-20130906-6295","21-OCT-13","21-OCT-13",""
"146004","HCE-20131107-6918","04-FEB-14","04-FEB-14",""
"145998","HCE-20131106-6902","09-JAN-14","09-JAN-14",""
"145993","HCE-20130415-3292","12-JUL-13","12-JUL-13",""
"147077","HCE-20140702-3890","20-OCT-14","21-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147076","HCE-20140728-4631","20-OCT-14","21-OCT-14",""
"147034","HCE-20140527-3496","17-OCT-14","20-OCT-14",""
"147027","HCE-20140730-4878","17-OCT-14","20-OCT-14",""
"145969","HCE-20130418-3338","04-OCT-13","04-OCT-13",""
"145964","HCE-20130703-4779","04-OCT-13","04-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145549","HCE-20130729-5083","06-SEP-13","06-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"146345","HCE-20140521-4038","04-AUG-14","04-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"145957","HCE-20130530-4171","20-SEP-13","20-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145943","HCE-20140109-2521","25-FEB-14","25-FEB-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145531","HCE-20130904-6238","20-DEC-13","20-DEC-13",""
"145526","HCE-20130913-6430","17-DEC-13","17-DEC-13","NO CAUSE FOR ACTION INSPECTION"
"146980","HCE-20140106-2533","23-APR-14","23-APR-14",""
"145921","HCE-20130702-4708","17-JUL-13","17-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"145920","HCE-20130702-4702","17-JUL-13","17-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"145919","HCE-20130318-3039","19-JUL-13","19-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145518","HCE-20130103-1017","18-DEC-13","18-DEC-13",""
"145516","HCE-20130904-6290","18-DEC-13","18-DEC-13",""
"146294","HCE-20131209-7122","23-MAY-14","23-MAY-14",""
"145904","HCE-20130711-4854","01-OCT-13","01-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145496","HCE-20130805-5230","06-SEP-13","06-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"145489","HCE-20130708-4796","16-AUG-13","16-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"146697","HCE-20140619-4036","19-AUG-14","19-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146669","HCE-20130905-6332","05-NOV-13","05-NOV-13","NO CAUSE FOR ACTION INSPECTION"
"145418","HCE-20130618-4440","08-AUG-13","08-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145822","HCE-20130619-4452","19-SEP-13","19-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"145821","HCE-20131009-6663","22-NOV-13","22-NOV-13","NO CAUSE FOR ACTION INSPECTION"
"145417","HCE-20130611-4379","05-AUG-13","05-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"145416","HCE-20130621-4534","07-AUG-13","07-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"145397","HCE-20130813-5345","26-FEB-14","26-FEB-14",""
"146611","HCE-20140610-3663","29-AUG-14","29-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"125922","HCE-20140610-3622","15-JUL-14","15-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"125916","HCE-20140529-3530","16-JUL-14","16-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"125912","HCE-20140402-3985","22-MAY-14","22-MAY-14",""
"126190","HCE-20140508-4319","09-MAY-14","09-MAY-14",""
"126176","HCE-20140403-3983","18-JUL-14","18-JUL-14",""
"126146","HCE-20140519-3934","30-JUN-14","30-JUN-14",""
"126128","HCE-20140505-3828","11-JUL-14","11-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"126052","HCE-20140714-4186","17-JUL-14","17-JUL-14",""
"122898","HCE-20130227-2931","22-JUL-13","22-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122305","HCE-20130411-3261","02-JUL-13","02-JUL-13",""
"122299","HCE-20130308-2979","02-JUL-13","02-JUL-13",""
"122274","HCE-20130301-2919","24-JUN-13","24-JUN-13",""
"122886","HCE-20130606-4281","16-JUL-13","16-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122871","HCE-20130215-2796","16-JUL-13","16-JUL-13",""
"122867","HCE-20130524-4101","12-JUL-13","12-JUL-13",""
"122865","HCE-20130603-4240","12-JUL-13","12-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122852","HCE-20130708-4774","11-JUL-13","11-JUL-13",""
"122851","HCE-20130531-4183","01-JUL-13","01-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122849","HCE-20130604-4230","26-JUN-13","26-JUN-13",""
"122250","HCE-20130607-4321","21-JUN-13","21-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122248","HCE-20130607-4322","21-JUN-13","21-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"121626","HCE-20130423-3373","23-AUG-13","23-AUG-13",""
"121622","HCE-20130510-3532","21-AUG-13","21-AUG-13",""
"121621","HCE-20130724-5040","23-AUG-13","23-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"121618","HCE-20130805-5225","26-AUG-13","26-AUG-13",""
"122816","HCE-20130514-3574","28-JUN-13","28-JUN-13",""
"122809","HCE-20130326-3119","20-JUN-13","20-JUN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122202","HCE-20130530-4134","06-SEP-13","06-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122201","HCE-20130529-4173","05-SEP-13","05-SEP-13",""
"122805","HCE-20130614-4475","14-JUN-13","14-JUN-13",""
"122795","HCE-20120831-6775","14-JUN-13","14-JUN-13",""
"122784","HCE-20130617-4468","17-JUN-13","17-JUN-13",""
"122778","HCE-20130507-3511","19-JUN-13","19-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122773","HCE-20130507-3494","19-JUN-13","19-JUN-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122189","HCE-20130729-5081","06-SEP-13","06-SEP-13",""
"122181","HCE-20130711-4881","04-SEP-13","04-SEP-13",""
"122163","HCE-20130918-6467","09-OCT-13","09-OCT-13",""
"122160","HCE-20130904-6281","10-OCT-13","10-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"122154","HCE-20130703-4722","11-OCT-13","11-OCT-13",""
"123488","HCE-20140905-5848","15-SEP-14","15-SEP-14",""
"123481","HCE-20140826-5333","26-SEP-14","26-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122760","HCE-20130604-4223","19-JUL-13","19-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122729","HCE-20130411-3252","11-JUL-13","11-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122146","HCE-20130812-5317","11-OCT-13","11-OCT-13",""
"122135","HCE-20130715-4898","24-SEP-13","24-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122121","HCE-20130812-5324","24-SEP-13","24-SEP-13",""
"122717","HCE-20130524-4092","12-JUL-13","12-JUL-13",""
"122093","HCE-20130716-4980","05-SEP-13","05-SEP-13",""
"122077","HCE-20130802-5201","04-SEP-13","04-SEP-13",""
"122071","HCE-20130805-5208","04-SEP-13","04-SEP-13",""
"122063","HCE-20130806-5239","04-SEP-13","04-SEP-13",""
"122060","HCE-20130423-3379","03-SEP-13","03-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122054","HCE-20130603-4218","07-OCT-13","07-OCT-13",""
"122040","HCE-20130826-5508","08-OCT-13","08-OCT-13",""
"122033","HCE-20130808-5295","08-OCT-13","08-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"122614","HCE-20130703-4725","18-JUL-13","18-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122020","HCE-20130701-4687","24-SEP-13","24-SEP-13",""
"122592","HCE-20130530-4139","09-JUL-13","09-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122589","HCE-20120430-4090","10-JUL-13","10-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121970","HCE-20130301-2915","04-SEP-13","04-SEP-13",""
"121951","HCE-20130523-4099","27-AUG-13","27-AUG-13",""
"122561","HCE-20130508-3502","27-JUN-13","27-JUN-13",""
"122546","HCE-20130520-4054","26-JUN-13","26-JUN-13",""
"121923","HCE-20130805-5207","09-OCT-13","09-OCT-13",""
"121920","HCE-20130709-4848","08-OCT-13","08-OCT-13",""
"121909","HCE-20130719-4994","23-SEP-13","23-SEP-13",""
"121908","HCE-20130520-3615","23-SEP-13","23-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121891","HCE-20130814-5392","20-SEP-13","20-SEP-13",""
"121875","HCE-20130701-4712","28-AUG-13","28-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122488","HCE-20130625-4919","12-JUL-13","12-JUL-13",""
"122481","HCE-20130717-4949","17-JUL-13","17-JUL-13",""
"121855","HCE-20130618-4483","20-AUG-13","20-AUG-13",""
"121851","HCE-20130606-4259","26-AUG-13","26-AUG-13",""
"121836","HCE-20130522-4076","04-OCT-13","04-OCT-13",""
"122461","HCE-20130524-4097","09-JUL-13","09-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122458","HCE-20130429-3437","03-JUL-13","03-JUL-13",""
"122457","HCE-20130429-3436","03-JUL-13","03-JUL-13",""
"122445","HCE-20130612-4365","05-JUL-13","05-JUL-13",""
"122431","HCE-20130423-3388","05-JUL-13","05-JUL-13",""
"121830","HCE-20131004-6629","07-OCT-13","07-OCT-13",""
"121812","HCE-20131003-6609","04-OCT-13","04-OCT-13",""
"121803","HCE-20130813-5347","19-SEP-13","19-SEP-13",""
"123550","HCE-20140902-5801","10-OCT-14","10-OCT-14","NO CAUSE FOR ACTION INSPECTION"
"122424","HCE-20130326-3107","26-JUN-13","26-JUN-13",""
"122420","HCE-20130511-3542","25-JUN-13","25-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122394","HCE-20130312-3006","13-JUN-13","13-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"121773","HCE-20130627-4647","19-SEP-13","19-SEP-13",""
"121765","HCE-20130528-4135","28-AUG-13","28-AUG-13",""
"121763","HCE-20130305-2942","28-AUG-13","28-AUG-13",""
"122373","HCE-20120910-6882","29-MAY-13","29-MAY-13",""
"122365","HCE-20130506-3472","13-JUN-13","13-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122363","HCE-20120919-7012","29-MAY-13","29-MAY-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121750","HCE-20130709-4804","26-AUG-13","26-AUG-13",""
"121742","HCE-20130722-5024","27-AUG-13","27-AUG-13",""
"122340","HCE-20130422-3359","17-JUL-13","17-JUL-13",""
"122313","HCE-20130116-2558","08-JUL-13","08-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121710","HCE-20130708-4791","02-OCT-13","02-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121696","HCE-20130417-3321","27-SEP-13","27-SEP-13",""
"121695","HCE-20130906-6414","03-OCT-13","03-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"121689","HCE-20111219-7487","01-OCT-13","01-OCT-13",""
"124169","HCE-20140321-4422","23-JUL-14","23-JUL-14",""
"123619","HCE-20140814-5130","10-OCT-14","10-OCT-14","NO CAUSE FOR ACTION INSPECTION"
"125342","HCE-20140812-5008","22-SEP-14","22-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"124758","HCE-20140606-3717","22-AUG-14","22-AUG-14",""
"124742","HCE-20140725-4572","26-AUG-14","26-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"124738","HCE-20140612-3795","22-AUG-14","22-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"124131","HCE-20140418-3962","29-MAY-14","29-MAY-14","NO CAUSE FOR ACTION INSPECTION"
"124125","HCE-20140513-4302","22-JUL-14","22-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"123594","HCE-20140819-5227","30-SEP-14","30-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"123580","HCE-20140714-4622","17-SEP-14","17-SEP-14",""
"125321","HCE-20140714-4220","05-SEP-14","05-SEP-14",""
"125295","HCE-20140722-4458","18-AUG-14","18-AUG-14",""
"125286","HCE-20140521-4748","19-AUG-14","19-AUG-14",""
"124693","HCE-20140611-3686","07-AUG-14","07-AUG-14",""
"124077","HCE-20140624-3643","21-JUL-14","21-JUL-14",""
"125802","HCE-20140106-1031","11-JUN-14","11-JUN-14",""
"125280","HCE-20140616-3495","19-AUG-14","19-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"125275","HCE-20140714-4211","18-AUG-14","18-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"125270","HCE-20140801-4807","18-AUG-14","18-AUG-14",""
"125267","HCE-20140228-2944","18-AUG-14","18-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"124677","HCE-20140731-4775","12-SEP-14","12-SEP-14",""
"124672","HCE-20140325-4755","26-AUG-14","26-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"124663","HCE-20140905-5868","12-SEP-14","12-SEP-14",""
"124658","HCE-20140820-5164","11-SEP-14","11-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"125218","HCE-20130523-4311","04-SEP-14","04-SEP-14",""
"125203","HCE-20140812-5015","03-SEP-14","03-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"124634","HCE-20140515-4405","22-AUG-14","22-AUG-14",""
"123985","HCE-20140324-3864","16-MAY-14","16-MAY-14",""
