HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
FZ68H,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,"5,778",.,.,.,.,.,.,.,.,.,"54,206",.,"4,063",.,"13,332","77,378"
FZ68J,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,"38,145",.,.,.,.,"38,145"
FZ68L,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"23,846",.,.,.,.,"23,846"
FZ69B,"Complex Small Intestine Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"20,411",.,.,.,.,"20,411"
FZ69C,"Complex Small Intestine Procedures, 19 years and over, with CC Score 7+",.,"3,762",.,.,.,.,.,.,.,.,.,.,.,"140,718",.,"3,804","148,284"
FZ69D,"Complex Small Intestine Procedures, 19 years and over, with CC Score 3-6","32,562","85,605",.,.,.,.,.,.,.,.,.,.,.,.,.,"18,952","137,119"
FZ69E,"Complex Small Intestine Procedures, 19 years and over, with CC Score 0-2","23,191","1,092",.,.,.,.,.,.,.,.,.,.,.,.,.,"9,653","33,936"
FZ71D,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,"2,036",.,.,.,"24,198","26,235"
FZ71E,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,.,"5,345","24,353","52,160","13,368","1,650",.,.,.,.,.,"8,414",.,.,.,"23,800","129,090"
FZ71F,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,"4,197","20,779",.,"13,953","1,385",.,.,"4,469",.,"5,667","35,014",.,"6,185",.,"43,935","135,585"
FZ71G,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,"3,482",.,.,"6,601",.,.,.,.,.,.,"6,903",.,.,.,"10,734","27,721"
FZ73C,Very Complex Large Intestine Procedures with CC Score 9+,.,.,.,.,.,.,.,.,.,.,.,"8,510",.,.,.,.,"8,510"
FZ73D,Very Complex Large Intestine Procedures with CC Score 6-8,.,"38,212","49,544",.,.,.,.,.,.,.,.,.,.,.,.,"7,133","94,889"
FZ73E,Very Complex Large Intestine Procedures with CC Score 3-5,"56,347","35,259",.,.,.,"15,558",.,.,.,.,"25,650",.,.,.,.,"62,353","195,166"
FZ73F,Very Complex Large Intestine Procedures with CC Score 0-2,"52,599","33,954","13,872","24,923","10,608","4,794",.,.,.,.,.,"24,316",.,.,.,"8,070","173,137"
FZ74C,"Complex Large Intestine Procedures, 19 years and over, with CC Score 9+","35,375","41,633","4,903",.,"10,412","23,228",.,.,.,.,.,.,.,"16,543",.,.,"132,093"
FZ74D,"Complex Large Intestine Procedures, 19 years and over, with CC Score 6-8","53,330","11,922","33,349","20,010","35,493","13,437",.,.,.,.,"18,056","32,337",.,"33,183",.,"25,789","276,907"
FZ74E,"Complex Large Intestine Procedures, 19 years and over, with CC Score 3-5","33,433","83,033","18,418","66,317","44,238","21,170",.,.,.,.,.,"77,611",.,"72,956",.,"46,727","463,904"
FZ74F,"Complex Large Intestine Procedures, 19 years and over, with CC Score 0-2","145,852","173,050","71,770","92,206","153,402","72,937",.,.,.,.,.,"136,691",.,"91,248",.,"133,102","1,070,257"
FZ75C,"Proximal Colon Procedures, 19 years and over, with CC Score 6+",.,.,"26,390",.,"8,532",.,.,.,.,.,.,.,.,"27,710",.,.,"62,632"
FZ75D,"Proximal Colon Procedures, 19 years and over, with CC Score 3-5","8,432","42,207","8,682","7,821","31,177","6,791",.,.,.,.,.,"31,069",.,.,.,"23,927","160,106"
FZ75E,"Proximal Colon Procedures, 19 years and over, with CC Score 0-2","55,501","42,922","15,119","14,248","106,683","27,169",.,.,.,.,"11,132","79,209",.,"41,140",.,"68,602","461,727"
FZ76C,"Distal Colon Procedures, 19 years and over, with CC Score 3+",.,.,.,.,"5,678",.,.,.,.,.,.,"7,434",.,.,.,.,"13,112"
FZ76D,"Distal Colon Procedures, 19 years and over, with CC Score 0-2",.,.,"17,144","7,585","53,179",.,.,.,.,.,.,"35,273",.,.,.,"17,332","130,513"
FZ77C,"Major Large Intestine Procedures, 19 years and over, with CC Score 3+",.,.,"8,561",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,561"
FZ77D,"Major Large Intestine Procedures, 19 years and over, with CC Score 1-2","6,598",.,.,.,"4,966",.,.,.,.,.,.,.,.,.,.,.,"11,564"
FZ77E,"Major Large Intestine Procedures, 19 years and over, with CC Score 0",.,.,.,"3,003","3,719","6,688",.,.,.,.,.,"11,439",.,.,.,"10,343","35,193"
FZ78A,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 1+",.,.,"10,554",.,.,.,.,.,.,.,.,"76,519",.,.,.,.,"87,072"
FZ78B,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 0","7,500",.,.,.,.,.,.,.,.,.,.,"11,092",.,.,.,.,"18,591"
FZ78C,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,"12,651",.,.,.,.,"12,651"
FZ78D,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"37,992",.,.,.,.,"37,992"
FZ79C,Complex General Abdominal Procedures with CC Score 6+,"34,131",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"28,910","63,042"
FZ79D,Complex General Abdominal Procedures with CC Score 3-5,.,"12,691",.,.,.,.,.,.,.,.,.,.,.,.,.,"26,822","39,513"
FZ79E,Complex General Abdominal Procedures with CC Score 0-2,"6,463","3,736",.,"3,434","12,886",.,.,.,.,.,"12,088","12,720",.,"27,798",.,"3,753","82,879"
FZ80C,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 6+",.,.,.,"9,308",.,.,.,.,.,.,.,.,.,.,.,.,"9,308"
FZ80D,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,"8,697",.,"15,872",.,.,"24,569"
FZ80E,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,466","8,466"
FZ81C,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4+","10,480",.,"49,576",.,"3,383","5,250",.,.,.,.,.,"5,976",.,.,.,.,"74,663"
FZ81D,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3","13,675",.,"13,248",.,"11,409",.,.,.,.,.,"19,953",.,.,.,.,"20,096","78,381"
FZ81E,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,"35,429",.,"10,676",.,.,.,.,.,"10,345","8,451",.,.,.,"8,098","72,998"
FZ82C,"Very Complex or Complex, Oesophageal, Stomach or Duodenum Procedures, 18 years and under, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"28,201",.,.,.,.,"28,201"
FZ82D,"Very Complex or Complex, Oesophageal, Stomach or Duodenum Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"7,249",.,.,.,.,"7,249"
FZ83C,"Major, Oesophageal, Stomach or Duodenum Procedures, between 2 and 18 years, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,"29,060",.,.,.,.,"29,060"
FZ83D,"Major, Oesophageal, Stomach or Duodenum Procedures, between 2 and 18 years, with CC Score 0",.,.,.,.,"3,182",.,.,.,.,.,.,.,.,.,.,.,"3,182"
FZ83E,"Major, Oesophageal, Stomach or Duodenum Procedures, 1 year and under, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,"34,912",.,.,.,.,"34,912"
FZ83F,"Major, Oesophageal, Stomach or Duodenum Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"204,874",.,.,.,.,"204,874"
FZ83G,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 7+",.,.,"7,447",.,"31,463",.,.,.,.,.,.,"13,630",.,.,.,.,"52,540"
FZ83H,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4-6","17,605","1,530",.,"22,670","10,274",.,.,.,.,"10,197","19,390","10,385",.,"13,311",.,"16,733","122,096"
FZ83J,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3","16,713","45,834","19,279","18,928","16,103","15,776",.,.,.,.,.,"31,442",.,"43,420",.,"18,801","226,295"
FZ83K,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,"3,150",.,.,.,.,.,.,"10,589",.,.,.,"8,962","22,701"
FZ87D,Complex Hernia Procedures with CC Score 5+,"11,077","6,468",.,"12,261",.,.,.,.,.,.,.,.,.,.,.,"29,491","59,297"
FZ87E,Complex Hernia Procedures with CC Score 3-4,"3,714",.,.,"4,735",.,"11,136",.,.,.,.,.,"4,588",.,.,.,"18,895","43,068"
FZ87F,Complex Hernia Procedures with CC Score 1-2,"6,391","34,411",.,.,"2,419",.,.,.,.,.,.,"6,782",.,.,.,"10,989","60,993"
FZ87G,Complex Hernia Procedures with CC Score 0,"6,161",.,.,"4,768",.,"8,897",.,.,.,.,.,.,.,.,.,.,"19,825"
FZ89Z,"Complex Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures",.,.,.,.,.,"4,628",.,.,.,.,.,"26,429",.,.,.,"2,378","33,436"
FZ90A,Abdominal Pain with Interventions,"19,120","39,334","21,738","40,712","60,411","73,115",.,.,.,.,"1,680","66,376",.,"14,150",.,"129,636","466,273"
FZ90B,Abdominal Pain without Interventions,"659,091","521,019","48,597","206,081","386,025","236,210",.,.,"5,030","1,511","30,347","543,587",.,"320,012",.,"593,131","3,550,641"
FZ91A,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 8+",.,"15,266","45,674","15,624",.,"8,316",.,.,.,.,"15,425",.,.,.,.,"20,569","120,874"
FZ91B,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 5-7",.,"5,895","16,039","51,550","9,956","10,241",.,.,.,.,.,"22,496",.,"20,433",.,"32,281","168,892"
FZ91C,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-4","3,642","16,329","5,012","32,470","30,778","14,275",.,.,.,.,"7,020","15,161",.,"14,040",.,"24,648","163,373"
FZ91D,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2","10,701","61,996","29,893","15,317","35,458","15,330",.,.,"5,183",.,"1,751","24,986",.,"28,590",.,"91,754","320,961"
FZ91E,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 9+",.,"26,765","12,655",.,"25,673",904,.,.,.,.,"7,682","12,465",.,"7,280",.,"11,919","105,343"
FZ91F,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 5-8","13,428","62,163","56,798","45,432","34,951","14,033",.,.,"8,881",.,"6,281","68,441","16,723","6,072",.,"115,980","449,184"
FZ91G,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-4","38,365","84,806","50,013","61,805","53,203","31,902",.,.,"2,967",.,"10,895","127,071",.,"69,702",.,"78,714","609,443"
FZ91H,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","124,224","286,114","122,723","168,965","288,572","134,652","1,939",.,"13,330",.,"29,515","294,625","5,281","188,787",.,"321,751","1,980,479"
FZ91J,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 11+",.,"18,271",.,"22,734","56,855","5,919",.,.,"8,285",.,.,"18,034",.,"8,225",.,"13,877","152,199"
FZ91K,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10","132,609","261,692","188,461","57,793","182,744","74,392","13,815",.,"55,994","45,321","30,319","258,372","8,801","69,455",.,"168,796","1,548,565"
FZ91L,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5","274,660","416,026","330,704","165,840","338,270","168,712","22,659",.,"29,847","35,879","94,001","496,213","15,843","198,725",.,"347,622","2,935,000"
FZ91M,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","576,857","883,724","371,390","419,556","689,266","270,517","32,443",.,"23,966","13,974","107,506","820,763","4,401","510,256",.,"668,355","5,392,975"
FZ92A,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 7+",.,.,"14,819",.,.,.,.,.,.,.,.,.,.,.,.,"7,336","22,154"
FZ92B,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-6","6,688","7,369","62,351",.,"21,386","3,533",.,.,.,.,.,.,.,.,.,"23,020","124,347"
FZ92C,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,.,"57,322","9,870","24,093",.,.,.,"4,813",.,"3,901","3,512",.,"14,439",.,"10,717","128,668"
FZ92D,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 6+","3,868","12,739","31,380","10,097","8,270","4,322","3,029",.,"10,371",.,.,"2,276",.,"17,153",.,"42,282","145,787"
FZ92E,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-5","11,316","19,867","65,322","8,211","17,718",.,"5,089",.,.,.,"17,818","33,364",.,"4,000",.,"37,458","220,163"
FZ92F,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","9,476","46,249","28,532","6,628","33,555","21,845",.,.,.,.,"2,314","27,706",.,"27,765",.,"54,354","258,424"
FZ92G,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 9+","6,693","23,139","26,387",.,"33,347","7,751",.,.,"8,136","10,197","9,543","30,089",.,"18,377",.,"18,941","192,600"
FZ92H,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8","71,670","94,038","146,782","48,877","90,222","4,068","28,323",.,"27,234","20,772","9,769","40,100","20,683","40,989",.,"88,728","732,256"
FZ92J,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4","55,143","50,026","226,971","38,938","46,274","44,819","12,570",.,"9,690","12,086","3,599","73,495","7,041","46,839",.,"60,583","688,073"
FZ92K,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","48,422","62,167","437,954","37,101","58,942","36,821","1,545",.,"4,808","5,287","10,962","65,717","6,161","43,883",.,"75,568","895,337"
FZ93A,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over","1,193",.,"1,619",.,752,.,.,.,.,.,.,"1,954",.,.,.,.,"5,518"
FZ94Z,"Endoscopic Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,"3,344",.,.,.,.,"3,344"
FZ95A,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 9+",.,"2,575",.,.,.,.,.,.,.,.,"1,767","6,168",.,.,.,.,"10,510"
FZ95B,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 6-8",.,.,.,.,.,.,.,.,.,.,.,"34,036",.,.,.,.,"34,036"
FZ95C,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 3-5",.,"5,093",.,.,.,.,.,.,.,.,.,"34,283",.,.,.,.,"39,376"
FZ95D,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2","6,399","9,959",.,.,.,"13,834",.,.,.,.,.,"45,948",.,"6,072",.,"33,022","115,234"
FZ98Z,Maintenance of Gastric Band for Obesity,.,.,"2,425",.,.,.,.,.,.,.,.,"1,169",.,.,.,.,"3,593"
GA03C,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 4+",.,"20,438","8,193",.,.,.,.,.,.,.,"97,537","9,203",.,.,.,"10,691","146,062"
GA03D,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2-3",.,.,"23,899","15,677",.,.,.,.,.,.,"83,947","14,177",.,.,.,.,"137,701"
GA03E,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1",.,"12,885","1,880",.,.,.,.,.,.,.,"9,108","3,208",.,.,.,"11,134","38,215"
GA05C,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,"90,040",.,.,.,.,"8,018","98,059"
GA05D,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,"19,444",.,.,.,.,"8,023","27,468"
GA06C,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2+",.,"15,579",.,.,"17,952",.,.,.,.,.,"25,245","4,807",.,.,.,"2,267","65,850"
GA06D,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1",.,"9,499",.,.,"4,390",.,.,.,.,.,"54,696","22,545",.,.,.,.,"91,129"
GA07C,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+","8,248","13,642",.,.,.,.,.,.,.,.,"7,776","6,552",.,.,.,"17,365","53,583"
GA07D,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 1-2",.,"2,222","10,176","17,506","10,274","12,592",.,.,.,.,"48,370","74,267",.,"40,715",.,"6,252","222,375"
GA07E,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,"6,941","8,913","8,673","24,022","8,310",.,.,.,.,"51,253","82,903",.,"12,655",.,"17,904","221,573"
GA10G,"Open or Laparoscopic, Cholecystectomy, 18 years and under",.,.,.,.,.,"4,408",.,.,.,.,"13,562","7,152",.,"7,996",.,.,"33,118"
GA10H,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 4+",.,"6,880",.,.,.,"10,305",.,.,.,.,.,"19,787",.,"11,933",.,"4,122","53,028"
GA10J,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 1-3","14,466","2,222",.,"3,048","11,671","47,684",.,.,.,.,"13,104","276,570",.,"139,750",.,"101,346","609,859"
GA10K,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 0","35,093","5,457","12,215","15,323","39,593","49,614",.,.,.,.,"5,603","296,604",.,"240,380",.,"60,640","760,523"
GA10L,"Open Cholecystectomy, 19 years and over, with CC Score 3+",.,.,.,"11,452","25,022",.,.,.,.,.,"25,322","29,318",.,"9,965",.,.,"101,079"
GA10M,"Open Cholecystectomy, 19 years and over, with CC Score 1-2","27,408",.,.,.,"31,868","4,627",.,.,.,.,"19,013","33,187",.,"11,933",.,"3,679","131,714"
GA10N,"Open Cholecystectomy, 19 years and over, with CC Score 0","23,391","21,802","14,279","15,074","30,180","14,881",.,.,.,.,"16,039","64,513",.,"33,830",.,"21,802","255,791"
GA11Z,Pancreatic Necrosectomy,.,.,.,.,.,.,.,.,.,.,"231,532",.,.,.,.,.,"231,532"
GA13A,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,"8,557","2,798",.,.,.,.,"11,354"
GA13B,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,"12,517",.,"4,644",.,.,.,.,"12,067","14,476",.,.,.,.,"43,703"
GB05F,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,"6,544","14,397","3,162",.,"5,263",.,.,.,.,.,"19,624","15,293",.,.,.,"13,410","77,691"
GB05G,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,.,"14,903","4,037","1,817","4,887",.,.,.,"6,047",.,"4,571","10,913",.,.,.,"17,162","64,336"
GB05H,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,.,"8,813",.,.,"1,630",.,.,.,.,.,.,"3,090",.,.,.,"1,803","15,336"
GB06E,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 6+,"2,343","18,050",.,.,"36,670",.,.,.,"20,729",.,"10,278","68,522",.,.,.,"94,227","250,818"
GB06F,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 4-5,.,"72,737",.,"16,631","23,264",.,.,.,"15,805",.,.,"45,282",.,.,.,"76,301","250,020"
GB06G,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-3,"1,897","143,365","10,748","32,824","43,359",.,.,.,"10,984",.,"1,902","93,892",.,.,.,"40,996","379,967"
GB06H,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,"2,976","116,555",.,"21,102","60,954","2,334",.,.,"6,797",.,.,"139,143",.,.,.,"125,207","475,068"
GB09D,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,.,"19,063",.,.,"7,518",.,.,.,.,.,.,.,.,.,.,"5,292","31,873"
GB09E,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,.,.,"3,939",.,"3,512",.,.,.,.,.,"1,872","7,514",.,.,.,.,"16,838"
GB09F,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,.,.,.,"6,713",.,.,.,.,.,.,.,.,.,.,.,921,"7,634"
GB11Z,Diagnostic Endoscopic Retrograde Cholangiopancreatography,.,.,"1,794",.,"12,317",.,.,.,.,.,.,.,.,.,.,.,"14,111"
GC01C,Liver Failure Disorders with Multiple Interventions,"30,320",.,.,.,"1,879",.,.,.,.,.,.,.,.,.,.,"26,524","58,723"
GC01D,Liver Failure Disorders with Single Intervention,"36,084","21,915",.,"15,913","16,164","6,683",.,.,"14,191",.,"7,717","12,007",.,"11,325",.,"40,119","182,117"
GC01E,"Liver Failure Disorders without Interventions, with CC Score 5+","11,147","20,021",.,.,"42,484","6,614","3,090",.,"8,136","7,176","2,418",.,.,"11,823",.,"40,793","153,701"
GC01F,"Liver Failure Disorders without Interventions, with CC Score 0-4","42,806","62,936","6,986","8,667","27,004","18,088","2,575",.,"17,013","2,266","5,423","3,842",.,"33,926",.,"26,952","258,485"
GC12C,"Malignant, Hepatobiliary or Pancreatic Disorders, with Multiple Interventions",.,.,"25,430",.,"23,618",.,.,.,"10,728",.,"5,383","20,980",.,.,.,"17,210","103,348"
GC12D,"Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 5+","11,147","1,593","9,039",.,"14,792","3,026",.,.,"9,026",.,"42,051","24,662",.,.,.,"13,697","129,033"
GC12E,"Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 2-4","8,026","22,134","6,100","7,957","12,881","10,534",.,.,.,.,"16,484","49,912",.,"3,615",.,"16,129","153,772"
GC12F,"Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 0-1","4,354","3,825","26,023","6,928","11,781","2,034",.,.,.,.,.,"18,603",.,.,.,"13,759","87,308"
GC12G,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 6+","40,752","18,419","31,904","7,488","43,116","6,613","3,605",.,"5,178","10,575","29,961","19,204",.,"23,624",.,"29,517","269,955"
