HRG,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,RoyalVictoria,South Tyrone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Total FCEs
FZ49H,100,"Nutritional Disorders without Interventions, with CC Score 0-1",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
FZ49H,300,"Nutritional Disorders without Interventions, with CC Score 0-1",1,1,.,.,.,1,.,.,.,.,.,1,.,3,.,.,7
FZ49H,301,"Nutritional Disorders without Interventions, with CC Score 0-1",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ49H,302,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ49H,430,"Nutritional Disorders without Interventions, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ50Z,100,"Intermediate Large Intestine Procedures, 19 years and over",11,6,16,4,12,4,.,.,.,.,.,3,.,4,.,10,70
FZ50Z,101,"Intermediate Large Intestine Procedures, 19 years and over",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ51Z,100,"Diagnostic Colonoscopy, 19 years and over",1,7,7,8,4,8,.,.,.,.,.,12,.,13,.,4,64
FZ51Z,300,"Diagnostic Colonoscopy, 19 years and over",2,4,17,2,.,.,.,.,2,4,.,.,.,4,.,1,36
FZ51Z,301,"Diagnostic Colonoscopy, 19 years and over",.,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15
FZ52Z,100,"Diagnostic Colonoscopy with Biopsy, 19 years and over",1,2,3,10,3,6,.,.,.,.,.,8,.,4,.,2,39
FZ52Z,300,"Diagnostic Colonoscopy with Biopsy, 19 years and over",7,.,3,.,.,.,.,.,.,3,.,5,.,1,.,.,19
FZ52Z,301,"Diagnostic Colonoscopy with Biopsy, 19 years and over",.,14,.,.,1,3,.,.,.,.,.,.,.,.,.,.,18
FZ53Z,100,"Therapeutic Colonoscopy, 19 years and over",6,7,1,15,1,3,.,.,.,.,.,4,.,8,.,2,47
FZ53Z,300,"Therapeutic Colonoscopy, 19 years and over",6,1,1,2,.,.,.,.,.,2,.,3,.,2,.,.,17
FZ53Z,301,"Therapeutic Colonoscopy, 19 years and over",.,5,.,.,.,4,.,.,.,.,.,.,.,.,.,.,9
FZ54Z,100,"Diagnostic Flexible Sigmoidoscopy, 19 years and over",1,2,2,6,2,.,.,.,.,1,.,4,.,12,.,1,31
FZ54Z,300,"Diagnostic Flexible Sigmoidoscopy, 19 years and over",4,2,5,.,.,.,.,.,.,.,.,.,.,2,.,.,13
FZ54Z,301,"Diagnostic Flexible Sigmoidoscopy, 19 years and over",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ55Z,100,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",1,2,4,.,3,3,.,.,.,.,.,2,.,1,.,2,18
FZ55Z,101,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ55Z,300,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",3,1,4,.,.,.,.,.,1,2,.,.,.,.,.,1,12
FZ55Z,301,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3
FZ55Z,502,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ56Z,100,"Therapeutic Flexible Sigmoidoscopy, 19 years and over",2,.,2,.,3,3,.,.,.,1,.,1,.,.,.,3,15
FZ56Z,300,"Therapeutic Flexible Sigmoidoscopy, 19 years and over",2,.,.,.,.,.,.,.,1,.,.,1,.,2,.,1,7
FZ56Z,301,"Therapeutic Flexible Sigmoidoscopy, 19 years and over",.,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,3
FZ57Z,100,"Diagnostic or Therapeutic, Rigid Sigmoidoscopy, 19 years and over",.,.,.,1,.,1,.,.,.,.,.,.,.,1,.,.,3
FZ58A,100,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
FZ58A,171,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
FZ58A,300,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ58A,420,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ58B,171,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
FZ59Z,100,"Intermediate Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ59Z,300,"Intermediate Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
FZ60Z,100,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,1,6,4,3,7,.,.,.,1,.,2,.,.,.,1,25
FZ60Z,120,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",2,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,7
FZ60Z,172,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
FZ60Z,300,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",7,.,19,2,.,.,.,.,.,.,.,5,.,1,.,2,36
FZ60Z,301,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
FZ60Z,320,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ61Z,100,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,1,5,1,2,.,.,.,2,.,3,.,.,.,3,17
FZ61Z,120,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
FZ61Z,172,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
FZ61Z,300,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",21,4,19,1,.,.,.,.,1,1,.,4,.,1,.,2,54
FZ61Z,301,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",.,12,.,.,.,1,.,.,.,.,.,.,.,.,.,.,13
FZ62A,100,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,2,.,.,.,.,.,.,1,.,.,.,1,4
FZ62A,171,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,.,11
FZ62A,300,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",1,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,3
FZ62A,370,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ62A,420,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",3,.,.,7,.,.,.,.,.,.,.,13,.,.,.,5,28
FZ62B,171,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
FZ62B,420,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
FZ63Z,100,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,.,1,3,2,1,5,.,.,.,1,.,1,.,1,.,.,15
FZ63Z,171,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ63Z,300,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,.,.,1,.,.,.,.,.,.,.,.,.,.,2,.,.,3
FZ63Z,301,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,.,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,2
FZ64A,100,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 19 years and over",.,2,.,3,4,2,.,.,.,1,.,2,.,.,.,1,15
FZ64A,300,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 19 years and over",2,1,1,.,.,.,.,.,1,1,.,4,.,1,.,.,11
FZ64A,301,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 19 years and over",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
FZ64B,100,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 18 years and under",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
FZ64B,420,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 18 years and under",3,.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,15
FZ65Z,100,Combined Upper and Lower Gastrointestinal Tract Therapeutic Endoscopic Procedures,.,1,1,3,.,3,.,.,.,.,.,1,.,.,.,.,9
FZ65Z,300,Combined Upper and Lower Gastrointestinal Tract Therapeutic Endoscopic Procedures,1,.,1,1,.,.,.,.,.,1,.,.,.,.,.,.,4
FZ66C,100,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 8+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ66D,100,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7",2,.,1,1,.,.,.,.,.,2,.,1,.,.,.,.,7
FZ66D,303,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ66D,502,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ66E,100,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 2-4",1,2,5,2,2,3,.,.,.,1,.,3,.,.,.,4,23
FZ66E,502,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 2-4",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,3
FZ66F,100,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",3,.,3,3,2,1,.,.,.,1,.,2,.,.,.,3,18
FZ66F,300,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ66F,301,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ66F,502,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,4
FZ67C,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 7+",.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,1,3
FZ67C,361,"Major Small Intestine Procedures, 19 years and over, with CC Score 7+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ67D,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 4-6",.,1,1,.,2,.,.,.,.,.,.,.,.,1,.,1,6
FZ67E,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 2-3",8,4,12,1,4,2,.,.,.,2,.,9,.,.,.,3,45
FZ67E,502,"Major Small Intestine Procedures, 19 years and over, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ67F,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",17,19,24,8,32,4,.,.,.,1,.,17,.,1,.,16,139
FZ67F,300,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ67F,502,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",2,.,.,1,.,1,.,.,.,.,.,.,.,.,.,1,5
FZ68G,100,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ68H,100,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ68H,171,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
FZ68K,171,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ68L,171,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
FZ69D,100,"Complex Small Intestine Procedures, 19 years and over, with CC Score 3-6",.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ69D,101,"Complex Small Intestine Procedures, 19 years and over, with CC Score 3-6",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
FZ69E,100,"Complex Small Intestine Procedures, 19 years and over, with CC Score 0-2",.,.,.,1,1,.,.,.,.,1,.,.,.,.,.,2,5
FZ69E,303,"Complex Small Intestine Procedures, 19 years and over, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ70Z,100,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,4,.,1,.,.,.,.,.,.,.,.,.,.,.,5
FZ70Z,120,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,1,.,.,1,.,.,.,.,.,.,2,.,.,.,.,4
FZ70Z,172,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,5
FZ70Z,300,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",4,.,8,1,.,.,.,.,.,.,.,.,.,.,.,2,15
FZ70Z,301,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
FZ70Z,361,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ71D,301,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 7+,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ71E,172,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
FZ71E,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,1,.,2,2,.,.,.,.,.,.,.,.,.,.,.,.,5
FZ71E,301,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ71F,100,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,.,1,.,5,.,.,.,.,.,.,1,.,.,.,.,7
FZ71F,172,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
FZ71F,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,1,1,1,.,.,.,.,.,.,1,.,.,.,.,.,6,10
FZ71F,301,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,5
FZ71G,100,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,3
FZ71G,172,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
FZ71G,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,1,.,9,.,.,.,.,.,.,.,.,.,.,1,.,4,15
FZ71G,301,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,3,.,.,1,.,.,.,.,.,.,.,.,.,.,.,4
FZ73C,100,Very Complex Large Intestine Procedures with CC Score 9+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ73D,100,Very Complex Large Intestine Procedures with CC Score 6-8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
FZ73E,100,Very Complex Large Intestine Procedures with CC Score 3-5,2,2,3,1,.,1,.,.,.,.,.,1,.,.,.,1,11
FZ73E,502,Very Complex Large Intestine Procedures with CC Score 3-5,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ73F,100,Very Complex Large Intestine Procedures with CC Score 0-2,2,4,3,1,.,2,.,.,.,.,.,2,.,.,.,4,18
FZ73F,101,Very Complex Large Intestine Procedures with CC Score 0-2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ73F,502,Very Complex Large Intestine Procedures with CC Score 0-2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ74C,100,"Complex Large Intestine Procedures, 19 years and over, with CC Score 9+",.,.,.,2,.,.,.,.,.,.,.,1,.,.,.,2,5
FZ74D,100,"Complex Large Intestine Procedures, 19 years and over, with CC Score 6-8",2,2,.,2,2,2,.,.,.,1,.,.,.,.,.,4,15
FZ74D,101,"Complex Large Intestine Procedures, 19 years and over, with CC Score 6-8",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ74D,502,"Complex Large Intestine Procedures, 19 years and over, with CC Score 6-8",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ74E,100,"Complex Large Intestine Procedures, 19 years and over, with CC Score 3-5",12,8,11,4,9,4,.,.,.,.,.,4,.,4,.,20,76
FZ74E,502,"Complex Large Intestine Procedures, 19 years and over, with CC Score 3-5",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
FZ74F,100,"Complex Large Intestine Procedures, 19 years and over, with CC Score 0-2",55,39,79,30,64,27,.,.,.,.,.,39,.,2,.,63,398
FZ74F,300,"Complex Large Intestine Procedures, 19 years and over, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ74F,502,"Complex Large Intestine Procedures, 19 years and over, with CC Score 0-2",.,2,11,.,.,.,.,.,.,.,.,.,.,.,.,.,13
FZ75C,100,"Proximal Colon Procedures, 19 years and over, with CC Score 6+",2,.,2,2,.,.,.,.,.,.,.,.,.,.,.,2,8
FZ75D,100,"Proximal Colon Procedures, 19 years and over, with CC Score 3-5",6,6,10,7,5,3,.,.,.,.,.,3,.,8,.,8,56
FZ75D,502,"Proximal Colon Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ75E,100,"Proximal Colon Procedures, 19 years and over, with CC Score 0-2",20,20,24,19,50,18,.,.,.,1,.,12,.,19,.,46,229
FZ75E,300,"Proximal Colon Procedures, 19 years and over, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ76C,100,"Distal Colon Procedures, 19 years and over, with CC Score 3+",3,.,4,1,1,.,.,.,.,.,.,1,.,3,.,2,15
FZ76D,100,"Distal Colon Procedures, 19 years and over, with CC Score 0-2",10,9,23,11,20,10,.,.,.,2,.,14,.,17,.,21,137
FZ76D,120,"Distal Colon Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ76D,502,"Distal Colon Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ77C,100,"Major Large Intestine Procedures, 19 years and over, with CC Score 3+",1,.,1,.,2,.,.,.,.,.,.,.,.,.,.,2,6
FZ77D,100,"Major Large Intestine Procedures, 19 years and over, with CC Score 1-2",3,.,3,.,3,1,.,.,.,.,.,2,.,1,.,4,17
FZ77E,100,"Major Large Intestine Procedures, 19 years and over, with CC Score 0",4,3,1,2,8,2,.,.,.,.,.,1,.,.,.,7,28
FZ77E,120,"Major Large Intestine Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ77E,502,"Major Large Intestine Procedures, 19 years and over, with CC Score 0",.,1,.,1,1,.,.,.,.,.,.,.,.,.,.,.,3
FZ78A,100,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 1+",1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,2,4
FZ78A,171,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
FZ78B,171,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
FZ78C,171,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
FZ78D,171,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
FZ79D,100,Complex General Abdominal Procedures with CC Score 3-5,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ79E,370,Complex General Abdominal Procedures with CC Score 0-2,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ79E,502,Complex General Abdominal Procedures with CC Score 0-2,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,2,8
FZ80C,100,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 6+",.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2,4
FZ80D,100,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
FZ80E,100,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-2",.,.,3,.,.,.,.,.,.,1,.,.,.,.,.,6,10
FZ80E,172,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-2",.,.,2,.,.,.,.,.,.,.,.,1,.,.,.,.,3
FZ81C,100,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4+",.,.,13,.,2,.,.,.,.,.,.,1,.,.,.,2,18
FZ81C,361,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ81D,100,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,24,.,5,.,.,.,.,1,.,4,.,.,.,4,38
FZ81D,172,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,3,.,.,.,.,.,.,.,.,4,.,.,.,.,7
FZ81D,502,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ81E,100,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,27,1,18,.,.,.,.,3,.,4,.,.,.,8,61
FZ81E,160,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
FZ81E,172,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,6,.,.,.,.,.,.,.,.,7,.,.,.,.,13
FZ82D,100,"Very Complex or Complex, Oesophageal, Stomach or Duodenum Procedures, 18 years and under, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ82D,171,"Very Complex or Complex, Oesophageal, Stomach or Duodenum Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
FZ83C,171,"Major, Oesophageal, Stomach or Duodenum Procedures, between 2 and 18 years, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ83F,171,"Major, Oesophageal, Stomach or Duodenum Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
FZ83G,100,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 7+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ83H,100,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1,2
FZ83H,172,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ83J,100,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,3,.,3,.,.,.,.,1,.,.,.,1,.,2,10
FZ83J,172,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,3
FZ83K,100,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",1,.,28,.,8,.,.,.,.,5,.,5,.,.,.,5,52
FZ83K,120,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ83K,172,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,7,.,.,.,.,8
FZ87D,100,Complex Hernia Procedures with CC Score 5+,1,.,1,.,.,.,.,.,.,.,.,1,.,.,.,1,4
FZ87D,361,Complex Hernia Procedures with CC Score 5+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ87E,100,Complex Hernia Procedures with CC Score 3-4,.,1,2,2,1,.,.,.,.,1,.,.,.,1,.,2,10
FZ87E,170,Complex Hernia Procedures with CC Score 3-4,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ87F,100,Complex Hernia Procedures with CC Score 1-2,2,1,4,4,4,2,.,.,.,1,.,3,.,3,.,5,29
FZ87F,160,Complex Hernia Procedures with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
FZ87F,502,Complex Hernia Procedures with CC Score 1-2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ87G,100,Complex Hernia Procedures with CC Score 0,1,2,4,4,2,4,.,.,.,3,.,.,.,1,.,3,24
