HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
MA37Z,Transvaginal Ultrasound with Biopsy,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
MA38Z,Diagnostic Colposcopy,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
MB05G,"Malignant Gynaecological Disorders without Interventions, with CC Score 10+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
MB05H,"Malignant Gynaecological Disorders without Interventions, with CC Score 7-9",1,.,1,.,.,1,.,.,1,.,.,.,1,.,1,.,4,10
MB05J,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6",1,3,11,.,.,.,.,.,.,.,.,.,3,.,.,.,1,19
MB05K,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3",.,.,12,.,2,.,.,.,1,.,1,.,.,.,.,.,7,23
MB05L,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",1,2,13,.,.,.,.,.,1,.,.,.,1,.,1,.,1,20
MB08B,"Threatened or Spontaneous Miscarriage, without Interventions",13,25,12,13,41,28,.,.,.,.,.,.,53,.,35,.,47,267
MB09C,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 0-2",1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
MB09D,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 6+",2,.,.,1,1,.,.,.,.,.,.,.,4,.,.,.,.,8
MB09E,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 3-5",4,3,1,1,1,1,.,.,.,.,1,.,5,.,1,.,.,18
MB09F,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",50,40,32,8,38,27,.,.,.,.,8,.,61,.,37,.,56,357
NZ16Z,Ante-Natal Routine Observation,54,1,.,3,32,16,13,.,16,.,.,.,38,.,.,.,103,276
NZ17A,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 2+",.,4,.,8,20,2,.,.,.,.,.,.,3,.,.,.,1,38
NZ17B,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 0-1",6,86,1,70,139,65,1,.,1,.,5,.,46,.,43,.,9,472
NZ18A,Ante-Natal Complex Disorders with CC Score 2+,1,2,.,.,2,1,.,.,.,.,.,.,6,.,.,.,6,18
NZ18B,Ante-Natal Complex Disorders with CC Score 0-1,29,28,.,17,17,9,.,.,.,.,2,.,24,.,2,.,59,187
NZ19A,Ante-Natal Major Disorders with CC Score 2+,1,13,.,11,26,6,.,.,.,.,.,.,19,.,.,.,9,85
NZ19B,Ante-Natal Major Disorders with CC Score 0-1,79,170,.,136,240,71,3,.,6,.,10,.,236,.,109,.,164,"1,224"
NZ20A,Ante-Natal Other Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,8,.,1,10
NZ20B,Ante-Natal Other Disorders with CC Score 0-1,2,7,.,4,14,6,.,.,3,.,2,.,22,.,147,.,6,213
NZ24A,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 2+",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
NZ24B,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 0-1",3,7,.,1,22,1,2,.,4,.,.,.,5,.,1,.,5,51
NZ25Z,Labour without Specified Delivery,22,31,.,7,14,7,12,.,26,.,.,.,11,.,6,.,20,156
NZ26A,Post-Natal Disorders with CC Score 2+,1,1,.,.,2,.,.,.,.,.,.,.,4,.,.,.,.,8
NZ26B,Post-Natal Disorders with CC Score 0-1,6,8,1,9,20,5,.,.,.,.,2,.,22,.,10,.,29,112
NZ27Z,Post-Natal Therapeutic Procedures,5,5,.,6,3,4,2,.,.,.,.,.,9,.,8,.,14,56
NZ30A,Normal Delivery with CC Score 2+,5,21,.,1,19,4,.,.,1,.,2,.,81,.,9,.,29,172
NZ30B,Normal Delivery with CC Score 1,89,113,.,15,165,70,1,.,6,.,40,.,323,.,41,.,179,"1,042"
NZ30C,Normal Delivery with CC Score 0,302,355,.,20,516,172,61,.,139,.,98,.,866,.,150,.,539,"3,218"
NZ31A,"Normal Delivery with Epidural or Induction, with CC Score 2+",10,18,.,17,34,1,.,.,.,.,.,.,51,.,6,.,36,173
NZ31B,"Normal Delivery with Epidural or Induction, with CC Score 1",70,52,.,68,119,32,.,.,1,.,2,.,147,.,18,.,92,601
NZ31C,"Normal Delivery with Epidural or Induction, with CC Score 0",193,143,.,214,263,97,6,.,8,.,7,.,368,.,35,.,260,"1,594"
NZ32A,"Normal Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+",2,4,.,.,9,1,.,.,.,.,.,.,4,.,2,.,10,32
NZ32B,"Normal Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1",8,7,.,4,16,12,.,.,.,.,.,.,8,.,3,.,10,68
NZ32C,"Normal Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0",27,14,.,9,16,17,.,.,.,.,.,.,27,.,7,.,19,136
NZ33A,"Normal Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+",2,5,.,1,2,.,.,.,.,.,.,.,2,.,.,.,2,14
NZ33B,"Normal Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1",5,2,.,1,3,1,.,.,.,.,.,.,2,.,2,.,4,20
NZ33C,"Normal Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0",2,8,.,3,4,4,.,.,.,.,.,.,3,.,.,.,15,39
NZ34A,"Normal Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+",.,.,.,.,3,1,.,.,.,.,.,.,.,.,.,.,3,7
NZ34B,"Normal Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1",3,3,.,.,1,1,.,.,.,.,.,.,.,.,.,.,1,9
NZ34C,"Normal Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0",3,.,.,1,1,2,.,.,.,.,.,.,1,.,.,.,5,13
NZ40A,Assisted Delivery with CC Score 2+,1,1,.,.,2,1,.,.,.,.,.,.,4,.,2,.,1,12
NZ40B,Assisted Delivery with CC Score 1,1,8,.,1,6,5,.,.,.,.,1,.,11,.,3,.,14,50
NZ40C,Assisted Delivery with CC Score 0,15,39,.,3,17,9,1,.,.,.,3,.,56,.,4,.,23,170
NZ41A,"Assisted Delivery with Epidural or Induction, with CC Score 2+",.,1,.,2,5,1,.,.,.,.,.,.,4,.,1,.,3,17
NZ41B,"Assisted Delivery with Epidural or Induction, with CC Score 1",7,9,.,2,16,3,.,.,.,.,.,.,7,.,3,.,12,59
NZ41C,"Assisted Delivery with Epidural or Induction, with CC Score 0",16,23,.,23,32,13,.,.,.,.,.,.,28,.,6,.,26,167
NZ42A,"Assisted Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+",1,.,.,.,2,.,.,.,.,.,.,.,1,.,1,.,2,7
NZ42B,"Assisted Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1",6,1,.,1,4,2,.,.,.,.,.,.,2,.,3,.,12,31
NZ42C,"Assisted Delivery with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0",9,6,.,3,16,3,.,.,.,.,.,.,6,.,2,.,16,61
NZ43A,"Assisted Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
NZ43B,"Assisted Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
NZ43C,"Assisted Delivery with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0",1,3,.,.,1,.,.,.,.,.,.,.,1,.,.,.,2,8
NZ44B,"Assisted Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,4
NZ44C,"Assisted Delivery with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0",.,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,3
NZ50A,Planned Caesarean Section with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
NZ50B,Planned Caesarean Section with CC Score 2-3,.,.,.,.,4,1,.,.,.,.,.,.,2,.,4,.,9,20
NZ50C,Planned Caesarean Section with CC Score 0-1,5,3,.,.,4,3,.,.,.,.,1,.,1,.,4,.,9,30
NZ51A,Emergency Caesarean Section with CC Score 4+,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2,4
NZ51B,Emergency Caesarean Section with CC Score 2-3,1,1,.,.,3,2,.,.,.,.,.,.,3,.,.,.,5,15
NZ51C,Emergency Caesarean Section with CC Score 0-1,.,6,.,4,3,2,.,.,.,.,.,.,3,.,.,.,4,22
PB01Z,Major Neonatal Diagnoses,.,3,.,1,1,1,.,.,.,.,.,.,3,.,.,.,8,17
PB02Z,Minor Neonatal Diagnoses,.,257,.,77,71,36,.,.,.,.,4,89,76,.,.,.,257,867
PC63A,"Paediatric Head, Neck or Ear Disorders, with CC Score 6+",1,1,.,.,2,2,.,.,.,.,.,.,.,.,.,.,.,6
PC63B,"Paediatric Head, Neck or Ear Disorders, with CC Score 3-5",12,3,.,4,5,5,1,.,.,.,.,1,6,.,2,.,7,46
PC63C,"Paediatric Head, Neck or Ear Disorders, with CC Score 1-2",88,55,5,13,25,20,.,.,.,.,3,6,53,.,30,.,54,352
PC63D,"Paediatric Head, Neck or Ear Disorders, with CC Score 0",270,177,.,66,88,61,.,.,1,.,5,13,146,.,136,.,143,"1,106"
PD11A,"Paediatric Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 4+",6,6,.,1,6,2,.,.,.,.,.,4,5,.,3,.,3,36
PD11B,"Paediatric Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 1-3",69,50,.,18,53,24,.,.,.,.,.,12,23,.,17,.,59,325
PD11C,"Paediatric Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 0",177,155,.,61,34,21,.,.,.,.,2,14,45,.,99,.,155,763
PD12A,"Paediatric Asthma or Wheezing, with CC Score 4+",.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,1,3
PD12B,"Paediatric Asthma or Wheezing, with CC Score 1-3",19,21,2,2,31,16,.,.,2,.,2,.,22,.,7,.,42,166
PD12C,"Paediatric Asthma or Wheezing, with CC Score 0",46,47,1,30,31,13,.,.,.,.,9,2,56,.,21,.,78,334
PD13A,Paediatric Cystic Fibrosis with CC Score 5+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PD14A,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 11+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
PD14B,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 8-10",1,.,.,.,.,.,.,.,.,.,.,.,3,.,1,.,1,6
PD14C,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 4-7",2,5,.,2,4,2,.,.,1,.,.,1,10,.,1,.,7,35
PD14D,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 2-3",16,11,1,4,8,5,.,.,.,.,.,1,18,.,4,.,11,79
PD14E,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 1",18,12,1,5,15,9,1,.,.,.,2,2,26,.,8,.,14,113
PD14F,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 0",110,62,.,35,31,18,2,.,.,.,2,4,55,.,47,.,86,452
PD15A,Paediatric Acute Bronchiolitis with CC Score 5+,.,3,.,.,3,.,.,.,.,.,.,.,1,.,1,.,.,8
PD15B,Paediatric Acute Bronchiolitis with CC Score 2-4,4,.,.,.,10,5,.,.,.,.,.,1,8,.,.,.,5,33
PD15C,Paediatric Acute Bronchiolitis with CC Score 1,12,20,.,3,12,10,.,.,.,.,.,3,13,.,3,.,8,84
PD15D,Paediatric Acute Bronchiolitis with CC Score 0,92,73,.,32,32,17,.,.,.,.,.,7,34,.,58,.,116,461
PD65A,Paediatric Upper Respiratory Tract Disorders with CC Score 5+,2,.,.,.,2,.,.,.,.,.,.,1,3,.,.,.,1,9
PD65B,Paediatric Upper Respiratory Tract Disorders with CC Score 2-4,10,3,.,2,7,5,.,.,.,.,.,.,7,.,1,.,8,43
PD65C,Paediatric Upper Respiratory Tract Disorders with CC Score 1,22,4,.,1,10,2,.,.,.,.,.,2,9,.,5,.,7,62
PD65D,Paediatric Upper Respiratory Tract Disorders with CC Score 0,45,27,.,8,5,2,.,.,.,.,.,4,27,.,10,.,35,163
PE23B,Paediatric Cardiac Conditions with CC Score 10-12,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PE23C,Paediatric Cardiac Conditions with CC Score 6-9,1,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,3
PE23D,Paediatric Cardiac Conditions with CC Score 3-5,.,1,1,.,1,.,.,.,.,.,.,.,3,.,.,.,.,6
PE23E,Paediatric Cardiac Conditions with CC Score 1-2,6,.,1,2,3,.,.,.,.,.,.,1,9,.,3,.,4,29
PE23F,Paediatric Cardiac Conditions with CC Score 0,3,4,1,1,1,1,1,.,.,.,1,.,8,.,2,1,9,33
PE24A,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 2+",4,3,1,.,2,1,.,.,.,.,4,.,2,.,.,2,3,22
PE24B,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 1",5,1,1,1,2,1,1,.,.,.,.,.,1,.,1,1,1,16
PE24C,"Paediatric Arrhythmia or Conduction Disorders, with CC Score 0",6,5,1,1,2,.,.,.,.,.,6,2,2,.,11,5,10,51
PE62A,"Paediatric Syncope and Collapse, with CC Score 2+",6,10,.,4,8,1,.,.,1,.,1,.,8,.,2,.,9,50
PE62B,"Paediatric Syncope and Collapse, with CC Score 1",9,11,1,5,4,3,1,.,1,.,1,1,5,.,.,.,10,52
PE62C,"Paediatric Syncope and Collapse, with CC Score 0",13,22,1,8,4,3,1,.,.,.,3,1,9,.,13,2,21,101
PF21A,"Paediatric Infectious or Non-Infectious Gastroenteritis, with CC Score 1+",55,31,.,18,63,38,2,.,.,.,2,1,86,.,19,.,52,367
PF21B,"Paediatric Infectious or Non-Infectious Gastroenteritis, with CC Score 0",246,144,1,65,81,88,.,.,.,.,7,1,46,.,127,.,163,969
PF25A,Paediatric Major Gastrointestinal Disorders with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4,.,.,.,.,.,1,.,.,.,.,.,.,2,.,.,.,10,13
PF25D,Paediatric Major Gastrointestinal Disorders with CC Score 1-2,2,4,.,.,2,.,.,.,.,.,.,.,4,.,.,.,2,14
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0,3,7,1,2,2,2,.,.,.,.,1,.,12,.,5,.,4,39
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+,4,6,.,.,1,.,.,.,.,.,.,1,4,.,.,.,1,17
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3,56,21,5,9,15,15,.,.,1,.,4,3,29,.,11,.,31,200
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0,104,75,4,21,27,26,.,.,.,.,4,15,29,.,93,.,73,471
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+,1,.,1,.,1,.,.,.,.,.,.,.,7,.,.,.,3,13
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0,3,2,2,3,.,.,.,.,1,.,.,.,12,.,4,.,1,28
PF28A,"Paediatric Feeding Difficulties or Vomiting, with CC Score 6+",2,.,.,1,1,.,.,.,.,.,.,.,1,.,.,.,.,5
PF28B,"Paediatric Feeding Difficulties or Vomiting, with CC Score 4-5",2,2,.,.,2,1,.,.,.,.,.,.,2,.,.,.,4,13
PF28C,"Paediatric Feeding Difficulties or Vomiting, with CC Score 2-3",7,4,.,8,5,4,.,.,.,.,.,3,13,.,2,.,13,59
PF28D,"Paediatric Feeding Difficulties or Vomiting, with CC Score 1",32,17,.,3,6,1,.,.,.,.,.,12,16,.,9,.,33,129
PF28E,"Paediatric Feeding Difficulties or Vomiting, with CC Score 0",70,79,.,20,34,18,.,.,.,.,.,40,52,.,74,.,59,446
PG71A,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 2+",.,1,1,.,.,.,.,.,.,.,.,.,3,.,.,.,.,5
PG71B,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
PG71C,"Paediatric Hepatobiliary or Pancreatic Disorders, with CC Score 0",.,2,4,.,2,.,.,.,.,.,2,.,5,.,2,.,2,19
PH34A,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 5+",6,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,8
PH34B,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4",2,4,.,1,1,1,.,.,.,.,.,.,4,.,1,.,1,15
PH34C,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2",10,11,.,6,9,4,.,1,.,.,1,4,10,.,2,.,8,66
PH34D,"Paediatric Musculoskeletal or Connective Tissue Disorders, with CC Score 0",23,35,.,11,3,6,.,3,.,.,.,9,13,.,10,.,30,143
PJ35A,Paediatric Skin Disorders with CC Score 4+,1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
PJ35B,Paediatric Skin Disorders with CC Score 2-3,2,2,.,1,5,2,.,.,.,.,.,.,1,.,.,.,1,14
PJ35C,Paediatric Skin Disorders with CC Score 1,5,3,.,.,3,2,.,.,.,.,.,1,2,.,.,.,5,21
PJ35D,Paediatric Skin Disorders with CC Score 0,39,20,.,10,10,.,.,.,.,.,.,7,15,.,12,.,33,146
PJ66A,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 3+",4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,6
PJ66B,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 1-2",7,2,.,2,3,1,.,.,.,.,.,.,2,.,4,.,9,30
PJ66C,"Paediatric Rash or Other Non-Specific Skin Eruption, with CC Score 0",25,15,.,5,2,.,.,.,.,.,2,8,3,.,7,.,19,86
PK36A,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",.,2,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,6
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",1,.,.,.,3,.,.,.,.,.,4,.,.,.,.,.,3,11
PK67A,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+",2,2,.,3,4,1,.,.,.,.,3,.,5,.,.,.,1,21
PK67B,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0",5,8,.,2,4,6,.,.,.,.,7,.,11,.,1,.,17,61
PK68A,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+",3,1,.,.,3,1,1,.,.,.,.,.,1,.,1,.,.,11
PK68B,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2",5,11,.,2,10,2,.,.,.,.,2,1,11,.,.,.,7,51
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",6,11,.,6,9,2,1,.,.,.,1,.,6,.,8,.,20,70
PK72B,Paediatric Metabolic Disorders with CC Score 1-3,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PK72C,Paediatric Metabolic Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
PL38A,"Paediatric Renal Disease with Renal Failure, with CC Score 3+",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",.,.,.,1,.,1,.,.,.,.,.,.,2,.,.,.,.,4
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0",.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,3
PL69A,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,3,5
PL69B,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 1",.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,16,18
PL69C,"Paediatric Nephritic or Nephrotic Renal Diseases, with CC Score 0",1,2,.,.,5,2,.,.,1,.,1,.,7,.,2,.,13,34
PL70A,Paediatric Other Renal Diseases with CC Score 4+,1,.,.,.,1,3,.,.,.,.,.,.,2,.,.,.,.,7
PL70B,Paediatric Other Renal Diseases with CC Score 2-3,3,2,.,1,4,.,.,.,.,.,.,.,1,.,1,.,2,14
PL70C,Paediatric Other Renal Diseases with CC Score 1,5,5,1,4,4,2,.,.,.,.,2,.,3,.,1,.,6,33
PL70D,Paediatric Other Renal Diseases with CC Score 0,28,24,7,12,12,4,.,.,.,.,3,1,4,.,20,.,18,133
PM40A,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PM40B,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 1-2",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PM40C,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 0",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PM41Z,Paediatric Other Haematological Malignancies with length of stay 1 day or more,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PM42A,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 1+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PM42B,"Paediatric Brain Tumours with length of stay 1 day or more, with CC score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
PM43B,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 1-4",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PM43C,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PM44Z,Paediatric Neoplasm Diagnoses with length of stay 0 days,.,3,.,.,1,.,.,.,.,.,.,.,1,.,.,.,1,6
PM45D,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 0",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
PN47B,"Paediatric Sickle-Cell Anaemia with Crisis, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,2
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4,4,3,1,.,1,2,.,.,.,.,.,1,2,.,.,.,5,19
PN48C,Paediatric Blood Cell Disorders with CC Score 0,4,5,.,.,.,.,.,.,.,.,.,.,3,.,2,.,11,25
PN49A,Paediatric Coagulation Disorders with CC Score 1+,7,2,.,1,6,.,.,.,.,.,.,1,3,.,1,.,2,23
PN49B,Paediatric Coagulation Disorders with CC Score 0,10,2,1,1,5,.,.,.,.,.,.,2,6,.,6,.,15,48
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+,3,1,.,1,.,.,.,.,.,.,.,.,3,.,.,.,1,9
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0,14,8,.,2,1,.,.,.,.,.,1,.,7,.,4,.,6,43
PR01A,Paediatric Nervous System Disorders with CC Score 8+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
PR01B,Paediatric Nervous System Disorders with CC Score 5-7,.,2,.,.,1,.,.,.,.,.,.,.,.,.,1,.,1,5
PR01C,Paediatric Nervous System Disorders with CC Score 2-4,2,2,.,2,3,3,1,.,.,.,.,2,13,.,.,.,6,34
PR01D,Paediatric Nervous System Disorders with CC Score 1,6,2,.,2,5,3,.,.,2,.,.,.,7,.,1,1,1,30
PR01E,Paediatric Nervous System Disorders with CC Score 0,33,19,.,7,11,4,.,.,.,.,1,1,19,.,10,.,23,128
PR02A,Paediatric Epilepsy Syndrome with CC Score 6+,.,2,.,.,1,.,.,.,.,.,.,.,6,.,.,.,.,9
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5,23,13,.,4,5,4,.,.,.,.,1,2,24,.,12,.,12,100
PR02C,Paediatric Epilepsy Syndrome with CC Score 0,9,15,.,6,8,2,1,.,.,.,2,.,18,.,10,.,26,97
PR03A,Paediatric Febrile Convulsions with CC Score 4+,.,8,.,.,3,1,.,.,.,.,.,.,7,.,1,.,2,22
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,39,43,.,16,41,15,.,.,1,.,2,.,24,.,18,.,43,242
PR03C,Paediatric Febrile Convulsions with CC Score 0,43,56,.,15,22,12,.,.,2,.,1,.,47,.,29,.,37,264
PR04A,"Paediatric Headaches or Migraines, with CC Score 4+",8,.,.,.,.,.,.,.,.,.,.,.,5,.,2,.,.,15
PR04B,"Paediatric Headaches or Migraines, with CC Score 1-3",24,13,1,10,8,3,.,.,2,.,8,1,20,.,10,.,19,119
PR04C,"Paediatric Headaches or Migraines, with CC Score 0",23,32,.,6,7,5,.,.,4,.,1,3,7,.,14,.,14,116
PR05A,Paediatric Developmental Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
PR05B,Paediatric Developmental Disorders with CC Score 1,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2
PR05C,Paediatric Developmental Disorders with CC Score 0,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,2
PR06B,Paediatric Intracranial Injury with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,1,4
PR06C,Paediatric Intracranial Injury with CC Score 0,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1,2
PR07A,Paediatric Non-Intracranial Head Injury with CC Score 1+,29,33,.,7,12,6,.,.,.,.,2,.,25,.,3,.,21,138
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0,18,59,.,43,26,22,.,.,.,.,5,.,61,.,5,.,31,270
PT52A,Paediatric Behavioural Disorders with CC Score 1+,4,6,.,1,11,1,1,.,1,.,9,.,3,.,1,.,2,40
PT52B,Paediatric Behavioural Disorders with CC Score 0,8,15,2,.,15,3,.,.,.,.,18,1,39,.,10,.,13,124
PT53A,Paediatric Eating Disorders with CC Score 1+,1,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4,8
PT53B,Paediatric Eating Disorders with CC Score 0,3,1,3,.,.,.,.,.,.,.,.,.,1,.,.,.,.,8
PV08A,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 1+",1,.,.,2,4,.,.,1,.,.,3,.,3,.,.,.,.,14
PV08B,"Paediatric Intermediate Injury without Intracranial Injury, with CC Score 0",5,6,.,3,9,1,.,.,.,.,.,.,35,.,2,.,10,71
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",3,.,.,.,.,.,.,.,.,.,.,.,2,.,2,.,1,8
PV31B,"Paediatric Major Injury without Intracranial Injury, with CC Score 0",4,2,.,1,3,1,.,1,.,.,.,.,5,.,2,.,3,22
