HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tryone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Total Cost,
FZ83F,171,"Major, Oesophageal, Stomach or Duodenum Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"12,866",.,.,.,.,"12,866",
FZ83H,100,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4-6",.,.,"7,329",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,329",
FZ83H,172,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,"11,280",.,.,.,.,"11,280",
FZ83J,100,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,"35,887",.,.,"2,329",.,.,.,.,"24,455",.,.,.,.,.,"15,245","77,916",
FZ83J,172,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,"22,326",.,.,.,.,"22,326",
FZ83K,100,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,"133,133",.,"40,374",.,.,.,.,.,"26,860",.,.,.,"3,407",.,"23,239","227,012",
FZ83K,101,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,"5,158",.,.,.,.,.,.,.,.,.,.,.,.,"5,158",
FZ83K,120,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,"2,387",.,.,.,.,.,.,.,"1,127",.,.,.,.,"3,513",
FZ83K,172,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,"4,821",.,.,.,.,.,.,.,.,.,"56,716",.,.,.,.,"61,537",
FZ87D,100,Complex Hernia Procedures with CC Score 5+,.,.,"9,671",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,033","11,704",
FZ87E,100,Complex Hernia Procedures with CC Score 3-4,"3,714",.,"49,533",.,.,"4,291",.,.,.,.,"6,664",.,.,.,.,.,"3,606","67,808",
FZ87F,100,Complex Hernia Procedures with CC Score 1-2,.,.,"25,002","7,307","9,600","7,377",.,.,.,.,.,.,.,.,.,.,"9,647","58,932",
FZ87G,100,Complex Hernia Procedures with CC Score 0,"2,821",.,"12,947","1,099",.,"9,181",.,.,.,.,"11,692",.,.,.,"22,624",.,"2,689","63,054",
FZ87G,502,Complex Hernia Procedures with CC Score 0,.,.,"4,459",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,459",
FZ89Z,300,"Complex Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures",.,.,"1,015",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,015",
FZ90A,100,Abdominal Pain with Interventions,.,.,"3,477",.,"3,884",.,.,.,.,.,.,.,.,.,.,.,.,"7,360",
FZ90A,101,Abdominal Pain with Interventions,"1,459",.,"1,544",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,003",
FZ90A,300,Abdominal Pain with Interventions,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,024","3,024",
FZ90A,502,Abdominal Pain with Interventions,"3,463","12,781","1,954",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,139","20,337",
FZ90B,100,Abdominal Pain without Interventions,"20,600","3,554","6,295",.,878,778,.,.,.,.,"1,964",.,"1,258",.,"7,217",.,"1,771","44,315",
FZ90B,101,Abdominal Pain without Interventions,.,.,"1,682",.,"3,321",.,.,.,.,.,.,.,.,.,.,.,774,"5,777",
FZ90B,150,Abdominal Pain without Interventions,.,.,.,.,.,.,.,.,.,.,.,.,"1,565",.,.,.,.,"1,565",
FZ90B,300,Abdominal Pain without Interventions,"1,338",802,.,.,.,.,"1,030",.,.,.,.,.,698,.,.,.,"2,185","6,053",
FZ90B,301,Abdominal Pain without Interventions,.,"2,240",.,.,349,.,.,.,.,.,.,.,.,.,.,.,.,"2,589",
FZ90B,361,Abdominal Pain without Interventions,.,"1,350","2,600",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,950",
FZ90B,370,Abdominal Pain without Interventions,.,.,"2,990",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,990",
FZ90B,502,Abdominal Pain without Interventions,.,"1,654","7,963",.,797,387,.,.,.,.,.,.,.,.,708,.,"1,189","12,698",
FZ91B,100,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 5-7",.,.,"9,941","5,387",.,.,.,.,.,.,"2,196",.,.,.,.,.,"1,803","19,328",
FZ91B,300,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 5-7","1,193",.,.,.,.,.,.,.,.,.,.,.,"7,943",.,.,.,.,"9,135",
FZ91C,100,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-4",.,.,"7,276","1,622",.,"1,318",.,.,.,.,.,.,.,.,"14,758",.,.,"24,974",
FZ91C,101,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-4",.,.,.,.,"3,814",.,.,.,.,.,.,.,.,.,.,.,.,"3,814",
FZ91C,300,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,073",.,.,"2,073",
FZ91D,100,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,"5,563","30,646","4,640","2,144",.,.,.,.,.,"2,508",.,"1,731",.,"4,000",.,"8,646","59,878",
FZ91D,120,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2","2,387",.,.,.,.,.,.,.,.,.,.,.,"3,061",.,.,.,.,"5,447",
FZ91D,300,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"1,156",.,.,.,"3,134","4,290",
FZ91D,301,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,"1,111",.,.,.,"3,526",.,.,.,.,.,.,.,.,.,.,.,"4,637",
FZ91F,100,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 5-8","4,099","13,900","34,406",.,"10,048",.,.,.,.,.,.,.,.,.,.,.,"10,812","73,266",
FZ91F,300,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 5-8","6,688",.,.,"2,928",.,.,.,.,.,.,.,.,"1,775",.,.,.,"3,863","15,254",
FZ91F,301,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 5-8",.,"1,845",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,845",
FZ91F,361,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 5-8",.,.,"12,164",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,164",
FZ91G,100,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-4","1,003","5,764","33,405","2,794","6,573",.,.,.,.,.,.,.,.,.,"8,489",.,"1,803","59,831",
FZ91G,172,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-4",.,.,.,.,.,.,.,.,.,.,.,.,"2,463",.,.,.,.,"2,463",
FZ91G,300,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-4","5,351",.,.,.,.,"1,453",.,.,.,.,"3,663",.,"1,947",.,.,.,"1,440","13,854",
FZ91G,301,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-4",.,904,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,904,
FZ91G,502,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-4",.,.,"2,102",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,102",
FZ91H,100,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","9,371","74,393","137,665","35,561","60,725","8,737",.,.,.,.,"8,597",.,"9,833",.,"30,511",.,"46,784","422,177",
FZ91H,101,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","1,459",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,459",
FZ91H,120,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","2,387",.,.,.,.,.,.,.,.,.,.,.,"16,178",.,.,.,.,"18,564",
FZ91H,172,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"18,818",.,.,.,.,"18,818",
FZ91H,300,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","2,531",.,"1,213","1,510",.,"1,743",.,.,"4,446",.,"1,958",.,"9,634",.,"3,101",.,"3,753","29,888",
FZ91H,301,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,"5,388",.,.,.,"1,550",.,.,.,.,.,.,.,.,.,.,.,"6,938",
FZ91H,340,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,.,"2,214",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,214",
FZ91H,430,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,.,.,.,.,"3,272",.,.,.,.,.,.,.,.,"5,907",.,.,"9,179",
FZ91H,502,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","4,481","2,291","1,572",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,344",
FZ91J,100,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 11+",.,.,.,.,"7,024",.,.,.,.,.,.,.,.,.,.,.,.,"7,024",
FZ91K,100,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10","6,248","8,488",610,.,"21,511",.,.,.,.,.,"4,374",.,"6,077",.,"11,153",.,"4,428","62,889",
FZ91K,300,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10","4,905",401,"11,764",.,.,.,.,.,.,.,"2,281",.,.,.,.,.,728,"20,079",
FZ91K,301,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10",.,747,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,747,
FZ91K,302,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,.,.,"1,192",.,.,.,.,"1,192",
FZ91K,361,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10","1,093","4,726","13,464",.,.,"4,520",.,.,.,.,.,.,.,.,.,.,"10,542","34,344",
FZ91K,370,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10",.,.,"1,235",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,235",
FZ91K,430,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10",.,.,.,.,.,.,.,.,"3,994",.,.,.,.,"3,961",.,.,.,"7,955",
FZ91L,100,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5","13,834","14,662","10,379","1,098","9,658","3,501",.,.,.,.,.,.,"3,271",.,"4,593",.,"21,255","82,250",
FZ91L,101,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,.,"8,237",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,237",
FZ91L,300,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5","10,701","2,004","15,396","1,404",376,.,.,.,"2,219",.,.,.,"4,223",.,"1,028",.,728,"38,080",
FZ91L,301,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,"7,094",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,094",
FZ91L,361,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,"11,477","5,209",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"16,686",
FZ91L,370,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,.,"3,320",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,320",
FZ91L,430,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,666,.,.,.,.,.,.,.,.,666,
FZ91L,800,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",.,.,"5,679",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,679",
FZ91M,100,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","35,700","45,329","26,913","1,647","13,609","5,057",.,.,.,.,"6,139",.,"8,862",.,"54,581",.,"15,783","213,620",
FZ91M,101,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"3,446",.,"1,245",.,.,.,.,.,.,.,.,.,.,.,.,"4,691",
FZ91M,120,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",577,.,.,.,408,.,.,.,.,.,.,.,"4,907",.,.,.,.,"5,892",
FZ91M,150,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"1,565",.,.,.,.,"1,565",
FZ91M,172,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"1,619",.,.,.,.,.,.,.,.,.,"3,742",.,.,.,.,"5,361",
FZ91M,300,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","10,701","1,203","34,745",.,"3,759",581,.,.,370,.,"1,285",.,"8,788",.,"9,767",.,"7,284","78,483",
FZ91M,301,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,"13,814",.,.,349,.,.,.,.,.,.,.,.,.,.,.,.,"14,164",
FZ91M,303,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","3,387",.,"9,661",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"13,048",
FZ91M,320,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,"1,176",.,.,.,.,.,.,.,.,481,.,.,.,.,498,.,"2,156",
FZ91M,340,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"2,012",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,012",
FZ91M,361,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"3,178",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,530","5,708",
FZ91M,370,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"4,033",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,033",
FZ91M,430,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345,
FZ91M,502,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"2,720",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,189","3,910",
FZ91M,800,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"10,927",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,927",
FZ92A,100,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 7+",.,.,"14,577",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"14,577",
FZ92B,100,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-6",.,.,"27,316",.,.,"1,944",.,.,.,.,.,.,.,.,.,.,"1,803","31,063",
FZ92B,172,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-6",.,.,.,.,.,.,.,.,.,.,.,.,"3,639",.,.,.,.,"3,639",
FZ92B,301,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-6",.,"1,446",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,446",
FZ92B,502,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-6",.,.,.,.,"5,568",.,.,.,.,.,.,.,.,.,.,.,.,"5,568",
FZ92C,100,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,.,"73,055",.,"2,160",.,.,.,.,.,.,.,.,.,.,.,"23,002","98,216",
FZ92C,800,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,.,"2,147",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,147",
FZ92D,100,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 6+",.,.,"7,977",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,977",
FZ92D,340,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,"9,072",.,.,.,.,.,.,"9,072",
FZ92E,100,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-5",.,.,"13,366",.,.,"4,970",.,.,.,.,"3,360",.,.,.,.,.,"15,973","37,669",
FZ92E,300,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,"1,218",.,.,.,.,"1,218",
FZ92E,301,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-5",.,"3,435",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,435",
FZ92E,502,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-5","1,944",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,944",
FZ92F,100,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","4,717","5,222","58,227","5,623","15,963","3,208",.,.,.,.,.,.,.,.,"8,750",.,"18,834","120,545",
FZ92F,101,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,.,"3,714",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,714",
FZ92F,120,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"10,624",.,.,.,.,"10,624",
FZ92F,172,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"6,640",.,.,.,.,"6,640",
FZ92F,300,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","2,386","1,843","1,259","3,869",.,.,.,.,.,.,.,.,.,.,.,.,.,"9,356",
FZ92F,502,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,059","2,059",
FZ92F,800,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,.,"1,001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,001",
FZ92G,100,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 9+",.,"11,383","10,007",.,"10,975",.,.,.,.,.,.,.,.,.,.,.,.,"32,365",
FZ92G,301,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 9+",.,"2,614",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,614",
FZ92H,100,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8","2,231",.,"21,567",.,"9,658",.,.,.,.,.,.,.,.,.,.,.,"30,395","63,851",
FZ92H,300,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8",.,.,857,.,.,.,.,.,.,.,.,.,.,.,"1,542",.,728,"3,128",
FZ92H,301,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8",.,"7,467",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,467",
FZ92H,303,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8","7,902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,902",
FZ92H,370,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8",.,.,"4,363",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,363",
FZ92H,430,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,656,.,.,656,
FZ92H,800,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8",.,.,"1,001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,001",
FZ92J,100,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4","3,196",.,"31,501",.,"25,900","1,167",.,.,.,.,.,.,"11,354",.,.,.,"44,281","117,399",
FZ92J,101,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4",.,.,"2,806",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,806",
FZ92J,300,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4","3,567","1,604","13,042",936,.,.,.,.,.,.,.,.,.,.,.,.,"2,550","21,698",
FZ92J,370,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4",.,.,"4,087",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,087",
FZ92J,430,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4",.,.,.,.,.,.,.,.,"5,326",.,.,.,.,.,.,.,.,"5,326",
FZ92J,502,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4",.,.,"9,361",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,361",
FZ92J,800,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4",.,.,"15,771",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,771",
FZ92J,810,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4",.,.,"2,257",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,257",
FZ92K,100,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","8,925","9,330","10,764","3,293","57,069","2,723",.,.,.,.,.,.,.,.,"2,624",.,"61,994","156,723",
FZ92K,172,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"1,092",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,092",
FZ92K,300,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",892,.,"27,668",.,"3,007",.,.,.,.,.,.,.,"1,065",.,"1,028",.,"2,185","35,845",
FZ92K,301,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,"6,347",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,347",
FZ92K,370,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"52,921",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"52,921",
FZ92K,430,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,"4,660",.,.,.,.,.,920,"5,580",
FZ92K,502,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,"7,445","17,849",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"25,294",
FZ92K,800,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",.,.,"121,282",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"121,282",
FZ93A,300,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over","1,494",.,"2,065",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,559",
FZ93A,301,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over",.,"3,352",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,352",
FZ93A,430,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376,
FZ93B,171,"Endoscopic Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"13,349",.,.,.,.,"13,349",
FZ93B,300,"Endoscopic Insertion of Gastrostomy Tube, 18 years and under",747,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,747,
FZ93B,420,"Endoscopic Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,613","1,613",
FZ94Z,100,"Endoscopic Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,"1,076",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,076",
FZ94Z,300,"Endoscopic Insertion of, Gastrojejunostomy or Jejunostomy Tube","2,241",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,241",
FZ94Z,420,"Endoscopic Insertion of, Gastrojejunostomy or Jejunostomy Tube",.,.,.,.,.,.,.,.,.,.,.,.,"1,976",.,.,.,.,"1,976",
FZ95D,100,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2",.,.,.,.,.,"1,114",.,.,.,.,.,.,.,.,.,.,.,"1,114",
FZ95D,300,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2","1,494",.,.,.,.,.,.,.,.,.,.,.,"7,272",.,.,.,.,"8,766",
FZ95D,301,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2",.,.,.,.,"1,751",.,.,.,.,.,.,.,.,.,.,.,.,"1,751",
FZ95D,420,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"5,082",.,.,.,.,"5,082",
FZ96Z,100,Insertion of Neurostimulator for Treatment of Faecal Incontinence,.,.,"59,769",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"59,769",
FZ97Z,100,Insertion of Neurostimulator Electrodes for Treatment of Faecal Incontinence,.,.,"1,639",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,639",
FZ98Z,100,Maintenance of Gastric Band for Obesity,.,.,.,.,.,.,.,.,.,.,"4,620",.,.,.,.,.,.,"4,620",
GA03C,100,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,"174,950",.,.,.,.,.,.,"174,950",
GA03C,320,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 4+",.,.,"6,505",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,505",
