HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tryone,SouthWestAcute,Tyrone County,Ulster,N. Ireland Total FCEs,
DZ22P,340,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 5-8",.,.,4,.,.,.,.,.,.,.,.,.,1,.,.,.,.,5,
DZ22P,361,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 5-8",.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,
DZ22P,823,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 5-8",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ22Q,100,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ22Q,101,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ22Q,300,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",6,5,.,1,1,.,.,.,.,.,.,.,3,.,1,.,4,21,
DZ22Q,303,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",1,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
DZ22Q,340,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",.,.,5,.,.,.,.,.,.,.,2,.,.,.,.,.,.,7,
DZ22Q,361,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
DZ22Q,410,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1,
DZ22Q,430,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ22Q,823,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,3,
DZ23K,300,"Bronchopneumonia with Single Intervention, with CC Score 0-10",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ23K,340,"Bronchopneumonia with Single Intervention, with CC Score 0-10",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ23L,430,"Bronchopneumonia without Interventions, with CC Score 11+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ23M,300,"Bronchopneumonia without Interventions, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,
DZ23M,303,"Bronchopneumonia without Interventions, with CC Score 6-10",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ23M,340,"Bronchopneumonia without Interventions, with CC Score 6-10",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ23M,361,"Bronchopneumonia without Interventions, with CC Score 6-10",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ23M,430,"Bronchopneumonia without Interventions, with CC Score 6-10",.,.,.,.,1,.,.,.,1,.,.,.,.,.,.,.,.,2,
DZ23N,300,"Bronchopneumonia without Interventions, with CC Score 0-5",3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
DZ23N,303,"Bronchopneumonia without Interventions, with CC Score 0-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ23N,340,"Bronchopneumonia without Interventions, with CC Score 0-5",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
DZ24M,120,"Inhalation, Lung Injury or Foreign Body, with Single Intervention, with CC Score 0-9",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ24Q,100,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 6-9",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
DZ24Q,300,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 6-9",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ24R,120,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2,
DZ24R,340,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ25H,172,"Fibrosis or Pneumoconiosis, with Interventions, with CC Score 0-6",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4,
DZ25H,340,"Fibrosis or Pneumoconiosis, with Interventions, with CC Score 0-6",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1,
DZ25K,300,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 7-9",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1,
DZ25M,172,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ25M,300,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",1,.,.,.,1,.,.,.,1,.,.,.,.,.,.,.,2,5,
DZ25M,430,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ26J,300,"Pneumothorax or Intrathoracic Injuries, with Single Intervention, with CC Score 6+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ26N,300,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2,
DZ26P,100,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ26P,172,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ26P,300,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
DZ26P,340,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
DZ27N,172,"Respiratory Failure with Multiple Interventions, with CC Score 0-10",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ27N,300,"Respiratory Failure with Multiple Interventions, with CC Score 0-10",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ27N,340,"Respiratory Failure with Multiple Interventions, with CC Score 0-10",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ27P,300,"Respiratory Failure with Single Intervention, with CC Score 11+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ27Q,300,"Respiratory Failure with Single Intervention, with CC Score 6-10",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2,
DZ27Q,340,"Respiratory Failure with Single Intervention, with CC Score 6-10",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ27R,120,"Respiratory Failure with Single Intervention, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ27R,172,"Respiratory Failure with Single Intervention, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ27R,300,"Respiratory Failure with Single Intervention, with CC Score 0-5",2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3,
DZ27R,340,"Respiratory Failure with Single Intervention, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ27S,300,"Respiratory Failure without Interventions, with CC Score 11+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ27T,300,"Respiratory Failure without Interventions, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,3,
DZ27T,340,"Respiratory Failure without Interventions, with CC Score 6-10",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ27U,300,"Respiratory Failure without Interventions, with CC Score 0-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3,
DZ27U,340,"Respiratory Failure without Interventions, with CC Score 0-5",.,4,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,
DZ29G,300,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, with Interventions",.,.,.,.,1,.,.,.,.,.,.,.,3,.,.,.,1,5,
DZ29G,340,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, with Interventions",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ29J,300,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
DZ29J,340,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",.,.,4,.,.,.,.,.,.,.,1,.,1,.,.,.,.,6,
DZ29J,361,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",.,1,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,
DZ29J,410,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ29K,320,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ29K,340,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ29K,410,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 0-1",.,1,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,3,
DZ37A,340,"Non-Invasive Ventilation Support Assessment, 19 years and over",.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2,
DZ37B,110,"Non-Invasive Ventilation Support Assessment, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ37B,120,"Non-Invasive Ventilation Support Assessment, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ42Z,420,TB Nurse Support,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8,
DZ50Z,120,Respiratory Sleep Study,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2,
DZ50Z,340,Respiratory Sleep Study,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ50Z,420,Respiratory Sleep Study,.,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,.,11,
DZ51Z,303,Complex Tuberculosis,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ51Z,340,Complex Tuberculosis,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1,
DZ62B,172,Very Complex Thoracic Procedures with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
DZ62C,172,Very Complex Thoracic Procedures with CC Score 0-2,.,.,1,.,.,.,.,.,.,.,.,.,4,.,.,.,.,5,
DZ63A,170,"Major Thoracic Procedures, 19 years and over, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ63A,172,"Major Thoracic Procedures, 19 years and over, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
DZ63A,340,"Major Thoracic Procedures, 19 years and over, with CC Score 6+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ63B,100,"Major Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,1,.,1,.,.,.,.,3,
DZ63B,170,"Major Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
DZ63B,172,"Major Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,8,.,.,.,.,9,
DZ63B,300,"Major Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,
DZ63C,100,"Major Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,2,.,.,.,.,.,.,.,.,.,4,.,.,.,2,8,
DZ63C,120,"Major Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
DZ63C,172,"Major Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,17,.,.,.,.,18,
DZ63D,172,"Major Thoracic Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,.,11,
DZ63E,171,"Major Thoracic Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ64A,172,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6,
DZ64A,340,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
DZ64A,361,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 6+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ64B,100,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ64B,120,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ64B,170,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
DZ64B,172,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,3,.,.,.,.,.,.,.,.,.,23,.,.,.,.,26,
DZ64B,300,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
DZ64B,340,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
DZ64B,502,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ64C,100,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ64C,172,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,4,.,.,.,.,.,.,.,.,.,66,.,.,.,.,70,
DZ64C,300,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",1,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,3,
DZ64C,303,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ64C,800,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ64D,172,"Intermediate Thoracic Procedures, between 2 and 18 years",.,.,2,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3,
DZ65D,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 5-8",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ65D,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 5-8",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ65E,172,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ65E,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 0-4",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ65E,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 0-4",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ65G,361,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 9-12",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
DZ65H,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,1,5,
DZ65H,303,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ65H,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,.,.,2,
DZ65H,361,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,
DZ65J,100,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ65J,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,.,.,1,.,2,.,.,.,.,.,.,.,.,.,.,1,4,
DZ65J,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,.,12,.,.,.,.,.,.,.,1,.,1,.,.,.,.,14,
DZ65J,410,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
DZ65K,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,.,1,4,
DZ65K,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
DZ67Z,120,Major Therapeutic Bronchoscopy,.,.,.,.,.,.,.,.,.,.,.,.,16,.,.,.,.,16,
DZ67Z,172,Major Therapeutic Bronchoscopy,.,.,.,.,.,.,.,.,.,.,.,.,58,.,.,.,.,58,
DZ68Z,120,Therapeutic Bronchoscopy,1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3,
DZ68Z,172,Therapeutic Bronchoscopy,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
DZ68Z,300,Therapeutic Bronchoscopy,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,
DZ68Z,420,Therapeutic Bronchoscopy,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ69A,120,"Diagnostic Bronchoscopy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
DZ69A,172,"Diagnostic Bronchoscopy, 19 years and over",.,.,1,.,.,.,.,.,.,.,.,.,16,.,.,.,.,17,
DZ69A,300,"Diagnostic Bronchoscopy, 19 years and over",7,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,4,14,
DZ69A,340,"Diagnostic Bronchoscopy, 19 years and over",.,5,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,
DZ69B,120,"Diagnostic Bronchoscopy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ69B,340,"Diagnostic Bronchoscopy, 18 years and under",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ69B,420,"Diagnostic Bronchoscopy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
DZ70Z,300,Endobronchial Ultrasound Examination of Mediastinum,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
DZ71Z,100,Minor Thoracic Procedures,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
DZ71Z,170,Minor Thoracic Procedures,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
DZ71Z,172,Minor Thoracic Procedures,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2,
DZ71Z,300,Minor Thoracic Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,
DZ71Z,340,Minor Thoracic Procedures,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB02A,361,Endocarditis with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,
EB02B,320,Endocarditis with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
EB02C,320,Endocarditis with CC Score 0-4,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
EB03A,300,"Heart Failure or Shock, with CC Score 14+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
EB03A,320,"Heart Failure or Shock, with CC Score 14+",.,4,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,6,
EB03B,100,"Heart Failure or Shock, with CC Score 11-13",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB03B,320,"Heart Failure or Shock, with CC Score 11-13",1,.,1,.,1,.,.,.,.,.,.,.,1,.,.,.,1,5,
EB03C,300,"Heart Failure or Shock, with CC Score 8-10",.,1,1,.,.,1,.,.,1,.,.,.,.,.,.,.,1,5,
EB03C,320,"Heart Failure or Shock, with CC Score 8-10",.,1,3,.,.,1,.,.,.,.,.,.,4,.,1,.,2,12,
EB03C,361,"Heart Failure or Shock, with CC Score 8-10",.,.,.,.,.,8,.,.,.,.,.,.,.,.,.,.,.,8,
EB03C,430,"Heart Failure or Shock, with CC Score 8-10",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB03D,300,"Heart Failure or Shock, with CC Score 4-7",3,2,.,.,.,.,.,.,3,.,.,.,2,.,1,.,1,12,
EB03D,320,"Heart Failure or Shock, with CC Score 4-7",4,8,5,.,1,.,.,.,1,.,2,.,5,.,2,.,2,30,
EB03D,361,"Heart Failure or Shock, with CC Score 4-7",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB03D,430,"Heart Failure or Shock, with CC Score 4-7",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB03E,300,"Heart Failure or Shock, with CC Score 0-3",.,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2,
EB03E,302,"Heart Failure or Shock, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1,
EB03E,320,"Heart Failure or Shock, with CC Score 0-3",.,2,1,1,1,.,.,.,1,.,.,.,2,.,1,.,3,12,
EB04Z,300,Hypertension,9,1,.,.,.,1,1,.,.,.,.,.,.,.,4,.,2,18,
EB04Z,302,Hypertension,.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6,
EB04Z,320,Hypertension,1,3,.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,6,
EB04Z,340,Hypertension,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
EB04Z,361,Hypertension,6,4,4,.,.,2,.,.,.,.,.,.,.,.,.,.,.,16,
EB05B,100,Cardiac Arrest with CC Score 5-8,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
EB05C,170,Cardiac Arrest with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
EB05C,320,Cardiac Arrest with CC Score 0-4,.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2,
EB06B,170,Cardiac Valve Disorders with CC Score 9-12,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
EB06B,320,Cardiac Valve Disorders with CC Score 9-12,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4,
EB06C,110,Cardiac Valve Disorders with CC Score 5-8,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
EB06C,170,Cardiac Valve Disorders with CC Score 5-8,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
EB06C,320,Cardiac Valve Disorders with CC Score 5-8,1,.,2,.,.,.,.,.,.,.,.,.,4,.,2,.,.,9,
EB06C,430,Cardiac Valve Disorders with CC Score 5-8,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB06D,170,Cardiac Valve Disorders with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3,
EB06D,300,Cardiac Valve Disorders with CC Score 0-4,1,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,
EB06D,320,Cardiac Valve Disorders with CC Score 0-4,4,1,1,2,1,.,.,.,.,.,.,.,10,.,5,.,.,24,
EB07B,100,"Arrhythmia or Conduction Disorders, with CC Score 10-12",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB07B,300,"Arrhythmia or Conduction Disorders, with CC Score 10-12",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
EB07B,320,"Arrhythmia or Conduction Disorders, with CC Score 10-12",2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3,
EB07B,361,"Arrhythmia or Conduction Disorders, with CC Score 10-12",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,
EB07C,100,"Arrhythmia or Conduction Disorders, with CC Score 7-9",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB07C,101,"Arrhythmia or Conduction Disorders, with CC Score 7-9",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB07C,300,"Arrhythmia or Conduction Disorders, with CC Score 7-9",1,.,.,.,1,.,.,.,1,.,.,.,.,.,.,.,.,3,
EB07C,320,"Arrhythmia or Conduction Disorders, with CC Score 7-9",.,2,5,3,2,.,.,.,1,.,1,.,2,.,.,.,2,18,
EB07D,101,"Arrhythmia or Conduction Disorders, with CC Score 4-6",2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,
EB07D,110,"Arrhythmia or Conduction Disorders, with CC Score 4-6",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB07D,170,"Arrhythmia or Conduction Disorders, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,
EB07D,300,"Arrhythmia or Conduction Disorders, with CC Score 4-6",3,.,.,.,.,.,.,.,2,.,1,.,.,.,1,.,.,7,
EB07D,320,"Arrhythmia or Conduction Disorders, with CC Score 4-6",2,5,14,3,8,1,.,.,1,.,.,.,2,.,3,2,3,44,
EB07D,340,"Arrhythmia or Conduction Disorders, with CC Score 4-6",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,
EB07D,361,"Arrhythmia or Conduction Disorders, with CC Score 4-6",.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,
EB07E,100,"Arrhythmia or Conduction Disorders, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,
