HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Unit Cost
FZ37R,300,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2","2,140","1,540","1,424","1,532",835,"1,308",.,.,740,.,"1,081","1,507",.,"2,827",.,"1,553","1,593"
FZ37R,301,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,"1,154",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,154"
FZ37R,303,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,.,"3,617",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,617"
FZ37R,320,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,.,.,948,.,.,.,.,.,.,.,.,.,.,.,.,948
FZ37R,340,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,820,.,.,.,.,.,.,.,.,.,.,.,.,.,.,820
FZ37R,370,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,.,"3,203",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,203"
FZ37R,430,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,"1,378",.,.,"3,386",.,.,.,.,"3,399",.,.,.,.,.,.,"1,982"
FZ37R,502,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,"1,654",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,378","2,016"
FZ37R,800,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,.,"2,425",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,425"
FZ37S,100,"Inflammatory Bowel Disease without Interventions, with CC Score 0","2,120","1,816","2,159","1,751","1,654","2,334",.,.,.,.,.,"1,252",.,"2,231",.,"1,515","1,744"
FZ37S,300,"Inflammatory Bowel Disease without Interventions, with CC Score 0","1,735","1,561","1,397","1,605","1,665","1,370","1,030",.,"1,562",.,"1,035","1,085",.,"1,842",.,"1,411","1,485"
FZ37S,301,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,"1,513",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,513"
FZ37S,303,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,799,.,.,.,.,.,.,.,.,.,.,.,.,.,.,799
FZ37S,340,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,"1,757",.,.,.,.,.,.,.,.,632,.,.,.,.,.,"1,194"
FZ37S,370,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,.,"1,232",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,232"
FZ37S,430,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,"1,378",.,.,752,.,.,.,.,.,.,.,.,.,.,"1,841","1,337"
FZ37S,501,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,"1,852",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,852"
FZ37S,502,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,"1,654",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,654"
FZ37S,800,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,.,"1,815",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,815"
FZ38G,100,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 5+",.,.,.,"4,647",.,.,.,.,.,.,.,.,.,.,.,.,"4,647"
FZ38G,300,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 5+","8,089","3,227",.,.,.,.,.,.,.,.,.,"1,844",.,.,.,.,"3,751"
FZ38G,301,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 5+",.,"7,467",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,467"
FZ38G,430,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 5+",.,.,.,.,"7,148",.,.,.,.,.,.,.,.,.,.,.,"7,148"
FZ38H,100,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 0-4",.,"2,706",.,"2,669","2,251","1,834",.,.,.,.,.,"1,593",.,.,.,"3,025","2,455"
FZ38H,300,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 0-4",.,.,.,.,.,.,"5,453",.,.,.,.,"2,073",.,"5,654",.,.,"2,653"
FZ38H,430,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 0-4",.,.,.,.,"3,010",.,.,.,.,.,.,.,.,.,.,.,"3,010"
FZ38J,100,"Gastrointestinal Bleed with Single Intervention, with CC Score 8+",.,.,.,.,"1,300",.,.,.,.,.,"2,331","1,482",.,.,.,.,"1,603"
FZ38J,300,"Gastrointestinal Bleed with Single Intervention, with CC Score 8+",.,"6,828",.,.,752,.,.,.,.,.,.,"1,502",.,.,.,"3,388","2,781"
FZ38J,301,"Gastrointestinal Bleed with Single Intervention, with CC Score 8+",.,"3,064",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,064"
FZ38K,100,"Gastrointestinal Bleed with Single Intervention, with CC Score 5-7",.,"2,426",.,"4,167","2,773","1,319",.,.,.,.,.,"2,024",.,"7,410",.,"4,665","3,075"
FZ38K,300,"Gastrointestinal Bleed with Single Intervention, with CC Score 5-7","1,193",.,.,.,"5,638","4,358",.,.,.,.,.,"1,451",.,"4,900",.,"3,510","2,281"
FZ38K,430,"Gastrointestinal Bleed with Single Intervention, with CC Score 5-7",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,074","5,074"
FZ38L,100,"Gastrointestinal Bleed with Single Intervention, with CC Score 0-4","3,235","2,746",.,"2,757","1,935","2,018",.,.,.,.,.,"1,819",.,"3,448",.,"2,268","2,248"
FZ38L,300,"Gastrointestinal Bleed with Single Intervention, with CC Score 0-4","4,760","2,383","2,338","2,343","2,067","1,259",.,.,.,.,"2,290","1,557",.,"2,069",.,"2,237","1,937"
FZ38L,301,"Gastrointestinal Bleed with Single Intervention, with CC Score 0-4",.,"1,821",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,821"
FZ38L,320,"Gastrointestinal Bleed with Single Intervention, with CC Score 0-4",.,.,.,"1,691",.,.,.,.,.,.,.,.,.,.,.,.,"1,691"
FZ38L,430,"Gastrointestinal Bleed with Single Intervention, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,540","3,540"
FZ38L,823,"Gastrointestinal Bleed with Single Intervention, with CC Score 0-4",.,.,.,.,"1,381",.,.,.,.,.,.,.,.,.,.,.,"1,381"
FZ38M,100,"Gastrointestinal Bleed without Interventions, with CC Score 9+","1,488","7,109",.,"1,647","1,756",778,.,.,.,.,.,"1,701",.,.,.,.,"2,026"
FZ38M,300,"Gastrointestinal Bleed without Interventions, with CC Score 9+",.,.,"1,838",.,.,581,.,.,.,.,"1,287","2,479",.,.,.,"2,477","2,250"
FZ38M,301,"Gastrointestinal Bleed without Interventions, with CC Score 9+",.,"4,480",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,480"
FZ38M,302,"Gastrointestinal Bleed without Interventions, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,"3,727",.,.,.,.,.,"3,727"
FZ38M,320,"Gastrointestinal Bleed without Interventions, with CC Score 9+",.,.,.,"7,586",.,.,.,.,.,.,.,.,.,.,.,.,"7,586"
FZ38M,361,"Gastrointestinal Bleed without Interventions, with CC Score 9+",.,.,"6,392",.,.,904,.,.,.,.,.,.,.,.,.,.,"4,563"
FZ38M,430,"Gastrointestinal Bleed without Interventions, with CC Score 9+",.,.,.,.,"3,574",.,.,.,.,"6,043",.,.,.,.,.,.,"4,397"
FZ38N,100,"Gastrointestinal Bleed without Interventions, with CC Score 5-8","2,123","3,046","1,428","3,156","2,168","1,167",.,.,.,.,.,"2,000",.,"3,937",.,"3,543","2,304"
FZ38N,110,"Gastrointestinal Bleed without Interventions, with CC Score 5-8",.,.,.,.,.,.,.,.,.,.,.,"2,612",.,.,.,.,"2,612"
FZ38N,300,"Gastrointestinal Bleed without Interventions, with CC Score 5-8","2,118","2,245","2,290","3,978","1,450","1,453",.,.,.,.,"2,202","1,754",.,"1,656",.,"2,217","2,038"
FZ38N,301,"Gastrointestinal Bleed without Interventions, with CC Score 5-8",.,"1,120",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,120"
FZ38N,320,"Gastrointestinal Bleed without Interventions, with CC Score 5-8",.,"1,699",.,.,.,.,.,.,.,.,"2,700",.,.,"6,872",.,.,"3,463"
FZ38N,340,"Gastrointestinal Bleed without Interventions, with CC Score 5-8",.,"2,732",.,.,.,.,.,.,.,.,"1,204","1,352",.,.,.,.,"1,598"
FZ38N,361,"Gastrointestinal Bleed without Interventions, with CC Score 5-8",.,.,"3,782",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,782"
FZ38N,370,"Gastrointestinal Bleed without Interventions, with CC Score 5-8",.,.,"1,750",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,750"
FZ38N,430,"Gastrointestinal Bleed without Interventions, with CC Score 5-8","3,928",.,"2,021",.,"3,511",.,.,.,.,"3,021",.,.,.,"4,266",.,"2,761","3,217"
FZ38P,100,"Gastrointestinal Bleed without Interventions, with CC Score 0-4","1,336","1,526",.,"1,725","1,278","1,124",.,.,.,.,.,"1,052",.,"2,165",.,"1,294","1,369"
FZ38P,180,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,501,.,.,.,.,501
FZ38P,300,"Gastrointestinal Bleed without Interventions, with CC Score 0-4","1,382","1,156","1,249","1,830","1,316",872,"2,060",.,"1,479",.,979,"1,079",.,"1,633",.,"1,111","1,182"
FZ38P,301,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",.,"1,120",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,120"
FZ38P,303,"Gastrointestinal Bleed without Interventions, with CC Score 0-4","2,258",.,"2,147",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,221"
FZ38P,320,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",.,.,.,948,.,"1,116",.,.,.,.,.,.,.,.,.,.,"1,032"
FZ38P,340,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",.,703,.,.,.,.,.,.,.,.,773,"1,654",.,.,.,.,976
FZ38P,370,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",.,.,"2,269",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,269"
FZ38P,430,"Gastrointestinal Bleed without Interventions, with CC Score 0-4","1,428","1,034","1,332",.,.,"1,636",.,.,.,"1,511","1,195",998,.,"2,625",.,"1,125","1,320"
FZ38P,502,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",.,.,"2,089",.,"1,594",.,.,.,.,.,.,.,.,.,.,.,"1,841"
FZ38P,823,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",.,.,.,.,"1,381",.,.,.,.,.,.,.,.,.,.,.,"1,381"
FZ49D,100,"Nutritional Disorders with Interventions, with CC Score 2+",.,.,"5,951",.,.,"1,927",.,.,.,.,.,.,.,.,.,.,"3,268"
FZ49D,300,"Nutritional Disorders with Interventions, with CC Score 2+","16,353","1,303","11,010",.,"7,142","3,087",.,.,.,.,"2,337","5,062",.,.,.,.,"6,930"
FZ49D,340,"Nutritional Disorders with Interventions, with CC Score 2+",.,"7,378",.,.,.,.,.,.,.,.,.,"18,162",.,.,.,.,"12,770"
FZ49D,430,"Nutritional Disorders with Interventions, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,"30,848",.,"6,915","18,881"
FZ49E,100,"Nutritional Disorders with Interventions, with CC Score 0-1",.,.,.,.,"2,681",.,.,.,.,.,.,.,.,.,.,.,"2,681"
FZ49E,120,"Nutritional Disorders with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"12,123",.,.,.,.,"12,123"
FZ49E,300,"Nutritional Disorders with Interventions, with CC Score 0-1","3,462",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,753","3,607"
FZ49E,430,"Nutritional Disorders with Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,086","1,086"
FZ49F,100,"Nutritional Disorders without Interventions, with CC Score 6+",.,.,"6,038",.,.,.,.,.,.,.,.,.,.,.,.,.,"6,038"
FZ49F,300,"Nutritional Disorders without Interventions, with CC Score 6+","7,669","1,002",.,.,"1,128",581,.,.,"6,041",.,"2,664",.,.,"12,337",.,"4,735","4,689"
FZ49F,340,"Nutritional Disorders without Interventions, with CC Score 6+",.,"7,378",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,378"
FZ49F,430,"Nutritional Disorders without Interventions, with CC Score 6+","2,500","2,929","2,903",.,"1,693",.,.,.,"4,827","2,266",.,.,.,.,.,"3,068","2,943"
FZ49F,800,"Nutritional Disorders without Interventions, with CC Score 6+",.,.,"3,646",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,646"
FZ49G,100,"Nutritional Disorders without Interventions, with CC Score 2-5","3,868",.,"6,079",.,.,778,.,.,.,.,.,"1,367",.,.,.,.,"2,733"
FZ49G,120,"Nutritional Disorders without Interventions, with CC Score 2-5","5,191",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,191"
FZ49G,300,"Nutritional Disorders without Interventions, with CC Score 2-5","3,694","2,843","2,349","3,276","2,381","2,325","5,150",.,"2,342",.,"2,487","1,682",.,"5,783",.,"2,387","2,754"
FZ49G,301,"Nutritional Disorders without Interventions, with CC Score 2-5",.,"2,315",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,315"
FZ49G,340,"Nutritional Disorders without Interventions, with CC Score 2-5",.,"3,232",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,232"
FZ49G,430,"Nutritional Disorders without Interventions, with CC Score 2-5","2,143","1,181","2,613",.,.,.,.,.,"2,996","3,210","3,868","1,053","6,161",.,.,"3,272","2,504"
FZ49H,100,"Nutritional Disorders without Interventions, with CC Score 0-1","1,339",.,.,.,"2,195",.,.,.,.,.,.,.,.,.,.,.,"1,910"
FZ49H,120,"Nutritional Disorders without Interventions, with CC Score 0-1","2,307",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,307"
FZ49H,130,"Nutritional Disorders without Interventions, with CC Score 0-1","3,960",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,960"
FZ49H,140,"Nutritional Disorders without Interventions, with CC Score 0-1","5,260",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,260"
FZ49H,300,"Nutritional Disorders without Interventions, with CC Score 0-1","2,452","1,947","2,323","3,744","1,879",.,"4,635",.,"3,329",.,"2,110","1,238",.,"4,626",.,"1,894","2,095"
FZ49H,301,"Nutritional Disorders without Interventions, with CC Score 0-1",.,"1,120",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,120"
FZ49H,302,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,"2,607","1,574",.,.,.,.,"2,090"
FZ49H,320,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,"3,272",.,.,.,.,.,"3,272"
FZ49H,340,"Nutritional Disorders without Interventions, with CC Score 0-1",.,"3,162",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,162"
FZ49H,430,"Nutritional Disorders without Interventions, with CC Score 0-1",.,"1,723",999,.,.,.,.,.,.,.,.,.,"3,961",.,.,.,"2,227"
FZ66C,100,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 8+",.,"10,038",.,"7,060",.,.,.,.,.,.,.,.,.,.,.,"4,782","8,391"
FZ66C,101,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 8+",.,.,"11,672",.,.,.,.,.,.,.,.,.,.,.,.,.,"11,672"
FZ66C,300,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,568","7,568"
FZ66C,302,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,"12,827",.,.,.,.,.,"12,827"
FZ66D,100,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7","17,922","14,926","38,135","13,334","15,744",.,.,.,.,.,"6,176","3,786",.,"12,125",.,"19,073","16,054"
FZ66D,101,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7","11,914",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,914"
FZ66D,300,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7",.,.,"32,796",.,.,.,.,.,.,.,.,"5,502",.,.,.,.,"19,149"
FZ66D,502,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7",.,"11,050",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,050"
FZ66E,100,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 2-4","12,632","8,294","12,570","7,513","7,460","5,022",.,.,.,.,"9,326","4,587",.,"18,707",.,"5,806","7,775"
FZ66E,300,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 2-4",.,.,"5,792",.,.,"2,034",.,.,.,.,.,.,.,.,.,.,"3,913"
FZ66F,100,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1","10,287","6,470",.,"7,342","6,460","6,059",.,.,.,.,.,"4,865",.,.,.,"5,707","6,668"
FZ66F,101,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,"6,007",.,.,.,.,.,.,.,.,.,.,.,"6,007"
FZ66F,172,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"16,886",.,.,.,.,"16,886"
FZ66F,300,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,.,"10,252",.,.,.,.,.,.,.,.,"4,358",.,.,.,.,"5,832"
FZ66F,301,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,"2,272",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,272"
FZ66F,320,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,"1,709",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,709"
FZ66F,501,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,354","5,354"
FZ67C,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 7+","15,908",.,"33,184",.,"17,313","8,076",.,.,.,.,.,.,.,.,.,"14,885","16,753"
FZ67C,101,"Major Small Intestine Procedures, 19 years and over, with CC Score 7+",.,.,"8,269",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,269"
FZ67D,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 4-6","25,279","7,918","9,820",.,"9,729",.,.,.,.,.,.,"4,912",.,"18,651",.,"10,813","10,457"
FZ67D,370,"Major Small Intestine Procedures, 19 years and over, with CC Score 4-6",.,.,"12,217",.,.,.,.,.,.,.,.,.,.,.,.,.,"12,217"
FZ67D,430,"Major Small Intestine Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,"1,129",.,.,.,.,.,.,.,.,.,.,.,"1,129"
FZ67E,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 2-3","7,500","6,283","19,064","13,313","7,778","5,149",.,.,.,.,.,"5,101",.,"18,362",.,"9,206","9,242"
FZ67E,101,"Major Small Intestine Procedures, 19 years and over, with CC Score 2-3",.,.,.,.,"5,663",.,.,.,.,.,.,.,.,.,.,.,"5,663"
FZ67E,300,"Major Small Intestine Procedures, 19 years and over, with CC Score 2-3",.,.,"2,814",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,814"
FZ67F,100,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1","7,125","4,018","7,039","7,191","5,056","3,024",.,.,.,.,.,"4,716",.,.,.,"3,973","4,937"
FZ67F,300,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,.,"7,040",.,.,.,.,.,.,.,.,.,.,.,.,.,"7,040"
FZ67F,501,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,"14,575",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"14,575"
FZ67F,502,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,.,"10,252",.,.,.,.,.,.,.,.,.,.,.,.,.,"10,252"
FZ68G,100,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"4,719",.,.,.,.,"4,719"
FZ68G,171,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"21,919",.,.,.,.,"21,919"
FZ68G,420,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"23,430",.,.,.,.,"23,430"
FZ68H,100,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,"5,778",.,.,.,.,.,.,.,.,.,"3,176",.,"4,063",.,"3,595","3,958"
FZ68H,171,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"12,269",.,.,.,.,"12,269"
FZ68H,420,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"11,048",.,.,.,"9,736","10,392"
FZ68J,171,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,"38,145",.,.,.,.,"38,145"
FZ68L,171,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"6,508",.,.,.,.,"6,508"
FZ68L,420,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"10,831",.,.,.,.,"10,831"
FZ69B,171,"Complex Small Intestine Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"10,205",.,.,.,.,"10,205"
FZ69C,100,"Complex Small Intestine Procedures, 19 years and over, with CC Score 7+",.,"3,762",.,.,.,.,.,.,.,.,.,.,.,"140,718",.,"3,804","49,428"
FZ69D,100,"Complex Small Intestine Procedures, 19 years and over, with CC Score 3-6","32,562","17,121",.,.,.,.,.,.,.,.,.,.,.,.,.,"18,952","19,588"
FZ69E,100,"Complex Small Intestine Procedures, 19 years and over, with CC Score 0-2","23,191",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,653","16,422"
FZ69E,300,"Complex Small Intestine Procedures, 19 years and over, with CC Score 0-2",.,"1,092",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,092"
FZ71D,100,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,"2,036",.,.,.,.,"2,036"
FZ71D,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,050","6,050"
FZ71E,100,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,.,.,"4,878",.,"4,428",778,.,.,.,.,.,"2,139",.,.,.,"5,040","3,768"
FZ71E,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,.,"3,020",.,"52,160","4,511",872,.,.,.,.,.,"4,137",.,.,.,"4,340","10,483"
FZ71E,301,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,.,"2,325",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,325"
FZ71E,303,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,.,.,"11,379",.,.,.,.,.,.,.,.,.,.,.,.,.,"11,379"
FZ71E,370,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,.,.,"8,096",.,.,.,.,.,.,.,.,.,.,.,.,.,"8,096"
FZ71F,100,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,.,.,.,"3,148","1,385",.,.,.,.,.,"2,496",.,.,.,"3,388","2,963"
FZ71F,172,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,"5,319",.,.,.,.,"5,319"
FZ71F,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,.,"5,826",.,"2,255",.,.,.,"4,469",.,"5,667","3,879",.,"6,185",.,"4,481","4,636"
FZ71F,301,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,"4,197",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,197"
FZ71F,340,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,.,.,"3,303",.,.,.,.,.,.,.,.,"5,524",.,.,.,.,"4,413"
FZ71G,100,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,"3,482",.,.,"1,510",.,.,.,.,.,.,"1,928",.,.,.,"2,470","2,228"
FZ71G,120,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,.,.,.,"2,077",.,.,.,.,.,.,.,.,.,.,.,"2,077"
FZ71G,172,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,"4,975",.,.,.,.,"4,975"
FZ71G,300,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,.,.,.,.,"1,504",.,.,.,.,.,.,.,.,.,.,"1,931","1,824"
FZ73C,100,Very Complex Large Intestine Procedures with CC Score 9+,.,.,.,.,.,.,.,.,.,.,.,"8,510",.,.,.,.,"8,510"
FZ73D,100,Very Complex Large Intestine Procedures with CC Score 6-8,.,"19,106","49,544",.,.,.,.,.,.,.,.,.,.,.,.,"7,133","23,722"
FZ73E,100,Very Complex Large Intestine Procedures with CC Score 3-5,"14,087","11,753",.,.,.,"15,558",.,.,.,.,"25,650",.,.,.,.,"10,392","13,011"
FZ73F,100,Very Complex Large Intestine Procedures with CC Score 0-2,"17,533","11,318","13,872","8,308","5,304","4,794",.,.,.,.,.,"8,105",.,.,.,"4,035","9,619"
FZ74C,100,"Complex Large Intestine Procedures, 19 years and over, with CC Score 9+","35,375","20,816",.,.,"5,206","23,228",.,.,.,.,.,.,.,.,.,.,"18,441"
