HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",6,9,5,1,5,1,.,.,.,.,.,.,.,.,2,.,3,32
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",39,22,21,20,17,6,.,.,.,.,3,.,8,.,16,.,10,162
LB37C,Miscellaneous Urinary Tract Findings with CC Score 5+,3,.,.,.,2,.,.,.,.,.,.,.,2,.,.,.,1,8
LB37D,Miscellaneous Urinary Tract Findings with CC Score 2-4,3,3,.,1,1,.,.,.,.,.,.,.,.,.,1,.,7,16
LB37E,Miscellaneous Urinary Tract Findings with CC Score 0-1,1,3,3,1,4,.,.,.,.,.,1,.,2,.,2,.,5,22
LB38F,"Unspecified Haematuria without Interventions, with CC Score 8+",1,.,1,.,1,.,.,.,1,.,.,.,.,.,.,.,1,5
LB38G,"Unspecified Haematuria without Interventions, with CC Score 4-7",9,14,3,4,1,2,.,.,1,.,1,.,.,.,2,.,9,46
LB38H,"Unspecified Haematuria without Interventions, with CC Score 0-3",29,17,11,3,12,5,.,.,.,.,4,.,21,.,6,.,11,119
LB40E,"Urinary Tract Stone Disease without Interventions, with CC Score 6+",1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
LB40F,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",6,11,5,2,2,6,.,.,.,.,2,.,10,.,1,.,5,50
LB40G,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",55,137,36,39,78,30,.,.,.,.,16,.,107,.,41,.,69,608
LB43Z,Treatment of Erectile Dysfunction,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB47Z,Major Open Penis Procedures,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB52A,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
LB52B,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",.,.,4,.,1,.,.,.,.,.,.,.,2,.,.,.,1,8
LB53B,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",1,1,1,.,2,.,.,.,.,.,.,.,6,.,.,.,.,11
LB53C,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB53D,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",1,.,3,1,2,1,.,.,.,.,.,.,1,.,.,.,.,9
LB54A,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",6,8,10,6,6,8,.,.,.,.,.,.,.,.,11,.,5,60
LB54C,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",17,26,8,6,18,36,.,.,.,.,.,.,65,.,20,.,17,213
LB54D,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
LB55A,"Minor or Intermediate, Urethra Procedures, 19 years and over",.,.,3,.,3,1,.,.,.,.,.,.,.,.,.,.,2,9
LB55B,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,1,3
LB56A,"Minor Penis Procedures, 19 years and over",1,1,3,2,2,1,.,.,.,.,.,.,.,.,1,.,1,12
LB56C,"Minor Penis Procedures, between 2 and 18 years",2,1,.,1,.,1,.,.,.,.,.,.,6,.,.,.,.,11
LB56D,"Minor Penis Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB57D,Urethral Disorders without Interventions,3,2,2,1,2,.,.,.,.,.,.,.,.,.,1,.,1,12
LB58D,Penile Disorders without Interventions,1,.,1,2,2,.,.,.,.,.,.,.,2,.,.,.,3,11
LB60F,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB61C,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 10+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB61E,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB61G,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB63D,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB64E,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",1,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,1,4
LB65C,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",1,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,4
LB65D,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-4",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
LB65E,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",4,.,4,6,22,.,.,.,.,.,.,.,.,.,.,.,4,40
LB66Z,"Complex or Major, Endoscopic, Kidney or Ureter Procedures, 18 years and under",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
LB68A,Complex Endoscopic Bladder Procedures with CC Score 3+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB68B,Complex Endoscopic Bladder Procedures with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB72A,"Diagnostic Flexible Cystoscopy, 19 years and over",5,1,9,6,4,8,.,.,.,.,.,.,1,.,.,.,1,35
LB76Z,Transrectal Ultrasound Guided Biopsy of Prostate,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA02C,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA04D,Intermediate Open Lower Genital Tract Procedures with CC Score 0-2,1,1,.,.,2,1,.,.,.,.,.,.,.,.,.,.,1,6
MA06C,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA07E,Major Open Upper Genital Tract Procedures with CC Score 5+,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
MA07G,Major Open Upper Genital Tract Procedures with CC Score 0-2,1,1,13,.,4,.,.,.,.,.,.,.,2,.,1,.,.,22
MA08B,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1",11,4,17,4,13,5,.,.,.,.,.,.,1,.,1,.,10,66
MA09Z,"Intermediate, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
MA10Z,"Minor, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",3,3,4,1,3,1,.,.,.,.,.,.,2,.,1,.,.,18
MA11Z,Intermediate Open Upper Genital Tract Procedures,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
MA12Z,Resection or Ablation Procedures for Intra-Uterine Lesions,1,.,2,.,2,.,.,.,.,.,.,.,.,.,1,.,.,6
MA17C,"Dilation and Evacuation, less than 14 weeks gestation",6,6,1,14,246,16,.,.,.,.,.,.,7,.,56,.,7,359
MA17D,"Dilation and Evacuation, 14 to 20 weeks gestation",1,3,.,2,5,2,.,.,.,.,.,.,.,.,2,.,.,15
MA18C,"Medical Termination of Pregnancy, less than 14 weeks gestation",6,2,.,1,8,2,.,.,.,.,.,.,4,.,4,.,3,30
MA18D,"Medical Termination of Pregnancy, 14 to 20 weeks gestation",3,.,.,.,4,4,.,.,.,.,.,.,11,.,.,.,5,27
MA19A,"Vacuum Aspiration with Cannula, less than 14 weeks gestation",67,24,.,25,24,16,.,.,.,.,.,.,226,.,3,.,45,430
MA19B,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation",1,1,.,1,.,.,.,.,.,.,.,.,3,.,.,.,.,6
MA20Z,"Medical or Surgical Termination of Pregnancy, over 20 weeks gestation",1,.,.,.,1,.,.,.,.,.,.,.,4,.,.,.,.,6
MA22Z,Minor Lower Genital Tract Procedures,7,2,18,4,5,4,.,.,.,.,.,.,1,.,1,.,1,43
MA23Z,Minimal Lower Genital Tract Procedures,11,11,13,8,7,2,.,.,.,.,.,.,.,.,1,.,20,73
MA24Z,Minor Upper Genital Tract Procedures,2,1,.,44,5,32,.,.,.,.,.,.,1,.,.,.,.,85
MA25Z,Minimal Upper Genital Tract Procedures,1,.,1,.,1,2,.,.,.,.,.,.,.,.,.,.,3,8
MA27Z,"Minor, Upper or Lower Genital Tract Procedures for Malignancy",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,2
MA30Z,Intermediate Female Pelvic Peritoneum Adhesion Procedures,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
MA31Z,Diagnostic Hysteroscopy,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
MA32Z,Diagnostic Hysteroscopy with Biopsy,.,1,2,1,1,.,.,.,.,.,.,.,.,.,4,.,1,10
MA33Z,Diagnostic Hysteroscopy with Biopsy and Implantation of Intrauterine Device,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,2
MA36Z,Transvaginal Ultrasound,49,25,1,27,37,34,.,.,.,.,.,.,7,.,5,.,84,269
MA37Z,Transvaginal Ultrasound with Biopsy,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MA39Z,Diagnostic Colposcopy with Biopsy,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
MB05G,"Malignant Gynaecological Disorders without Interventions, with CC Score 10+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
MB05H,"Malignant Gynaecological Disorders without Interventions, with CC Score 7-9",.,2,3,.,1,.,.,.,.,.,.,.,1,.,.,.,.,7
MB05J,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6",.,4,7,1,2,.,.,.,1,.,1,.,8,.,2,.,2,28
MB05K,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3",.,4,9,.,.,1,.,.,.,.,2,.,21,.,1,.,.,38
MB05L,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1",4,6,10,.,2,1,.,.,.,.,.,.,3,.,1,.,8,35
MB08B,"Threatened or Spontaneous Miscarriage, without Interventions",18,20,10,10,34,23,1,.,.,.,1,.,48,.,41,.,33,239
MB09D,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 6+",.,.,2,.,2,.,.,.,.,.,1,.,.,.,.,.,6,11
MB09E,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 3-5",3,8,2,1,3,.,.,.,.,1,.,.,3,.,.,.,4,25
MB09F,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2",47,49,41,11,44,27,.,.,.,.,1,.,77,.,26,.,37,360
NZ16Z,Ante-Natal Routine Observation,66,2,.,6,44,33,2,.,20,.,3,.,76,.,1,.,114,367
NZ17A,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 2+",.,5,.,1,14,2,.,.,.,.,.,.,1,.,.,.,.,23
NZ17B,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 0-1",10,79,.,60,127,66,.,.,3,.,.,.,46,.,49,.,13,453
NZ18A,Ante-Natal Complex Disorders with CC Score 2+,3,1,.,.,2,.,.,.,.,.,.,.,1,.,.,.,1,8
NZ18B,Ante-Natal Complex Disorders with CC Score 0-1,74,21,.,22,21,8,.,.,.,.,.,.,23,.,4,1,57,231
NZ19A,Ante-Natal Major Disorders with CC Score 2+,5,8,.,12,19,2,.,.,.,.,.,.,29,.,4,.,3,82
NZ19B,Ante-Natal Major Disorders with CC Score 0-1,101,222,.,110,246,90,.,.,9,.,1,.,289,.,116,1,133,"1,318"
NZ20A,Ante-Natal Other Disorders with CC Score 2+,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2,.,.,4
NZ20B,Ante-Natal Other Disorders with CC Score 0-1,8,7,.,.,12,5,.,.,1,.,1,.,21,.,91,.,5,151
NZ24A,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 2+",2,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,4
NZ24B,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 0-1",1,17,.,1,18,.,1,.,.,.,.,.,14,.,2,.,.,54
NZ25Z,Labour without Specified Delivery,4,17,.,4,22,7,8,.,25,.,3,.,16,.,14,.,32,152
NZ26A,Post-Natal Disorders with CC Score 2+,.,.,.,.,2,.,.,.,.,.,.,.,1,.,.,.,.,3
NZ26B,Post-Natal Disorders with CC Score 0-1,10,14,1,10,30,13,1,.,1,.,3,.,26,.,11,.,24,144
NZ27Z,Post-Natal Therapeutic Procedures,8,6,.,2,7,4,.,.,1,.,.,.,17,.,5,.,22,72
NZ30A,Normal Delivery with CC Score 2+,9,15,.,4,41,9,.,.,.,.,2,.,82,.,17,.,28,207
NZ30B,Normal Delivery with CC Score 1,83,126,.,35,213,72,.,.,5,.,38,.,302,.,70,.,188,"1,132"
NZ30C,Normal Delivery with CC Score 0,286,377,.,117,461,187,60,.,129,.,142,.,756,.,126,.,577,"3,218"
NZ31A,"Normal Delivery, with Epidural or Induction, with CC Score 2+",14,42,.,16,76,4,.,.,.,.,1,.,77,.,4,.,30,264
NZ31B,"Normal Delivery, with Epidural or Induction, with CC Score 1",60,59,.,44,148,44,1,.,.,.,.,.,179,.,10,.,90,635
NZ31C,"Normal Delivery, with Epidural or Induction, with CC Score 0",238,145,.,126,217,135,2,.,6,.,3,.,306,.,35,.,226,"1,439"
NZ32A,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+",1,3,.,.,10,1,.,.,.,.,.,.,6,.,.,.,4,25
NZ32B,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1",11,11,.,5,24,19,.,.,.,.,.,.,13,.,4,.,16,103
NZ32C,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0",27,21,.,5,19,21,.,.,.,.,.,.,28,.,12,.,27,160
NZ33A,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+",1,.,.,.,1,1,.,.,.,.,.,.,5,.,.,.,5,13
NZ33B,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1",4,4,.,3,4,4,.,.,.,.,.,.,3,.,1,.,7,30
NZ33C,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0",3,11,.,2,.,3,.,.,.,.,.,.,6,.,5,.,4,34
NZ34A,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+",.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,1,4
NZ34B,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1",2,.,.,.,2,1,.,.,.,.,.,.,.,.,.,.,3,8
NZ34C,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0",2,4,.,2,2,1,.,.,.,.,.,.,.,.,.,.,4,15
NZ40A,Assisted Delivery with CC Score 2+,1,2,.,1,2,1,.,.,.,.,.,.,6,.,3,.,4,20
NZ40B,Assisted Delivery with CC Score 1,5,12,.,1,11,2,.,.,.,.,.,.,16,.,5,.,6,58
NZ40C,Assisted Delivery with CC Score 0,16,41,.,4,12,6,.,.,.,.,.,.,63,.,6,.,22,170
NZ41A,"Assisted Delivery, with Epidural or Induction, with CC Score 2+",1,2,.,1,11,.,.,.,.,.,.,.,5,.,.,.,.,20
NZ41B,"Assisted Delivery, with Epidural or Induction, with CC Score 1",1,10,.,6,16,9,.,.,.,.,.,.,9,.,5,.,10,66
NZ41C,"Assisted Delivery, with Epidural or Induction, with CC Score 0",19,29,.,11,22,12,.,.,.,.,.,.,28,.,4,.,27,152
NZ42A,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+",.,2,.,.,3,.,.,.,.,.,.,.,.,.,1,.,3,9
NZ42B,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1",1,6,.,1,8,3,.,.,.,.,.,.,2,.,1,.,3,25
NZ42C,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0",7,7,.,6,8,16,.,.,.,.,.,.,6,.,1,.,18,69
NZ43A,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
NZ43B,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1",2,2,.,1,.,.,.,.,.,.,.,.,2,.,.,.,2,9
NZ43C,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0",.,6,.,1,1,1,.,.,.,.,.,.,.,.,.,.,2,11
NZ44A,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
NZ44B,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1",1,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,3
NZ44C,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0",.,1,.,1,2,.,.,.,.,.,.,.,.,.,.,.,2,6
NZ50A,Planned Caesarean Section with CC Score 4+,.,2,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,6
NZ50B,Planned Caesarean Section with CC Score 2-3,3,2,.,.,17,1,.,.,.,.,.,.,4,.,2,.,10,39
NZ50C,Planned Caesarean Section with CC Score 0-1,9,5,.,.,6,7,.,.,.,.,.,.,6,.,1,.,13,47
NZ51A,Emergency Caesarean Section with CC Score 4+,.,1,.,.,2,.,.,.,.,.,.,.,.,.,.,.,1,4
NZ51B,Emergency Caesarean Section with CC Score 2-3,.,1,.,1,5,4,.,.,.,.,.,.,.,.,.,.,2,13
NZ51C,Emergency Caesarean Section with CC Score 0-1,3,3,.,8,7,6,.,.,.,.,.,.,1,.,1,.,7,36
PB04C,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 1-3",.,59,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,66
PB04D,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 0",3,78,.,21,.,.,.,.,.,.,.,.,.,.,.,.,.,102
PB05B,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 1-5",.,3,.,2,2,1,.,.,.,.,.,.,4,.,.,.,1,13
PB05C,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 0",.,2,.,2,1,.,.,.,.,.,.,.,1,.,.,.,.,6
PB06B,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 4-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
PB06D,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
PB06E,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 1",1,1,.,.,2,.,.,.,.,.,.,.,1,.,.,.,.,5
PB06F,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 0",1,5,.,3,8,2,.,.,.,.,.,.,10,.,.,.,8,37
PB06H,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 4-5",.,.,.,.,1,1,.,.,.,.,.,.,4,.,.,.,.,6
PB06J,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 3",1,4,.,.,4,2,.,.,.,.,.,1,6,.,.,.,3,21
PB06K,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 2",11,18,.,1,10,5,.,.,.,.,.,10,12,.,1,.,3,71
PB06L,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 1",25,61,.,10,26,11,.,.,.,.,.,19,54,.,5,.,39,250
PB06M,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 0",53,72,.,14,19,5,.,.,.,.,.,32,40,.,26,.,187,448
PC63A,"Paediatric, Head, Neck or Ear Disorders, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,2
PC63B,"Paediatric, Head, Neck or Ear Disorders, with CC Score 3-5",14,2,.,1,2,2,.,.,1,.,.,2,7,.,4,.,2,37
PC63C,"Paediatric, Head, Neck or Ear Disorders, with CC Score 1-2",75,46,1,6,26,14,1,.,1,.,2,3,80,.,24,.,33,312
PC63D,"Paediatric, Head, Neck or Ear Disorders, with CC Score 0",186,199,.,33,65,45,.,.,.,.,5,10,210,.,78,.,140,971
PD11A,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 4+",6,.,.,1,3,4,.,.,.,.,.,1,7,.,2,.,4,28
PD11B,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 1-3",70,66,.,11,20,24,.,.,.,.,.,7,78,.,30,.,49,355
PD11C,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 0",123,152,.,56,32,21,.,.,.,.,.,16,55,.,77,.,108,640
PD12A,"Paediatric, Asthma or Wheezing, with CC Score 4+",3,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,4
PD12B,"Paediatric, Asthma or Wheezing, with CC Score 1-3",37,15,.,14,25,14,.,.,.,.,1,3,29,.,13,.,26,177
PD12C,"Paediatric, Asthma or Wheezing, with CC Score 0",43,66,.,17,49,15,.,.,.,.,5,5,86,.,18,.,53,357
PD14B,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 8-10",2,.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,5
PD14C,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 4-7",4,4,.,.,7,2,.,.,.,.,3,.,13,.,2,.,7,42
PD14D,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 2-3",15,11,.,.,16,2,.,.,.,.,.,1,13,.,7,.,5,70
PD14E,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 1",20,11,.,6,20,9,.,.,.,.,3,.,20,.,15,.,16,120
PD14F,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 0",109,79,.,24,58,9,.,.,1,.,4,8,52,.,33,2,71,450
PD15A,Paediatric Acute Bronchiolitis with CC Score 5+,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,3
PD15B,Paediatric Acute Bronchiolitis with CC Score 2-4,10,6,.,.,5,3,.,.,.,.,.,.,17,.,2,.,4,47
PD15C,Paediatric Acute Bronchiolitis with CC Score 1,13,11,.,3,25,8,.,.,.,.,.,.,16,.,4,.,8,88
PD15D,Paediatric Acute Bronchiolitis with CC Score 0,94,91,.,58,41,20,.,.,.,.,.,2,55,.,44,.,87,492
PD65A,Paediatric Upper Respiratory Tract Disorders with CC Score 5+,5,.,.,.,.,1,.,.,.,.,.,.,5,.,2,.,1,14
PD65B,Paediatric Upper Respiratory Tract Disorders with CC Score 2-4,18,.,.,2,4,2,.,.,.,.,.,.,12,.,2,.,3,43
PD65C,Paediatric Upper Respiratory Tract Disorders with CC Score 1,27,7,.,3,6,2,.,.,.,.,.,2,18,.,1,.,17,83
PD65D,Paediatric Upper Respiratory Tract Disorders with CC Score 0,57,25,.,14,14,3,.,.,.,.,.,10,60,.,5,.,27,215
PE23C,Paediatric Cardiac Conditions with CC Score 6-9,1,.,.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,3
PE23D,Paediatric Cardiac Conditions with CC Score 3-5,1,1,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,6
PE23E,Paediatric Cardiac Conditions with CC Score 1-2,6,9,.,1,1,.,.,.,.,.,.,1,7,.,1,.,6,32
PE23F,Paediatric Cardiac Conditions with CC Score 0,4,24,.,2,2,2,.,.,.,.,.,.,7,.,2,.,13,56
PE24A,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 2+",2,.,.,.,3,.,.,.,.,.,.,.,6,.,3,2,5,21
PE24B,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 1",8,5,.,.,4,2,.,.,.,.,2,2,1,.,1,5,8,38
PE24C,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 0",10,8,.,4,2,4,.,.,.,.,.,.,6,.,4,9,7,54
PE62A,"Paediatric, Syncope and Collapse, with CC Score 2+",21,9,.,2,7,4,.,.,1,.,.,.,11,.,2,2,10,69
PE62B,"Paediatric, Syncope and Collapse, with CC Score 1",14,14,.,3,10,4,.,.,.,.,3,1,8,.,7,1,7,72
PE62C,"Paediatric, Syncope and Collapse, with CC Score 0",21,20,.,5,5,5,1,.,.,.,1,2,12,.,10,1,34,117
PF21A,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 1+",57,12,.,6,35,36,.,.,1,.,1,1,85,.,32,.,44,310
PF21B,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 0",176,88,.,80,73,42,.,.,1,.,6,3,95,.,113,.,135,812
PF25A,Paediatric Major Gastrointestinal Disorders with CC Score 7+,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,2
PF25B,Paediatric Major Gastrointestinal Disorders with CC Score 5-6,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,2
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4,.,.,.,.,.,1,.,.,.,.,2,.,4,.,.,.,2,9
PF25D,Paediatric Major Gastrointestinal Disorders with CC Score 1-2,3,1,.,.,6,1,.,.,.,.,.,.,10,.,2,.,1,24
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0,8,6,1,2,9,2,.,.,.,.,.,.,18,.,.,.,2,48
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+,3,3,.,.,4,.,.,.,.,.,.,.,7,.,.,.,1,18
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3,45,30,.,8,20,14,.,.,.,.,7,9,55,.,11,.,25,224
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0,101,70,.,33,28,27,.,.,2,.,2,14,64,.,79,.,98,518
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+,1,4,1,.,1,.,.,.,.,.,.,1,4,.,.,.,2,14
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0,5,2,3,6,2,.,.,.,1,.,.,1,9,.,.,.,1,30
PF28A,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 6+",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,4,6
PF28B,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 4-5",2,1,.,.,2,.,.,.,.,.,.,.,4,.,1,.,.,10
PF28C,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 2-3",13,9,.,2,5,1,.,.,.,.,.,5,19,.,2,.,14,70
