"ITEM_TYPE_NAME","CROSSING_TYPE_NAME","SECTION_NAME","EASTING","NORTHING","START_DATE"
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7020U3100_10 - MINORCA PL1: ENTRANCE TO TESCO STORE -  CARRICKFERGUS",340879,387412,12/09/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0038_01 - GROSVENOR RD1: GREAT VICTORIA ST TO DURHAM ST -  BELFAST NORTH",333355,373894,26/09/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0119_01 - MONTGOMERY RD1: CREGAGH RD TO CASTLEREAGH RD -  BELFAST SOUTH",337311,372227,01/08/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0012_01 - MONKSTOWN AV1: DOAGH RD TO GLENVILLE RD -  NEWTOWNABBEY",334400,383218,22/08/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0103_01 - BALLYREGAN RD1: UPPER NEWTOWNARDS RD1 TO BALLYMISCAW RD2 -  CASTLEREAGH",341940,374027,16/06/2005 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035U0613_44 - NEW LODGE RD1: ANTRIM RD TO NORTH QUEEN ST -  BELFAST NORTH",333651,375629,07/07/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_01 - DONEGALL PL1: DONEGALL SQUARE NTH TO CASTLE PLACE -  BELFAST NORTH",333808,374273,21/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0203_01 - BALLYGOMARTIN RD1: WOODVALE RD2 TO TWADDELL AV1 -  BELFAST NORTH",331649,375268,13/01/1980 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0619_03 - DARGAN RD1: START OF WESTBOUND C/WAY TO FORTWILLIAM RBT -  BELFAST NORTH",334718,377712,23/07/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0601_18 - UPPER CAVEHILL RD1: NORTH CIRCULAR RD3 TO END -  BELFAST NORTH",332579,378071,08/01/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0808_23 - MUSGRAVE PK1: STOCKMANS LN1 TO END -  BELFAST SOUTH",331451,370895,26/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0126_06 - CARRICK HILL1: NORTH ST TO DONEGALL ST -  BELFAST NORTH",333628,374977,25/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0126_06 - CARRICK HILL1: NORTH ST TO DONEGALL ST -  BELFAST NORTH",333496,374714,25/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0126_01 - COLLEGE SQUARE E1: WELLINGTON PL TO COLLEGE SQUARE N -  BELFAST NORTH",333528,374027,22/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_21 - HOWARD ST1: GREAT VICTORIA ST1 TO BEDFORD ST1 -  BELFAST NORTH",333739,373933,16/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0126_05 - MILLFIELD1: CASTLE ST2 TO NORTH ST1 -  BELFAST NORTH",333470,374499,18/08/2006 00:00:00
"PEDESTRIAN CROSSING","?","7035B0503_04 - DURHAM ST1: GROSVENOR RD1 TO COLLEGE SQUARE N1 -  BELFAST NORTH",333332,373904,15/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0126_11 - MILLFIELD1: NORTH ST1 TO CASTLE ST2 -  BELFAST NORTH",333432,374347,18/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0126_05 - MILLFIELD1: CASTLE ST2 TO NORTH ST1 -  BELFAST NORTH",333459,374321,18/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0501_03 - LIMESTONE RD1: ALEXANDRA AV2 TO ANTRIM RD1 -  BELFAST NORTH",333230,376448,08/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0501_04 - CAVEHILL RD1: ANTRIM RD TO WESTLAND RD -  BELFAST NORTH",333212,376476,04/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_16 - MAY ST1: DONEGALL SQUARE E TO OXFORD ST -  BELFAST NORTH",334262,373985,16/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_16 - MAY ST1: DONEGALL SQUARE E TO OXFORD ST -  BELFAST NORTH",333985,373958,16/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_07 - ANTRIM RD1: CARLISLE CIRCUS TO CLIFTONVILLE RD -  BELFAST NORTH",333406,375633,03/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0647_55 - WHITEROCK RD UPPER1: SPRINGFIELD RD5 TO LIMIT OF DERMOTT HILL EST -  BELFAST NORTH",330101,373663,01/10/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0379_05 - BELFAST RD1: BELFAST RD A2 TO SPRINGHILL RD C379 (SLIP ROAD) -  NORTH DOWN",348843,380897,26/03/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_46 - PARKWAY1: CAIRNBURN RD TO HOLYWOOD RD -  BELFAST SOUTH",338228,376184,07/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0801_36 - SUFFOLK RD1: GLEN RD TO STEWARTSTOWN RD3 -  BELFAST NORTH",328574,370537,19/12/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0023_07 - CASTLEREAGH RD1: GRAND PDE1 TO ORBY ST1(BOUNDARY) -  BELFAST SOUTH",336892,372521,15/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0305_03 - BLACK'S RD1: M1 SLIP RD TO STEWARTSTOWN RD3 -  BELFAST NORTH",329246,370211,20/12/2005 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0052_02 - CRUMLIN RD1: OLDPARK RD TO TENNENT ST -  BELFAST NORTH",332519,375482,14/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0501_05 - CAVEHILL RD1: WESTLAND RD1 TO NORTH CIRCULAR RD3 -  BELFAST NORTH",332869,377277,03/07/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035U0307_03 - TATE'S AV1: GLENMACHAN PL RBT TO ROUNDABOUT AT EBOR ST -  BELFAST SOUTH",332218,372679,27/01/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0023_06 - CASTLEREAGH RD1: BEERSBRIDGE RD TO LADAS DR -  BELFAST SOUTH",336503,372798,04/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_49 - SPRINGFIELD RD5: WHITEROCK RD1 TO MONAGH RD1 -  BELFAST NORTH",330092,373652,06/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0301_03 - STRANMILLIS RD1: STRANMILLIS RBT TO UNIVERSITY RD -  BELFAST SOUTH",333569,372116,05/12/2005 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7065A0001_37 - LINENHALL ST1: QUEENS RD TO MARKET ST -  LISBURN",326872,364168,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7065A0001_15 - MARKET PL1: CHAPEL HILL TO SMITHFIELD ST -  LISBURN",326430,364278,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_18 - HILLSBOROUGH RD2: GOVERNOR'S RD A3 TO RAVARNET RD C305 -  LISBURN",326525,363885,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0030_17 - ANTRIM ST1: RAILWAY BRIDGE C/L TO BOW ST -  LISBURN",326443,364416,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0049_13 - SLOAN ST1: MERCER ST B23 TO YOUNG ST C297 -  LISBURN",327377,364062,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0816_12 - PARK RD2: ORMEAU RD1 TO RAVENHILL RD1 -  BELFAST SOUTH",335012,372162,14/02/2005 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0501_02 - LIMESTONE RD1: NORTH QUEEN ST1 TO ALEXANDRA AV2 -  BELFAST NORTH",334005,376013,22/02/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U0400_22 - BLARIS RD1: HALFTOWN RD C6 TO HILLSBOROUGH RD A1 -  LISBURN",326026,362448,01/02/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0055_06 - KENNEDY WAY1: MONAGH RBT TO ANDERSONSTOWN RD RBT -  BELFAST NORTH",330120,372218,02/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0307_01 - BOUCHER RD1: STOCKMANS LN TO GLENMACHAN PL RBT -  BELFAST SOUTH",331723,371735,29/01/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0055_06 - KENNEDY WAY1: MONAGH RBT TO ANDERSONSTOWN RD RBT -  BELFAST NORTH",330640,371774,02/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7020C0075_01 - ALBERT RD1: A2 MARINE HIGHWAY RBT TO NORTH ST -  CARRICKFERGUS",341170,387270,09/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_22 - KINGSWAY1: BLACK'S RD TO CENTRELINE M1 BRIDGE -  BELFAST SOUTH",329879,369304,06/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7020A0002_04 - BELFAST RD9: DUAL C'WAY TO MARINE HIGHWAY RBT -  CARRICKFERGUS",340843,387142,02/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0002_01 - FINAGHY RD S1: UPPER MALONE RD3 TO UPPER LISBURN RD1 -  BELFAST SOUTH",330699,369421,07/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0002_01 - FINAGHY RD S1: UPPER MALONE RD3 TO UPPER LISBURN RD1 -  BELFAST SOUTH",331021,368872,07/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_14 - UPPER LISBURN RD1: BUS LAYBY AT GOLF CLUB TO BLACK'S RD1 -  BELFAST SOUTH",330364,369948,08/03/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0055_01 - MONAGH BY-PASS1: GLEN RD RBT TO AITNAMONAGH CRE -  BELFAST NORTH",330087,372235,01/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065C0006_03 - LISSUE RD1: BALLINDERRY RD B104 TO MOIRA RD A3 -  LISBURN",323267,363133,08/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0307_01 - BOUCHER RD1: STOCKMANS LN TO GLENMACHAN PL RBT -  BELFAST SOUTH",331238,371084,29/01/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0307_01 - BOUCHER RD1: STOCKMANS LN TO GLENMACHAN PL RBT -  BELFAST SOUTH",331335,371244,29/01/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0269_02 - GILNAHIRK RD1: KINGS RD TO UPPER BRANIEL RD -  BELFAST SOUTH",339657,372718,10/04/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0501_07 - FALLS RD1: DONEGALL RD TO GLEN RD RBT -  BELFAST NORTH",331290,373060,11/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_38 - BALLYGOMARTIN RD1: TWADDELL AV1 TO WEST CIRCULAR RD2 -  BELFAST NORTH",331073,375321,30/03/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0501_07 - FALLS RD1: DONEGALL RD TO GLEN RD RBT -  BELFAST NORTH",331277,373031,11/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_01 - SHORE RD1: BOUNDARY AT SILVERSTREAM TO STATION RD RBT -  NEWTOWNABBEY",335804,382751,14/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_35 - CORPORATION ST1: GREAT GEORGE'S ST TO DUNBAR LK -  BELFAST NORTH",334214,374882,14/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_40 - CORPORATION SQUARE1: CORPORATION ST TO DONEGALL QUAY -  BELFAST NORTH",334257,374981,13/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0102_03 - STEWARTSTOWN RD3: SHAW'S RD TO SUFFOLK BRIDGE (BOUNDARY) -  BELFAST NORTH",328648,370595,15/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0501_10 - GLEN RD3: MONAGH RBT TO GLEN BRIDGE (BOUNDARY) -  BELFAST NORTH",328300,371585,07/04/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035C0265_01 - OLD DUNDONALD RD1: COMBER RD TO EAST LINK RD -  CASTLEREAGH",341316,373207,12/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_11 - BALMORAL AV1: LISBURN RD3 TO MALONE RD1 -  BELFAST SOUTH",332522,370271,13/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_12 - MALONE RD1: BALMORAL AV TO MALONE RBT -  BELFAST SOUTH",332502,370133,14/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0008_01 - BALLYCLARE RD3: ANTRIM RD TO MINI RBT -  NEWTOWNABBEY",331547,382931,28/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0265_02 - KING'S RD1: VIONVILLE RISE TO GILNAHIRK RD1 -  BELFAST SOUTH",340324,373300,07/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_10 - STOCKMAN'S LN1: STOCKMAN'S LN RBT1 TO LISBURN RD3 -  BELFAST SOUTH",330982,371259,13/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0265_02 - KING'S RD1: VIONVILLE RISE TO GILNAHIRK RD1 -  BELFAST SOUTH",339171,373385,07/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0513_04 - O'NEILL RD1: KNOCKENAGH AV TO O'NEILL RD RBT -  NEWTOWNABBEY",334206,382405,11/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_11 - YORK RD2: SKEGONEIL AV1 TO NORTH QUEEN ST1 -  BELFAST NORTH",334176,376815,30/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_38 - BALLYGOMARTIN RD1: TWADDELL AV1 TO WEST CIRCULAR RD2 -  BELFAST NORTH",331359,375379,30/03/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_12 - LISBURN RD3: TATE'S AV1 TO UPPER LISBURN RD1 -  BELFAST SOUTH",332592,372095,02/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0703_02 - DONEGALL RD1: SHAFTESBURY SQUARE TO SANDY ROW -  BELFAST SOUTH",333481,373191,27/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0023_01 - UNIVERSITY RD1: BRADBURY PL1 TO STRANMILLIS RD1 AT Q.U.B. -  BELFAST SOUTH",333528,373078,12/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0094_03 - MAIN ST BALLYCLARE1: BALLYNURE RD1 TO MARKET SQ2 -  NEWTOWNABBEY",328869,391117,26/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_16 - ORMEAU RD1: ANNADALE EMBANKMENT TO ROSETTA RBT -  BELFAST SOUTH",334541,372129,09/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0023_02 - MALONE RD1: UNIVERSITY RD1 TO STRANMILLIS RD1 (AT CLINIC) -  BELFAST SOUTH",333438,372502,24/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0023_02 - MALONE RD1: UNIVERSITY RD1 TO STRANMILLIS RD1 (AT CLINIC) -  BELFAST SOUTH",333380,372362,24/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_12 - LISBURN RD3: TATE'S AV1 TO UPPER LISBURN RD1 -  BELFAST SOUTH",331936,371221,02/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_04 - DONEGALL ST1: ROYAL AV TO CARRICK HILL -  BELFAST NORTH",333803,374765,13/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0023_02 - MALONE RD1: UNIVERSITY RD1 TO STRANMILLIS RD1 (AT CLINIC) -  BELFAST SOUTH",333183,371911,24/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0023_02 - MALONE RD1: UNIVERSITY RD1 TO STRANMILLIS RD1 (AT CLINIC) -  BELFAST SOUTH",333064,371794,24/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_12 - LISBURN RD3: TATE'S AV1 TO UPPER LISBURN RD1 -  BELFAST SOUTH",331595,370895,02/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0023_02 - MALONE RD1: UNIVERSITY RD1 TO STRANMILLIS RD1 (AT CLINIC) -  BELFAST SOUTH",332849,371435,24/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_11 - UPPER NEWTOWNARDS RD1: DUAL C/WAY TO BELFAST RD -  CASTLEREAGH",342341,374064,25/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_15 - BALLYNAHINCH RD1: CHURCH RD TO DRUMALIG RD (MAINT. BOUNDARY) -  CASTLEREAGH",336691,364870,08/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_11 - LISBURN RD3: BRADBURY PL1 TO TATE'S AV1 -  BELFAST SOUTH",333217,372827,11/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0088_01 - FREDERICK ST1: YORK ST TO DONEGALL ST -  BELFAST NORTH",333890,374937,14/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_04 - SHORE RD1: RUSHPARK RBT TO STATION RD RBT -  NEWTOWNABBEY",335373,381971,24/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0032_08 - LONGWOOD RD1: LONGWOOD RD RBT TO END OF CHEVRON -  NEWTOWNABBEY",334468,380712,20/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0023_04 - UPPER MALONE RD3: MALONE RD1 RBT TO FINAGHY RD S1 -  BELFAST SOUTH",331639,369378,20/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_07 - ORMEAU RD1: DONEGALL PASS1 TO ANNADALE EMBANKMENT1 -  BELFAST SOUTH",334167,373319,10/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0102_02 - ANDERSONSTOWN RD1: KENNEDY WAY1 RBT TO SLEMISH WAY2 -  BELFAST NORTH",330514,371565,02/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_07 - ORMEAU RD1: DONEGALL PASS1 TO ANNADALE EMBANKMENT1 -  BELFAST SOUTH",334257,373024,10/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0178_05 - HILLSBOROUGH RD5: BALLYNAHINCH RD1 TO MOSS RD(BOUNDARY) -  CASTLEREAGH",336691,364877,16/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0703_01 - DONEGALL PASS1: ORMEAU RD TO SHAFTESBURY SQUARE -  BELFAST SOUTH",334158,373329,26/04/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035C0701_03 - MOUNT MERRION AV1: KNOCKBREDA RD TO BELLS BRIDGE RBT -  BELFAST SOUTH",335457,371276,16/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0178_04 - CHURCH RD5: SAINTFIELD RD TO BALLYNAHINCH RD -  CASTLEREAGH",336740,364966,08/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_12 - SAINTFIELD RD1: KNOCKBRACKEN RD TO CARRYDUFF RBT -  CASTLEREAGH",336653,366120,15/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_12 - YORK RD1: NORTH QUEEN ST1 TO LIMESTONE RD1 -  BELFAST NORTH",334149,376032,19/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_12 - LISBURN RD3: TATE'S AV1 TO UPPER LISBURN RD1 -  BELFAST SOUTH",332792,372367,02/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0369_01 - CAIRNSHILL RD1: SAINTFIELD RD TO FOUR WINDS RBT -  CASTLEREAGH",335651,368499,18/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0126_08 - NORTH QUEEN ST1: LIMESTONE RD TO YORK RD -  BELFAST NORTH",334168,376624,19/04/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0102_06 - STEWARTSTOWN RD1: CREIGHTONS RD RBT TO COLIN RD RBT C3 -  BELFAST NORTH",328018,369918,06/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0023_04 - MOUNTPOTTINGER RD1: CHEMICAL ST TO ALBERTBRIDGE RD -  BELFAST SOUTH",335420,373922,19/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_04 - UPPER NEWTOWNARDS RD1: HOLYWOOD RD TO BEERSBRIDGE RD -  BELFAST SOUTH",336831,374110,01/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_02 - NEWTOWNARDS RD2: BRYSON ST1 TO ALBERTBRIDGE RD1 -  BELFAST SOUTH",335590,374378,30/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0023_09 - BALLYGOWAN RD2: UPPER KNOCKBREDA RD1 TO START OF DUAL C/WAY (S/BOUND) -  BELFAST SOUTH",337899,371760,23/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_62 - MIDDLEPATH ST1: QUEEN'S QUAY1 TO BRIDGE END1 -  BELFAST SOUTH",334582,374477,15/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_02 - NEWTOWNARDS RD2: BRYSON ST1 TO ALBERTBRIDGE RD1 -  BELFAST SOUTH",336247,374253,30/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0512_04 - CREIGHTON RD1: STEWARTSTOWN RD RBT TO GOLF COURSE RBT -  BELFAST NORTH",328493,368993,02/06/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0039_05 - SHANKILL RD1: NORTH BOUNDARY ST1 TO AGNES ST2 -  BELFAST NORTH",332835,374786,02/06/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0506_05 - RAVENHILL RD1: ALBERTBRIDGE RD TO RAVENHILL AV -  BELFAST SOUTH",335116,373518,25/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_42 - NEWTOWNBREDA RD1: BELVOIR RD TO SAINTFIELD RD -  BELFAST SOUTH",335256,370123,24/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0102_06 - STEWARTSTOWN RD1: CREIGHTONS RD RBT TO COLIN RD RBT C3 -  BELFAST NORTH",327660,368739,06/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_17 - YORK ST1: GREAT PATRICK ST TO DONEGALL ST -  BELFAST NORTH",333816,374782,08/06/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0059_01 - DOAGH RD2: SHORE RD TO DOAGH RD RBT -  NEWTOWNABBEY",334655,382534,01/06/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0059_01 - DOAGH RD2: SHORE RD TO DOAGH RD RBT -  NEWTOWNABBEY",334655,382538,01/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_28 - NELSON ST3: DUNBAR LK1 TO GREAT GEORGE'S ST1 -  BELFAST NORTH",334122,375030,22/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_23 - ALBERTBRIDGE RD1: MOUNTPOTTINGER RD TO WOODSTOCK LINK -  BELFAST SOUTH",335343,373904,23/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0052_01 - CRUMLIN RD1: CARLISLE CIRCUS RBT TO OLDPARK RD -  BELFAST NORTH",333185,375279,16/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0102_06 - STEWARTSTOWN RD1: CREIGHTONS RD RBT TO COLIN RD RBT C3 -  BELFAST NORTH",327773,369368,06/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0052_01 - CRUMLIN RD1: CARLISLE CIRCUS RBT TO OLDPARK RD -  BELFAST NORTH",332807,375393,16/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0023_01 - SHORT STRAND1: BRIDGE END TO MOUNTPOTTINGER LK -  BELFAST SOUTH",335025,374420,24/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0126_07 - NORTH QUEEN ST1: FREDERICK ST1 TO BROUGHAM ST1 -  BELFAST NORTH",333837,375361,18/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0505_02 - BEERSBRIDGE RD1: CASTLEREAGH RD1 TO UPPER NEWTOWNARDS RD1 -  BELFAST SOUTH",336647,373779,05/07/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035C0701_05 - LADAS DR1: BELL'S BRIDGE RBT TO CASTLEREAGH RD -  BELFAST SOUTH",336070,372136,22/06/2006 00:00:00
