HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
KC05K,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,.,7,.,.,1,.,.,1,1,.,.,.,.,.,1,11
KC05L,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",2,1,7,.,1,1,.,.,.,.,.,1,.,.,.,2,15
KC05M,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",2,3,9,1,7,1,.,.,2,2,.,4,.,.,.,7,38
KC05N,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",2,4,7,.,16,4,.,.,1,.,.,4,.,3,.,5,46
LA01A,"Kidney Transplant, 19 years and over, from Cadaver Non Heart-Beating Donor",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA02A,"Kidney Transplant, 19 years and over, from Cadaver Heart-Beating Donor",.,.,24,.,.,.,.,.,.,.,.,.,.,.,.,.,24
LA03A,"Kidney Transplant, 19 years and over, from Live Donor",.,.,53,.,.,.,.,.,.,.,.,.,.,.,.,.,53
LA03B,"Kidney Transplant, 18 years and under, from Live Donor",.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,2
LA04K,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 6-8",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,2
LA04L,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 3-5",2,.,1,1,3,.,.,.,.,.,.,.,.,.,.,.,7
LA04M,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 0-2",3,.,9,.,3,.,.,.,.,.,.,.,.,.,.,.,15
LA04P,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12",1,.,.,.,2,.,.,.,1,.,.,.,.,.,.,.,4
LA04Q,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",1,7,4,1,1,.,.,1,2,.,.,1,.,1,.,.,19
LA04R,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",4,7,10,3,4,1,.,.,.,.,.,.,.,.,.,5,34
LA04S,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",1,4,27,1,9,.,.,.,.,.,.,.,.,2,.,6,50
LA05Z,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,15,.,.,6,.,.,.,.,.,.,.,4,.,.,25
LA07K,"Acute Kidney Injury with Interventions, with CC Score 0-5",.,.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,3
LA07L,"Acute Kidney Injury without Interventions, with CC Score 12+",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA07M,"Acute Kidney Injury without Interventions, with CC Score 8-11",2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,5
LA07N,"Acute Kidney Injury without Interventions, with CC Score 4-7",8,4,2,.,.,1,.,1,.,.,.,.,.,.,.,4,20
LA07P,"Acute Kidney Injury without Interventions, with CC Score 0-3",2,3,15,.,2,1,.,.,.,.,.,.,.,2,.,4,29
LA08G,"Chronic Kidney Disease with Interventions, with CC Score 6+",.,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LA08H,"Chronic Kidney Disease with Interventions, with CC Score 3-5",1,2,11,.,.,1,.,.,.,.,.,.,.,.,.,.,15
LA08J,"Chronic Kidney Disease with Interventions, with CC Score 0-2",4,2,12,.,1,1,.,.,.,.,.,.,.,.,.,.,20
LA08K,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,3,8,.,.,.,.,.,.,.,.,.,.,.,.,.,11
LA08L,"Chronic Kidney Disease without Interventions, with CC Score 8-10",.,6,1,.,.,.,.,.,.,.,.,.,.,.,.,.,7
LA08M,"Chronic Kidney Disease without Interventions, with CC Score 5-7",1,27,30,.,.,3,.,.,.,.,.,.,.,.,.,1,62
LA08N,"Chronic Kidney Disease without Interventions, with CC Score 3-4",3,34,29,.,.,1,.,.,.,.,.,.,.,.,.,2,69
LA08P,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,322,.,.,.,.,.,.,.,.,.,.,.,.,.,322
LA09J,"General Renal Disorders with Interventions, with CC Score 6+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09K,"General Renal Disorders with Interventions, with CC Score 3-5",3,.,4,.,2,.,.,.,.,.,.,.,.,.,.,1,10
LA09L,"General Renal Disorders with Interventions, with CC Score 0-2",16,1,22,2,10,.,.,.,.,.,.,.,.,1,.,17,69
LA09N,"General Renal Disorders without Interventions, with CC Score 6-8",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LA09P,"General Renal Disorders without Interventions, with CC Score 3-5",4,2,7,.,.,.,.,.,.,.,.,2,.,.,.,2,17
LA09Q,"General Renal Disorders without Interventions, with CC Score 0-2",4,7,46,3,7,2,.,.,.,.,.,.,.,1,.,1,71
LB05D,"Intermediate Percutaneous, Kidney or Ureter Procedures, 18 years and under",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB05E,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 6+",1,.,5,.,1,.,.,.,.,.,.,.,.,.,.,1,8
LB05F,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-5",10,.,22,.,1,.,.,.,.,.,.,1,.,.,.,5,39
LB05G,"Intermediate Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",10,7,56,1,10,.,.,.,.,.,.,.,.,.,.,14,98
LB06J,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 6-8",2,.,5,.,.,.,.,.,.,.,.,.,.,.,.,4,11
LB06K,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 4-5",1,.,4,1,.,.,.,.,.,.,.,.,.,.,.,.,6
LB06L,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 2-3",6,.,6,1,2,.,.,.,.,.,.,.,.,.,.,6,21
LB06M,"Kidney, Urinary Tract or Prostate Neoplasms, with Interventions, with CC Score 0-1",13,.,19,4,6,.,.,.,.,.,.,.,.,.,.,11,53
LB06N,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB06P,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,.,1,1,1,.,.,.,.,.,.,.,.,.,.,.,3
LB06Q,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,.,6,.,3,.,.,.,.,1,.,.,.,.,.,2,12
LB06R,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,.,22,1,5,.,.,.,1,.,.,2,.,1,.,6,38
LB06S,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",3,.,82,3,3,.,.,.,.,.,.,.,.,.,.,.,91
LB09C,"Intermediate Endoscopic Ureter Procedures, 18 years and under",.,.,2,1,1,.,.,.,.,.,.,3,.,.,.,.,7
LB09D,"Intermediate Endoscopic Ureter Procedures, 19 years and over",20,.,91,17,49,.,.,.,.,.,.,.,.,.,.,15,192
LB10B,"Major Open Bladder Procedures or Reconstruction, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LB10C,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",1,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LB10D,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1",2,.,6,.,3,.,.,.,.,.,.,.,.,.,.,.,11
LB12Z,Intermediate Open Bladder Procedures,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,5
LB13C,Major Endoscopic Bladder Procedures with CC Score 7+,1,.,3,1,.,.,.,.,.,.,.,.,.,.,.,2,7
LB13D,Major Endoscopic Bladder Procedures with CC Score 5-6,6,.,9,.,4,2,.,.,.,.,.,.,.,.,.,6,27
LB13E,Major Endoscopic Bladder Procedures with CC Score 2-4,23,.,86,14,27,2,.,.,.,.,.,.,.,.,.,29,181
LB13F,Major Endoscopic Bladder Procedures with CC Score 0-1,55,.,136,46,87,11,.,.,.,.,.,.,.,.,.,78,413
LB14Z,Intermediate Endoscopic Bladder Procedures,29,7,38,24,61,1,.,.,.,.,.,1,.,.,.,22,183
LB15D,"Minor Bladder Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
LB15E,"Minor Bladder Procedures, 19 years and over",77,1,85,2,19,4,.,.,.,.,.,.,.,1,.,1,190
LB16E,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 3-6",4,1,3,1,.,.,.,.,.,.,.,.,.,.,.,1,10
LB16F,"Urinary Incontinence or Other Urinary Problems, with Interventions, with CC Score 0-2",11,2,12,1,1,1,.,.,.,.,.,.,.,1,.,2,31
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",4,.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,7
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",2,.,8,.,1,.,.,.,.,.,.,.,.,.,.,.,11
LB17Z,Introduction of Therapeutic Substance into Bladder,6,.,3,.,92,1,.,.,.,.,.,.,.,.,.,.,102
LB18Z,Attention to Suprapubic Bladder Catheter,4,.,11,.,2,1,.,.,.,.,.,.,.,.,.,2,20
LB19C,"Ureteric or Bladder Disorders, with Interventions, with CC Score 4+",1,.,13,.,1,.,.,.,.,.,.,.,.,.,.,.,15
LB19D,"Ureteric or Bladder Disorders, with Interventions, with CC Score 0-3",14,3,60,8,16,1,.,.,.,.,.,.,.,.,.,15,117
LB19E,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",2,.,6,.,.,.,.,.,.,.,.,.,.,1,.,.,9
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",4,.,9,.,5,.,.,.,.,.,.,.,.,.,.,1,19
LB20C,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 4+",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB20D,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3",2,.,2,.,1,.,.,.,.,.,.,.,.,.,.,2,7
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,3
LB21A,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 2+",.,.,4,1,.,.,.,.,.,.,.,.,.,.,.,.,5
LB21B,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 0-1",.,.,29,7,.,.,.,.,.,.,.,.,.,.,.,.,36
LB25D,Transurethral Prostate Resection Procedures with CC Score 6+,1,.,1,3,.,.,.,.,.,.,.,.,.,.,.,4,9
LB25E,Transurethral Prostate Resection Procedures with CC Score 3-5,10,.,19,16,12,.,.,.,.,.,.,.,.,.,.,7,64
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2,64,.,66,137,131,.,.,.,.,.,.,.,.,.,.,64,462
LB26A,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+",4,.,11,3,1,.,.,.,.,.,.,.,.,.,.,1,20
LB26B,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1",6,2,97,16,9,.,.,.,.,.,.,.,.,.,.,1,131
LB27Z,"Minor Endoscopic, Prostate or Bladder Neck Procedures (Male)",4,.,18,8,3,.,.,.,.,.,.,.,.,.,.,.,33
LB28C,"Non-Malignant Prostate Disorders with Interventions, with CC Score 4+",.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,2
LB28D,"Non-Malignant Prostate Disorders with Interventions, with CC Score 0-3",1,.,3,2,2,.,.,.,.,.,.,.,.,.,.,1,9
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,2,4
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",2,.,3,1,1,.,.,.,.,.,.,.,.,.,.,.,7
LB29A,"Major Open Urethra Procedures, 19 years and over",1,.,5,1,2,.,.,.,.,.,.,.,.,2,.,2,13
LB29C,"Major Open Urethra Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,1,7
LB29D,"Major Open Urethra Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,3
LB33Z,Vasectomy Procedures,2,2,11,1,1,2,.,.,.,.,.,.,.,.,.,1,20
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",3,.,1,1,.,.,.,.,.,.,.,.,.,2,.,3,10
LB35D,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 0-1",14,1,5,.,2,1,.,.,.,.,.,.,.,.,.,3,26
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",1,.,20,.,.,.,.,.,.,.,.,.,.,.,.,.,21
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",2,.,42,1,.,.,.,.,.,.,.,.,.,.,.,.,45
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0",3,.,39,.,.,.,.,.,.,.,.,.,.,.,.,1,43
LB36Z,Extracorporeal Lithotripsy,.,.,3,.,3,.,.,.,.,.,.,.,.,.,.,.,6
LB37C,Miscellaneous Urinary Tract Findings with CC Score 5+,1,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,3
LB37D,Miscellaneous Urinary Tract Findings with CC Score 2-4,2,.,8,.,3,.,.,.,.,.,.,.,.,.,.,2,15
LB37E,Miscellaneous Urinary Tract Findings with CC Score 0-1,2,1,3,.,5,.,.,.,.,.,.,1,.,.,.,3,15
LB38D,"Unspecified Haematuria with Interventions, with CC Score 3-6",4,.,4,1,3,.,.,.,.,.,.,.,.,.,.,1,13
LB38E,"Unspecified Haematuria with Interventions, with CC Score 0-2",9,.,7,2,6,.,.,.,.,.,.,.,.,.,.,4,28
LB38G,"Unspecified Haematuria without Interventions, with CC Score 4-7",.,.,4,.,1,.,.,.,.,.,.,.,.,.,.,.,5
LB38H,"Unspecified Haematuria without Interventions, with CC Score 0-3",1,.,10,.,3,1,.,.,.,.,.,.,.,1,.,2,18
LB39C,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 3+",.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,9
LB39D,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 0-2",.,.,34,.,.,.,.,.,.,.,.,.,.,.,.,.,34
LB40C,"Urinary Tract Stone Disease with Interventions, with CC Score 3+",.,.,4,1,1,.,.,.,.,.,.,.,.,.,.,1,7
LB40D,"Urinary Tract Stone Disease with Interventions, with CC Score 0-2",6,.,12,2,6,.,.,.,.,.,.,.,.,.,.,6,32
LB40E,"Urinary Tract Stone Disease without Interventions, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
LB40F,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,3
LB40G,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",5,1,20,1,4,2,.,.,.,.,.,.,.,.,.,4,37
LB42A,"Dynamic Studies of Urinary Tract, 19 years and over",1,.,2,.,2,.,.,.,.,.,.,.,.,.,.,.,5
LB43Z,Treatment of Erectile Dysfunction,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
LB46Z,Live Donation of Kidney,.,.,59,.,.,.,.,.,.,.,.,.,.,.,.,.,59
LB47Z,Major Open Penis Procedures,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,8
LB48Z,Intermediate Open Penis Procedures,2,.,1,1,4,.,.,.,.,.,.,.,.,.,.,.,8
LB51A,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 2+",6,4,7,6,4,6,.,.,.,.,.,.,.,.,.,6,39
LB51B,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 0-1",32,41,36,18,56,51,.,.,.,.,.,.,.,6,.,13,253
LB52A,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
LB52B,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1",2,.,6,2,6,1,.,.,.,.,.,4,.,.,.,8,29
LB53B,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under",1,.,1,.,1,.,.,.,.,.,.,3,.,.,.,1,7
LB53C,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",2,.,10,4,.,.,.,.,.,.,.,.,.,1,.,2,19
LB53D,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0",12,.,15,5,11,5,.,.,.,1,.,.,.,2,.,2,53
LB54A,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over",14,1,5,14,7,6,.,.,.,1,.,.,.,4,.,8,60
LB54C,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years",.,.,1,.,4,2,.,.,.,.,.,10,.,1,.,6,24
LB54D,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
LB55A,"Minor or Intermediate, Urethra Procedures, 19 years and over",8,2,24,28,32,1,.,.,.,.,.,.,.,2,.,2,99
LB55B,"Minor or Intermediate, Urethra Procedures, 18 years and under",.,.,.,.,2,.,.,.,.,.,.,6,.,.,.,.,8
LB56A,"Minor Penis Procedures, 19 years and over",16,5,8,18,15,5,.,.,.,1,.,.,.,5,.,1,74
LB56C,"Minor Penis Procedures, between 2 and 18 years",3,1,.,1,12,.,.,.,.,.,.,5,.,.,.,.,22
LB57C,Urethral Disorders with Interventions,19,.,10,1,7,1,.,.,.,.,.,.,.,.,.,18,56
LB57D,Urethral Disorders without Interventions,1,.,10,.,2,.,.,.,.,.,.,.,.,.,.,.,13
LB58C,Penile Disorders with Interventions,15,.,5,1,5,2,.,.,.,.,.,.,.,.,.,2,30
LB58D,Penile Disorders without Interventions,4,.,3,1,1,.,.,.,.,.,.,.,.,.,.,.,9
LB59Z,"Major, Open or Laparoscopic, Bladder Neck Procedures (Female)",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LB60C,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 7+",.,.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,3
LB60D,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 4-6",.,1,8,.,.,.,.,.,.,.,.,3,.,.,.,2,14
LB60E,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 2-3",2,.,14,.,5,.,.,.,.,.,.,2,.,.,.,.,23
LB60F,"Complex, Open or Laparoscopic, Kidney or Ureter Procedures, with CC Score 0-1",2,1,20,3,8,.,.,.,.,.,.,1,.,.,.,3,38
LB61D,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 7-9",.,.,1,2,1,.,.,.,.,.,.,.,.,.,.,.,4
LB61E,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 4-6",3,.,20,2,4,.,.,.,.,.,.,.,.,.,.,3,32
LB61F,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3",8,.,42,8,14,.,.,.,.,.,.,.,.,.,.,5,77
LB61G,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",9,.,91,32,29,.,.,.,.,.,.,1,.,.,.,10,172
LB62C,"Major Laparoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3+",1,.,11,.,2,.,.,.,.,.,.,.,.,.,.,4,18
LB62D,"Major Laparoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",27,.,62,.,11,.,.,.,.,.,.,.,.,.,.,11,111
LB63C,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
LB63D,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 0-1",.,.,1,.,1,.,.,.,.,.,.,22,.,.,.,.,24
LB64C,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",1,.,9,1,3,.,.,.,.,.,.,.,.,.,.,.,14
LB64D,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-4",1,.,32,3,7,.,.,.,.,.,.,1,.,.,.,.,44
LB64E,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",10,.,62,19,28,.,.,.,.,.,.,.,.,.,.,4,123
LB65C,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",4,.,6,1,3,.,.,.,.,.,.,.,.,.,.,2,16
LB65D,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-4",6,.,23,2,5,.,.,.,.,.,.,.,.,.,.,1,37
LB65E,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2",88,.,114,72,147,1,.,.,.,.,.,.,.,.,.,76,498
LB66Z,"Complex or Major, Endoscopic, Kidney or Ureter Procedures, 18 years and under",.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,3
LB67C,Complex Open Bladder Procedures with CC Score 3+,.,.,4,.,.,.,.,.,.,.,.,1,.,.,.,1,6
LB67D,Complex Open Bladder Procedures with CC Score 0-2,.,.,11,.,.,.,.,.,.,.,.,3,.,1,.,1,16
LB68A,Complex Endoscopic Bladder Procedures with CC Score 3+,.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,3
LB68B,Complex Endoscopic Bladder Procedures with CC Score 0-2,.,.,3,2,7,.,.,.,.,.,.,.,.,.,.,.,12
LB70C,"Complex Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+",.,.,.,3,1,.,.,.,.,.,.,.,.,.,.,1,5
LB70D,"Complex Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1",5,.,10,12,8,.,.,.,.,.,.,.,.,.,.,6,41
LB71Z,Total Pelvic Exenteration,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
LB72A,"Diagnostic Flexible Cystoscopy, 19 years and over",19,7,57,23,63,5,.,.,.,1,.,.,.,2,.,14,191
LB72B,"Diagnostic Flexible Cystoscopy, 18 years and under",.,.,2,.,1,.,.,.,.,.,.,6,.,.,.,1,10
MA01Z,"Complex Open, Upper or Lower Genital Tract Procedures",1,.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,4
MA02A,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 4+",3,4,5,2,1,.,.,.,.,.,.,.,.,.,.,5,20
MA02B,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 2-3",7,2,7,3,3,4,.,.,.,.,.,.,.,.,.,8,34
MA02C,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 0-1",14,14,48,4,16,2,.,.,.,.,.,.,.,2,.,24,124
MA03C,Major Open Lower Genital Tract Procedures with CC Score 3+,4,6,6,5,3,.,.,.,.,.,.,.,.,.,.,4,28
MA03D,Major Open Lower Genital Tract Procedures with CC Score 0-2,38,26,62,26,38,17,.,.,.,.,.,.,.,12,.,25,244
MA04C,Intermediate Open Lower Genital Tract Procedures with CC Score 3+,5,2,4,.,2,1,.,.,.,.,.,.,.,.,.,2,16
MA04D,Intermediate Open Lower Genital Tract Procedures with CC Score 0-2,31,48,40,33,40,28,.,.,.,.,.,.,.,11,.,21,252
MA06A,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 4+",.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,3,9
MA06B,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 2-3",5,6,17,1,3,1,.,.,.,.,.,.,.,.,.,10,43
MA06C,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",18,32,46,3,26,.,.,.,.,.,.,.,.,.,.,21,146
MA07E,Major Open Upper Genital Tract Procedures with CC Score 5+,1,3,2,3,1,2,.,.,.,.,.,.,.,.,.,1,13
MA07F,Major Open Upper Genital Tract Procedures with CC Score 3-4,5,7,11,6,5,2,.,.,.,.,.,.,.,1,.,13,50
MA07G,Major Open Upper Genital Tract Procedures with CC Score 0-2,134,149,167,112,153,111,.,.,.,.,.,.,.,80,.,164,"1,070"
MA08A,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 2+",5,7,7,5,8,3,.,.,.,.,.,.,.,.,.,4,39
MA08B,"Major, Laparoscopic or Endoscopic, Upper Genital Tract Procedures, with CC Score 0-1",47,55,120,35,53,6,.,.,.,.,.,.,.,2,.,35,353
MA09Z,"Intermediate, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",3,3,9,6,9,2,.,.,.,1,.,.,.,1,.,22,56
MA10Z,"Minor, Laparoscopic or Endoscopic, Upper Genital Tract Procedures",11,10,21,6,27,20,.,.,.,.,.,.,.,2,.,17,114
MA11Z,Intermediate Open Upper Genital Tract Procedures,6,5,7,4,15,2,.,.,.,.,.,.,.,5,.,19,63
MA12Z,Resection or Ablation Procedures for Intra-Uterine Lesions,58,34,22,14,56,20,.,.,.,1,.,.,.,9,.,46,260
MA17C,"Dilation and Evacuation, less than 14 weeks gestation",14,.,1,.,26,3,.,.,.,.,.,.,.,29,.,2,75
MA17D,"Dilation and Evacuation, 14 to 20 weeks gestation",.,1,.,.,1,.,.,.,.,.,.,.,.,3,.,.,5
MA18C,"Medical Termination of Pregnancy, less than 14 weeks gestation",10,1,.,.,1,.,.,.,.,.,.,.,.,1,.,.,13
MA18D,"Medical Termination of Pregnancy, 14 to 20 weeks gestation",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
MA19A,"Vacuum Aspiration with Cannula, less than 14 weeks gestation",38,7,.,.,5,6,.,.,.,.,.,.,.,1,.,18,75
MA19B,"Vacuum Aspiration with Cannula, 14 to 20 weeks gestation",1,4,.,.,1,.,.,.,.,.,.,.,.,.,.,.,6
MA22Z,Minor Lower Genital Tract Procedures,8,7,14,3,14,4,.,.,.,2,.,.,.,2,.,6,60
MA23Z,Minimal Lower Genital Tract Procedures,13,6,21,4,29,4,.,.,.,.,.,1,.,9,.,12,99
MA24Z,Minor Upper Genital Tract Procedures,7,3,4,1,20,20,.,.,.,.,.,.,.,2,.,7,64
MA25Z,Minimal Upper Genital Tract Procedures,1,.,3,.,5,2,.,.,.,.,.,.,.,2,.,4,17
MA26A,"Complex, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 5+",.,2,3,.,.,.,.,.,.,.,.,.,.,.,.,1,6
