HRG Code,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,Northern Ireland Average
PD14E,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 1",.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PD14F,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,670,575,.,.,.,.,629
PD15D,Paediatric Acute Bronchiolitis with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PD65A,Paediatric Upper Respiratory Tract Disorders with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,670,.,.,.,432,.,551
PD65B,Paediatric Upper Respiratory Tract Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,530,.,.,.,432,.,514
PD65C,Paediatric Upper Respiratory Tract Disorders with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,577,575,.,.,.,.,576
PD65D,Paediatric Upper Respiratory Tract Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,670,575,.,.,432,.,565
PE23B,Paediatric Cardiac Conditions with CC Score 10-12,.,.,.,.,.,.,.,.,.,.,.,.,191,.,.,.,.,.,191
PE23C,Paediatric Cardiac Conditions with CC Score 6-9,.,.,.,.,.,.,.,.,.,.,.,.,191,.,.,.,.,.,191
PE23D,Paediatric Cardiac Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,246,.,.,.,.,.,246
PE23E,Paediatric Cardiac Conditions with CC Score 1-2,.,.,.,.,.,340,.,.,.,.,.,.,328,575,.,.,.,.,344
PE23F,Paediatric Cardiac Conditions with CC Score 0,.,.,.,.,.,.,.,.,360,.,.,.,236,575,.,.,.,.,314
PE24C,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,191,.,.,.,.,.,191
PE62A,"Paediatric, Syncope and Collapse, with CC Score 2+",345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345
PE62C,"Paediatric, Syncope and Collapse, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PF21A,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PF21B,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 0",180,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,531
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4,.,.,.,.,.,.,.,.,.,.,.,.,195,.,.,.,.,.,195
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,266,.,421
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,505,.,.,.,.,.,505
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3,180,.,.,.,.,.,.,.,.,.,.,.,560,575,.,.,.,.,538
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0,292,.,.,.,.,.,454,.,.,.,.,.,180,566,.,.,432,.,486
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+,.,.,.,.,.,.,454,.,.,.,.,.,110,.,.,.,.,.,153
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0,132,.,.,.,.,467,.,.,.,419,.,.,110,.,625,333,266,.,209
PF28B,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 4-5",.,.,.,.,.,.,.,.,.,.,.,.,"1,049",575,.,.,.,.,812
PF28C,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,495,.,.,.,.,.,495
PF28D,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 1",180,.,.,.,.,.,.,.,.,.,.,.,328,575,.,.,.,.,446
PF28E,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 0",180,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,749,.,563
PG71C,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,296,.,.,.,.,.,296
PH34A,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 5+",.,.,.,.,.,.,.,.,320,.,.,.,665,.,.,.,.,.,492
PH34B,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4",.,.,.,.,.,.,.,.,383,.,.,.,.,.,.,.,.,.,383
PH34C,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2","1,926",.,292,.,.,340,.,.,328,.,.,.,588,.,.,.,.,.,528
PH34D,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 0",202,81,.,.,.,537,.,473,385,.,.,.,577,575,.,.,409,.,368
PJ35B,Paediatric Skin Disorders with CC Score 2-3,.,129,.,.,.,.,.,.,.,.,.,.,384,575,.,.,.,.,368
PJ35C,Paediatric Skin Disorders with CC Score 1,100,.,.,.,.,849,.,.,.,"1,011",.,.,637,.,.,.,.,.,642
PJ35D,Paediatric Skin Disorders with CC Score 0,242,.,.,.,204,.,.,.,.,.,.,.,659,575,.,.,479,.,583
PJ66B,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,485,.,.,.,.,.,485
PJ66C,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PK36A,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,670,.,.,.,.,.,670
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3",428,.,.,.,.,.,454,.,.,.,.,.,673,.,.,.,.,.,634
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0",345,.,.,.,.,.,.,.,.,.,.,.,659,.,.,.,.,.,576
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0",221,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,221
PK72A,Paediatric Metabolic Disorders with CC Score 4+,.,.,.,.,.,.,.,.,.,419,.,.,.,.,.,.,.,.,419
PK72B,Paediatric Metabolic Disorders with CC Score 1-3,.,.,.,.,.,.,.,.,.,419,.,.,564,.,.,.,.,.,546
PK72C,Paediatric Metabolic Disorders with CC Score 0,222,.,.,.,.,.,.,.,.,.,.,.,670,.,.,.,.,.,431
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2",180,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,284
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,389,575,.,.,.,.,435
PL69A,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,389
PL69C,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,389
PL70A,Paediatric Other Renal Diseases with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,505,.,.,.,.,.,505
PL70B,Paediatric Other Renal Diseases with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PL70C,Paediatric Other Renal Diseases with CC Score 1,345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,388
PL70D,Paediatric Other Renal Diseases with CC Score 0,180,.,.,175,.,.,.,.,.,.,.,.,.,575,698,.,392,.,313
PM44Z,Paediatric Neoplasm Diagnoses with length of stay 0 days,.,.,.,236,.,.,.,.,.,.,.,.,496,.,.,.,.,.,493
PN48A,Paediatric Blood Cell Disorders with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,485,575,.,.,.,.,515
PN48B,Paediatric Blood Cell Disorders with CC Score 1-4,251,.,.,161,.,.,454,.,.,.,.,.,487,.,.,.,432,.,448
PN48C,Paediatric Blood Cell Disorders with CC Score 0,251,.,.,101,.,.,454,.,.,.,.,.,493,.,.,.,266,.,450
PN49A,Paediatric Coagulation Disorders with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,489,.,.,.,.,.,489
PN49B,Paediatric Coagulation Disorders with CC Score 0,180,.,.,305,.,.,.,.,.,.,.,.,473,575,.,.,.,.,443
PP64A,Paediatric Non-Surgical Ophthalmology with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,628,.,.,.,.,.,628
PP64B,Paediatric Non-Surgical Ophthalmology with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,330,.,.,.,.,.,330
PQ01A,Paediatric Disorders of Immunity with CC Score 1+,180,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,180
PQ01B,Paediatric Disorders of Immunity with CC Score 0,180,.,.,.,.,.,.,.,.,.,.,.,670,.,.,.,.,.,278
PR01A,Paediatric Nervous System Disorders with CC Score 8+,.,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,.,.,320
PR01B,Paediatric Nervous System Disorders with CC Score 5-7,180,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,.,.,312
PR01C,Paediatric Nervous System Disorders with CC Score 2-4,.,.,.,.,.,.,.,.,320,.,.,.,947,.,.,.,432,.,345
PR01D,Paediatric Nervous System Disorders with CC Score 1,180,.,.,119,.,75,.,.,328,.,.,.,661,.,.,.,432,.,333
PR01E,Paediatric Nervous System Disorders with CC Score 0,185,.,.,.,.,75,.,.,320,.,.,.,412,575,.,.,432,.,315
PR02B,Paediatric Epilepsy Syndrome with CC Score 1-5,.,.,.,.,.,.,.,.,320,.,.,.,943,.,604,.,432,.,697
PR02C,Paediatric Epilepsy Syndrome with CC Score 0,"1,400",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,674
PR03B,Paediatric Febrile Convulsions with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,432
PR03C,Paediatric Febrile Convulsions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,604,.,432,.,518
PR04A,"Paediatric, Headaches or Migraines, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,432
PR04B,"Paediatric, Headaches or Migraines, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,641,.,604,.,.,.,632
PR04C,"Paediatric, Headaches or Migraines, with CC Score 0",.,.,.,.,.,371,.,.,.,.,.,.,.,.,.,.,.,.,371
PR05C,Paediatric Developmental Disorders with CC Score 0,.,.,.,.,.,.,.,.,320,.,.,.,.,575,.,.,.,.,447
PR06B,Paediatric Intracranial Injury with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,432
PR07A,Paediatric Non-Intracranial Head Injury with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,432,.,432
PR07B,Paediatric Non-Intracranial Head Injury with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,485,.,.,.,.,.,485
PT52B,Paediatric Behavioural Disorders with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,432,.,539
PV31A,"Paediatric Major Injury without Intracranial Injury, with CC Score 1+",.,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,.,.,320
PV32B,"Paediatric Minor Injury without Intracranial Injury, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,490,.,.,.,.,.,490
PV32C,"Paediatric Minor Injury without Intracranial Injury, with CC Score 0",.,.,.,.,.,349,.,.,.,.,.,.,506,.,.,.,409,.,462
PW01B,Paediatric Minor Infections with CC Score 1-3,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PW01C,Paediatric Minor Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PW16C,Paediatric Major Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,"1,049",.,.,.,.,.,"1,049"
PW16D,Paediatric Major Infections with CC Score 1,180,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,180
PW16E,Paediatric Major Infections with CC Score 0,.,.,.,.,.,.,.,.,340,.,.,.,.,575,.,.,.,.,418
PW17D,Paediatric Intermediate Infections with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,421,575,.,.,.,.,542
PW17F,Paediatric Intermediate Infections with CC Score 2-4,.,.,.,.,.,.,.,.,.,.,.,.,646,575,.,.,.,.,611
PW17G,Paediatric Intermediate Infections with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,138,.,.,.,.,.,138
PW20A,Paediatric Fever of Unknown Origin with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,485,.,.,.,.,.,485
PW20B,Paediatric Fever of Unknown Origin with CC Score 1-2,.,.,.,.,.,.,.,.,.,.,.,.,489,575,.,.,.,.,501
PX01B,Paediatric Congenital Nervous System Conditions with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,770,.,.,.,432,.,601
PX01C,Paediatric Congenital Nervous System Conditions with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,"1,389",.,.,.,432,.,910
PX01D,Paediatric Congenital Nervous System Conditions with CC Score 0,180,.,.,.,.,.,.,.,320,.,.,.,750,.,.,.,.,.,607
PX02C,"Paediatric Congenital, Ear, Nose, Mouth or Throat Conditions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,511,.,.,.,.,.,511
PX03A,Paediatric Congenital Respiratory Tract Conditions with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,646,.,.,.,.,.,646
PX03B,Paediatric Congenital Respiratory Tract Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,655,.,.,.,.,.,655
PX04A,Paediatric Congenital Spinal Conditions with CC Score 1+,.,.,.,.,.,.,.,.,320,.,.,.,670,.,.,.,.,.,495
PX04B,Paediatric Congenital Spinal Conditions with CC Score 0,.,.,.,.,.,.,.,.,320,.,.,.,770,.,.,.,432,.,507
PX05A,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 2+,.,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,.,.,320
PX05B,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 1,.,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,.,.,320
PX05C,Paediatric Congenital Other Musculoskeletal Conditions with CC Score 0,407,.,.,.,.,340,.,.,347,.,.,.,527,575,.,.,.,.,389
PX06B,Paediatric Congenital Skin Conditions with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,575
PX07B,Paediatric Congenital Renal Conditions with CC Score 1,.,.,.,.,.,.,.,.,.,.,.,.,646,.,.,.,.,.,646
PX07C,Paediatric Congenital Renal Conditions with CC Score 0,180,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,180
PX08C,"Paediatric Congenital, Urological or Male Reproductive System Conditions, with CC Score 0",.,.,.,.,.,775,.,.,.,.,.,.,.,.,.,.,.,.,775
PX10A,Paediatric Congenital Other Conditions with CC Score 1+,.,.,.,.,.,.,.,.,320,.,.,.,770,.,.,.,.,.,545
PX10B,Paediatric Congenital Other Conditions with CC Score 0,.,.,.,"1,785",.,.,.,.,320,.,.,.,416,.,.,.,.,.,584
PX22B,Paediatric Chest Pain with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,191,.,.,.,.,.,191
PX29A,Paediatric Abdominal Pain with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,485,.,.,.,.,.,485
PX29C,Paediatric Abdominal Pain with CC Score 0,180,.,.,.,.,849,409,.,.,.,.,.,.,575,.,.,.,.,503
PX30C,Paediatric Faltering Growth (Failure to Thrive) with CC Score 0,.,.,.,.,.,.,454,.,.,.,.,.,.,575,.,.,432,.,506
PX50B,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 1-3",.,.,.,.,.,849,.,.,.,.,.,.,191,.,.,.,.,.,520
PX50C,"Paediatric, Ingestion Poisoning or Allergies, with CC Score 0",304,.,.,.,.,849,.,.,.,.,.,.,670,575,.,.,432,.,440
PX55Z,Paediatric Respite Care,180,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,180
PX56A,"Paediatric Admission for Unexplained Symptoms, with CC Score 1+",262,.,292,.,.,.,.,.,.,.,.,.,485,.,.,.,.,.,346
PX56B,"Paediatric Admission for Unexplained Symptoms, with CC Score 0",387,.,.,.,.,.,.,.,.,.,.,.,492,575,.,.,.,.,517
PX57A,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,326,.,.,.,432,.,397
PX57B,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 1-3",283,.,.,.,.,849,.,.,320,.,.,.,450,575,.,.,435,.,449
PX57C,"Paediatric, Examination, Follow-Up, Special Screening or Other Admissions, with CC Score 0",308,.,.,175,.,849,436,.,320,.,.,.,506,575,.,.,442,.,434
SA01G,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 8+",.,249,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,249
SA01J,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 2-4",.,405,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,405
SA01K,"Acquired Pure Red Cell Aplasia or Other Aplastic Anaemia, with CC Score 0-1",.,.,.,349,.,.,.,.,.,.,.,.,.,.,.,.,525,.,360
SA02H,Coagulation Defect with CC Score 2-4,.,.,.,354,.,.,.,.,.,.,.,.,.,.,.,.,.,.,354
SA02J,Coagulation Defect with CC Score 0-1,286,.,.,321,.,.,.,.,.,.,.,.,485,.,.,.,.,.,338
SA03G,Haemolytic Anaemia with CC Score 3+,.,405,.,.,.,.,.,.,.,.,.,.,.,.,.,.,525,.,465
SA03H,Haemolytic Anaemia with CC Score 0-2,276,405,.,329,.,659,.,.,.,.,.,.,.,.,.,.,525,.,393
SA04H,Iron Deficiency Anaemia with CC Score 10-13,.,.,.,.,.,.,.,.,320,.,.,.,.,.,.,.,712,.,516
SA04J,Iron Deficiency Anaemia with CC Score 6-9,251,.,.,.,.,.,454,.,.,419,.,.,.,.,.,.,539,270,462
SA04K,Iron Deficiency Anaemia with CC Score 2-5,251,396,.,112,.,615,637,.,320,419,135,.,.,217,.,.,669,460,503
SA04L,Iron Deficiency Anaemia with CC Score 0-1,258,356,.,153,.,563,491,.,320,419,554,.,144,193,655,337,477,.,336
SA05J,Megaloblastic Anaemia with CC Score 0-3,201,.,.,.,.,.,.,.,.,.,.,.,110,.,.,.,525,.,234
SA06H,Myelodysplastic Syndrome with CC Score 5-7,.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,525,.,614
SA06J,Myelodysplastic Syndrome with CC Score 2-4,.,405,.,390,.,659,.,.,.,.,.,.,.,.,.,.,525,.,434
SA06K,Myelodysplastic Syndrome with CC Score 0-1,279,405,.,343,.,659,.,.,.,.,.,.,.,.,.,.,525,.,377
SA07H,Myeloproliferative Disorder with CC Score 4-6,.,405,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,451
SA07J,Myeloproliferative Disorder with CC Score 0-3,297,407,.,116,.,659,.,.,.,.,.,.,.,.,.,.,535,.,436
SA08G,"Other Haematological or Splenic Disorders, with CC Score 6+",.,.,.,108,.,.,328,.,.,.,.,.,.,.,.,.,.,.,218
SA08H,"Other Haematological or Splenic Disorders, with CC Score 3-5",.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,712,.,685
SA08J,"Other Haematological or Splenic Disorders, with CC Score 0-2",319,373,.,325,.,.,.,.,.,.,.,.,.,.,.,.,873,.,341
SA09G,Other Red Blood Cell Disorders with CC Score 14+,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
SA09H,Other Red Blood Cell Disorders with CC Score 10-13,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
SA09J,Other Red Blood Cell Disorders with CC Score 6-9,.,.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,567,361,549
SA09K,Other Red Blood Cell Disorders with CC Score 2-5,829,382,.,204,.,516,722,.,.,419,135,.,110,.,.,339,492,337,339
SA09L,Other Red Blood Cell Disorders with CC Score 0-1,258,405,.,160,.,604,577,.,.,419,.,.,163,.,852,730,313,.,335
SA11Z,Thalassaemia,.,.,.,.,.,.,878,.,.,.,.,.,.,.,.,.,525,.,827
SA12H,Thrombocytopenia with CC Score 5-7,.,.,.,387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,387
SA12J,Thrombocytopenia with CC Score 2-4,.,405,.,112,.,659,.,.,.,.,.,.,.,.,655,.,.,.,421
SA12K,Thrombocytopenia with CC Score 0-1,277,405,.,399,.,659,454,.,.,.,.,.,.,.,.,.,525,.,397
SA13A,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 19 years and over",385,449,.,622,.,651,402,.,.,419,132,.,925,.,706,.,525,.,651
SA13B,"Single Plasma Exchange, Leucophoresis or Red Cell Exchange, 18 years and under",676,.,.,486,.,.,.,.,.,.,.,.,541,.,.,.,.,.,533
SA14Z,"Plasma Exchanges, 2 to 9",.,.,.,502,.,537,.,.,.,.,.,.,.,.,.,.,.,.,520
SA17G,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 3+",.,.,.,468,.,.,454,.,.,.,.,.,.,.,.,.,.,.,467
SA17H,"Malignant Disorders of Lymphatic or Haematological Systems, with CC Score 0-2",.,405,.,214,.,"1,123",.,.,.,.,.,.,.,.,.,802,.,.,504
SA24J,Acute Lymphoblastic Leukaemia with CC Score 0-1,329,.,.,575,.,.,.,.,.,.,.,.,.,.,.,.,.,.,548
SA25K,Acute Myeloid Leukaemia with CC Score 4-5,.,.,.,149,.,.,.,.,.,.,.,.,.,.,.,.,525,.,400
SA25L,Acute Myeloid Leukaemia with CC Score 2-3,.,.,.,149,.,.,.,.,.,.,.,.,.,.,.,.,525,.,337
SA25M,Acute Myeloid Leukaemia with CC Score 0-1,329,.,.,156,.,.,454,.,.,.,.,.,.,.,.,.,.,.,165
SA30C,Plasma Cell Disorders with CC Score 5-7,.,405,.,.,.,659,.,.,.,.,.,.,.,.,.,.,525,.,498
SA30D,Plasma Cell Disorders with CC Score 2-4,.,405,.,919,.,659,.,.,.,.,.,.,.,.,.,.,525,.,564
SA30E,Plasma Cell Disorders with CC Score 0-1,328,405,.,902,.,659,.,.,.,.,.,.,.,.,.,802,525,.,712
SA31B,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 10-14",.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
SA31C,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 6-9",.,.,.,.,.,659,.,.,.,.,.,.,.,.,.,.,.,.,659
SA31D,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 4-5",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,525,.,521
SA31E,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 2-3",.,405,.,448,.,659,.,.,.,.,.,.,.,.,.,.,525,.,537
SA31F,"Malignant Lymphoma, including Hodgkin's and Non-Hodgkin's, with CC Score 0-1",285,405,.,420,.,659,385,.,.,.,.,.,.,.,.,.,525,.,455
SA32B,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 5-6",.,.,.,149,.,.,.,.,.,.,.,.,.,.,.,.,.,.,149
SA32C,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 3-4",276,.,.,568,.,.,.,.,.,.,.,.,.,.,.,.,525,.,507
SA32D,"Chronic Lymphocytic Leukaemia, including Related Disorders, with CC Score 0-2",276,405,.,468,.,659,.,.,.,.,.,.,.,.,.,.,525,.,451
SA33Z,Diagnostic Bone Marrow Extraction,355,405,.,127,.,661,137,.,320,.,.,.,489,.,.,.,525,.,312
SA34Z,Peripheral Blood Stem Cell Harvest,.,.,.,418,.,.,.,.,.,.,.,.,505,.,.,.,.,.,420
SA35B,Agranulocytosis with CC Score 9-12,.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
SA35D,Agranulocytosis with CC Score 2-4,.,761,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,271
SA35E,Agranulocytosis with CC Score 0-1,.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,525,.,442
SA37Z,Sickle Cell Anaemia without Crisis,.,.,.,101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,101
UZ01Z,Data Invalid for Grouping,287,406,292,301,"1,091",442,778,.,452,.,235,.,376,502,904,463,525,264,343
WH01D,"Transplant Failure and Rejection, without Interventions, with CC Score 0-1",.,.,.,502,.,.,920,.,.,.,.,.,.,.,.,.,.,.,578
WH03B,Toxic Effect of Other Substance with CC Score 0-1,259,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,266,.,265
WH05Z,Allergy or Adverse Allergic Reaction,.,.,.,.,.,222,.,.,.,.,.,.,.,.,.,.,652,.,437
WH07G,"Infections or Other Complications of Procedures, without Interventions, with CC Score 0-1",611,.,.,239,.,516,454,.,.,.,.,.,105,.,698,.,.,.,338
WH08A,Unspecified Pain with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,350",.,.,.,.,"1,350"
WH08B,Unspecified Pain with CC Score 0,.,.,.,177,"1,836",.,454,.,.,.,.,.,.,"1,102",.,.,.,.,"1,050"
WH09F,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 2-3",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,489,.,494
WH09G,"Tendency to Fall, Senility or Other Conditions Affecting Cognitive Functions, without Interventions, with CC Score 0-1",.,.,.,.,.,659,454,.,.,581,.,.,.,.,.,.,.,.,565
WH10B,Unspecified Oedema with CC Score 0-1,.,.,.,.,.,439,920,.,.,.,.,.,.,.,.,.,525,.,569
WH13B,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 1+",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
WH13C,"Abnormal Findings without Diagnosis, without Interventions, with CC Score 0",207,375,.,338,392,478,513,.,.,.,.,.,110,.,666,.,445,270,425
WH14D,"Other or Unspecified Neoplasm, without Interventions, with CC Score 0-1",321,.,.,83,.,516,.,.,.,.,554,.,485,.,.,.,.,.,142
WH15Z,"Special Screening, Examinations or Other Genetic Disorders",982,.,.,267,"1,472",884,536,.,.,.,703,"2,156",505,193,593,506,590,252,576
WH16A,"Observation or Counselling, with CC Score 1+",.,.,.,176,.,278,.,.,.,.,.,.,.,.,.,.,.,.,182
WH16B,"Observation or Counselling, with CC Score 0",184,"1,036",.,175,221,372,418,349,.,.,.,.,162,100,.,.,393,.,202
WH17B,"Admission Related to Social Factors without Interventions, with CC Score 1+",.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
WH17C,"Admission Related to Social Factors without Interventions, with CC Score 0",.,.,.,.,.,365,454,.,.,581,.,.,.,.,.,.,749,.,479
WH18B,"Admission Related to the, Fitting, Adjustment or Management of Device, without Interventions",226,.,.,194,215,397,.,.,.,.,.,.,365,.,.,.,.,.,203
