HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
FZ71G,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,"3,196",.,"43,094",.,.,"1,241",.,.,.,.,.,.,"2,782",.,.,.,"1,381","51,694"
FZ73E,Very Complex Large Intestine Procedures with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,"5,721",.,.,.,.,"5,721"
FZ73F,Very Complex Large Intestine Procedures with CC Score 0-2,.,.,.,.,"6,254",.,.,.,.,.,.,.,"6,067",.,.,.,"2,660","14,981"
FZ74D,"Complex Large Intestine Procedures, 19 years and over, with CC Score 6-8",.,.,"11,629","1,342","8,417",.,.,.,.,.,.,.,"13,545",.,.,.,.,"34,933"
FZ74E,"Complex Large Intestine Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,"33,762",.,.,.,.,.,.,.,"9,779",.,.,.,"11,721","55,262"
FZ74F,"Complex Large Intestine Procedures, 19 years and over, with CC Score 0-2","6,233",.,"6,553","1,098","16,065","24,382",.,.,.,.,.,.,"63,464",.,.,.,"18,500","136,295"
FZ75D,"Proximal Colon Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,"5,266",.,.,.,"2,340","7,606"
FZ75E,"Proximal Colon Procedures, 19 years and over, with CC Score 0-2",.,.,"9,569",.,"3,044",.,.,.,.,.,.,.,"28,039",.,.,.,"4,159","44,811"
FZ76C,"Distal Colon Procedures, 19 years and over, with CC Score 3+",.,.,.,.,"11,094","3,898",.,.,.,.,.,.,"4,118",.,.,.,.,"19,110"
FZ77C,"Major Large Intestine Procedures, 19 years and over, with CC Score 3+","2,375",.,.,.,.,.,.,.,.,.,.,.,"2,547",.,.,.,.,"4,922"
FZ77D,"Major Large Intestine Procedures, 19 years and over, with CC Score 1-2",.,444,.,.,.,.,.,.,.,.,.,.,"3,090",.,.,.,.,"3,534"
FZ77E,"Major Large Intestine Procedures, 19 years and over, with CC Score 0",.,.,.,.,"5,519",.,.,.,.,.,.,.,.,.,.,.,.,"5,519"
FZ78A,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"14,555",.,.,.,.,"14,555"
FZ78D,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"5,685",.,.,.,.,"5,685"
FZ81E,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,"3,557",.,.,.,.,.,.,.,.,.,.,.,.,"3,557"
FZ82C,"Very Complex or Complex, Oesophageal, Stomach or Duodenum Procedures, 18 years and under, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"5,558",.,.,.,.,"5,558"
FZ83F,"Major, Oesophageal, Stomach or Duodenum Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"12,085",.,.,.,.,"12,085"
FZ83G,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,.,"3,058",.,.,.,.,"3,058"
FZ83H,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,278","2,278"
FZ83J,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,"2,265","1,008","15,476","5,451",.,.,.,.,.,.,"13,613",.,.,.,"2,584","40,397"
FZ83K,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"2,417",.,.,.,.,"2,417"
FZ86Z,"Endoscopic Insertion of Gastric Balloon or Sleeve, for Obesity",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,921,921
FZ87D,Complex Hernia Procedures with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,"2,427",.,514,.,"1,381","4,323"
FZ87E,Complex Hernia Procedures with CC Score 3-4,.,.,.,.,.,.,.,.,.,.,.,.,"2,232",.,.,.,.,"2,232"
FZ87F,Complex Hernia Procedures with CC Score 1-2,.,.,.,.,"3,484",.,.,.,.,.,.,.,.,.,.,.,"1,381","4,865"
FZ87G,Complex Hernia Procedures with CC Score 0,.,351,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,351
FZ89Z,"Complex Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures",446,.,737,.,.,.,.,.,.,.,.,.,.,.,.,.,921,"2,104"
FZ90B,Abdominal Pain without Interventions,"211,765","186,087","25,678","82,490","210,246","99,228","2,575",.,"2,219",.,"34,158",.,"482,912",.,"121,520","67,735","182,065","1,708,677"
FZ91H,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2",.,.,.,.,989,.,.,.,.,.,.,.,"1,115",.,.,.,.,"2,104"
FZ91J,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 11+",.,845,515,.,"1,880",.,.,.,.,.,344,.,"4,881",.,514,.,"1,900","10,879"
FZ91K,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10","12,563","25,641","8,397","3,276","10,468","5,084",515,.,"1,849",.,"4,713",.,"48,311",440,"5,796",.,"19,139","146,192"
FZ91L,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5","53,454","70,927","29,302","12,377","44,472","13,327","2,273",.,"3,698",378,"20,682",.,"178,726","1,320","28,925",498,"45,485","505,845"
FZ91M,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","192,287","227,047","61,136","48,438","205,681","68,033","4,030",.,"12,147",.,"75,321",.,"628,690",.,"131,201","6,973","153,491","1,814,476"
FZ92G,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 9+",892,"1,175","1,460",.,.,.,.,.,.,.,730,.,"1,104",.,514,.,364,"6,239"
FZ92H,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8",892,"4,314","6,692",.,"2,634",778,515,.,740,755,571,.,"9,091",.,"2,056",.,"9,569","38,608"
FZ92J,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4","6,244","7,528","19,148","1,485","3,948","1,069",.,.,740,.,344,.,"16,394",.,656,.,"5,463","63,019"
FZ92K,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","8,029","9,388","28,094","3,051","11,888","2,235",.,.,"1,110",.,"2,098",.,"28,887",.,"4,910",.,"5,513","105,203"
FZ93A,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over","7,387","21,184","6,360","1,161",.,.,.,.,"2,227",.,"12,423",.,.,.,.,.,"1,678","52,419"
FZ93B,"Endoscopic Insertion of Gastrostomy Tube, 18 years and under",.,.,.,.,902,.,.,.,.,.,.,.,.,.,.,.,902,"1,803"
FZ94Z,"Endoscopic Insertion of, Gastrojejunostomy or Jejunostomy Tube","11,952",501,"1,916",.,.,.,.,.,.,.,"7,780",.,"2,991",.,.,.,.,"25,140"
FZ95A,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 9+",.,572,.,.,.,"1,199",.,.,.,.,.,.,.,.,.,.,.,"1,771"
FZ95B,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 6-8",.,"2,519",.,.,.,.,.,.,.,.,.,.,"2,595",.,.,.,.,"5,113"
FZ95C,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 3-5",.,.,.,.,.,"1,160",.,.,.,.,.,.,"2,371",.,.,.,"1,360","4,892"
FZ95D,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2","4,482","7,460",.,.,"2,923","5,377",.,.,.,.,744,.,"14,877",.,.,.,"1,313","37,176"
FZ98Z,Maintenance of Gastric Band for Obesity,.,.,"2,245",.,.,.,.,.,.,.,.,.,"1,917",.,.,.,"1,381","5,544"
GA03C,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"4,248",.,.,.,.,"4,248"
GA05C,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,"4,713",.,.,.,.,.,"1,184",.,.,.,.,.,843,"6,740"
GA05D,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,"1,168",.,"3,453",.,.,.,.,"4,621"
GA06C,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,381","1,381"
GA07D,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,"8,476",.,.,.,.,"8,476"
GA07E,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,639,.,.,.,.,.,.,"2,194",.,.,.,.,.,.,"2,833"
GA10H,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 4+",.,.,.,.,"4,988",.,.,.,.,.,.,.,.,.,.,.,.,"4,988"
GA10J,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"15,691",.,.,.,.,"15,691"
GA10K,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 0","7,859",.,.,.,.,"1,874",.,.,.,.,.,.,"32,012",.,.,.,"8,381","50,126"
GA10M,"Open Cholecystectomy, 19 years and over, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,"13,222",.,.,.,.,"13,222"
GA10N,"Open Cholecystectomy, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"5,521",.,.,.,.,"5,521"
GA13A,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"2,124",.,.,.,.,"2,124"
GB05F,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,"1,451",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,788","3,239"
GB05G,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,"2,198",.,"2,444","1,347",.,.,.,.,.,.,"10,977",.,.,.,.,.,"1,472","18,437"
GB05H,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,"3,692",.,"15,847","1,369",.,.,.,.,.,.,"9,639",.,.,.,.,.,"1,788","32,335"
GB06E,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 6+,"4,353",.,"2,908",.,376,.,.,.,"1,115",.,"3,177",.,.,.,.,.,"7,646","19,575"
GB06F,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 4-5,"5,100","2,515","4,644",.,815,.,.,.,.,.,.,.,"1,775",.,.,.,"11,298","26,147"
GB06G,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-3,"22,812","2,518","6,623","1,678",752,.,.,.,"4,459",.,"12,799",.,"1,526",.,.,.,"14,003","67,170"
GB06H,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,"41,147","8,240","37,209","3,864","1,450",389,.,.,"7,990",.,"18,203",.,"7,185",.,.,.,"20,807","146,484"
GB09D,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,418","3,418"
GB09E,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,"1,150",.,"1,473",.,.,.,.,.,.,.,"3,244",.,.,.,.,.,.,"5,867"
GB09F,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,"1,150",.,.,.,.,.,.,.,"1,239",.,"4,166",.,.,.,.,.,.,"6,555"
GB10Z,"Diagnostic Endoscopic Retrograde Cholangiopancreatography, with Biopsy or Cytology",446,.,"1,036",.,.,.,.,.,.,.,.,.,.,.,.,.,921,"2,403"
GB11Z,Diagnostic Endoscopic Retrograde Cholangiopancreatography,"5,351","4,076","9,976","1,818","9,513",.,.,.,"2,354",.,"5,220",.,"1,951",.,.,.,.,"40,258"
GB12Z,"Endoscopic Ultrasound Examination, of Hepatobiliary or Pancreatic Duct, with Biopsy or Cytology",.,.,"4,293",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,293"
GB13Z,"Endoscopic Ultrasound Examination, of Hepatobiliary or Pancreatic Duct",.,.,"4,321",.,376,.,.,.,.,.,.,.,.,.,.,.,.,"4,697"
GC01E,"Liver Failure Disorders without Interventions, with CC Score 5+","1,784",752,.,468,"1,504",.,.,.,370,.,663,.,.,.,"1,542",.,"4,006","11,089"
GC01F,"Liver Failure Disorders without Interventions, with CC Score 0-4","4,905","10,635",.,.,"1,504",849,.,.,"1,110",.,"1,650",.,"3,660",.,"5,140",.,"4,371","33,822"
GC12G,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 6+",892,"1,545","2,320",.,"2,694",389,515,.,.,.,"1,345",.,"6,576",.,.,.,"1,457","17,733"
GC12H,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 3-5","2,675","3,391","4,104",549,"3,260",872,515,.,.,378,"2,394",.,"15,205",.,514,.,"2,992","36,848"
GC12J,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 1-2","2,229","3,158","6,546",468,"5,704",291,515,.,370,.,"5,840",.,"19,107",.,"1,028",.,"1,821","47,077"
GC12K,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 0","1,338","1,097","1,426","1,017",.,.,.,.,.,.,371,.,"7,841",.,"1,170",.,728,"14,989"
GC17A,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Multiple Interventions, with CC Score 9+",.,.,.,"1,327",.,.,.,.,.,.,935,.,.,.,.,.,.,"2,262"
GC17F,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,364
GC17G,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 8+",892,"3,446",960,"1,497","2,694","2,975",.,.,740,.,"1,384",.,"15,693",.,"2,056",.,"4,449","36,786"
GC17H,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 5-7","7,134","8,831","5,202","1,023","10,094","9,944","1,030",.,"2,182",.,"3,392",.,"52,235",.,"5,796",.,"8,249","115,113"
GC17J,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 2-4","36,829","30,264","10,811","3,681","42,571","9,449","1,030",.,"1,849",.,"20,548",.,"179,363",.,"15,104",.,"30,204","381,704"
GC17K,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 0-1","65,563","60,629","19,131","32,370","101,104","39,265",.,.,"2,589",.,"12,783",.,"257,665",.,"24,161",.,"63,149","678,410"
GC18A,Non-Obstructive Jaundice with CC Score 5+,892,373,.,.,439,.,.,.,370,.,997,.,366,.,.,.,728,"4,166"
GC18B,Non-Obstructive Jaundice with CC Score 0-4,"11,221","3,569",.,936,"4,261",291,"1,030",.,370,.,"2,571",.,"8,207",.,"3,511",.,"4,371","40,336"
HC20H,Vertebral Column Injury with Interventions,.,399,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,399
HC20J,"Vertebral Column Injury without Interventions, with CC Score 6+","1,338",802,515,.,"1,128",.,.,.,"1,110",.,.,.,"8,558",.,514,.,"2,914","16,877"
HC20K,"Vertebral Column Injury without Interventions, with CC Score 3-5","1,863","9,072",515,549,"6,767",778,.,.,"1,110",.,.,.,"11,127",.,656,.,"2,550","34,986"
HC20L,"Vertebral Column Injury without Interventions, with CC Score 1-2","3,698","4,439","1,801","1,647","2,382",680,.,.,"1,110",.,"1,909",.,"20,820",.,.,.,"4,834","43,319"
HC20M,"Vertebral Column Injury without Interventions, with CC Score 0","2,458","4,586",.,"1,644","20,455",.,.,.,.,.,327,.,"16,295",.,"1,312",.,"1,242","48,318"
HC21D,Spinal Cord Injury with CC Score 2+,446,.,.,313,.,.,.,.,.,.,.,.,.,.,.,.,.,759
HC21E,Spinal Cord Injury with CC Score 0-1,525,.,.,.,.,.,.,.,.,.,.,.,632,.,.,.,.,"1,157"
HC26D,"Scoliosis or Other Spinal Deformity, with CC Score 3+",.,.,.,.,376,.,.,.,.,.,327,.,"1,231",.,.,.,.,"1,933"
HC26E,"Scoliosis or Other Spinal Deformity, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,732,.,.,.,728,"1,460"
HC26F,"Scoliosis or Other Spinal Deformity, with CC Score 0",.,"1,203",516,.,"1,000",.,.,.,.,.,.,.,735,.,.,.,.,"3,454"
HC27J,"Degenerative Spinal Conditions with Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,549,.,.,.,.,.,.,549
HC27K,"Degenerative Spinal Conditions without Interventions, with CC Score 9+","1,784",.,.,.,.,"2,260",.,.,.,.,.,.,"1,585",.,.,.,728,"6,357"
HC27L,"Degenerative Spinal Conditions without Interventions, with CC Score 6-8",.,"4,232","1,459",.,"2,128",581,.,.,.,.,.,.,"5,877",.,"1,028",.,"1,821","17,127"
HC27M,"Degenerative Spinal Conditions without Interventions, with CC Score 3-5","4,697","8,480","2,569",468,"1,504",581,"1,030",.,370,.,"3,788",.,"14,886",.,"2,712",.,"7,284","48,370"
HC27N,"Degenerative Spinal Conditions without Interventions, with CC Score 0-2","25,344","25,270","2,941","3,385","60,888","8,205","2,060","1,856","2,589",.,"9,473",.,"61,533",.,"10,152","9,961","15,834","239,492"
HC28J,"Spinal Cord Conditions without Interventions, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,.,"1,074",.,.,.,.,"1,074"
HC28K,"Spinal Cord Conditions without Interventions, with CC Score 5-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,364
HC28L,"Spinal Cord Conditions without Interventions, with CC Score 3-4",.,718,.,.,376,680,.,.,.,.,.,.,.,.,.,.,364,"2,138"
HC28M,"Spinal Cord Conditions without Interventions, with CC Score 0-2",446,401,.,.,"1,128",291,.,.,.,.,.,.,.,.,.,.,728,"2,993"
HC29A,Inflammatory Spinal Conditions with CC Score 2+,.,.,.,.,"1,000",.,.,.,.,.,.,.,"2,392",.,514,.,.,"3,906"
HC29B,Inflammatory Spinal Conditions with CC Score 0-1,.,759,.,.,"2,168",.,.,.,.,.,.,.,"12,197",.,.,.,.,"15,125"
HC31M,"Spinal Infection without Interventions, with CC Score 3-5",.,689,.,.,.,.,.,.,.,.,.,.,"1,464",.,.,.,"1,186","3,339"
HC31N,"Spinal Infection without Interventions, with CC Score 0-2",.,401,.,.,752,.,.,.,.,.,.,.,"1,734",.,.,.,.,"2,887"
HC32H,"Low Back Pain without Interventions, with CC Score 6+","1,338","14,604","1,096",.,376,.,.,.,.,.,.,.,"5,457",.,514,.,.,"23,384"
HC32J,"Low Back Pain without Interventions, with CC Score 3-5","2,230","1,547","1,909",.,"3,753",.,515,.,.,.,.,.,"4,072",.,514,.,671,"15,212"
HC32K,"Low Back Pain without Interventions, with CC Score 0-2","10,128","3,818","1,031",549,"22,889",291,.,.,370,.,"2,863",.,"9,139",.,"5,165",.,"4,465","60,707"
HC51E,"Complex Instrumented Correction of Spinal Deformity, 18 years and under, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"12,814",.,.,.,.,"12,814"
HC53A,Very Major Spinal Reconstructive Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"15,033",.,.,.,.,"15,033"
HC54B,Major Spinal Reconstructive Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"15,418",.,.,.,.,"15,418"
HC54C,Major Spinal Reconstructive Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"23,625",.,.,.,.,"23,625"
HC61A,Complex Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"7,816",.,.,.,.,"7,816"
HC62B,Very Major Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,579",.,.,.,.,"4,579"
HC62C,Very Major Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"13,063",.,.,.,.,"13,063"
HC63A,Major Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"4,447",.,.,.,.,"4,447"
HC63B,Major Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"8,604",.,.,.,.,"8,604"
HC64B,Intermediate Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,255",.,.,.,.,"4,255"
HC64C,Intermediate Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"15,992",.,.,.,.,"15,992"
HC70B,Complex Intradural Spinal Procedures with CC Score 0-1,446,.,.,.,.,.,.,.,.,.,.,.,"40,920",.,.,.,.,"41,366"
HC72A,"Diagnostic Spinal Puncture, 19 years and over","39,784","32,091",.,"12,430","15,405","3,648","4,787",.,"2,578",.,"11,936",.,"87,663",.,"13,365",.,"116,213","339,901"
HC72B,"Diagnostic Spinal Puncture, between 6 and 18 years","2,083","1,554",.,942,.,.,.,.,.,.,.,.,"8,599",.,"1,542",.,"2,152","16,873"
HC72C,"Diagnostic Spinal Puncture, 5 years and under",745,"1,116",.,.,"1,804","2,455",.,.,.,.,.,.,"3,888",.,.,.,.,"10,007"
HD21D,Soft Tissue Disorders with CC Score 12+,.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,401
HD21E,Soft Tissue Disorders with CC Score 9-11,446,"1,153","1,624",.,815,.,.,.,370,.,.,.,366,.,514,.,"1,093","6,380"
HD21F,Soft Tissue Disorders with CC Score 6-8,"1,606","5,682","1,101",942,"1,567",644,515,.,"1,479",.,985,.,"4,134",440,"1,542",996,"4,313","25,946"
HD21G,Soft Tissue Disorders with CC Score 3-5,"7,794","16,467",.,"4,219","9,706","2,915",.,.,"1,110",.,"4,665",.,"8,551",.,"4,921","16,934","6,713","83,994"
HD21H,Soft Tissue Disorders with CC Score 0-2,"23,053","18,180","2,416","8,123","19,395","5,492",515,.,370,.,"4,388",.,"8,932",.,"12,259","111,066","22,945","237,134"
HD23D,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 12+",.,.,.,.,.,.,.,.,370,.,327,.,"1,098",.,.,.,364,"2,159"
HD23E,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 9-11",.,401,"1,939",.,"1,504",.,.,.,.,378,732,.,"3,011",.,.,.,"1,457","9,421"
HD23F,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 7-8",882,"4,136","2,073",.,"1,880",.,728,.,370,378,"1,490",.,"9,260",.,514,.,"1,507","23,217"
HD23G,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 5-6","2,364","4,650",587,.,"1,880",.,.,.,.,.,"1,300",.,"11,224",.,"2,635",.,"2,856","27,495"
HD23H,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 3-4","4,251","8,045","2,763",.,"10,265",291,.,580,"1,849",.,978,.,"4,898",.,"1,542",.,"2,906","38,368"
HD23J,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2","15,509","18,309","3,762","2,503","12,452","4,443",.,.,370,.,"1,619",.,"9,232",.,"7,775","1,494","9,693","87,160"
HD24D,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 12+","2,330",.,.,.,.,.,.,.,.,.,.,.,732,.,.,.,.,"3,062"
HD24E,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 8-11","2,220","2,588",.,.,817,.,.,"1,883",370,.,"1,092",.,901,.,.,.,"1,093","10,964"
HD24F,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 5-7","1,338","2,132","3,451",468,"2,255",.,.,616,370,.,684,.,"7,842",.,"1,170",.,"1,821","22,147"
HD24G,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4","3,381","4,471",525,"1,410","5,954","1,453","1,243",619,370,.,"2,042",.,"3,542",.,.,.,"1,507","26,517"
HD24H,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1","4,648","1,446",.,468,"11,583",389,728,.,.,.,446,.,"5,481",.,"1,028",.,"1,507","27,724"
HD25D,"Infections of Bones or Joints, with CC Score 13+",.,.,.,.,"1,128","1,808",.,.,.,.,.,.,366,.,.,.,828,"4,129"
HD25E,"Infections of Bones or Joints, with CC Score 9-12",.,"1,955",.,.,878,.,.,.,370,.,.,.,"2,196",.,514,.,"3,278","9,191"
HD25F,"Infections of Bones or Joints, with CC Score 5-8","1,417","3,876","1,895",.,"1,630",558,.,.,740,.,427,.,"1,488",.,514,.,"4,470","17,014"
HD25G,"Infections of Bones or Joints, with CC Score 2-4","1,417","1,554",.,468,"3,635",291,.,.,.,.,"1,014",.,"3,871",.,514,.,"2,101","14,865"
HD25H,"Infections of Bones or Joints, with CC Score 0-1",.,"1,971",.,.,376,.,.,.,.,.,.,.,"2,029",.,.,.,828,"5,203"
HD26D,"Musculoskeletal Signs or Symptoms, with CC Score 12+","1,338",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,338"
HD26E,"Musculoskeletal Signs or Symptoms, with CC Score 8-11","2,675","1,034",701,.,"1,128",581,.,.,.,.,.,.,"10,010",.,514,.,"1,457","18,100"
HD26F,"Musculoskeletal Signs or Symptoms, with CC Score 4-7","3,335","4,242","3,488",468,"6,317",291,"1,545",.,"1,479",.,"1,585",.,"15,368",.,"1,170","2,988","3,642","45,918"
HD26G,"Musculoskeletal Signs or Symptoms, with CC Score 0-3","7,483","13,026","2,386",936,"9,197",581,.,.,.,.,"6,226",.,"26,230",.,"2,056","2,490","5,699","76,310"
