"SR_NUM","INSPECT_ID","STREET","ADDRESS_2","APT_FLOOR","CITY","STATE","ZIP","CENSUS_TRACT","REQUEST_TYPE","PROPERTY_TYPE","NUM_UNITS","EMERGENCY_TYPE","INSPECTOR_ID"
"HCE-20130606-4268","118966","8307  ST. LAWRENCE AVENUE ","","","SWISSVALE","PA","15208","","Complaint Housing","MULTI FAMILY","1","NON EMERGENCY","18"
"HCE-20140113-2554","118967","6568  ROWAN STREET ","","","PITTSBURGH","PA","15206","31203","Complaint Housing","SINGLE FAMILY","1","NO HEAT","88"
"HCE-20140121-2621","118968","620  SIXTH STREET ","","APT 606","NORTH BRADDOCK","PA","15104","55128","Complaint Housing","MULTI FAMILY","3","NO HEAT","18"
"HCE-20131020-6788","118969","2414  SCHOOL STREET ","","","PENN HILLS","PA","15235","55655","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","19"
"HCE-20131028-6822","118970","3541  LAKETON ROAD ","","APT D 2","PENN HILLS","PA","15235","55651","Complaint Housing","MULTI FAMILY","20","NON EMERGENCY","19"
"HCE-20131108-6937","118971","340  HAMIL ROAD ","","","PENN HILLS","PA","15147","55657","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","19"
"HCE-20131212-7165","118973","412  LOBINGER AVENUE ","","","NORTH BRADDOCK","PA","15104","55129","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20131120-7013","118975","1721  GRANDVIEW AVENUE ","","","NORTH BRADDOCK","PA","15104","55120","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20130919-6476","118976","49  VERONA ROAD ","","","PENN HILLS","PA","15235","55652","Community Environment","PROPERTY TYPE N/A","1","NON EMERGENCY","19"
"HCE-20140110-2550","118979","2775  BERGMAN STREET ","","","PITTSBURGH","PA","15204","32018","Complaint Housing","SINGLE FAMILY","1","NO WATER","83"
"HCE-20140123-2647","118980","2109  MAZETTE PLACE ","","","PITTSBURGH","PA","15205","32808","Complaint Housing","SINGLE FAMILY","1","NO HEAT","4"
"HCE-20140109-2522","118984","1819  UNION STREET ","","1ST FLR","MC KEESPORT","PA","15132","55523","Complaint Housing","MULTI FAMILY","2","NO WATER","4"
"HCE-20140107-2514","118989","329  ATWOOD STREET ","","","PITTSBURGH","PA","15213","30405","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","18"
"HCE-20140116-2592","118990","1715  SCOTT STREET ","","","MC KEESPORT","PA","15132","55523","Complaint Housing","SINGLE FAMILY","0","NO HEAT","4"
"HCE-20131025-6837","118992","2439  BEDFORD AVENUE ","","APT 334","PITTSBURGH","PA","15219","30509","Complaint Housing","MULTI FAMILY","11","NON EMERGENCY","4"
"HCE-20140110-2551","118995","5429  STANTON AVENUE ","","APT 5","PITTSBURGH","PA","15206","31113","Complaint Housing","MULTI FAMILY","19","NO WATER","15"
"HCE-20140214-2827","119000","2048  NOBLESTOWN ROAD ","","","PITTSBURGH","PA","15205","32811","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140214-2844","119002","1213  HARRIS AVENUE ","","","PITTSBURGH","PA","15205","32811","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140113-2561","119004","1517  EVANS AVENUE ","","","MC KEESPORT","PA","15132","55523","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20131203-7102","119005","128  WYOMING STREET ","","#1","PITTSBURGH","PA","15211","31914","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","41"
"HCE-20131119-7010","119006","629  HAZEL STREET ","","","MC KEESPORT","PA","15132","55509","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20131226-7240","119008","1310  ARCH STREET ","","","PITTSBURGH","PA","15212","32206","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","4"
"HCE-20140206-2769","119009","1608  WILLIAMS STREET ","","","MC KEESPORT","PA","15132","55513","Complaint Housing","SINGLE FAMILY","1","NO WATER","4"
"HCE-20131230-7253","119011","3016  BOYD STREET ","","","MC KEESPORT","PA","15132","55512","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20131101-6917","119013","6162  LIBRARY ROAD ","","APT 49","BETHEL PARK","PA","15102","55648","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","73"
"HCE-20131231-7259","119014","730  CALIFORNIA AVENUE ","","APT# 2","AVALON","PA","15202","54324","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","83"
"HCE-20140122-2635","119016","177  MCCLAREN ROAD ","","","FINDLAY TOWNSHIP","PA","15108","54520","Complaint Housing","SINGLE FAMILY","1","NO HEAT","41"
"HCE-20130726-5067","119018","500  CARRIAGE CIRCLE ","","","PENNSBURY VILLAGE","PA","15205","54596","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20140127-2678","119025","2418  ALLEQUIPPA STREET ","","APT 107","PITTSBURGH","PA","15213","30510","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","4"
"HCE-20131112-6969","119027","207  BENSON ALLEY ","","","SHARPSBURG","PA","15215","54240","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","19"
"HCE-20140124-2665","119028","529  ALLEN AVENUE ","","","MCKEES ROCKS","PA","15136","55738","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","73"
"HCE-20130920-6504","119029","531  ALLEN AVENUE ","","","MCKEES ROCKS","PA","15136","55738","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","73"
"HCE-20140113-2567","119030","2750  ROBINSON BOULEVARD ","","APT 13","PENN HILLS","PA","15235","55651","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","19"
"HCE-20131210-7149","119034","311  OLIVIA STREET ","","APT. 2","MCKEES ROCKS","PA","15136","55738","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","73"
"HCE-20131226-7241","119035","306  BROADWAY STREET ","","","MCKEES ROCKS","PA","15136","55739","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","73"
"HCE-20131002-6590","119040","1027  VINIAL STREET ","","","PITTSBURGH","PA","15212","32304","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","2"
"HCE-20131220-7216","119060","1226  SPRING GARDEN AVENUE ","","","PITTSBURGH","PA","15212","32412","Complaint Housing","SINGLE FAMILY","1","NO HEAT","73"
"HCE-20131202-7063","119061","609  PENN AVENUE ","","#302","PITTSBURGH","PA","15222","","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","41"
"HCE-20131106-6945","119062","417 E CARSON STREET ","","","PITTSBURGH","PA","15203","31704","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20131202-7067","119063","609  PENN AVENUE ","","#1206","PITTSBURGH","PA","15222","30201","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","41"
"HCE-20131220-7213","119065","275  MCCOY ROAD ","","","STOWE TOWNSHIP","PA","15136","","Community Environment","VACANT PROPERTY","1","NON EMERGENCY","41"
"HCE-20130730-5097","118489","204  STRATFORD AVENUE ","","APT#1","PITTSBURGH","PA","15206","30807","Complaint Housing","MULTI FAMILY","5","NON EMERGENCY","18"
"HCE-20131002-6602","118491","3322  STEWART STREET ","","","MC KEESPORT","PA","15132","55520","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20130923-6520","118492","324  PARK AVENUE ","SHELDON PARK APARTMENTS","BLDG. 32","HARRISON TOWNSHIP","PA","15065","54012","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","1"
"HCE-20130913-6445","118494","1426  BERRY STREET ","","","PITTSBURGH","PA","15204","32022","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","83"
"HCE-20130903-6225","118495","3111  LANDIS STREET ","","","PITTSBURGH","PA","15204","32004","Community Environment","MULTI FAMILY","19","NON EMERGENCY","83"
"HCE-20131017-6709","118496","239  CORNELL AVENUE ","","","WEST VIEW","PA","15229","54302","Complaint Housing","SINGLE FAMILY","1","NO HEAT","83"
"HCE-20130917-6464","118497","510  MARION STREET ","","","EAST DEER","PA","15030","54040","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","1"
"HCE-20130827-6230","118500","2404  CHARCOT STREET ","","1ST FLR","PITTSBURGH","PA","15210","31603","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","11"
"HCE-20131022-6762","118503","530  FIELDSTONE DRIVE ","","","MONROEVILLE","PA","15146","55711","Complaint Housing","SINGLE FAMILY","1","NO HEAT","5"
"HCE-20131024-6796","118505","224  SEWARD STREET ","","","PITTSBURGH","PA","15211","31911","Complaint Housing","SINGLE FAMILY","1","NO HEAT","41"
"HCE-20131101-6917","119068","6162  LIBRARY ROAD ","","APT 49","BETHEL PARK","PA","15102","55648","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","73"
"HCE-20131011-6687","119069","227  LOMBARD STREET ","","","PITTSBURGH","PA","15219","30314","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20121205-7763","119070","307  SALINE STREET ","","FRONT","PITTSBURGH","PA","15207","31516","Complaint Housing","SINGLE FAMILY","1","NO HEAT","2"
"HCE-20130523-4111","119071","601 E OHIO STREET ","","3RD FLOOR","PITTSBURGH","PA","15212","32305","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","2"
"HCE-20131011-6687","119075","227  LOMBARD STREET ","","","PITTSBURGH","PA","15219","30314","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","4"
"HCE-20140124-2660","119076","5402  BROAD STREET ","","APT 3","PITTSBURGH","PA","15206","31114","Complaint Housing","MULTI FAMILY","19","NO HEAT","15"
"HCE-20140124-2667","119077","312  KELLY AVENUE ","","APT 6","WILKINSBURG","PA","15221","55605","Complaint Housing","MULTI FAMILY","19","NO WATER","1"
"HCE-20140107-1045","119078","5429  STANTON AVENUE ","","APT #2","PITTSBURGH","PA","15206","31113","Complaint Housing","MULTI FAMILY","7","NO WATER","15"
"HCE-20130910-6455","119079","104 1/2  KNOX AVENUE ","","","PITTSBURGH","PA","15210","33001","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20130711-4926","119080","334 S NEGLEY AVENUE ","","APT. 7","PITTSBURGH","PA","15232","30806","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","18"
"HCE-20131007-6634","119081","2208  MILLIGAN AVENUE ","","","SWISSVALE","PA","15218","55151","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140115-2584","119082","2413  JANE STREET ","","APT 1","PITTSBURGH","PA","15203","31609","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","11"
"HCE-20140122-2639","119083","4119  ROSALIA PLACE ","","UNIT 1","PITTSBURGH","PA","15207","31516","Complaint Housing","MULTI FAMILY","4","SEWAGE","2"
"HCE-20140123-2650","119084","700 N AIKEN AVENUE ","","","PITTSBURGH","PA","15206","31005","Complaint Housing","SINGLE FAMILY","1","NO HEAT","15"
"HCE-20130620-4474","119085","1916  FUNSTON STREET ","","","PENN HILLS","PA","15235","55650","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","19"
"HCE-20131217-7190","119086","8131  CHASKE STREET ","","","PENN HILLS","PA","15147","55650","Complaint Housing","SINGLE FAMILY","1","SEWAGE","19"
"HCE-20131031-6864","119087","127  IDLEWOOD AVENUE ","","2ND FLR","SCOTT TOWNSHIP","PA","15106","54705","Community Environment","MULTI FAMILY","2","NON EMERGENCY","73"
"HCE-20140123-2646","119088","40D  HAWKINS VILLAGE  ","","","RANKIN","PA","15104","","Complaint Housing","MULTI FAMILY","8","NON EMERGENCY","62"
"HCE-20131217-7200","119089","565  REED STREET ","","","CLAIRTON","PA","15025","54928","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","62"
"HCE-20131203-7080","119094","  MCKNIGHT CIRCLE ","WALDORF PARK APARTMENTS","BLDG C","ROSS TOWNSHIP","PA","15237","55625","Complaint Housing","MULTI FAMILY","10","NON EMERGENCY","83"
"HCE-20131202-7071","119095","11  CORNELL AVENUE ","","APT# 2","WEST VIEW","PA","15229","54302","Complaint Housing","MULTI FAMILY","4","NON EMERGENCY","83"
"HCE-20131016-6695","119096","315  SOUTH AVENUE ","","","WILKINSBURG","PA","15221","55604","Complaint Housing","SINGLE FAMILY","1","SEWAGE","1"
"HCE-20140124-2663","119097","827  HINNERMAN STREET ","","","DUQUESNE","PA","15110","54869","Complaint Housing","SINGLE FAMILY","1","NO HEAT","62"
"HCE-20140102-1003","119098","101  THIRD STREET ","","","DRAVOSBURG","PA","15034","54870","Community Environment","MULTI FAMILY","2","NON EMERGENCY","62"
"HCE-20131018-6765","119099","1019  THEONA STREET ","","","PITTSBURGH","PA","15210","32902","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20130912-6353","119100","120  RAVILLA AVENUE ","","","PITTSBURGH","PA","15210","32904","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140106-2533","119101","2608  BROWNSVILLE ROAD ","","","PITTSBURGH","PA","15227","32904","Community Environment","MULTI FAMILY","2","NON EMERGENCY","18"
"HCE-20130819-5432","119103","26 1/2  MERRITT AVENUE ","","","PITTSBURGH","PA","15227","32904","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20140120-2618","119105","2000  DUQUESNE AVENUE ","","1ST FLOOR","MC KEESPORT","PA","15132","55524","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","4"
"HCE-20130816-5384","118513","1250  HAWTHORNE CIRCLE ","","APT. 14","NORTH FAYETTE TOWNSHIP","PA","15071","54531","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","2"
"HCE-20131030-6863","118519","1248  HOLLYWOOD STREET ","","","PITTSBURGH","PA","15205","32815","West Nile","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20130925-6530","118520","2211  VODELI STREET ","","","PITTSBURGH","PA","15216","","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","41"
"HCE-20130909-6377","118521","514  FISHER STREET ","","","PITTSBURGH","PA","15210","31607","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20130524-4100","118522","613  FREELAND STREET ","","","PITTSBURGH","PA","15210","31803","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","11"
"HCE-20130625-4572","118523","226  HICKORY STREET ","","","MCKEES ROCKS","PA","15136","55739","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","73"
"HCE-20130715-4937","118524","2534  ALLEQUIPPA STREET ","","","PITTSBURGH","PA","15213","30411","Community Environment","MULTI FAMILY","2","NON EMERGENCY","18"
"HCE-20130809-5281","118525","629  MCLAIN STREET ","","","PITTSBURGH","PA","15210","31808","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","3"
"HCE-20131011-6696","118526","3734  LIBERTY AVENUE ","","","PITTSBURGH","PA","15201","30604","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20131007-6636","118527","457  SAPPHIRE WAY ","","","PITTSBURGH","PA","15224","30802","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20130819-5432","118528","26 1/2  MERRITT AVENUE ","","","PITTSBURGH","PA","15227","32904","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20130830-6239","118531","328  BELL AVENUE ","","","MCKEES ROCKS","PA","15136","55738","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","73"
"HCE-20130402-3163","118532","5334  KEEPORT DRIVE ","","APT 24","BALDWIN","PA","15236","54805","Complaint Housing","MULTI FAMILY","99","NO HEAT","46"
"HCE-20130724-5019","118533","1208  AMANDA AVENUE ","","","PITTSBURGH","PA","15210","32902","Complaint Housing","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20130812-5334","118534","429  STADIUM STREET ","","","PITTSBURGH","PA","15204","32004","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","83"
"HCE-20130925-6540","118537","143  SCOUT AVENUE ","","","PITTSBURGH","PA","15210","32902","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","18"
"HCE-20130812-5314","118540","2810  F AVENUE ","","","LIBERTY","PA","15133","54980","West Nile","SINGLE FAMILY","1","NON EMERGENCY","62"
"HCE-20140108-2520","119106","95  HILDA STREET ","","","PENN HILLS","PA","15235","55650","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","19"
"HCE-20131106-6904","119113","5011  PENN AVENUE ","","","PITTSBURGH","PA","15224","31017","Community Environment","MULTI FAMILY","1","NON EMERGENCY","15"
"HCE-20131106-6905","119114","5009  PENN AVENUE ","","","PITTSBURGH","PA","15224","31017","Community Environment","MULTI FAMILY","1","NON EMERGENCY","15"
"HCE-20131118-7004","119115","1667  JANCEY STREET ","","","PITTSBURGH","PA","15206","31014","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","15"
"HCE-20131031-6870","119116","5437  KINCAID STREET ","","","PITTSBURGH","PA","15206","31114","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","15"
"HCE-20131028-6842","119117","262  57TH STREET ","","","PITTSBURGH","PA","15201","31011","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","15"
"HCE-20130904-6248","119120","225  MOON CLINTON ROAD ","","UNIT #3","MOON TOWNSHIP","PA","15108","54516","Complaint Housing","MULTI FAMILY","5","NON EMERGENCY","41"
"HCE-20140114-2572","119123","401  MOON CLINTON ROAD ","","#13","MOON TOWNSHIP","PA","15108","54516","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","41"
"HCE-20140110-2566","119124","211  EDGEWOOD AVENUE ","","","EDGEWOOD","PA","15218","55162","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","5"
"HCE-20131118-7000","119128","1751  HARVARD STREET ","","REAR","SWISSVALE","PA","15218","55154","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","18"
"HCE-20140107-1045","119131","5429  STANTON AVENUE ","","APT #2","PITTSBURGH","PA","15206","31113","Complaint Housing","MULTI FAMILY","7","NO WATER","15"
"HCE-20140110-2551","119132","5429  STANTON AVENUE ","","APT 5","PITTSBURGH","PA","15206","31113","Complaint Housing","MULTI FAMILY","19","NO WATER","15"
"HCE-20140110-2547","119133","5731  PHILLIPS AVENUE ","","2ND FL","PITTSBURGH","PA","15217","31413","Complaint Housing","MULTI FAMILY","4","NON EMERGENCY","19"
"HCE-20131016-6695","119134","315  SOUTH AVENUE ","","","WILKINSBURG","PA","15221","55604","Complaint Housing","SINGLE FAMILY","1","SEWAGE","1"
"HCE-20140122-2648","119135","5704  WELLESLEY AVENUE ","","APT 2","PITTSBURGH","PA","15206","31102","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","15"
"HCE-20140122-2653","119136","5704  WELLESLEY AVENUE ","","APT. 1","PITTSBURGH","PA","15206","31102","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","15"
"HCE-20140128-2698","119137","1000  PARK PLAZA DRIVE ","","APT 101","ROSS TOWNSHIP","PA","15229","55626","Complaint Housing","MULTI FAMILY","40","NON EMERGENCY","83"
"HCE-20140218-2847","119142","2018  STRAUBS LANE ","","","PITTSBURGH","PA","15212","32406","Complaint Housing","SINGLE FAMILY","1","NO WATER","83"
"HCE-20130806-5296","118542","3112  BERGMAN STREET ","","","PITTSBURGH","PA","15204","32004","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","83"
"HCE-20130405-3202","118543","138  PENN AVENUE ","","APT. 3","MOUNT OLIVER","PA","15210","54810","Complaint Housing","MULTI FAMILY","3","NO WATER","18"
"HCE-20130924-6529","118544","3023  MERWYN AVENUE ","","","PITTSBURGH","PA","15204","32004","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","83"
"HCE-20130923-6536","118545","620  6TH STREET ","","APT 506","NORTH BRADDOCK","PA","15104","","Complaint Housing","MULTI FAMILY","3","NON EMERGENCY","18"
"HCE-20131021-6736","118546","709  ELKTON STREET ","","","PITTSBURGH","PA","15220","32020","Complaint Housing","MULTI FAMILY","2","NON EMERGENCY","83"
"HCE-20130920-6506","118547","609  FIFTH STREET ","","","PITCAIRN","PA","15140","55220","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","15"
"HCE-20131104-6874","118549","4321  VISTAVIEW STREET ","","1ST FLOOR","WEST MIFFLIN","PA","15122","54882","Complaint Housing","SINGLE FAMILY","1","NO WATER","15"
"HCE-20130904-6328","118550","3191  HOMESTEAD-DUQUESNE ROAD ","","","WEST MIFFLIN","PA","15122","54884","Community Environment","MULTI FAMILY","2","NON EMERGENCY","15"
"HCE-20130611-4342","118551","4404  FRANCIS STREET ","","","WEST MIFFLIN","PA","15122","54881","Community Environment","SINGLE FAMILY","1","NON EMERGENCY","15"
