HRG,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
FZ37R,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2","55,504","199,319","49,118","57,921","39,927","10,825","1,583",.,"4,885","3,237","14,150","41,522",.,"29,124",.,"80,631","587,745"
FZ37S,"Inflammatory Bowel Disease without Interventions, with CC Score 0","87,271","237,817","72,949","51,732","138,125","16,344","2,110",.,"18,789",.,"4,334","91,242",.,"41,524",.,"116,200","878,438"
FZ38G,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 5+",.,"5,819","5,866","13,607","4,325","1,666",.,.,.,.,.,"5,477",.,"21,090",.,"21,326","79,176"
FZ38H,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 0-4",.,"8,005","12,417","18,433","34,505","18,396",.,.,.,.,"6,222","15,105",.,"4,966",.,"14,433","132,481"
FZ38J,"Gastrointestinal Bleed with Single Intervention, with CC Score 8+",.,"6,990",.,"18,608",980,.,.,.,.,.,"6,105","5,853",.,"4,919",.,"9,984","53,438"
FZ38K,"Gastrointestinal Bleed with Single Intervention, with CC Score 5-7",.,"6,551",.,"12,060","4,209","3,096",.,.,.,.,"7,576","20,705",.,"41,647",.,"43,945","139,788"
FZ38L,"Gastrointestinal Bleed with Single Intervention, with CC Score 0-4","11,334","54,605","14,143","47,780","50,002","49,620",.,.,.,.,"40,708","105,710",.,"78,233",.,"126,901","579,037"
FZ38M,"Gastrointestinal Bleed without Interventions, with CC Score 9+","4,052","22,110","2,697","3,829","9,609","1,186","12,133",.,.,"5,754",.,"2,754",.,.,.,"24,047","88,171"
FZ38N,"Gastrointestinal Bleed without Interventions, with CC Score 5-8","44,341","88,835","24,090","38,111","24,915","13,538","1,583",.,.,.,"21,653","50,360","1,629","20,878",.,"87,296","417,228"
FZ38P,"Gastrointestinal Bleed without Interventions, with CC Score 0-4","183,661","146,589","47,374","42,427","61,930","34,246","4,220",.,"2,601","1,439","57,243","113,772",.,"89,597",.,"117,759","902,858"
FZ49D,"Nutritional Disorders with Interventions, with CC Score 2+","13,691",.,"6,549",.,"5,545",.,.,.,.,.,"1,337","3,768",.,.,.,"17,275","48,165"
FZ49E,"Nutritional Disorders with Interventions, with CC Score 0-1",.,.,.,.,"7,515","1,576",.,.,.,.,.,"3,351",.,"4,272",.,.,"16,714"
FZ49F,"Nutritional Disorders without Interventions, with CC Score 6+",.,"8,511","9,701","4,989","16,365","2,297",.,.,"2,630","2,517",.,"1,829",.,.,.,"12,459","61,299"
FZ49G,"Nutritional Disorders without Interventions, with CC Score 2-5","23,528","43,082","36,836","17,690","20,766","8,397","2,110","3,539","8,880","2,517","3,200","20,485","17,508","12,052",.,"29,773","250,362"
FZ49H,"Nutritional Disorders without Interventions, with CC Score 0-1","27,473","20,795","22,140",907,"8,065","4,218","7,385",.,"1,127","3,237","7,679","9,563","3,664","9,116",.,"8,026","133,395"
FZ66C,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 8+","14,385","40,929",.,.,"24,507","7,375",.,.,.,.,.,"8,350",.,"37,881",.,"11,854","145,280"
FZ66D,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7","20,548","40,137","23,908",.,"21,784","24,284",.,.,.,.,"16,960","16,890",.,"46,262",.,"16,754","227,526"
FZ66E,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 2-4","63,631","78,673","64,336","48,836","70,051","23,072",.,.,.,.,"36,015","96,566",.,"32,831",.,"83,853","597,864"
FZ66F,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1","11,644","79,360","46,817","33,308","44,591","26,224",.,.,.,.,"33,217","68,743",.,"64,273",.,"66,676","474,853"
FZ67C,"Major Small Intestine Procedures, 19 years and over, with CC Score 7+","11,386","33,391","11,844","11,875","20,240","2,866",.,.,.,.,.,"6,286",.,.,.,"10,328","108,217"
FZ67D,"Major Small Intestine Procedures, 19 years and over, with CC Score 4-6","23,166","32,274","49,214","31,629",.,"5,823",.,.,.,.,.,"11,228",.,.,.,"2,710","156,044"
FZ67E,"Major Small Intestine Procedures, 19 years and over, with CC Score 2-3","26,758","29,902","19,944",.,"29,364","14,251",.,.,.,.,.,"40,121",.,"22,839",.,"15,375","198,554"
FZ67F,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1","12,462","33,686","6,155","2,263","30,588","30,507",.,.,.,.,.,"57,431",.,"6,535",.,"19,458","199,085"
FZ68G,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,114","5,114"
FZ68H,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,.,.,.,"7,407",.,.,.,.,.,.,"41,498",.,"11,159",.,.,"60,065"
FZ68J,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,"126,782",.,.,.,.,"126,782"
FZ68K,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,"38,820",.,.,.,.,"38,820"
FZ68L,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"4,699",.,.,.,.,"4,699"
FZ69C,"Complex Small Intestine Procedures, 19 years and over, with CC Score 7+","12,329","22,532",.,"4,103",.,.,.,.,.,.,.,.,.,.,.,"27,764","66,728"
FZ69D,"Complex Small Intestine Procedures, 19 years and over, with CC Score 3-6","19,183","85,736","16,817",.,.,.,.,.,.,.,.,"114,530",.,"42,869",.,.,"279,134"
FZ69E,"Complex Small Intestine Procedures, 19 years and over, with CC Score 0-2",.,"34,523",.,.,"10,607","4,901",.,.,.,.,.,.,.,.,.,.,"50,032"
FZ71D,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 7+,.,"16,628",.,.,.,"3,858",.,.,"3,693",.,"7,110","1,319",.,.,.,"28,470","61,079"
FZ71E,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,"1,832",.,.,"2,589",.,.,.,.,"11,145",.,.,"9,280",.,"11,549",.,"44,393","80,788"
FZ71F,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,"7,968","23,444",.,.,"23,464",.,.,.,.,.,.,"19,670",.,.,.,"21,495","96,041"
FZ71G,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,"1,832","3,462","16,529",.,"4,577","5,345",.,.,.,.,.,"5,035",.,"2,461",.,"9,936","49,177"
FZ73C,Very Complex Large Intestine Procedures with CC Score 9+,.,.,.,.,"13,938",.,.,.,.,.,"15,229","7,343",.,.,.,.,"36,510"
FZ73D,Very Complex Large Intestine Procedures with CC Score 6-8,.,.,.,.,.,.,.,.,.,.,.,"8,386",.,.,.,.,"8,386"
FZ73E,Very Complex Large Intestine Procedures with CC Score 3-5,"8,777",.,"24,297",.,.,.,.,.,.,.,.,.,.,"27,927",.,"31,288","92,289"
FZ73F,Very Complex Large Intestine Procedures with CC Score 0-2,"39,213","40,993","17,529","11,686",.,"10,508",.,.,.,.,.,"38,752",.,.,.,"5,229","163,911"
FZ74C,"Complex Large Intestine Procedures, 19 years and over, with CC Score 9+","29,688","34,214",.,.,"10,229",.,.,.,.,.,.,.,.,.,.,"10,302","84,433"
FZ74D,"Complex Large Intestine Procedures, 19 years and over, with CC Score 6-8","22,379","22,560","17,967",.,"11,298","10,940",.,.,.,.,"12,687","12,647",.,"12,980",.,.,"123,459"
FZ74E,"Complex Large Intestine Procedures, 19 years and over, with CC Score 3-5","120,552","81,545","115,277","64,567","82,723","51,605",.,.,.,.,"50,855","47,686",.,"53,065",.,"34,015","701,890"
FZ74F,"Complex Large Intestine Procedures, 19 years and over, with CC Score 0-2","223,415","64,048","75,098","73,074","191,963","52,077",.,.,.,.,.,"202,713",.,"88,162",.,"90,440","1,060,990"
FZ75C,"Proximal Colon Procedures, 19 years and over, with CC Score 6+","28,421","7,125","41,855",.,"8,496",.,.,.,.,.,"9,261",.,.,.,.,"7,739","102,898"
FZ75D,"Proximal Colon Procedures, 19 years and over, with CC Score 3-5","46,072","10,339","26,521",.,.,"17,018",.,.,.,.,.,"15,077",.,.,.,"11,328","126,356"
FZ75E,"Proximal Colon Procedures, 19 years and over, with CC Score 0-2","76,156","88,827","9,023","58,549","57,885","27,124",.,.,.,.,"17,993","73,577",.,"58,518",.,"65,070","532,722"
FZ76C,"Distal Colon Procedures, 19 years and over, with CC Score 3+",.,.,.,"13,764",.,.,.,.,.,.,.,.,.,"19,604",.,.,"33,367"
FZ76D,"Distal Colon Procedures, 19 years and over, with CC Score 0-2","10,146","9,555","32,075","15,031","24,783","8,137",.,.,.,.,.,"38,448",.,.,.,"19,420","157,593"
FZ77C,"Major Large Intestine Procedures, 19 years and over, with CC Score 3+","19,516",.,.,"16,708",.,"6,625",.,.,.,.,.,.,.,.,.,.,"42,849"
FZ77D,"Major Large Intestine Procedures, 19 years and over, with CC Score 1-2",.,"7,892","16,145",.,.,"3,698",.,.,.,.,.,.,.,.,.,.,"27,735"
FZ77E,"Major Large Intestine Procedures, 19 years and over, with CC Score 0",.,"33,465",.,.,.,.,.,.,.,.,.,.,.,"8,681",.,"2,230","44,376"
FZ78A,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 1+",.,.,.,.,"8,683",.,.,.,.,.,.,.,.,.,.,.,"8,683"
FZ78B,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 0",.,"12,020",.,.,"14,585",.,.,.,.,.,.,"4,410",.,.,.,.,"31,015"
FZ78D,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"36,675",.,.,.,.,"36,675"
FZ79C,Complex General Abdominal Procedures with CC Score 6+,.,.,.,.,.,.,.,.,.,.,.,"21,951",.,.,.,.,"21,951"
FZ79D,Complex General Abdominal Procedures with CC Score 3-5,.,.,.,"9,525",.,.,.,.,.,.,.,.,.,.,.,"26,769","36,294"
FZ79E,Complex General Abdominal Procedures with CC Score 0-2,"14,787","10,847","10,113","3,315",.,"2,173",.,.,.,.,.,"18,491",.,.,.,.,"59,726"
FZ80C,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 6+",.,.,"10,957",.,"14,346",.,.,.,.,.,.,.,.,.,.,.,"25,304"
FZ80D,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 3-5",.,.,"12,479",.,"8,419",.,.,.,.,.,.,.,.,.,.,.,"20,899"
FZ80E,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-2",.,.,"17,783",.,"7,453",.,.,.,.,.,"20,389",.,.,.,.,.,"45,625"
FZ81C,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4+","35,531",.,"94,111",.,"30,902",.,.,.,.,.,"56,056",.,.,"14,363",.,.,"230,963"
FZ81D,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3","10,276",.,"7,445","7,323","19,647",.,.,.,.,.,"21,851","25,070",.,.,.,"12,191","103,803"
FZ81E,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,"54,541",.,"33,052",.,.,.,.,.,"13,113",.,.,.,.,"3,619","104,325"
FZ82C,"Very Complex or Complex, Oesophageal, Stomach or Duodenum Procedures, 18 years and under, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,"8,114",.,.,.,.,"8,114"
FZ82D,"Very Complex or Complex, Oesophageal, Stomach or Duodenum Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,"5,397",.,.,.,.,"5,397"
FZ83C,"Major, Oesophageal, Stomach or Duodenum Procedures, between 2 and 18 years, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,"20,692",.,"5,887",.,.,"26,579"
FZ83D,"Major, Oesophageal, Stomach or Duodenum Procedures, between 2 and 18 years, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"14,005",.,.,.,.,"14,005"
FZ83E,"Major, Oesophageal, Stomach or Duodenum Procedures, 1 year and under, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,"85,036",.,.,.,.,"85,036"
FZ83F,"Major, Oesophageal, Stomach or Duodenum Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"185,629",.,.,.,.,"185,629"
FZ83G,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 7+",.,.,.,"9,091",.,.,.,.,.,.,"34,720",.,.,.,.,.,"43,811"
FZ83H,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4-6","7,535","10,372","21,197","13,375","18,311","5,624",.,.,.,.,.,"6,330",.,"16,889",.,.,"99,633"
FZ83J,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3","15,430","7,688","12,603","2,673","16,683","27,377",.,.,.,.,"15,556","53,272",.,"20,872",.,"32,251","204,405"
FZ83K,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1","3,996",.,"45,902","3,302","9,825","6,975",.,.,.,.,.,"17,406",.,.,.,"9,040","96,445"
FZ87D,Complex Hernia Procedures with CC Score 5+,.,.,"18,670",.,.,.,.,.,.,.,.,"4,048",.,"24,877",.,"12,647","60,242"
FZ87E,Complex Hernia Procedures with CC Score 3-4,.,"15,468",.,"12,134","5,495",.,.,.,"4,455",.,"12,257","9,386",.,"9,937",.,"21,046","90,178"
FZ87F,Complex Hernia Procedures with CC Score 1-2,"5,023",.,.,"6,435",.,"6,422",.,.,.,.,.,"4,941",.,.,.,"10,344","33,165"
FZ87G,Complex Hernia Procedures with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,719",.,"1,348","12,067"
FZ89Z,"Complex Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures",.,.,"27,309",.,.,.,.,.,.,.,.,.,.,.,.,.,"27,309"
FZ90A,Abdominal Pain with Interventions,"60,145","43,768","17,638","57,077","94,809","48,142",.,.,.,.,"1,652","44,990",.,"31,694",.,"144,931","544,845"
FZ90B,Abdominal Pain without Interventions,"668,594","505,772","119,728","300,113","454,474","175,407","13,173","1,137","24,225",.,"110,831","442,801","1,629","346,151",.,"519,989","3,684,023"
FZ91A,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 8+",.,.,"2,868","36,740","12,090",.,"12,695",.,.,.,.,"10,578",.,.,.,"20,169","95,139"
FZ91B,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 5-7",.,"22,950","10,202","5,230",.,.,.,.,.,.,"6,263","8,890",.,.,.,"46,229","99,765"
FZ91C,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-4","2,295","20,725","15,715","32,058","14,444","4,802",.,.,.,.,"29,296","31,531","13,843","8,034",.,"38,767","211,513"
FZ91D,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,"36,521","19,187","31,454","49,976","15,725",.,.,.,"5,395","24,757","54,114",.,"51,558",.,"19,706","308,393"
FZ91E,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 9+","3,945","7,038",.,"19,406","11,439",.,.,.,.,.,"24,073","2,628",.,.,.,"14,770","83,298"
FZ91F,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 5-8","43,887","78,164","23,938","36,241","41,819","40,193","4,782",.,"20,890",.,"37,085","36,395",.,"35,698",.,"97,749","496,842"
FZ91G,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-4","35,381","84,415","31,421","96,272","74,374","32,359","3,446",.,"11,127",.,"47,343","86,844",.,"41,140",.,"133,534","677,656"
FZ91H,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","98,417","312,263","83,385","181,662","269,854","100,796","9,451",.,"23,366",.,"134,431","266,595","2,850","145,436",.,"360,181","1,988,689"
FZ91J,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 11+","14,744",.,.,"24,046","3,594","2,837",.,.,"6,012",.,.,.,.,"2,511",.,"12,786","66,530"
FZ91K,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10","165,090","203,191","118,282","91,764","133,469","61,241","13,188",.,"30,870","24,815","59,358","222,735","13,436","123,408",.,"208,922","1,469,770"
FZ91L,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5","350,809","510,795","321,015","260,843","251,817","156,734","13,715","5,899","34,363","23,017","125,583","361,652","13,029","191,177",.,"430,492","3,050,940"
FZ91M,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","631,041","1,007,114","347,830","333,192","684,271","257,880","30,596",.,"39,022","6,473","235,383","691,058","4,886","377,358",.,"663,470","5,309,573"
FZ92A,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 7+",.,.,"3,480",.,.,.,"9,776",.,.,.,.,.,.,.,.,"9,984","23,240"
FZ92B,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-6",.,.,"3,419",.,"11,704",.,.,.,.,.,.,.,.,"3,880",.,"43,036","62,039"
FZ92C,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,"5,769","21,102","2,821","1,307","1,974",.,"4,132",.,.,.,"7,132",.,.,.,"6,275","50,512"
FZ92D,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 6+",.,"19,858","16,629",.,"2,287",.,.,.,.,.,"2,727","7,828",.,.,.,"32,591","81,920"
FZ92E,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-5","39,416","25,143","75,990","6,721","35,621","9,286",.,.,"2,929",.,"26,997","17,651",.,"4,013",.,"37,469","281,238"
FZ92F,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","17,915","18,038","44,961","50,547","27,003","9,004",.,.,"2,566",.,"9,059","23,812",.,"20,429",.,"44,632","267,964"
FZ92G,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 9+","13,842","12,781","14,295",.,"29,681","4,293",.,.,.,"12,228","5,988",.,.,"3,236",.,"55,495","151,837"
FZ92H,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8","62,313","118,786","206,997","58,993","45,265","43,754","13,715",.,"3,382","9,710","37,685","32,460","10,586","26,744",.,"166,413","836,804"
FZ92J,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4","44,612","90,441","284,141","63,469","59,465","6,966","3,165",.,.,.,"30,347","15,964",.,"24,182",.,"104,630","727,382"
FZ92K,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","65,639","112,359","600,983","33,778","74,339","22,155",.,.,"1,879","5,035","22,747","92,028","6,514","47,990",.,"91,339","1,176,785"
GA03C,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,"25,783",.,.,.,.,.,"25,783"
GA03D,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2-3","4,339",.,.,.,"2,720",.,.,.,.,.,"42,388",.,.,.,.,"6,755","56,202"
GA03E,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1",.,.,"23,428","18,855",.,.,.,.,.,.,"28,610","5,445",.,"7,860",.,.,"84,198"
GA04C,"Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,"38,373",.,.,.,.,.,"38,373"
GA05C,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,"11,967",.,.,.,.,.,"11,967"
GA05D,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2","10,962","11,637",.,.,"18,016",.,.,.,.,.,"44,895",.,.,.,.,"3,619","89,129"
GA06C,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,"7,257",.,.,.,.,.,"7,257"
GA06D,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,"16,547","7,446",.,.,.,.,"23,993"
GA07C,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,"13,485","8,876",.,.,.,.,.,.,"34,616",.,.,"25,333",.,"7,255","89,565"
GA07D,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 1-2",.,"10,733","13,408","12,035","5,527","4,863",.,.,.,.,"66,594","34,804",.,.,.,"7,680","155,643"
GA07E,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,"4,591","6,345","23,912","32,108","5,251",.,.,.,.,"31,616","43,325",.,"14,985",.,"7,225","169,357"
GA10G,"Open or Laparoscopic Cholecystectomy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,"2,635",.,.,.,.,"2,635"
GA10H,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 4+","6,298",.,.,.,.,"12,672",.,.,.,.,.,.,.,.,.,"14,060","33,030"
GA10J,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 1-3","73,841",.,"15,687","15,722","24,870","23,744",.,.,.,.,"40,079","151,078",.,"142,364",.,"66,620","554,005"
GA10K,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 0","39,515","20,761","27,293","26,335","44,305","68,577",.,.,.,.,"8,202","203,749",.,"204,332",.,"47,545","690,614"
GA10L,"Open Cholecystectomy, 19 years and over, with CC Score 3+","19,447",.,.,.,"8,922","22,285",.,.,.,.,"8,246","14,454",.,"18,804",.,"16,787","108,946"
GA10M,"Open Cholecystectomy, 19 years and over, with CC Score 1-2","14,879","5,875",.,.,"4,809","9,851",.,.,.,.,"24,656","29,437",.,"23,372",.,"8,166","121,046"
GA10N,"Open Cholecystectomy, 19 years and over, with CC Score 0","7,211","22,401","13,320",.,"8,741","35,237",.,.,.,.,"22,715","91,748",.,"74,722",.,"14,387","290,482"
GA11Z,Pancreatic Necrosectomy,.,.,.,.,.,.,.,.,.,.,"154,062",.,.,.,.,"6,122","160,184"
GA13A,"Minor Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 1+",.,.,.,.,"4,003",.,.,.,.,.,.,"4,111",.,"2,009",.,.,"10,123"
GA13B,"Minor Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,"3,000",.,.,.,"6,346","9,347"
