HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total FCEs
ED27C,170,Major Coronary Artery Bypass Graft with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,24,.,.,.,.,24
ED27C,320,Major Coronary Artery Bypass Graft with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
ED28A,170,Standard Coronary Artery Bypass Graft with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
ED28B,100,Standard Coronary Artery Bypass Graft with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
ED28B,170,Standard Coronary Artery Bypass Graft with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,20,.,.,.,.,20
ED28B,320,Standard Coronary Artery Bypass Graft with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
ED28C,170,Standard Coronary Artery Bypass Graft with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,33,.,.,.,.,33
ED28C,172,Standard Coronary Artery Bypass Graft with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
ED28C,320,Standard Coronary Artery Bypass Graft with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
ED30B,170,"Complex, Other Operations on Heart or Pericardium, with CC Score 5-9",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
ED30B,320,"Complex, Other Operations on Heart or Pericardium, with CC Score 5-9",.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
ED30C,170,"Complex, Other Operations on Heart or Pericardium, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
ED30C,320,"Complex, Other Operations on Heart or Pericardium, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
ED31B,300,"Standard, Other Operations on Heart or Pericardium, with CC Score 5-9",.,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,2
ED31B,320,"Standard, Other Operations on Heart or Pericardium, with CC Score 5-9",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,3
ED31C,170,"Standard, Other Operations on Heart or Pericardium, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
ED31C,320,"Standard, Other Operations on Heart or Pericardium, with CC Score 0-4",.,1,.,.,3,.,.,.,.,.,.,3,.,.,.,1,8
EY01A,320,"Implantation of Cardioverter Defibrillator with Cardiac Resynchronisation Therapy, with CC Score 9+",.,.,1,.,.,.,.,.,.,.,.,8,.,.,.,.,9
EY01B,320,"Implantation of Cardioverter Defibrillator with Cardiac Resynchronisation Therapy, with CC Score 0-8",.,.,1,.,1,.,.,.,.,.,.,6,.,.,.,.,8
EY02A,100,Implantation of Cardioverter Defibrillator with CC Score 9+,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
EY02A,320,Implantation of Cardioverter Defibrillator with CC Score 9+,.,.,1,.,.,.,.,.,.,.,.,5,.,.,.,.,6
EY02B,110,Implantation of Cardioverter Defibrillator with CC Score 0-8,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY02B,300,Implantation of Cardioverter Defibrillator with CC Score 0-8,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY02B,320,Implantation of Cardioverter Defibrillator with CC Score 0-8,.,.,11,.,.,.,.,.,.,.,.,32,.,.,.,.,43
EY03Z,320,Implantation of Biventricular Pacemaker with Other Percutaneous Intervention,.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,2
EY05A,320,"Implantation of Dual Chamber Pacemaker with Other Percutaneous Intervention, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY05B,320,"Implantation of Dual Chamber Pacemaker with Other Percutaneous Intervention, with CC Score 0-5",.,.,2,.,.,.,.,.,.,.,.,4,.,.,.,.,6
EY06A,320,Implantation of Dual Chamber Pacemaker with CC Score 12+,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
EY06B,320,Implantation of Dual Chamber Pacemaker with CC Score 9-11,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,2
EY06C,320,Implantation of Dual Chamber Pacemaker with CC Score 6-8,.,.,8,.,3,.,.,.,.,.,.,8,.,.,.,.,19
EY06D,302,Implantation of Dual Chamber Pacemaker with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY06D,303,Implantation of Dual Chamber Pacemaker with CC Score 3-5,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
EY06D,320,Implantation of Dual Chamber Pacemaker with CC Score 3-5,.,.,23,.,4,.,.,.,.,.,.,16,.,.,.,.,43
EY06E,320,Implantation of Dual Chamber Pacemaker with CC Score 0-2,.,.,25,.,4,.,.,.,.,.,.,13,.,.,.,.,42
EY07A,320,"Implantation of Single Chamber Pacemaker with Other Percutaneous Intervention, with CC Score 6+",1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
EY07B,320,"Implantation of Single Chamber Pacemaker with Other Percutaneous Intervention, with CC Score 0-5",1,.,.,.,1,.,.,.,.,.,.,9,.,.,.,.,11
EY08A,300,Implantation of Single Chamber Pacemaker with CC Score 12+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY08A,320,Implantation of Single Chamber Pacemaker with CC Score 12+,1,.,.,.,2,.,.,.,.,.,1,.,.,.,.,1,5
EY08B,320,Implantation of Single Chamber Pacemaker with CC Score 9-11,.,.,.,.,2,.,.,.,.,.,.,1,.,.,.,.,3
EY08C,300,Implantation of Single Chamber Pacemaker with CC Score 6-8,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
EY08C,320,Implantation of Single Chamber Pacemaker with CC Score 6-8,1,2,5,.,2,.,.,.,.,.,.,3,.,.,.,3,16
EY08D,320,Implantation of Single Chamber Pacemaker with CC Score 3-5,1,.,3,.,9,.,.,.,.,.,2,9,.,.,.,.,24
EY08E,300,Implantation of Single Chamber Pacemaker with CC Score 0-2,.,.,.,1,.,.,.,.,.,.,1,1,.,.,.,.,3
EY08E,320,Implantation of Single Chamber Pacemaker with CC Score 0-2,1,1,4,.,8,.,.,.,.,.,2,3,.,.,.,.,19
EY09A,320,"Removal of Cardiac Pacemaker or Cardioverter Defibrillator, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
EY09B,320,"Removal of Cardiac Pacemaker or Cardioverter Defibrillator, with CC Score 0-5",.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
EY10A,320,"Attention to Cardiac Pacemaker or Cardioverter Defibrillator, with CC Score 6+",.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
EY10B,320,"Attention to Cardiac Pacemaker or Cardioverter Defibrillator, with CC Score 0-5",.,.,1,.,.,.,.,.,.,.,.,6,.,.,.,.,7
EY12A,320,Implantation of Electrocardiography Loop Recorder with CC Score 3+,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
EY12B,320,Implantation of Electrocardiography Loop Recorder with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY20A,320,"Transcatheter Aortic Valve Implantation (TAVI) using Other Approach, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY20B,320,"Transcatheter Aortic Valve Implantation (TAVI) using Other Approach, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
EY21A,320,"Transcatheter Aortic Valve Implantation (TAVI) using Transfemoral Approach, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
EY21A,430,"Transcatheter Aortic Valve Implantation (TAVI) using Transfemoral Approach, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY21B,320,"Transcatheter Aortic Valve Implantation (TAVI) using Transfemoral Approach, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,15,.,.,.,.,15
EY22A,320,Complex Other Percutaneous Transluminal Repair of Acquired Defect of Heart with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
EY22B,170,Complex Other Percutaneous Transluminal Repair of Acquired Defect of Heart with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
EY22B,320,Complex Other Percutaneous Transluminal Repair of Acquired Defect of Heart with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,18,.,.,.,.,18
EY22C,320,Complex Other Percutaneous Transluminal Repair of Acquired Defect of Heart with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,19,.,.,.,.,19
EY23A,320,Standard Other Percutaneous Transluminal Repair of Acquired Defect of Heart with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY23B,320,Standard Other Percutaneous Transluminal Repair of Acquired Defect of Heart with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
EY23C,320,Standard Other Percutaneous Transluminal Repair of Acquired Defect of Heart with CC Score 0-4,1,.,2,.,.,.,.,.,.,.,.,6,.,.,.,.,9
EY23C,340,Standard Other Percutaneous Transluminal Repair of Acquired Defect of Heart with CC Score 0-4,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY30A,320,Complex Percutaneous Transluminal Ablation of Heart with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
EY30B,320,Complex Percutaneous Transluminal Ablation of Heart with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY31A,320,Standard Percutaneous Transluminal Ablation of Heart with CC Score 3+,1,.,.,.,.,.,.,.,.,.,.,16,.,.,.,.,17
EY31B,320,Standard Percutaneous Transluminal Ablation of Heart with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
EY32A,320,Percutaneous Diagnostic Electrophysiology Studies with CC Score 2+,.,.,.,.,1,.,.,.,.,.,.,3,.,.,.,.,4
EY32B,320,Percutaneous Diagnostic Electrophysiology Studies with CC Score 0-1,.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,2
EY40A,320,Complex Percutaneous Transluminal Coronary Angioplasty with CC Score 12+,1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
EY40B,320,Complex Percutaneous Transluminal Coronary Angioplasty with CC Score 8-11,2,.,3,.,.,.,.,.,.,.,.,9,.,.,.,.,14
EY40B,361,Complex Percutaneous Transluminal Coronary Angioplasty with CC Score 8-11,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
EY40C,320,Complex Percutaneous Transluminal Coronary Angioplasty with CC Score 4-7,24,.,10,.,10,.,.,.,.,.,.,29,.,.,.,.,73
EY40D,320,Complex Percutaneous Transluminal Coronary Angioplasty with CC Score 0-3,23,.,48,.,7,.,.,.,.,.,.,39,.,.,.,.,117
EY40D,430,Complex Percutaneous Transluminal Coronary Angioplasty with CC Score 0-3,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
EY41A,110,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 12+,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY41A,320,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 12+,3,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,5
EY41B,320,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 8-11,5,.,1,.,4,.,.,.,.,.,.,14,.,.,.,.,24
EY41C,100,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 4-7,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY41C,320,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 4-7,54,.,28,.,18,.,.,.,.,.,1,68,.,.,.,.,169
EY41C,340,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 4-7,.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,2
EY41C,430,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 4-7,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
EY41D,170,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY41D,300,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 0-3,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
EY41D,320,Standard Percutaneous Transluminal Coronary Angioplasty with CC Score 0-3,100,.,78,.,46,.,.,.,.,.,.,87,.,.,.,.,311
EY42A,320,Complex Cardiac Catheterisation with CC Score 7+,.,.,1,.,.,.,.,.,.,.,.,3,.,.,.,1,5
EY42B,320,Complex Cardiac Catheterisation with CC Score 4-6,6,.,5,.,.,.,.,.,.,.,.,6,.,.,.,.,17
EY42C,320,Complex Cardiac Catheterisation with CC Score 2-3,7,.,6,.,.,.,.,.,.,.,.,8,.,.,.,.,21
EY42D,320,Complex Cardiac Catheterisation with CC Score 0-1,2,.,3,.,.,.,.,.,.,.,.,6,.,.,.,1,12
EY43A,320,Standard Cardiac Catheterisation with CC Score 13+,.,.,1,.,3,.,.,.,.,.,.,6,.,.,.,2,12
EY43B,100,Standard Cardiac Catheterisation with CC Score 10-12,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY43B,300,Standard Cardiac Catheterisation with CC Score 10-12,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY43B,320,Standard Cardiac Catheterisation with CC Score 10-12,4,.,1,.,1,.,.,.,.,.,.,4,.,.,.,7,17
EY43C,101,Standard Cardiac Catheterisation with CC Score 7-9,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
EY43C,300,Standard Cardiac Catheterisation with CC Score 7-9,1,.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,4
EY43C,320,Standard Cardiac Catheterisation with CC Score 7-9,21,.,11,.,9,.,.,.,.,.,.,26,.,.,.,11,78
EY43C,430,Standard Cardiac Catheterisation with CC Score 7-9,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY43D,300,Standard Cardiac Catheterisation with CC Score 4-6,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
EY43D,320,Standard Cardiac Catheterisation with CC Score 4-6,60,.,30,.,27,.,.,.,.,.,.,47,.,1,.,40,205
EY43D,340,Standard Cardiac Catheterisation with CC Score 4-6,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
EY43E,100,Standard Cardiac Catheterisation with CC Score 2-3,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
EY43E,320,Standard Cardiac Catheterisation with CC Score 2-3,58,.,41,.,42,.,.,.,.,.,.,49,.,.,.,43,233
EY43E,340,Standard Cardiac Catheterisation with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EY43E,430,Standard Cardiac Catheterisation with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
EY43F,300,Standard Cardiac Catheterisation with CC Score 0-1,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2
EY43F,320,Standard Cardiac Catheterisation with CC Score 0-1,27,.,37,.,26,.,.,.,.,.,1,39,.,.,.,22,152
EY43F,340,Standard Cardiac Catheterisation with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ12L,101,"Major General Abdominal Procedures, 19 years and over, with CC Score 10+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
FZ12L,300,"Major General Abdominal Procedures, 19 years and over, with CC Score 10+",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12L,302,"Major General Abdominal Procedures, 19 years and over, with CC Score 10+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ12L,430,"Major General Abdominal Procedures, 19 years and over, with CC Score 10+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12M,100,"Major General Abdominal Procedures, 19 years and over, with CC Score 6-9",.,4,.,2,2,2,.,.,.,.,.,4,.,.,.,6,20
FZ12M,300,"Major General Abdominal Procedures, 19 years and over, with CC Score 6-9",2,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,4
FZ12M,430,"Major General Abdominal Procedures, 19 years and over, with CC Score 6-9",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1
FZ12M,502,"Major General Abdominal Procedures, 19 years and over, with CC Score 6-9",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
FZ12N,100,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",4,4,1,2,6,1,.,.,.,.,2,4,.,3,.,7,34
FZ12N,101,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ12N,300,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",.,1,.,.,2,.,.,.,.,.,.,1,.,1,.,2,7
FZ12N,301,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12N,320,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
FZ12N,340,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,.,2
FZ12N,361,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12N,370,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ12N,502,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",.,.,3,.,2,.,.,.,.,.,.,.,.,.,.,.,5
FZ12P,100,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",4,5,2,1,13,3,.,.,.,.,1,15,.,4,.,7,55
FZ12P,101,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ12P,160,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
FZ12P,300,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",1,1,.,1,.,.,.,.,.,.,.,1,.,2,.,2,8
FZ12P,303,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12P,320,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12P,340,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12P,430,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,1,3
FZ12P,502,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,2,1,2,6,.,.,.,.,.,.,.,.,.,.,3,14
FZ12P,823,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ12Q,100,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",5,10,.,7,6,6,.,.,.,.,.,13,.,2,.,9,58
FZ12Q,101,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12Q,300,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,2,.,.,4,.,.,.,.,.,.,1,.,1,.,1,9
FZ12Q,501,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,.,1,2,.,.,.,.,.,1,.,.,.,.,4
FZ12Q,502,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,1,1,.,3,1,.,.,.,.,.,.,.,.,.,.,6
FZ12Q,823,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ12R,100,"Major General Abdominal Procedures, between 2 and 18 years, with CC Score 1+",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ12S,100,"Major General Abdominal Procedures, between 2 and 18 years, with CC Score 0",.,1,.,.,.,2,.,.,.,.,.,2,.,.,.,.,5
FZ12S,171,"Major General Abdominal Procedures, between 2 and 18 years, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
FZ12U,171,"Major General Abdominal Procedures, 1 year and under, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
FZ17E,100,"Abdominal Hernia Procedures, 19 years and over, with CC Score 4+",.,.,1,1,.,.,.,.,.,.,.,1,.,2,.,1,6
FZ17E,300,"Abdominal Hernia Procedures, 19 years and over, with CC Score 4+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ17E,430,"Abdominal Hernia Procedures, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
FZ17F,100,"Abdominal Hernia Procedures, 19 years and over, with CC Score 1-3",1,5,.,1,4,4,.,.,.,.,1,3,.,.,.,1,20
FZ17G,100,"Abdominal Hernia Procedures, 19 years and over, with CC Score 0",.,1,1,1,1,.,.,.,.,.,.,2,.,3,.,2,11
FZ17G,502,"Abdominal Hernia Procedures, 19 years and over, with CC Score 0",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ18E,100,"Inguinal, Umbilical or Femoral Hernia Procedures, between 2 and 18 years",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ18F,171,"Inguinal, Umbilical or Femoral Hernia Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
FZ18G,100,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 6+",1,2,.,.,3,.,.,.,.,.,.,3,.,.,.,2,11
FZ18G,300,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 6+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ18H,100,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 3-5",5,3,1,3,7,2,.,.,.,.,.,8,.,3,.,10,42
FZ18H,110,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ18H,320,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ18J,100,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 1-2",6,6,.,4,9,7,.,.,.,.,.,5,.,16,.,11,64
FZ18K,100,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 0",4,5,.,6,7,1,.,.,.,.,.,8,.,8,.,8,47
FZ19B,171,"Herniotomy Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
FZ19B,320,"Herniotomy Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ20F,100,"Appendicectomy Procedures, 19 years and over, with CC Score 5+",2,2,.,.,1,2,.,.,.,.,1,4,.,.,.,1,13
FZ20G,100,"Appendicectomy Procedures, 19 years and over, with CC Score 3-4",1,6,.,1,4,5,.,.,.,.,.,8,.,.,.,3,28
FZ20G,300,"Appendicectomy Procedures, 19 years and over, with CC Score 3-4",.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,.,2
FZ20H,100,"Appendicectomy Procedures, 19 years and over, with CC Score 1-2",12,35,.,4,36,14,.,.,.,.,.,28,.,10,.,36,175
FZ20H,300,"Appendicectomy Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ20H,501,"Appendicectomy Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ20J,100,"Appendicectomy Procedures, 19 years and over, with CC Score 0",67,158,.,50,74,51,.,.,.,.,2,102,.,45,.,77,626
FZ20J,101,"Appendicectomy Procedures, 19 years and over, with CC Score 0",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ20J,303,"Appendicectomy Procedures, 19 years and over, with CC Score 0",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ20J,501,"Appendicectomy Procedures, 19 years and over, with CC Score 0",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ20J,502,"Appendicectomy Procedures, 19 years and over, with CC Score 0",.,.,.,.,1,1,.,.,.,.,.,.,.,1,.,1,4
FZ20K,100,"Appendicectomy Procedures, 18 years and under, with CC Score 3+",.,.,.,.,2,1,.,.,.,.,.,1,.,.,.,.,4
FZ20K,171,"Appendicectomy Procedures, 18 years and under, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ20K,420,"Appendicectomy Procedures, 18 years and under, with CC Score 3+",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,1
FZ20L,100,"Appendicectomy Procedures, 18 years and under, with CC Score 1-2",9,7,.,4,16,13,.,.,.,.,.,5,.,10,.,6,70
FZ20L,171,"Appendicectomy Procedures, 18 years and under, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,.,10
FZ20L,300,"Appendicectomy Procedures, 18 years and under, with CC Score 1-2",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ20L,420,"Appendicectomy Procedures, 18 years and under, with CC Score 1-2",.,.,.,.,.,1,.,.,.,.,.,2,.,.,.,.,3
FZ20L,823,"Appendicectomy Procedures, 18 years and under, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ20M,100,"Appendicectomy Procedures, 18 years and under, with CC Score 0",56,87,.,29,62,34,.,.,.,.,.,17,.,42,.,18,345
FZ20M,171,"Appendicectomy Procedures, 18 years and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,62,.,.,.,.,62
FZ20M,350,"Appendicectomy Procedures, 18 years and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
FZ20M,420,"Appendicectomy Procedures, 18 years and under, with CC Score 0",2,9,.,1,.,2,.,.,.,.,.,1,.,.,.,.,15
FZ20M,502,"Appendicectomy Procedures, 18 years and under, with CC Score 0",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ21B,100,"Major Anal Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
FZ21B,171,"Major Anal Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
FZ21B,420,"Major Anal Procedures, 18 years and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ21C,100,"Major Anal Procedures, 19 years and over, with CC Score 1+",2,7,.,2,1,2,.,.,.,.,.,3,.,1,.,5,23
FZ21C,300,"Major Anal Procedures, 19 years and over, with CC Score 1+",.,1,.,.,1,.,.,.,.,.,.,1,.,.,.,.,3
FZ21D,100,"Major Anal Procedures, 19 years and over, with CC Score 0",4,4,1,.,1,3,.,.,.,.,.,5,.,.,.,12,30
FZ21D,501,"Major Anal Procedures, 19 years and over, with CC Score 0",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
