HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Average
FZ37P,"Inflammatory Bowel Disease without Interventions, with CC Score 5+",.,557,"1,798",.,.,.,.,.,.,.,"3,593",.,.,.,.,.,.,"1,092"
FZ37Q,"Inflammatory Bowel Disease without Interventions, with CC Score 3-4","1,338","1,629",722,.,"2,634",.,.,.,.,.,.,.,.,.,.,.,443,"1,453"
FZ37R,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2","2,006","1,569",979,.,"1,756","3,501",.,.,.,.,.,.,.,.,514,.,"1,821","1,488"
FZ37S,"Inflammatory Bowel Disease without Interventions, with CC Score 0","1,095","1,264",774,.,"1,504","1,556",.,.,.,.,713,.,461,.,514,.,"1,835","1,017"
FZ38H,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 0-4",.,.,.,"1,526","4,038",.,.,.,.,.,.,.,"1,495",.,.,.,.,"3,027"
FZ38K,"Gastrointestinal Bleed with Single Intervention, with CC Score 5-7","1,896",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,077","2,486"
FZ38L,"Gastrointestinal Bleed with Single Intervention, with CC Score 0-4","1,003","5,107","1,658",.,"4,555","2,324",.,.,.,.,"2,010",.,.,.,.,.,"2,296","3,149"
FZ38N,"Gastrointestinal Bleed without Interventions, with CC Score 5-8",893,878,"1,150",549,"1,381",389,.,.,.,.,.,.,.,.,.,.,.,954
FZ38P,"Gastrointestinal Bleed without Interventions, with CC Score 0-4","1,197",624,931,"1,647",549,778,.,.,.,.,.,.,.,.,729,.,"1,093",860
FZ42A,"Wireless Capsule Endoscopy, 19 years and over",796,.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,722
FZ49D,"Nutritional Disorders with Interventions, with CC Score 2+",.,"7,617","3,270","2,184",.,"2,062",.,.,.,.,.,.,"6,318",.,.,.,"20,805","7,043"
FZ49E,"Nutritional Disorders with Interventions, with CC Score 0-1","1,639","3,930","3,902",.,.,.,.,.,.,.,.,.,"3,089",.,.,.,.,"3,130"
FZ49F,"Nutritional Disorders without Interventions, with CC Score 6+",.,"2,363",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,363"
FZ49G,"Nutritional Disorders without Interventions, with CC Score 2-5","1,753","1,433","1,810",.,"1,317","1,162",.,"1,495",.,.,.,.,.,.,.,.,"2,185","1,632"
FZ49H,"Nutritional Disorders without Interventions, with CC Score 0-1","1,083",623,"3,149",.,.,.,.,.,.,.,"3,841",.,922,440,656,.,633,"1,328"
FZ50Z,"Intermediate Large Intestine Procedures, 19 years and over","1,558","1,162","1,743",962,"1,397","1,243",.,.,.,.,"1,681",.,.,.,"2,275",.,942,"1,420"
FZ51Z,"Diagnostic Colonoscopy, 19 years and over",557,"1,581","1,564",965,"1,790","1,389",.,.,.,.,810,.,626,.,"1,014",.,"1,342","1,297"
FZ52Z,"Diagnostic Colonoscopy with Biopsy, 19 years and over",595,"1,960","1,353",984,"1,173","1,132",.,.,"1,115",.,608,.,618,.,"1,013",.,"1,360","1,369"
FZ53Z,"Therapeutic Colonoscopy, 19 years and over","1,079","1,604","1,399","1,209","1,292","1,138",.,.,.,.,641,.,"1,039",.,"1,023",.,"1,268","1,281"
FZ54Z,"Diagnostic Flexible Sigmoidoscopy, 19 years and over",861,"1,651",866,"1,411",.,"1,334",.,.,.,.,.,.,641,.,"1,007",.,902,"1,154"
FZ55Z,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",638,"1,284",983,794,861,"1,182",.,.,.,.,483,.,.,.,.,.,902,929
FZ56Z,"Therapeutic Flexible Sigmoidoscopy, 19 years and over","1,079","2,212","1,905",715,"1,319",.,.,.,.,.,.,.,.,.,"1,029",.,"1,054","1,547"
FZ57Z,"Diagnostic or Therapeutic, Rigid Sigmoidoscopy, 19 years and over",.,.,976,.,.,.,.,.,.,.,"1,087",.,.,.,.,.,.,"1,013"
FZ58A,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",557,.,.,.,"1,246","1,283",.,.,.,.,.,.,"2,193",.,.,.,"1,322","1,665"
FZ58B,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"7,805",.,.,.,.,"7,805"
FZ59Z,"Intermediate Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,"1,447",.,.,743,.,.,.,.,.,.,.,.,.,.,.,"1,377"
FZ60Z,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",896,801,919,814,977,996,.,.,742,.,"1,735",.,894,.,"1,013",.,.,960
FZ61Z,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over",924,"2,271",930,"1,054","1,053","1,207",.,.,.,.,"1,274",.,710,.,"1,002",.,881,"1,082"
FZ62A,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,844,.,.,.,.,.,.,.,.,"1,376",.,.,.,972,"1,238"
FZ62B,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,542",.,.,.,.,"1,542"
FZ63Z,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,.,"1,776","2,192","2,881","1,026","1,197",.,.,.,.,.,.,"2,014",.,"1,045",.,672,"1,579"
FZ64A,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 19 years and over",747,996,"1,038",957,"1,430","1,076",.,.,"1,115",.,"1,753",.,989,.,"1,010",.,"1,360","1,034"
FZ64B,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"2,001",.,.,.,"2,055","2,003"
FZ65Z,Combined Upper and Lower Gastrointestinal Tract Therapeutic Endoscopic Procedures,.,373,"1,157","1,071",.,.,.,.,.,.,.,.,.,.,.,.,.,918
FZ66C,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 8+",.,.,"14,615",.,.,.,.,.,.,.,"8,323",.,.,.,.,.,.,"11,469"
FZ66D,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7","20,190",.,"13,410",.,.,.,.,.,.,.,"10,788",.,.,.,.,.,"4,659","10,755"
FZ66E,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 2-4","11,384","11,161","9,044",.,"7,701",.,.,.,.,.,"6,828",.,.,.,.,.,"6,839","8,951"
FZ66F,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,"12,614","8,835","7,860","5,311",.,.,.,.,.,"4,806",.,.,.,.,.,"4,341","6,380"
FZ67C,"Major Small Intestine Procedures, 19 years and over, with CC Score 7+",.,.,.,.,"17,402",.,.,.,.,.,.,.,.,.,.,.,.,"17,402"
FZ67D,"Major Small Intestine Procedures, 19 years and over, with CC Score 4-6","8,767","5,255","7,996",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,407"
FZ67E,"Major Small Intestine Procedures, 19 years and over, with CC Score 2-3","7,696","2,721","6,970","5,121","4,646","9,055",.,.,.,.,.,.,.,.,.,.,"3,889","6,028"
FZ67F,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1","5,698","4,494","6,282","4,949","3,240","4,284",.,.,.,.,.,.,.,.,"11,748",.,"3,652","5,036"
FZ68G,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"13,260",.,.,.,.,"13,260"
FZ68H,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"7,909",.,.,.,.,"7,909"
FZ68J,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,"45,250",.,.,.,.,"45,250"
FZ68K,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,"5,259",.,.,.,.,"5,259"
FZ68L,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"6,410",.,.,.,.,"6,410"
FZ69B,"Complex Small Intestine Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"8,087",.,.,.,.,"8,087"
FZ69C,"Complex Small Intestine Procedures, 19 years and over, with CC Score 7+",.,"16,165",.,"46,554",.,.,.,.,.,.,.,.,"6,601",.,.,.,.,"23,106"
FZ69D,"Complex Small Intestine Procedures, 19 years and over, with CC Score 3-6","16,051",.,"20,298",.,"7,694",.,.,.,.,.,"21,329",.,.,.,.,.,"25,151","19,534"
FZ69E,"Complex Small Intestine Procedures, 19 years and over, with CC Score 0-2","8,392",.,"16,982",.,"5,089","5,421",.,.,.,.,.,.,.,.,.,.,"5,252","8,578"
FZ70Z,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over",785,850,"1,329",937,696,"1,221",.,.,.,.,662,.,"1,224",.,.,.,860,"1,097"
FZ71D,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 7+,.,"1,538","2,746",.,.,.,.,.,.,.,.,.,"9,351",.,.,.,.,"4,545"
FZ71E,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,"1,610","2,286","2,800",.,898,.,.,.,.,.,.,.,"10,626",.,.,.,"1,983","2,961"
FZ71F,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,"1,702","1,665","5,351",.,"1,610","1,245",.,.,.,.,.,.,"4,265",.,.,.,"1,788","2,289"
FZ71G,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,"1,775","1,462","2,502",.,928,"1,039",.,.,.,.,"2,259",.,"2,573",.,.,.,992,"1,467"
FZ73D,Very Complex Large Intestine Procedures with CC Score 6-8,"22,060",.,"22,941",.,"6,664",.,.,.,.,.,"17,822",.,.,.,.,.,.,"13,802"
FZ73E,Very Complex Large Intestine Procedures with CC Score 3-5,"12,616","11,167","15,238",.,"5,664",.,.,.,.,.,"11,855",.,.,.,"11,541",.,"7,738","11,038"
FZ73F,Very Complex Large Intestine Procedures with CC Score 0-2,"12,361","11,287","12,077","14,013","7,776","7,035",.,.,.,.,.,.,.,.,.,.,"5,935","9,440"
FZ74C,"Complex Large Intestine Procedures, 19 years and over, with CC Score 9+",.,"13,199","3,072",.,"17,245",.,.,.,.,.,.,.,.,.,.,.,.,"11,679"
FZ74D,"Complex Large Intestine Procedures, 19 years and over, with CC Score 6-8","19,242","14,665","10,506","3,701","8,076","12,751",.,.,.,.,.,.,.,.,.,.,"3,009","10,747"
FZ74E,"Complex Large Intestine Procedures, 19 years and over, with CC Score 3-5","11,859","10,277","13,348","13,183","8,124","7,520",.,.,.,.,.,.,.,.,"18,525",.,"5,460","10,681"
FZ74F,"Complex Large Intestine Procedures, 19 years and over, with CC Score 0-2","10,990","8,113","10,963","5,295","7,092","6,222",.,.,.,.,"10,067",.,"5,007",.,"13,662",.,"6,010","8,433"
FZ75C,"Proximal Colon Procedures, 19 years and over, with CC Score 6+","15,572","6,786","11,454","11,449","4,511","6,687",.,.,.,.,"13,014",.,.,.,.,.,"20,159","10,766"
FZ75D,"Proximal Colon Procedures, 19 years and over, with CC Score 3-5","11,060","10,705","9,086","5,153","5,183","5,742",.,.,.,.,"14,074",.,.,.,"10,807",.,"4,288","8,542"
FZ75E,"Proximal Colon Procedures, 19 years and over, with CC Score 0-2","7,925","6,324","8,199","5,153","5,581","5,192",.,.,.,.,"9,528",.,.,.,"11,502",.,"4,696","6,537"
FZ76C,"Distal Colon Procedures, 19 years and over, with CC Score 3+","10,361","6,486","9,780","10,040","6,018",.,.,.,.,.,.,.,.,.,"17,325",.,.,"9,266"
FZ76D,"Distal Colon Procedures, 19 years and over, with CC Score 0-2","9,109","5,562","8,288","5,010","5,339","5,413",.,.,.,.,.,.,.,.,"13,800",.,"5,426","6,644"
FZ77C,"Major Large Intestine Procedures, 19 years and over, with CC Score 3+","8,018","8,328","13,157",.,"5,146",.,.,.,.,.,.,.,.,.,.,.,"4,613","7,357"
FZ77D,"Major Large Intestine Procedures, 19 years and over, with CC Score 1-2","7,125","3,684","7,345","1,466","4,739",.,.,.,.,.,.,.,.,.,.,.,"1,513","5,773"
FZ77E,"Major Large Intestine Procedures, 19 years and over, with CC Score 0","4,346","3,662","5,791","2,622","4,939","2,997",.,.,.,.,.,.,.,.,.,.,"2,972","3,930"
FZ78A,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 1+","12,616",.,.,.,.,"5,149",.,.,.,.,.,.,"6,975",.,.,.,.,"7,929"
FZ78B,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 0","8,002",.,"5,835",.,.,.,.,.,.,.,.,.,"15,681",.,.,.,"5,822","9,594"
FZ78C,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"8,910",.,.,.,.,"8,910"
FZ78D,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"3,759",.,.,.,.,"3,759"
FZ79D,Complex General Abdominal Procedures with CC Score 3-5,.,.,"2,768",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,768"
FZ79E,Complex General Abdominal Procedures with CC Score 0-2,"6,730",.,"7,974",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,725"
FZ80D,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,"18,529",.,.,.,.,.,.,"18,529"
FZ80E,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-2",.,.,"11,186",.,"10,675",.,.,.,.,.,"14,582",.,.,.,.,.,"4,634","8,973"
FZ81C,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4+",.,.,"15,285",.,"5,702",.,.,.,.,.,.,.,.,.,.,.,"7,492","13,998"
FZ81D,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,"14,211","12,823","5,386",.,.,.,.,.,"11,330",.,"9,567",.,.,.,"4,835","12,701"
FZ81E,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,"13,607",.,"5,991",.,.,.,.,.,"9,567",.,"14,722",.,.,.,"3,358","10,679"
FZ82D,"Very Complex or Complex, Oesophageal, Stomach or Duodenum Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,"5,759",.,.,.,.,.,.,.,"10,384",.,.,.,"3,384","8,447"
FZ83D,"Major, Oesophageal, Stomach or Duodenum Procedures, between 2 and 18 years, with CC Score 0","6,017",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,017"
FZ83F,"Major, Oesophageal, Stomach or Duodenum Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"6,433",.,.,.,.,"6,433"
FZ83H,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4-6",.,.,"7,329",.,.,.,.,.,.,.,.,.,"11,280",.,.,.,.,"9,305"
FZ83J,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,"7,177",.,.,"2,329",.,.,.,.,"8,152",.,"5,581",.,.,.,"5,082","6,265"
FZ83K,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,"6,271",.,"3,993",.,.,.,.,.,"6,715",.,"6,427",.,"3,407",.,"3,320","5,404"
FZ87D,Complex Hernia Procedures with CC Score 5+,.,.,"9,671",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,033","5,852"
FZ87E,Complex Hernia Procedures with CC Score 3-4,"3,714",.,"7,076",.,.,"4,291",.,.,.,.,"6,664",.,.,.,.,.,"1,803","5,651"
FZ87F,Complex Hernia Procedures with CC Score 1-2,.,.,"6,251","3,653","4,800","3,689",.,.,.,.,.,.,.,.,.,.,"3,216","4,533"
FZ87G,Complex Hernia Procedures with CC Score 0,"2,821",.,"5,802","1,099",.,"2,295",.,.,.,.,"5,846",.,.,.,"3,771",.,"2,689","3,751"
FZ89Z,"Complex Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures",.,.,"1,015",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,015"
FZ90A,Abdominal Pain with Interventions,"1,641","2,556","2,325",.,"3,884",.,.,.,.,.,.,.,.,.,.,.,"2,581","2,409"
FZ90B,Abdominal Pain without Interventions,487,739,"1,267",.,"1,069",583,"1,030",.,.,.,"1,964",.,704,.,881,.,987,769
FZ91B,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 5-7","1,193",.,"9,941","2,694",.,.,.,.,.,.,"2,196",.,"7,943",.,.,.,"1,803","4,066"
FZ91C,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-4",.,.,"3,638","1,622","3,814","1,318",.,.,.,.,.,.,.,.,"5,610",.,.,"3,858"
FZ91D,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2","2,387","3,337","3,831","1,547","2,144","1,763",.,.,.,.,"2,508",.,"1,487",.,"4,000",.,"1,963","2,560"
FZ91F,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 5-8","5,394","3,149","6,653","1,464","2,512",.,.,.,.,.,.,.,"1,775",.,.,.,"4,892","4,272"
FZ91G,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-4","2,118","2,223","3,551","2,794","2,191","1,453",.,.,.,.,"3,663",.,"1,470",.,"4,245",.,"1,622","2,729"
FZ91H,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","1,839","3,420","3,963","2,648","3,374","1,700",.,.,"2,223",.,"3,518",.,"3,204",.,"3,952",.,"2,527","3,156"
FZ91J,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 11+",.,.,.,.,"7,024",.,.,.,.,.,.,.,.,.,.,.,.,"7,024"
FZ91K,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10","3,061","1,795","1,041",.,"3,585","2,260",.,.,"1,997",.,"3,328",.,"1,454","3,961","2,788",.,"3,140","1,976"
FZ91L,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5",981,750,"1,339",625,"1,254","1,750",.,.,"1,442",.,.,.,"1,071",.,703,.,"1,998","1,080"
FZ91M,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",899,672,"1,103",549,842,564,.,.,370,.,791,.,"1,115",.,906,498,"1,410",913
FZ92A,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 7+",.,.,"7,288",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"7,288"
FZ92B,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-6",.,"1,446","5,463",.,"5,568","1,944",.,.,.,.,.,.,"3,639",.,.,.,"1,803","4,172"
FZ92C,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,.,"4,424",.,"2,160",.,.,.,.,.,.,.,.,.,.,.,"2,091","3,461"
FZ92D,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 6+",.,.,"3,988",.,.,.,.,.,.,.,"9,072",.,.,.,.,.,.,"5,683"
FZ92E,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-5","1,944","3,435","3,341",.,.,"4,970",.,.,.,.,"3,360",.,"1,218",.,.,.,"7,987","4,024"
FZ92F,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","1,776","3,533","3,567","4,746","3,193","3,208",.,.,.,.,.,.,"4,316",.,"2,917",.,"2,612","3,275"
FZ92G,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 9+",.,"6,998","1,112",.,"10,975",.,.,.,.,.,.,.,.,.,.,.,.,"2,915"
FZ92H,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8","5,067","7,467","2,526",.,"1,932",.,.,.,.,.,.,.,.,.,"1,099",.,"6,225","3,399"
FZ92J,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4","1,691",802,"2,130",936,"4,317","1,167",.,.,"5,326",.,.,.,"1,622",.,.,.,"3,345","2,448"
FZ92K,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2",892,"1,542","2,049","1,647","2,861","2,723",.,.,.,.,"2,330",.,532,.,609,.,"2,830","2,067"
FZ93A,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over",747,838,"1,032",.,376,.,.,.,.,.,.,.,.,.,.,.,.,810
FZ93B,"Endoscopic Insertion of Gastrostomy Tube, 18 years and under",747,.,.,.,.,.,.,.,.,.,.,.,"2,225",.,.,.,"1,613","1,964"
FZ94Z,"Endoscopic Insertion of, Gastrojejunostomy or Jejunostomy Tube",747,.,"1,076",.,.,.,.,.,.,.,.,.,"1,976",.,.,.,.,"1,058"
FZ95D,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2",747,.,.,.,"1,751","1,114",.,.,.,.,.,.,"1,765",.,.,.,.,"1,519"
FZ96Z,Insertion of Neurostimulator for Treatment of Faecal Incontinence,.,.,"9,961",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,961"
FZ97Z,Insertion of Neurostimulator Electrodes for Treatment of Faecal Incontinence,.,.,"1,639",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,639"
FZ98Z,Maintenance of Gastric Band for Obesity,.,.,.,.,.,.,.,.,.,.,"4,620",.,.,.,.,.,.,"4,620"
GA03C,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 4+",.,.,"6,505",.,.,.,.,.,.,.,"15,905",.,.,.,.,.,.,"15,121"
GA03D,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2-3",.,.,"3,530",.,.,.,.,.,.,.,"15,155",.,.,.,.,.,.,"14,573"
GA03E,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1",.,.,"4,334",.,.,.,.,.,.,.,"11,881",.,.,.,.,.,.,"11,252"
GA04C,"Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,"10,325",.,"9,408",.,.,.,.,"10,254"
GA04D,"Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2","6,017",.,.,.,"3,512",.,.,.,.,.,"7,800",.,.,.,.,.,.,"7,557"
GA05C,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,.,"5,609",.,.,.,.,"12,565",.,.,.,.,.,"7,812","11,729"
GA05D,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,"8,222",.,.,.,.,.,"4,417","7,957"
GA06C,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2+",.,.,.,.,.,"5,422",.,.,.,.,"10,299",.,.,.,.,.,"4,247","7,873"
GA06D,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1","3,340",.,"1,545","2,942",.,.,.,.,.,.,"7,549",.,"9,351",.,.,.,"4,484","5,852"
GA07C,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+","5,571","26,603","6,181",.,"6,775","6,336",.,.,.,.,"9,013",.,.,.,.,.,"5,037","8,872"
GA07D,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 1-2",.,"3,452","5,024",.,"5,367","4,102",.,.,.,.,"6,750",.,"1,938",.,"8,062",.,"3,335","5,874"
GA07E,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0","6,017","5,218","5,161","3,451","5,151","3,790",.,.,.,.,"5,343",.,"7,920",.,"8,078",.,"3,416","4,959"
GA10G,"Open or Laparoscopic, Cholecystectomy, 18 years and under",.,.,.,"1,025","1,943","2,025",.,.,.,.,"4,524",.,"5,869",.,.,.,"3,236","3,428"
GA10H,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 4+","6,049","5,250","4,748","2,328","2,273",.,.,.,.,.,"5,762",.,.,.,.,.,"5,229","5,210"
GA10J,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 1-3","4,264","2,417","3,637","1,777","3,327","2,566",.,.,.,.,"3,827",.,"3,287",.,"5,999",.,"3,356","3,446"
GA10K,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 0","4,245","2,652","3,009","2,211","2,314","2,324",.,.,.,.,"3,890",.,"2,432",.,"5,618",.,"3,215","3,170"
GA10L,"Open Cholecystectomy, 19 years and over, with CC Score 3+",.,"5,710",.,.,"5,749",.,.,.,.,.,"5,443",.,.,.,.,.,"5,118","5,428"
GA10M,"Open Cholecystectomy, 19 years and over, with CC Score 1-2","7,053","4,829",.,"3,944","4,397","4,175",.,.,.,.,"7,366",.,.,.,"8,488",.,"4,737","5,830"
GA10N,"Open Cholecystectomy, 19 years and over, with CC Score 0","5,179","4,400","4,934","2,978","3,734","3,263",.,.,.,.,"4,399",.,"5,354",.,"6,465",.,"3,936","3,978"
GA11Z,Pancreatic Necrosectomy,.,.,.,.,.,.,.,.,.,.,"23,657",.,.,.,.,.,.,"23,657"
GA13A,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 1+",.,.,"4,989","7,562",.,452,.,.,.,.,"6,489",.,.,.,"1,045",.,.,"5,467"
GA13B,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,938,"4,376",.,.,.,.,.,.,.,"5,690",.,.,.,.,.,"3,300","3,462"
GB05F,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,.,.,.,.,"3,759",.,.,.,.,.,.,.,"5,096",.,.,.,997,"3,284"
GB05G,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,"1,639",.,"2,708",.,.,.,.,.,.,.,"3,155",.,.,.,.,.,.,"2,679"
GB05H,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,923,"1,411","2,711","2,052",425,581,.,.,.,.,"2,113",.,.,.,.,.,"1,392","1,607"
GB06E,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 6+,"2,660",459,.,.,.,.,.,.,"1,857",.,"3,222",.,"3,860",.,.,.,.,"2,645"
GB06F,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 4-5,"1,369",.,"1,813",.,846,.,.,.,.,.,"1,441",.,"2,998",.,.,.,"1,432","1,806"
