Ward,BlockLot,MAPBLOCKLO,latitude,longitude,StreetNumber,StreetName,Neighborhood,LandUse,LandArea,SaleCode,SALEDESCRIPTION2
12,124N312B,124-N-312-B,40.4647612682494,-79.9132998138461,124,STOEBNER,LARIMER,,1000,Hold for URA,APPROVED FOR A SALE
12,124N340,124-N-340,40.4640908118665,-79.9121849230776,162,STOEBNER,LARIMER,,1300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124N343,124-N-343,40.4642084724412,-79.9123142853667,154,STOEBNER,LARIMER,,930,Hold for URA,APPROVED FOR A SALE
12,124N344,124-N-344,40.4642392472912,-79.9123507977511,154,STROEBNER,LARIMER,,750,Hold for URA,APPROVED FOR A SALE
12,124N347,124-N-347,40.4643800066786,-79.9124803422559,148,STOEBNER,LARIMER,,3554,Hold for URA,APPROVED FOR A SALE
12,124N356,124-N-356,40.4647820454963,-79.9129535684882,133,STOEBNER,LARIMER,,1075,Hold for URA,APPROVED FOR A SALE
12,124N358,124-N-358,40.4648912749082,-79.9127382923997,130,WINSLOW,LARIMER,,2745,Hold for URA,APPROVED FOR A SALE
12,124N360,124-N-360,40.4646541564272,-79.9127460080488,136,STOEBNER,LARIMER,,2766,Hold for URA,APPROVED FOR A SALE
12,124N361,124-N-361,40.4647576617782,-79.9125640857727,136,WINSLOW,LARIMER,,2100,Hold for URA,APPROVED FOR A SALE
12,124N362,124-N-362,40.4647020128157,-79.9124997759384,140,WINSLOW,LARIMER,,1726,Hold for URA,APPROVED FOR A SALE
12,124N363,124-N-363,40.4645061246924,-79.9126552297217,142,STOEBNER,LARIMER,,1427,Hold for URA,APPROVED FOR A SALE
12,124N364,124-N-364,40.4645962762642,-79.9123981951126,144,WINSLOW,LARIMER,,1892,Hold for URA,APPROVED FOR A SALE
12,124N369,124-N-369,40.4643514052432,-79.9121416835474,154,WINSLOW,LARIMER,,"2,432",Hold for URA,APPROVED FOR A SALE
12,124N375,124-N-375,40.4648233119939,-79.912065586994,145,WINSLOW,LARIMER,,1883,Hold for URA,APPROVED FOR A SALE
12,124P  4,124-P-4,40.4640258449705,-79.9116486001109,529,PAULSON,LARIMER,,3717,Hold for URA,APPROVED FOR A SALE
12,124P  6,124-P-6,40.4641585588028,-79.9117968777708,164,WINSLOW,LARIMER,,1037,Hold for URA,APPROVED FOR A SALE
12,124P  8,124-P-8,40.4647844370697,-79.9118832871318,149,WINSLOW,LARIMER,,1078,Hold for URA,APPROVED FOR A SALE
12,124P  9,124-P-9,40.4646766187969,-79.9119298463913,6353,WINSLOW,LARIMER,,1615,Hold for URA,APPROVED FOR A SALE
12,124P 10,124-P-10,40.4647562538768,-79.9116830294365,153,MAXWELL,LARIMER,,1615,Hold for URA,APPROVED FOR A SALE
12,124P 11A,124-P-11-A,40.4647023615256,-79.9116341617512,6359,WINSLOW,LARIMER,,1396,Hold for URA,APPROVED FOR A SALE
12,124P 17,124-P-17,40.464207726242,-79.9114826382788,531,WINSLOW,LARIMER,,5957,Hold for URA,APPROVED FOR A SALE
12,124P 24,124-P-24,40.4645736473144,-79.911452107418,159,MAXWELL,LARIMER,,1316,Hold for URA,APPROVED FOR A SALE
12,124P 26,124-P-26,40.4646141584893,-79.9115255449452,157,MAXWELL,LARIMER,,1430,Hold for URA,APPROVED FOR A SALE
12,124P 37,124-P-37,40.4645267034539,-79.9109875201395,545,PAULSON,LARIMER,,3108,Hold for URA,APPROVED FOR A SALE
12,124P 40,124-P-40,40.4646622401414,-79.910782619611,549,PAULSON,LARIMER,,2868,Hold for URA,APPROVED FOR A SALE
12,124P 43,124-P-43,40.4648220333597,-79.9109774270096,188,SHETLAND,LARIMER,,2370,Hold for URA,APPROVED FOR A SALE
12,124P 43A,124-P-43-A,40.4646961599823,-79.9111772093779,160,MAXWELL,LARIMER,,1596,Hold for URA,APPROVED FOR A SALE
12,124P 44,124-P-44,40.4648772951033,-79.9110489051196,186,SHETLAND,LARIMER,,2563,Hold for URA,APPROVED FOR A SALE
12,124P 44A,124-P-44-A,40.4647513063823,-79.9112503692991,158,MAXWELL,LARIMER,,1403,Hold for URA,APPROVED FOR A SALE
12,124P 50,124-P-50,40.4647831072925,-79.9103144629265,199,SHETLAND,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P 52,124-P-52,40.4648663349414,-79.9095392849057,618,PAULSON,LARIMER,,2739,Hold for URA,APPROVED FOR A SALE
12,124P 55,124-P-55,40.464730312668,-79.9097441634945,612,PAULSON,LARIMER,,2740,Hold for URA,APPROVED FOR A SALE
12,124P 79A,124-P-79-A,40.4631597560797,-79.9118912393245,6411,MEADOW,LARIMER,2 STY BRK HSE,1076,Hold for URA,APPROVED FOR A SALE
12,124P 80,124-P-80,40.4633431946621,-79.9115633004348,500,PAULSON,LARIMER,,9660,Hold for URA,APPROVED FOR A SALE
12,124P 83,124-P-83,40.4636945642112,-79.9114111227967,528,PAULSON,LARIMER,2 STY BRK HSE,1076,Hold for URA,APPROVED FOR A SALE
12,124P 84,124-P-84,40.463672063437,-79.9114579621357,526,PAULSON,LARIMER,2 STY BRK HSE,1076,Hold for URA,APPROVED FOR A SALE
12,124P 96,124-P-96,40.4624847246973,-79.9117337107517,234,MEADOW,LARIMER,2 STY BRK HES; 1 STY DBL C B GAR,2500,Hold for URA,APPROVED FOR A SALE
12,124P101,124-P-101,40.4630786937428,-79.9115155728074,0507,WINFIELD,LARIMER,,2136,Sideyard,APPROVED FOR SALE
12,124P103,124-P-103,40.4631656099116,-79.9113815377083,511,WINFIELD,LARIMER,,2229,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P107,124-P-107,40.4633401129366,-79.9111204042943,523,WINFIELD,LARIMER,,2229,Hold for URA,APPROVED FOR A SALE
12,124P109,124-P-109,40.463432745684,-79.9109797541675,529,WINFIELD,LARIMER,,2063,Hold for URA,APPROVED FOR A SALE
12,124P116,124-P-116,40.4637777816163,-79.9104716710214,547,WINFIELD,LARIMER,,2673,Hold for URA,APPROVED FOR A SALE
12,124P117,124-P-117,40.4638343830614,-79.9103866936765,549,WINFIELD,LARIMER,,2675,Hold for URA,APPROVED FOR A SALE
12,124P119,124-P-119,40.4638899765247,-79.9102995396385,551,WINFIELD,LARIMER,2 STY ALUM HSE,2675,Hold for URA,APPROVED FOR A SALE
12,124P121,124-P-121,40.4639295497183,-79.9101223970375,555,WINFIELD,LARIMER,2 STY BRK HSE,"1,331",Hold for URA,APPROVED FOR A SALE
12,124P124,124-P-124,40.4640840033952,-79.9102002248163,212,SHETLAND,LARIMER,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P125,124-P-125,40.4640836620175,-79.9102802465295,212,SHETLAND,LARIMER,,1500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P126,124-P-126,40.464412580588,-79.9097667911893,605,VANILLA,LARIMER,,966,Hold for URA,APPROVED FOR A SALE
12,124P131,124-P-131,40.4643130964404,-79.9097867651232,215,SHETLAND,LARIMER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P132,124-P-132,40.4642574319583,-79.9097319334077,217,SHETLAND,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P133,124-P-133,40.464201808402,-79.909668062475,6419,SHETLAND,LARIMER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P135,124-P-135,40.4644147172849,-79.9095323005125,613,WINFIELD,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P136,124-P-136,40.4644577181949,-79.9094655323584,615,WINFIELD,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P137,124-P-137,40.4644988445199,-79.9094009274002,617 17,WINFIELD,LARIMER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P138,124-P-138,40.4645418192082,-79.9093379219417,619,WINFIELD,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P142,124-P-142,40.4647365571325,-79.9092111962745,625,VANILLA,LARIMER,,1000,Hold for URA,APPROVED FOR A SALE
12,124P143,124-P-143,40.4646332280421,-79.9090949755172,625,WINFIELD,LARIMER,,1500,Hold for URA,APPROVED FOR A SALE
12,124P146,124-P-146,40.4648212445064,-79.9089178375642,631,WINFIELD,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P147,124-P-147,40.4648939960279,-79.9088042120197,635,WINFIELD,LARIMER,,5000,Hold for URA,APPROVED FOR A SALE
12,124P150,124-P-150,40.4645713622036,-79.9085262658683,632,WINFIELD,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P153,124-P-153,40.4644330614815,-79.9087345320005,626,WINFIELD,LARIMER,,2600,Hold for URA,APPROVED FOR A SALE
12,124P154,124-P-154,40.4643874045197,-79.9088059240031,624,WINFIELD,LARIMER,,2400,Hold for URA,APPROVED FOR A SALE
12,124P155,124-P-155,40.4643401258406,-79.9088760208328,622,WINFIELD,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P156,124-P-156,40.4642933209221,-79.9089462164752,620,WINFIELD,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P158,124-P-158,40.4642123306949,-79.9090709483363,616,WINFIELD,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P159,124-P-159,40.4641691002324,-79.9091363692679,614,WINFIELD,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P161,124-P-161,40.4640654140294,-79.9095062181552,225,SHETLAND(CRN WINFIELD ST),LARIMER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P162,124-P-162,40.464017684598,-79.9094565699522,227,SHETLAND,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P163,124-P-163,40.4639655280608,-79.9093984978678,229,SHETLAND,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P167,124-P-167,40.4637111945808,-79.9097856248372,230,SHETLAND,LARIMER,,2250,Hold for URA,APPROVED FOR A SALE
12,124P170,124-P-170,40.463784289528,-79.9098666440797,554-562,WINFIELD,LARIMER,,4508,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P172,124-P-172,40.4636015984428,-79.9100137343087,550 52,WINFIELD,LARIMER,,4536,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P174,124-P-174,40.4634823487099,-79.910194096129,544,WINFIELD,LARIMER,,2277,Hold for URA,APPROVED FOR A SALE
12,124P177,124-P-177,40.4633655999943,-79.9104347791949,6429,WINSLOW,LARIMER,,1675,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P181,124-P-181,40.4630260642639,-79.9106841363364,6432,WINSLOW,LARIMER,,2275,Hold for URA,APPROVED FOR A SALE
12,124P182,124-P-182,40.4630985197416,-79.9107032802534,6430,WINSLOW,LARIMER,,1776,Hold for URA,APPROVED FOR A SALE
12,124P185,124-P-185,40.4630624360507,-79.9108820807875,520,WINFIELD,LARIMER,,1744,Hold for URA,APPROVED FOR A SALE
12,124P186,124-P-186,40.4629918774725,-79.9109310975514,516,WINFIELD,LARIMER,,2318,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P187,124-P-187,40.4629449346512,-79.9110116839827,514,WINFIELD,LARIMER,,2322,Hold for URA,APPROVED FOR A SALE
12,124P190,124-P-190,40.4628152854002,-79.9113999670109,219,MEADOW,LARIMER,,2326,Hold for URA,APPROVED FOR A SALE
12,124P202,124-P-202,40.4626977692947,-79.9107347177735,509,LOWELL,LARIMER,,2446,Hold for URA,APPROVED FOR A SALE
12,124P203,124-P-203,40.4627414287983,-79.9106775773633,511,LOWELL,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P206,124-P-206,40.4628433745932,-79.9104474858914,517,LOWELL,LARIMER,,1751,Hold for URA,APPROVED FOR A SALE
12,124P207,124-P-207,40.4628886674192,-79.9103773186355,519,LOWELL,LARIMER,,1958,Hold for URA,APPROVED FOR A SALE
12,124P210,124-P-210,40.4632033761492,-79.9101816983016,6435,WINSLOW,LARIMER,,2560,Hold for URA,APPROVED FOR A SALE
12,124P221,124-P-221,40.4635222174352,-79.9095114787477,551,LOWELL,LARIMER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P222,124-P-222,40.4635654238721,-79.9094434984872,553,LOWELL,LARIMER,,2555,Hold for URA,APPROVED FOR A SALE
12,124P232,124-P-232,40.4638855024307,-79.9089283471311,613,LOWELL,LARIMER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P233,124-P-233,40.4639311461794,-79.9088618642404,615,LOWELL,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P234,124-P-234,40.4639704784166,-79.9088019469776,617,LOWELL,LARIMER,,3000,Hold for URA,APPROVED FOR A SALE
12,124P235,124-P-235,40.4640126949513,-79.9087400626316,619,LOWELL,LARIMER,,2000,Hold for URA,APPROVED FOR A SALE
12,124P236,124-P-236,40.4640567611428,-79.9086717491815,621,LOWELL,LARIMER,,2200,Hold for URA,APPROVED FOR A SALE
12,124P237,124-P-237,40.4641059131903,-79.9086007028492,623,LOWELL,LARIMER,,2800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P244,124-P-244,40.4648064422076,-79.9083251325139,225,REMFREW,LARIMER,,3000,Hold for URA,APPROVED FOR A SALE
12,124P245,124-P-245,40.4647115451255,-79.9082746320042,225 29,RENFREW,LARIMER,,5100,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P247,124-P-247,40.4646403064687,-79.9081849848046,231,RENFREW,LARIMER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P249,124-P-249,40.4645454311435,-79.908084433193,235,RENFREW,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P251,124-P-251,40.4644403390897,-79.9079664160338,237,RENFREW,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P253,124-P-253,40.4643273967027,-79.9078408801614,301,RENFREW,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P256,124-P-256,40.4639452316545,-79.9080656116595,628,LOWELL,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P257,124-P-257,40.4639012925038,-79.9081409885262,626,LOWELL,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P258,124-P-258,40.4638503735084,-79.9082086924424,624,LOWELL,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P259,124-P-259,40.463810538089,-79.908276421909,622,LOWELL,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P260,124-P-260,40.4636951689079,-79.9082621203927,620,XENIA,LARIMER,,746,Hold for URA,APPROVED FOR A SALE
12,124P260A,124-P-260-A,40.4637993056262,-79.9083767187323,620,LOWELL,LARIMER,,1754,Hold for URA,APPROVED FOR A SALE
12,124P261,124-P-261,40.4637177297627,-79.9084144016959,618,LOWELL,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P262,124-P-262,40.4636694513604,-79.9084827134238,616,LOWELL,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P264,124-P-264,40.463609863078,-79.9085796623542,614,LOWELL,LARIMER,,5000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P266,124-P-266,40.4635198847165,-79.9089038995171,6501,SHETLAND,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124P267,124-P-267,40.4634655929627,-79.9088377196028,6503,SHETLAND,LARIMER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P268,124-P-268,40.4634164329385,-79.9087828970845,6505,SHETLAND,LARIMER,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P272,124-P-272,40.4631898233868,-79.9091360722121,6504,SHETLAND,LARIMER,,2043,Hold for URA,APPROVED FOR A SALE
12,124P274,124-P-274,40.4632486856206,-79.9092954453128,6500,SHETLAND,LARIMER,,938,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P278,124-P-278,40.4629764697145,-79.9094937774888,530,LOWELL,LARIMER,,2625,Hold for URA,APPROVED FOR A SALE
12,124P287,124-P-287,40.4625426012673,-79.9100891681729,6506,WINSLOW,LARIMER,,1899,Hold for URA,APPROVED FOR A SALE
12,124P288,124-P-288,40.4625975123036,-79.9101492149109,6504,WINSLOW,LARIMER,2½ STY INSEL BRK HSE,1898,Hold for URA,APPROVED FOR A SALE
12,124P289,124-P-289,40.4626444316996,-79.910205557073,6500,WINSLOW,LARIMER,,1971,Hold for URA,APPROVED FOR A SALE
12,124P290,124-P-290,40.4624668412772,-79.9102418906488,514,LOWELL,LARIMER,,2625,Hold for URA,APPROVED FOR A SALE
12,124P298,124-P-298,40.4626984476126,-79.9092064358006,541,TURRETT,LARIMER,2 STY ALUM HSE,2764,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P300,124-P-300,40.4627909115758,-79.9090624943058,543,TURRETT,LARIMER,,2772,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P301,124-P-301,40.4629326675378,-79.9090869275634,6512,XENIA,LARIMER,,675,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P302,124-P-302,40.4628281762241,-79.90879064031,6518,SHETLAND,LARIMER,,2900,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124P303,124-P-303,40.4628906716077,-79.9088615239651,6516,SHETLAND,LARIMER,,2823,Hold for URA,APPROVED FOR A SALE
12,124P304,124-P-304,40.4629474505862,-79.908925148078,6514,SHETLAND,LARIMER,2½ STY AL/SDG HSE; 1 STY 1 CR GAR,2688,Hold for URA,APPROVED FOR A SALE
12,124P305,124-P-305,40.4630234959427,-79.9089488892559,6512,SHETLAND,LARIMER,2½ STY FRA-ASB SHG HSE,2038,Hold for URA,APPROVED FOR A SALE
12,124P315,124-P-315,40.4633570659882,-79.9082844695737,617,TURRETT,LARIMER,,4809,Hold for URA,APPROVED FOR A SALE
12,124P320,124-P-320,40.4635456727634,-79.9079904274881,623,TURRETT,LARIMER,,2652,Hold for URA,APPROVED FOR A SALE
12,124P337,124-P-337,40.4628006700277,-79.9081445055503,6525,SHETLAND,LARIMER,,4800,Hold for URA,APPROVED FOR A SALE
12,124P338,124-P-338,40.4629134321114,-79.9081629114501,6523,SHETLAND,LARIMER,,4779,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124R 29,124-R-29,40.4627950008287,-79.9076184402252,6536,LADSON,LARIMER,,5750,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124R 43,124-R-43,40.4632601557381,-79.9072444753422,337,LADSON,LARIMER,,5900,Hold for URA,APPROVED FOR A SALE
12,124R 45,124-R-45,40.463130097166,-79.9071592090318,6535,LADSON,LARIMER,2 STY FRA DBL HSE,6900,Hold for URA,APPROVED FOR A SALE
12,124R 48,124-R-48,40.4629251243017,-79.9070704299167,341,LADSON,LARIMER,,3875,Hold for URA,APPROVED FOR A SALE
12,124R 70,124-R-70,40.4637807080753,-79.9076462242905,633,TURRETT,LARIMER,,2733,Hold for URA,APPROVED FOR A SALE
12,124R 71,124-R-71,40.4637359205518,-79.9077143157037,631,TURRETT,LARIMER,,2733,Hold for URA,APPROVED FOR A SALE
12,124R 74,124-R-74,40.4642778760781,-79.9077857088179,303,RENFREW,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,124R 75,124-R-75,40.4642337837915,-79.9077363384827,305,RENFREW,LARIMER,,1900,Hold for URA,APPROVED FOR A SALE
12,124R 91,124-R-91,40.4639232396127,-79.9073570265714,315,RENFREW,LARIMER,,2825,Hold for URA,APPROVED FOR A SALE
12,124R 92,124-R-92,40.4638726788914,-79.907295740168,317,RENFREW,LARIMER,,2900,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124R 94,124-R-94,40.463767164653,-79.9071831681145,321,RENFREW,LARIMER,,2875,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124R 95,124-R-95,40.4637090667243,-79.9071224441045,323,RENFREW,LARIMER,,2875,Hold for URA,APPROVED FOR A SALE
12,124R 97,124-R-97,40.4635837578942,-79.9069771382125,327,RENFREW,LARIMER,,5800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124R 99,124-R-99,40.4634377445976,-79.9068521590569,331,RENFREW,LARIMER,,8500,Hold for URA,APPROVED FOR A SALE
12,124R104,124-R-104,40.4632748057755,-79.9066103359035,332,RENFREW,LARIMER,,7051,Hold for URA,APPROVED FOR A SALE
12,124R106,124-R-106,40.4631591048645,-79.9065537848053,236,RENFREW,LARIMER,,6524,Hold for URA,APPROVED FOR A SALE
12,124R108,124-R-108,40.46297702918,-79.9065973811033,334,RENFREW,LARIMER,,6400,Hold for URA,APPROVED FOR A SALE
12,124R114,124-R-114,40.4627135769516,-79.906476156895,350,RENFREW,LARIMER,,1600,Hold for URA,APPROVED FOR A SALE
12,124R232,124-R-232,40.4629922675516,-79.9037143777685,6717,ATWELL,LINCOLN-LEMINGTON-BELMAR,,4800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S 58,124-S-58,40.4641173958908,-79.9017275193949,1009,LINCOLN,LINCOLN-LEMINGTON-BELMAR,,2668,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S120,124-S-120,40.4627825826075,-79.9033476864481,6733,ATWELL,HOMEWOOD WEST,,3000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S147,124-S-147,40.4632292983695,-79.9032866308447,6808,LYRIC,HOMEWOOD WEST,,4800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S168,124-S-168,40.4631554079673,-79.9021950014487,6829,LYRIC,HOMEWOOD WEST,,4400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S176,124-S-176,40.4635905257038,-79.9023142649163,912,LINCOLN,HOMEWOOD WEST,,3150,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S238,124-S-238,40.4625787446585,-79.9006282256163,6908,MT. VERNON,HOMEWOOD WEST,,1800,Hold for URA,APPROVED FOR A SALE
12,124S247,124-S-247,40.4624944738831,-79.8998472717148,1315,N MURTLAND,HOMEWOOD WEST,,2100,Hold for URA,APPROVED FOR A SALE
12,124S295,124-S-295,40.4633397513745,-79.899596631298,6967,UPLAND,HOMEWOOD WEST,,1125,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S299,124-S-299,40.4634599091683,-79.8999624338227,6955,UPLAND,HOMEWOOD WEST,,1000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S300,124-S-300,40.4635178177729,-79.8998350827642,6955,UPLAND,HOMEWOOD WEST,,7000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S311,124-S-311,40.4636994875039,-79.9005863291594,6933,UPLAND,HOMEWOOD WEST,,6330,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S363,124-S-363,40.464263953959,-79.8997019068735,1108-10,LINCOLN,HOMEWOOD WEST,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,124S364,124-S-364,40.464287112861,-79.8996201898357,1112,LINCOLN,HOMEWOOD WEST,,2500,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,125A 65,125-A-65,40.4603918676521,-79.9143891514408,6484,FRANKSTOWN,LARIMER,2 STORY BRICK HOUSE,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,125A 66,125-A-66,40.4603621719751,-79.9143050918483,6486,FRANKSTOWN,LARIMER,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,125A112,125-A-112,40.4607862836659,-79.9122518942199,333,LINCOLN,LARIMER,,2274,Hold for URA,APPROVED FOR A SALE
12,125A113,125-A-113,40.4607445544135,-79.9123191660138,331,LINCOLN,LARIMER,,1215,Hold for URA,APPROVED FOR A SALE
12,125A114,125-A-114,40.4607316577474,-79.9124351305808,329,LINCOLN,LARIMER,,1212,Hold for URA,APPROVED FOR A SALE
12,125A115,125-A-115,40.4607384647479,-79.9123761791247,329,LINCOLN,LARIMER,,1178,Hold for URA,APPROVED FOR A SALE
12,125A117,125-A-117,40.4607228533837,-79.912569931738,325,LINCOLN,LARIMER,"2 STY FRA, PARTY WALL",1261,Hold for URA,APPROVED FOR A SALE
12,125A133,125-A-133,40.4609123463743,-79.9124202161671,308,MAYFLOWER,LARIMER,,2851,Hold for URA,APPROVED FOR A SALE
12,125A150,125-A-150,40.4624457999047,-79.9129817388788,208,CARVER,LARIMER,,2800,Hold for URA,APPROVED FOR A SALE
12,125A151,125-A-151,40.4623868500192,-79.9129112414933,210,CARVER,LARIMER,,2900,Hold for URA,APPROVED FOR A SALE
12,125A158,125-A-158,40.4621029697964,-79.9125860998136,220,CARVER,LARIMER,,"4,328",Hold for URA,APPROVED FOR A SALE
12,125A160,125-A-160,40.4619809321895,-79.9124439336541,226,CARVER,LARIMER,,2500,Hold for URA,APPROVED FOR A SALE
12,125A161,125-A-161,40.4619244936247,-79.9123873029207,228,CARVER,LARIMER,,2440,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,125A162,125-A-162,40.4618622019931,-79.9123132968159,230,CARVER,LARIMER,2½ STY BRK HSE,2917,Hold for URA,APPROVED FOR A SALE
12,125A166,125-A-166,40.461684847977,-79.9122514178085,311,LOWELL,LARIMER,,5275,Approved for Sale,USE IN ACCORDANCE WITH ZONING
12,125A168,125-A-168,40.4615199052859,-79.9123976697531,303,LOWELL,LARIMER,,2781,Hold for URA,APPROVED FOR A SALE
12,125A170,125-A-170,40.4614316519804,-79.9125330467915,247,MAYFLOWER,LARIMER,,2263,Hold for URA,APPROVED FOR A SALE
12,125A176,125-A-176,40.4616968793142,-79.9126972215699,235,MAYFLOWER,LARIMER,,3000,Hold for URA,APPROVED FOR A SALE
12,125A181,125-A-181,40.4619563905369,-79.9129864779861,223,MAYFLOWER,LARIMER,,2200,Hold for URA,APPROVED FOR A SALE
12,125A190,125-A-190,40.4623732330767,-79.9133989878102,304-308,PAULSON,LARIMER,,6777,Hold for URA,APPROVED FOR A SALE
