HRG Code,Spec,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,DaisyHill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal ,South Tyrone,South West Acute,Tyrone County,Ulster,N. Ireland Total FCEs
DZ24R,300,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",23,102,8,18,76,8,3,.,3,.,33,.,117,.,19,.,75,485
DZ24R,301,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ24R,302,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,12,.,.,.,.,.,.,12
DZ24R,320,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",.,2,.,1,.,.,.,.,.,.,1,.,.,.,.,.,.,4
DZ24R,340,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",.,14,6,.,.,.,.,.,.,.,30,.,10,.,.,.,.,60
DZ24R,361,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ24R,430,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",4,20,8,.,2,.,.,.,.,.,11,.,4,.,.,.,1,50
DZ25J,300,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 10+",.,.,.,.,1,1,.,.,.,.,1,.,2,.,.,.,.,5
DZ25J,430,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 10+",.,.,2,.,.,.,.,.,.,.,.,.,.,1,.,.,1,4
DZ25K,300,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 7-9",1,1,.,.,4,1,.,.,9,.,.,.,1,.,.,.,8,25
DZ25K,340,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 7-9",.,1,2,.,.,.,.,.,.,.,1,.,.,.,.,.,.,4
DZ25K,430,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 7-9",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ25L,300,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 4-6",8,3,.,4,7,.,.,.,1,.,7,.,17,.,4,.,14,65
DZ25L,302,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ25L,320,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 4-6",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ25L,340,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 4-6",.,3,1,.,.,.,.,.,.,.,1,.,1,.,.,.,.,6
DZ25L,430,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 4-6",.,.,2,.,.,.,.,.,.,.,3,.,.,.,1,.,.,6
DZ25M,300,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",6,4,1,1,8,1,.,.,1,.,2,.,15,.,5,.,26,70
DZ25M,320,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",.,1,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,3
DZ25M,340,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",.,6,.,.,.,.,.,.,.,.,3,.,4,.,.,.,.,13
DZ25M,430,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",.,1,2,.,.,.,.,.,.,.,1,.,.,.,.,.,.,4
DZ25M,502,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
DZ26M,100,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ26M,300,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 6+",2,1,.,.,3,.,.,.,1,.,1,.,1,.,.,.,5,14
DZ26M,340,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 6+",.,4,1,.,.,.,.,.,.,.,1,.,.,.,.,.,.,6
DZ26N,100,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ26N,110,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
DZ26N,300,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5",4,1,.,2,.,.,.,.,2,.,1,.,4,.,.,.,7,21
DZ26N,320,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1,.,2
DZ26N,340,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5",.,3,.,.,.,.,.,.,.,.,1,.,1,.,.,.,.,5
DZ26N,430,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ26P,100,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",1,.,.,1,1,1,.,.,.,.,.,.,1,.,.,.,3,8
DZ26P,110,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
DZ26P,172,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
DZ26P,180,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,2,.,.,1,.,.,.,.,.,.,.,8,.,.,.,.,11
DZ26P,300,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",2,4,.,1,1,3,.,.,.,.,4,.,20,.,6,.,11,52
DZ26P,302,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
DZ26P,320,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,.,2
DZ26P,340,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,2,.,9,.,.,.,.,11
DZ26P,361,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
DZ26P,430,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,3
DZ27N,300,"Respiratory Failure with Multiple Interventions, with CC Score 0-10",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ27P,300,"Respiratory Failure with Single Intervention, with CC Score 11+",.,.,.,.,1,.,.,.,.,.,1,.,2,.,.,.,.,4
DZ27Q,100,"Respiratory Failure with Single Intervention, with CC Score 6-10",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
DZ27Q,300,"Respiratory Failure with Single Intervention, with CC Score 6-10",1,.,.,.,.,.,.,.,1,.,3,.,10,.,.,.,1,16
DZ27Q,430,"Respiratory Failure with Single Intervention, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ27R,100,"Respiratory Failure with Single Intervention, with CC Score 0-5",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
DZ27R,300,"Respiratory Failure with Single Intervention, with CC Score 0-5",4,1,.,2,.,.,.,.,.,.,2,.,5,.,.,.,1,15
DZ27R,340,"Respiratory Failure with Single Intervention, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ27R,430,"Respiratory Failure with Single Intervention, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ27S,300,"Respiratory Failure without Interventions, with CC Score 11+",3,.,.,.,2,1,.,.,.,.,.,.,2,.,.,.,1,9
DZ27S,320,"Respiratory Failure without Interventions, with CC Score 11+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ27S,340,"Respiratory Failure without Interventions, with CC Score 11+",.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,.,.,2
DZ27S,430,"Respiratory Failure without Interventions, with CC Score 11+",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ27T,100,"Respiratory Failure without Interventions, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ27T,120,"Respiratory Failure without Interventions, with CC Score 6-10",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ27T,300,"Respiratory Failure without Interventions, with CC Score 6-10",7,1,.,.,2,3,.,.,1,.,6,.,16,.,5,.,21,62
DZ27T,320,"Respiratory Failure without Interventions, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ27T,340,"Respiratory Failure without Interventions, with CC Score 6-10",.,2,2,.,.,.,.,.,.,.,1,.,2,.,.,.,.,7
DZ27T,361,"Respiratory Failure without Interventions, with CC Score 6-10",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ27T,430,"Respiratory Failure without Interventions, with CC Score 6-10",.,.,2,.,.,.,.,.,.,.,3,.,.,.,.,.,6,11
DZ27U,100,"Respiratory Failure without Interventions, with CC Score 0-5",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,1,3
DZ27U,180,"Respiratory Failure without Interventions, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
DZ27U,300,"Respiratory Failure without Interventions, with CC Score 0-5",13,7,5,8,5,9,.,.,3,.,24,.,33,.,11,.,12,130
DZ27U,302,"Respiratory Failure without Interventions, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,.,4
DZ27U,320,"Respiratory Failure without Interventions, with CC Score 0-5",.,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
DZ27U,340,"Respiratory Failure without Interventions, with CC Score 0-5",.,7,4,.,.,.,.,.,.,.,13,.,5,.,.,.,.,29
DZ27U,430,"Respiratory Failure without Interventions, with CC Score 0-5",.,.,1,.,.,.,.,.,.,.,3,.,.,.,.,.,.,4
DZ28A,180,Pleurisy with CC Score 3+,.,.,.,.,1,.,.,.,.,.,1,.,.,.,.,.,.,2
DZ28A,300,Pleurisy with CC Score 3+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
DZ28A,320,Pleurisy with CC Score 3+,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ28B,100,Pleurisy with CC Score 0-2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ28B,180,Pleurisy with CC Score 0-2,.,2,.,.,.,.,.,.,.,.,2,.,1,.,.,.,.,5
DZ28B,300,Pleurisy with CC Score 0-2,6,.,.,.,1,1,.,.,.,.,.,.,1,.,1,.,1,11
DZ28B,302,Pleurisy with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ28B,320,Pleurisy with CC Score 0-2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ28B,340,Pleurisy with CC Score 0-2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ29H,300,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 5+",.,.,.,.,2,.,.,.,1,.,.,.,.,.,.,.,1,4
DZ29H,340,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 5+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ29H,361,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 5+",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
DZ29J,300,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",6,.,.,.,.,1,.,.,.,.,3,.,.,.,2,.,4,16
DZ29J,301,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ29J,340,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",.,2,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,5
DZ29J,430,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ29K,300,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 0-1",2,1,.,.,2,.,.,.,.,.,.,.,2,.,.,.,3,10
DZ29K,340,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,2,.,1,.,.,.,.,4
DZ29K,430,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 0-1",.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,2
DZ37A,100,"Non-Invasive Ventilation Support Assessment, 19 years and over",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ37A,300,"Non-Invasive Ventilation Support Assessment, 19 years and over",18,16,1,4,16,4,.,.,3,.,11,.,72,.,.,.,24,169
DZ37A,302,"Non-Invasive Ventilation Support Assessment, 19 years and over",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ37A,320,"Non-Invasive Ventilation Support Assessment, 19 years and over",.,2,.,.,.,.,.,.,2,.,.,.,1,.,.,.,.,5
DZ37A,340,"Non-Invasive Ventilation Support Assessment, 19 years and over",.,13,2,.,1,.,.,.,.,.,7,.,7,.,.,.,.,30
DZ37A,430,"Non-Invasive Ventilation Support Assessment, 19 years and over",.,7,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11
DZ37B,120,"Non-Invasive Ventilation Support Assessment, 18 years and under",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ37B,420,"Non-Invasive Ventilation Support Assessment, 18 years and under",.,2,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,4
DZ38Z,300,Oxygen Assessment and Monitoring,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,2
DZ42Z,420,TB Nurse Support,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,64
DZ50Z,420,Respiratory Sleep Study,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ63B,100,"Major Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ63C,100,"Major Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ64B,300,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ64C,100,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
DZ64C,300,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,2
DZ64C,303,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ64C,340,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ65C,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ65D,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 5-8",1,.,.,.,2,.,.,.,.,.,.,.,2,.,.,.,2,7
DZ65D,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 5-8",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
DZ65D,430,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 5-8",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ65E,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 0-4",.,.,.,1,2,1,.,.,.,.,2,.,2,.,.,.,.,8
DZ65E,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ65E,430,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ65F,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 13+",.,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,4
DZ65G,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 9-12",.,3,.,.,2,.,.,.,.,.,6,.,13,.,11,.,9,44
DZ65G,302,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 9-12",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
DZ65G,320,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 9-12",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
DZ65G,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 9-12",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
DZ65G,430,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 9-12",.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1
DZ65H,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",6,12,2,2,27,.,1,.,2,.,16,.,42,.,10,.,54,174
DZ65H,301,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ65H,302,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
DZ65H,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",.,9,.,.,.,.,.,.,.,.,4,.,17,.,.,.,.,30
DZ65H,430,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",.,2,.,.,1,1,.,.,.,1,.,.,.,.,1,.,1,7
DZ65J,100,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ65J,180,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ65J,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",11,17,2,5,19,.,1,.,3,.,35,.,274,.,17,.,83,467
DZ65J,302,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,8,.,.,.,.,.,.,8
DZ65J,303,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ65J,320,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,2,.,2,.,1,.,.,5
DZ65J,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,13,.,.,.,.,.,.,.,.,21,.,123,.,.,.,.,157
DZ65J,430,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,6,1,.,.,.,.,.,.,1,10,.,4,.,.,.,1,23
DZ65K,100,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,.,.,.,1,1,.,.,.,.,.,.,6,.,1,.,.,9
DZ65K,120,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ65K,180,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,2,.,.,4,.,.,.,.,.,3,.,3,.,.,.,.,12
DZ65K,300,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",396,234,32,83,379,53,10,.,92,.,363,.,692,.,204,.,739,"3,277"
DZ65K,301,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9
DZ65K,302,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,.,.,.,.,.,.,.,.,.,74,.,2,.,.,.,.,76
DZ65K,320,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",7,17,9,10,3,2,1,.,2,.,13,.,2,.,.,2,7,75
DZ65K,340,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,173,68,.,.,.,.,.,.,.,212,.,124,.,.,.,.,577
DZ65K,361,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",4,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,6
DZ65K,400,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ65K,430,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",2,32,43,.,7,.,.,.,.,1,75,.,5,.,3,.,5,173
DZ65K,502,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ67Z,300,Major Therapeutic Bronchoscopy,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ68Z,120,Therapeutic Bronchoscopy,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,2
DZ68Z,170,Therapeutic Bronchoscopy,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ68Z,300,Therapeutic Bronchoscopy,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
DZ68Z,340,Therapeutic Bronchoscopy,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ69A,300,"Diagnostic Bronchoscopy, 19 years and over",11,1,.,6,.,.,.,.,.,.,4,.,.,.,3,.,14,39
DZ69A,301,"Diagnostic Bronchoscopy, 19 years and over",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ69A,340,"Diagnostic Bronchoscopy, 19 years and over",.,36,15,.,.,13,.,.,.,.,6,.,.,.,.,.,.,70
DZ69B,300,"Diagnostic Bronchoscopy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
DZ69B,420,"Diagnostic Bronchoscopy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ70Z,300,Endobronchial Ultrasound Examination of Mediastinum,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
DZ70Z,340,Endobronchial Ultrasound Examination of Mediastinum,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ71Z,300,Minor Thoracic Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,2
EB02A,300,Endocarditis with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
EB02A,320,Endocarditis with CC Score 10+,.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
EB02B,300,Endocarditis with CC Score 5-9,.,.,.,.,1,1,.,.,.,.,1,.,.,.,1,.,1,5
EB02B,320,Endocarditis with CC Score 5-9,.,1,1,1,1,.,.,.,.,.,.,.,1,.,.,.,1,6
EB02B,823,Endocarditis with CC Score 5-9,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
EB02C,300,Endocarditis with CC Score 0-4,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3,4
EB02C,320,Endocarditis with CC Score 0-4,.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,4
EB03A,300,"Heart Failure or Shock, with CC Score 14+",5,5,.,.,8,2,.,.,1,.,.,.,1,.,1,.,4,27
EB03A,320,"Heart Failure or Shock, with CC Score 14+",2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,2,5
EB03A,361,"Heart Failure or Shock, with CC Score 14+",.,.,2,.,.,12,.,.,.,.,.,.,.,.,.,.,.,14
EB03A,430,"Heart Failure or Shock, with CC Score 14+",.,.,2,.,2,.,.,.,.,.,.,.,.,.,.,.,.,4
EB03B,100,"Heart Failure or Shock, with CC Score 11-13",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
EB03B,300,"Heart Failure or Shock, with CC Score 11-13",2,7,4,.,15,.,.,.,2,.,4,.,14,.,3,.,39,90
EB03B,301,"Heart Failure or Shock, with CC Score 11-13",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
EB03B,320,"Heart Failure or Shock, with CC Score 11-13",3,1,1,.,3,.,.,.,.,.,1,.,2,.,.,.,2,13
EB03B,340,"Heart Failure or Shock, with CC Score 11-13",.,3,1,.,.,.,.,.,.,.,2,.,1,.,.,.,.,7
EB03B,361,"Heart Failure or Shock, with CC Score 11-13",.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,5
EB03B,430,"Heart Failure or Shock, with CC Score 11-13",.,1,6,.,.,.,.,.,.,.,1,.,.,.,.,.,1,9
EB03C,100,"Heart Failure or Shock, with CC Score 8-10",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
EB03C,180,"Heart Failure or Shock, with CC Score 8-10",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,1
EB03C,300,"Heart Failure or Shock, with CC Score 8-10",20,29,2,6,57,8,.,.,12,.,9,.,64,.,20,.,104,331
EB03C,302,"Heart Failure or Shock, with CC Score 8-10",.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,2
EB03C,320,"Heart Failure or Shock, with CC Score 8-10",12,15,2,1,5,.,2,.,.,.,7,.,7,.,3,.,3,57
EB03C,340,"Heart Failure or Shock, with CC Score 8-10",.,4,2,.,.,.,.,.,.,.,5,.,2,.,.,.,.,13
EB03C,361,"Heart Failure or Shock, with CC Score 8-10",.,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,4
EB03C,430,"Heart Failure or Shock, with CC Score 8-10",1,7,21,.,1,.,.,.,.,.,1,.,1,.,.,.,3,35
EB03D,180,"Heart Failure or Shock, with CC Score 4-7",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
EB03D,300,"Heart Failure or Shock, with CC Score 4-7",55,54,5,14,109,14,2,.,25,.,24,.,95,.,50,.,205,652
