HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Average
FZ95A,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 9+",.,572,.,.,.,"1,199",.,.,.,.,.,.,.,.,.,.,.,885
FZ95B,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 6-8",.,"1,259",.,.,.,.,.,.,.,.,.,.,"1,297",.,.,.,.,"1,278"
FZ95C,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 3-5",.,.,.,.,.,"1,160",.,.,.,.,.,.,"1,186",.,.,.,"1,360","1,223"
FZ95D,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2",747,"1,066",.,.,974,"1,344",.,.,.,.,744,.,"1,063",.,.,.,"1,313","1,033"
FZ98Z,Maintenance of Gastric Band for Obesity,.,.,"2,245",.,.,.,.,.,.,.,.,.,959,.,.,.,"1,381","1,386"
GA03C,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,"2,124",.,.,.,.,"2,124"
GA05C,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,"4,713",.,.,.,.,.,"1,184",.,.,.,.,.,422,"1,685"
GA05D,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,"1,168",.,"3,453",.,.,.,.,"2,311"
GA06C,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,381","1,381"
GA07D,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,"2,825",.,.,.,.,"2,825"
GA07E,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0",.,.,.,639,.,.,.,.,.,.,"2,194",.,.,.,.,.,.,"1,417"
GA10H,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 4+",.,.,.,.,"4,988",.,.,.,.,.,.,.,.,.,.,.,.,"4,988"
GA10J,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 1-3",.,.,.,.,.,.,.,.,.,.,.,.,"2,242",.,.,.,.,"2,242"
GA10K,"Laparoscopic Cholecystectomy, 19 years and over, with CC Score 0","3,930",.,.,.,.,"1,874",.,.,.,.,.,.,"2,462",.,.,.,"2,794","2,638"
GA10M,"Open Cholecystectomy, 19 years and over, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,"4,407",.,.,.,.,"4,407"
GA10N,"Open Cholecystectomy, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"2,761",.,.,.,.,"2,761"
GA13A,"Minor, Open or Laparoscopic, Hepatobiliary or Pancreatic Procedures, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"2,124",.,.,.,.,"2,124"
GB05F,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,"1,451",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,788","1,619"
GB05G,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,"1,099",.,"2,444",673,.,.,.,.,.,.,"2,195",.,.,.,.,.,"1,472","1,676"
GB05H,Major Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,923,.,"2,641",684,.,.,.,.,.,.,"2,410",.,.,.,.,.,"1,788","1,902"
GB06E,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 6+,"1,451",.,"2,908",.,376,.,.,.,"1,115",.,"1,589",.,.,.,.,.,"1,274","1,398"
GB06F,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 4-5,"1,275",503,"2,322",.,407,.,.,.,.,.,.,.,"1,775",.,.,.,"1,412","1,189"
GB06G,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-3,992,630,"1,656",839,376,.,.,.,"1,115",.,"1,600",.,"1,526",.,.,.,"1,400","1,158"
GB06H,Intermediate Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,875,"1,030","1,860",644,363,389,.,.,"1,141",.,"1,655",.,"1,796",.,.,.,"1,387","1,191"
GB09D,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 5+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,709","1,709"
GB09E,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 2-4,"1,150",.,"1,473",.,.,.,.,.,.,.,"1,622",.,.,.,.,.,.,"1,467"
GB09F,Complex Therapeutic Endoscopic Retrograde Cholangiopancreatography with CC Score 0-1,"1,150",.,.,.,.,.,.,.,"1,239",.,"2,083",.,.,.,.,.,.,"1,639"
GB10Z,"Diagnostic Endoscopic Retrograde Cholangiopancreatography, with Biopsy or Cytology",446,.,"1,036",.,.,.,.,.,.,.,.,.,.,.,.,.,921,801
GB11Z,Diagnostic Endoscopic Retrograde Cholangiopancreatography,446,815,"1,247",606,951,.,.,.,"1,177",.,"1,044",.,"1,951",.,.,.,.,875
GB12Z,"Endoscopic Ultrasound Examination, of Hepatobiliary or Pancreatic Duct, with Biopsy or Cytology",.,.,"1,073",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,073"
GB13Z,"Endoscopic Ultrasound Examination, of Hepatobiliary or Pancreatic Duct",.,.,720,.,376,.,.,.,.,.,.,.,.,.,.,.,.,671
GC01E,"Liver Failure Disorders without Interventions, with CC Score 5+",446,376,.,468,376,.,.,.,370,.,331,.,.,.,514,.,364,396
GC01F,"Liver Failure Disorders without Interventions, with CC Score 0-4",446,443,.,.,376,424,.,.,370,.,412,.,366,.,514,.,364,423
GC12G,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 6+",446,386,464,.,385,389,515,.,.,.,336,.,387,.,.,.,364,394
GC12H,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 3-5",446,377,513,549,407,291,515,.,.,378,399,.,400,.,514,.,374,409
GC12J,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 1-2",446,395,546,468,407,291,515,.,370,.,365,.,382,.,514,.,364,406
GC12K,"Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 0",446,366,713,508,.,.,.,.,.,.,371,.,392,.,585,.,364,428
GC17A,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Multiple Interventions, with CC Score 9+",.,.,.,"1,327",.,.,.,.,.,.,935,.,.,.,.,.,.,"1,131"
GC17F,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, with Single Intervention, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,364
GC17G,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 8+",446,383,480,499,385,425,.,.,370,.,346,.,383,.,514,.,371,396
GC17H,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 5-7",446,401,578,512,421,382,515,.,364,.,339,.,390,.,527,.,375,405
GC17J,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 2-4",455,393,541,526,421,378,515,.,370,.,374,.,384,.,539,.,403,405
GC17K,"Non-Malignant, Hepatobiliary or Pancreatic Disorders, without Interventions, with CC Score 0-1",452,421,491,531,440,374,.,.,370,.,376,.,387,.,604,.,424,419
GC18A,Non-Obstructive Jaundice with CC Score 5+,446,373,.,.,439,.,.,.,370,.,332,.,366,.,.,.,364,379
GC18B,Non-Obstructive Jaundice with CC Score 0-4,488,397,.,468,387,291,515,.,370,.,367,.,373,.,585,.,364,420
HC20H,Vertebral Column Injury with Interventions,.,399,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,399
HC20J,"Vertebral Column Injury without Interventions, with CC Score 6+",446,401,515,.,376,.,.,.,370,.,.,.,372,.,514,.,364,384
HC20K,"Vertebral Column Injury without Interventions, with CC Score 3-5",466,378,515,549,376,389,.,.,370,.,.,.,384,.,656,.,364,389
HC20L,"Vertebral Column Injury without Interventions, with CC Score 1-2",616,370,450,549,397,340,.,.,370,.,318,.,425,.,.,.,372,417
HC20M,"Vertebral Column Injury without Interventions, with CC Score 0",492,382,.,411,852,.,.,.,.,.,327,.,494,.,656,.,414,575
HC21D,Spinal Cord Injury with CC Score 2+,446,.,.,313,.,.,.,.,.,.,.,.,.,.,.,.,.,380
HC21E,Spinal Cord Injury with CC Score 0-1,525,.,.,.,.,.,.,.,.,.,.,.,632,.,.,.,.,579
HC26D,"Scoliosis or Other Spinal Deformity, with CC Score 3+",.,.,.,.,376,.,.,.,.,.,327,.,410,.,.,.,.,387
HC26E,"Scoliosis or Other Spinal Deformity, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,366,.,.,.,364,365
HC26F,"Scoliosis or Other Spinal Deformity, with CC Score 0",.,401,516,.,"1,000",.,.,.,.,.,.,.,367,.,.,.,.,493
HC27J,"Degenerative Spinal Conditions with Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,549,.,.,.,.,.,.,549
HC27K,"Degenerative Spinal Conditions without Interventions, with CC Score 9+",446,.,.,.,.,452,.,.,.,.,.,.,396,.,.,.,364,424
HC27L,"Degenerative Spinal Conditions without Interventions, with CC Score 6-8",.,385,486,.,532,291,.,.,.,.,.,.,420,.,514,.,364,418
HC27M,"Degenerative Spinal Conditions without Interventions, with CC Score 3-5",470,385,514,468,376,291,515,.,370,.,379,.,425,.,542,.,364,413
HC27N,"Degenerative Spinal Conditions without Interventions, with CC Score 0-2",461,389,490,846,823,513,515,619,370,.,327,.,427,.,597,498,377,493
HC28J,"Spinal Cord Conditions without Interventions, with CC Score 7+",.,.,.,.,.,.,.,.,.,.,.,.,537,.,.,.,.,537
HC28K,"Spinal Cord Conditions without Interventions, with CC Score 5-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,364
HC28L,"Spinal Cord Conditions without Interventions, with CC Score 3-4",.,359,.,.,376,340,.,.,.,.,.,.,.,.,.,.,364,356
HC28M,"Spinal Cord Conditions without Interventions, with CC Score 0-2",446,401,.,.,376,291,.,.,.,.,.,.,.,.,.,.,364,374
HC29A,Inflammatory Spinal Conditions with CC Score 2+,.,.,.,.,"1,000",.,.,.,.,.,.,.,399,.,514,.,.,488
HC29B,Inflammatory Spinal Conditions with CC Score 0-1,.,380,.,.,542,.,.,.,.,.,.,.,339,.,.,.,.,360
HC31M,"Spinal Infection without Interventions, with CC Score 3-5",.,345,.,.,.,.,.,.,.,.,.,.,366,.,.,.,395,371
HC31N,"Spinal Infection without Interventions, with CC Score 0-2",.,401,.,.,376,.,.,.,.,.,.,.,434,.,.,.,.,412
HC32H,"Low Back Pain without Interventions, with CC Score 6+",446,"14,604",548,.,376,.,.,.,.,.,.,.,909,.,514,.,.,"1,670"
HC32J,"Low Back Pain without Interventions, with CC Score 3-5",446,387,477,.,751,.,515,.,.,.,.,.,407,.,514,.,336,475
HC32K,"Low Back Pain without Interventions, with CC Score 0-2",460,382,515,549,880,291,.,.,370,.,318,.,457,.,646,.,406,547
HC51E,"Complex Instrumented Correction of Spinal Deformity, 18 years and under, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"12,814",.,.,.,.,"12,814"
HC53A,Very Major Spinal Reconstructive Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"15,033",.,.,.,.,"15,033"
HC54B,Major Spinal Reconstructive Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"15,418",.,.,.,.,"15,418"
HC54C,Major Spinal Reconstructive Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"11,812",.,.,.,.,"11,812"
HC61A,Complex Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"7,816",.,.,.,.,"7,816"
HC62B,Very Major Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,579",.,.,.,.,"4,579"
HC62C,Very Major Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"4,354",.,.,.,.,"4,354"
HC63A,Major Extradural Spinal Procedures with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,"4,447",.,.,.,.,"4,447"
HC63B,Major Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,302",.,.,.,.,"4,302"
HC64B,Intermediate Extradural Spinal Procedures with CC Score 2-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,255",.,.,.,.,"4,255"
HC64C,Intermediate Extradural Spinal Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,"2,665",.,.,.,.,"2,665"
HC70B,Complex Intradural Spinal Procedures with CC Score 0-1,446,.,.,.,.,.,.,.,.,.,.,.,"5,115",.,.,.,.,"4,596"
HC72A,"Diagnostic Spinal Puncture, 19 years and over",447,446,.,497,385,304,"1,197",.,859,.,351,.,432,.,514,.,"1,076",552
HC72B,"Diagnostic Spinal Puncture, between 6 and 18 years",521,389,.,471,.,.,.,.,.,.,.,.,614,.,514,.,"1,076",582
HC72C,"Diagnostic Spinal Puncture, 5 years and under",745,558,.,.,902,818,.,.,.,.,.,.,778,.,.,.,.,770
HD21D,Soft Tissue Disorders with CC Score 12+,.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,401
HD21E,Soft Tissue Disorders with CC Score 9-11,446,384,541,.,407,.,.,.,370,.,.,.,366,.,514,.,364,425
HD21F,Soft Tissue Disorders with CC Score 6-8,402,379,551,471,392,322,515,.,370,.,328,.,413,440,514,498,359,399
HD21G,Soft Tissue Disorders with CC Score 3-5,458,392,.,469,511,364,.,.,370,.,359,.,428,.,547,498,373,437
HD21H,Soft Tissue Disorders with CC Score 0-2,470,404,483,387,693,458,515,.,370,.,313,.,406,.,533,498,546,488
HD23D,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 12+",.,.,.,.,.,.,.,.,370,.,327,.,366,.,.,.,364,360
HD23E,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 9-11",.,401,485,.,376,.,.,.,.,378,366,.,430,.,.,.,364,410
HD23F,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 7-8",441,376,518,.,376,.,728,.,370,378,372,.,403,.,514,.,377,407
HD23G,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 5-6",473,387,587,.,376,.,.,.,.,.,325,.,401,.,659,.,357,410
HD23H,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 3-4",472,383,460,.,540,291,.,580,370,.,326,.,377,.,514,.,363,431
HD23J,"Inflammatory, Spine, Joint or Connective Tissue Disorders, with CC Score 0-2",456,398,752,358,445,444,.,.,370,.,324,.,401,.,555,498,404,436
HD24D,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 12+",466,.,.,.,.,.,.,.,.,.,.,.,366,.,.,.,.,437
HD24E,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 8-11",444,370,.,.,409,.,.,628,370,.,364,.,450,.,.,.,364,422
HD24F,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 5-7",446,355,493,468,376,.,.,616,370,.,342,.,413,.,585,.,364,418
HD24G,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 2-4",483,373,525,470,496,291,621,619,370,.,340,.,443,.,.,.,377,428
HD24H,"Non-Inflammatory, Bone or Joint Disorders, with CC Score 0-1",664,362,.,468,681,389,728,.,.,.,223,.,343,.,514,.,377,504
HD25D,"Infections of Bones or Joints, with CC Score 13+",.,.,.,.,376,452,.,.,.,.,.,.,366,.,.,.,414,413
HD25E,"Infections of Bones or Joints, with CC Score 9-12",.,391,.,.,439,.,.,.,370,.,.,.,366,.,514,.,364,383
HD25F,"Infections of Bones or Joints, with CC Score 5-8",472,388,632,.,407,558,.,.,370,.,427,.,372,.,514,.,372,415
HD25G,"Infections of Bones or Joints, with CC Score 2-4",472,389,.,468,404,291,.,.,.,.,338,.,484,.,514,.,420,425
HD25H,"Infections of Bones or Joints, with CC Score 0-1",.,394,.,.,376,.,.,.,.,.,.,.,406,.,.,.,414,400
HD26D,"Musculoskeletal Signs or Symptoms, with CC Score 12+",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
HD26E,"Musculoskeletal Signs or Symptoms, with CC Score 8-11",446,345,701,.,376,291,.,.,.,.,.,.,435,.,514,.,364,421
HD26F,"Musculoskeletal Signs or Symptoms, with CC Score 4-7",476,386,498,468,421,291,515,.,370,.,396,.,384,.,585,498,364,414
HD26G,"Musculoskeletal Signs or Symptoms, with CC Score 0-3",468,383,596,468,613,291,.,.,.,.,346,.,404,.,514,498,380,424
HD39D,Pathological Fractures with CC Score 11+,525,.,.,.,.,.,.,.,.,.,.,.,.,.,514,.,.,520
HD39E,Pathological Fractures with CC Score 8-10,446,.,.,.,.,.,.,.,.,.,.,.,367,.,.,.,364,379
HD39F,Pathological Fractures with CC Score 6-7,.,376,.,.,376,.,.,.,370,.,344,.,.,.,.,.,.,370
HD39G,Pathological Fractures with CC Score 3-5,525,376,.,.,385,.,.,.,370,.,.,.,400,.,.,.,364,395
HD39H,Pathological Fractures with CC Score 0-2,446,382,.,.,376,.,.,.,.,.,.,.,408,.,.,.,326,386
HD40D,"Malignancy, of Bone or Connective Tissue, with CC Score 12+",.,351,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,356
HD40E,"Malignancy, of Bone or Connective Tissue, with CC Score 8-11",.,351,.,.,376,.,.,.,.,.,.,.,390,.,.,.,364,372
HD40F,"Malignancy, of Bone or Connective Tissue, with CC Score 5-7",525,393,587,.,376,.,.,.,370,.,.,.,371,.,514,.,364,483
HD40G,"Malignancy, of Bone or Connective Tissue, with CC Score 2-4",518,392,574,468,409,.,.,622,.,.,.,.,391,.,.,.,364,423
HD40H,"Malignancy, of Bone or Connective Tissue, with CC Score 0-1",.,.,613,.,.,.,.,623,.,.,.,.,812,.,.,.,353,641
HE11D,"Hip Fracture with Single Intervention, with CC Score 0-7",.,.,.,.,.,389,.,.,.,.,.,.,366,.,.,.,.,377
HE11E,"Hip Fracture without Interventions, with CC Score 12+",.,401,.,.,.,409,.,.,.,.,.,.,366,.,.,.,.,392
HE11F,"Hip Fracture without Interventions, with CC Score 8-11",505,363,.,468,385,409,.,616,.,.,344,.,396,.,707,.,378,413
HE11G,"Hip Fracture without Interventions, with CC Score 4-7",516,376,505,549,426,328,515,620,370,378,337,.,391,.,642,.,395,445
HE11H,"Hip Fracture without Interventions, with CC Score 0-3",511,374,490,536,511,380,515,645,370,.,333,.,406,440,656,.,406,454
HE12C,"Other Injury of Hip without Interventions, with CC Score 6+",446,361,.,468,376,291,.,.,.,.,.,.,411,.,.,.,364,389
HE12D,"Other Injury of Hip without Interventions, with CC Score 3-5",428,385,.,.,507,291,.,.,370,.,344,.,397,.,514,.,369,401
HE12E,"Other Injury of Hip without Interventions, with CC Score 0-2",482,377,440,443,716,369,.,.,.,.,335,.,404,.,656,.,385,451
HE21D,"Knee Fracture with Single Intervention, with CC Score 0-1",.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,401
HE21E,"Knee Fracture without Interventions, with CC Score 5+",525,360,.,468,"1,000",389,.,.,.,.,330,.,419,.,.,.,.,446
HE21F,"Knee Fracture without Interventions, with CC Score 2-4",525,362,515,508,503,354,.,616,.,.,344,.,411,.,514,.,389,432
HE21G,"Knee Fracture without Interventions, with CC Score 0-1",525,367,.,549,519,347,.,637,.,.,223,.,524,.,.,.,411,499
HE22C,"Other Injury of Knee with Multiple Interventions, with CC Score 0-2","1,389",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,389"
HE22F,"Other Injury of Knee with Single Intervention, with CC Score 0-2",.,.,.,"1,421","1,684",.,.,.,.,.,.,.,.,.,.,.,"1,547","1,584"
HE22G,"Other Injury of Knee without Interventions, with CC Score 9+",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,364,366
HE22H,"Other Injury of Knee without Interventions, with CC Score 6-8",357,384,.,468,376,.,.,.,370,.,.,.,402,.,.,.,364,384
HE22J,"Other Injury of Knee without Interventions, with CC Score 3-5",469,374,.,.,482,.,.,.,370,.,299,.,386,.,656,.,359,401
HE22K,"Other Injury of Knee without Interventions, with CC Score 0-2",488,378,429,549,689,389,.,616,.,.,312,.,378,.,585,.,374,460
HE31C,"Foot Fracture with Single Intervention, with CC Score 0-1","1,389",.,.,.,969,.,.,.,.,.,.,.,"1,524",.,.,.,.,"1,307"
HE31D,"Foot Fracture without Interventions, with CC Score 8+",462,376,.,.,.,.,.,.,370,.,.,.,.,.,.,.,.,429
HE31E,"Foot Fracture without Interventions, with CC Score 4-7",525,358,.,.,.,291,.,.,742,.,.,.,421,.,514,.,364,430
HE31F,"Foot Fracture without Interventions, with CC Score 2-3",525,387,.,.,610,291,.,.,742,.,430,.,406,.,514,.,520,481
HE31G,"Foot Fracture without Interventions, with CC Score 0-1",523,376,.,549,588,.,.,653,.,.,305,.,438,440,514,.,410,489
HE32B,"Other Injury of Foot with Interventions, with CC Score 0-1",.,"1,072",.,.,901,.,.,.,.,.,.,.,.,.,.,.,.,958
HE32C,"Other Injury of Foot without Intervention, with CC Score 4+",.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,372
HE32D,"Other Injury of Foot without Interventions, with CC Score 2-3",446,373,.,.,"1,000",291,.,.,.,378,.,.,.,.,.,.,377,437
HE32E,"Other Injury of Foot without Interventions, with CC Score 0-1",525,382,.,392,744,291,.,.,.,.,340,.,377,.,.,.,418,463
HE41A,Hand Fracture with Interventions,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,311","1,311"
HE41B,"Hand Fracture without Interventions, with CC Score 3+",446,363,.,.,.,.,.,.,.,.,374,.,381,.,.,.,364,378
HE41C,"Hand Fracture without Interventions, with CC Score 1-2",446,390,.,549,441,291,786,.,.,.,344,.,342,.,656,.,406,413
HE41D,"Hand Fracture without Interventions, with CC Score 0",499,376,.,.,764,.,.,622,.,.,223,.,379,.,656,.,441,550
HE42A,"Other Injury of Hand with Interventions, with CC Score 2+",.,757,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,194",975
HE42B,"Other Injury of Hand with Interventions, with CC Score 0-1",.,.,.,"1,427",.,.,.,.,.,.,.,.,.,.,.,.,"1,249","1,255"
HE42C,"Other Injury of Hand without Interventions, with CC Score 4+",.,392,.,.,.,.,.,.,.,.,.,.,450,.,.,.,364,384
HE42D,"Other Injury of Hand without Interventions, with CC Score 2-3",446,376,.,.,.,.,.,.,.,.,.,.,394,.,514,.,380,394
HE42E,"Other Injury of Hand without Interventions, with CC Score 0-1",451,373,.,313,818,291,.,.,.,.,275,.,312,.,609,.,514,469
HE51C,"Arm Fracture with Interventions, with CC Score 0-2","1,389",444,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,917
HE51D,"Arm Fracture without Interventions, with CC Score 9+",525,401,682,.,376,.,.,.,.,.,.,.,345,.,.,.,326,427
HE51E,"Arm Fracture without Interventions, with CC Score 6-8",525,368,575,.,376,291,.,.,370,.,327,.,381,.,.,.,364,390
HE51F,"Arm Fracture without Interventions, with CC Score 4-5",466,380,463,.,548,.,.,.,538,.,339,.,401,.,.,.,349,410
HE51G,"Arm Fracture without Interventions, with CC Score 2-3",499,381,490,468,467,330,.,.,556,378,350,.,416,.,585,.,407,420
HE51H,"Arm Fracture without Interventions, with CC Score 0-1",515,375,429,529,649,334,.,.,.,.,263,.,381,.,656,.,412,469
HE52B,"Other Injury of Arm with Interventions, with CC Score 0-1","1,400",.,.,.,"1,151",.,.,.,.,.,.,.,"1,997",.,.,.,"1,203","1,287"
HE52C,"Other Injury of Arm without Interventions, with CC Score 7+",446,373,.,.,376,.,.,.,.,.,.,.,.,.,.,.,364,372
HE52D,"Other Injury of Arm without Interventions, with CC Score 4-6",.,387,.,.,376,.,.,.,.,.,394,.,398,.,514,.,364,397
HE52E,"Other Injury of Arm without Interventions, with CC Score 2-3",446,390,515,.,501,291,.,.,.,.,339,.,399,.,514,.,370,409
HE52F,"Other Injury of Arm without Interventions, with CC Score 0-1",464,373,.,391,914,327,.,.,.,.,276,.,344,.,538,.,386,422
HE71B,"Rib or Chest Fracture, without Interventions, with CC Score 6+",446,376,.,.,439,.,.,.,.,.,327,.,556,.,514,.,364,404
HE71C,"Rib or Chest Fracture, without Interventions, with CC Score 3-5",446,371,515,468,492,340,.,.,370,.,223,.,366,.,623,.,374,414
HE71D,"Rib or Chest Fracture, without Interventions, with CC Score 0-2",456,402,515,502,707,359,.,.,.,.,360,.,384,.,636,.,364,430
HE72A,"Other Injury, of Rib or Chest, with Interventions",.,.,.,.,"1,319",.,.,.,.,.,.,.,.,.,.,.,978,"1,149"
HE72B,"Other Injury, of Rib or Chest, without Interventions, with CC Score 7+",446,401,.,.,389,.,.,.,.,.,.,.,376,.,.,.,364,379
HE72C,"Other Injury, of Rib or Chest, without Interventions, with CC Score 4-6",446,385,.,468,376,.,.,.,.,.,.,.,393,.,.,.,364,387
HE72D,"Other Injury, of Rib or Chest, without Interventions, with CC Score 2-3",446,399,.,.,438,340,.,.,370,.,223,.,413,.,514,.,370,402
HE72E,"Other Injury, of Rib or Chest, without Interventions, with CC Score 0-1",464,422,624,533,767,473,515,.,370,.,445,.,363,.,656,.,390,464
HE81B,"Infection or Inflammatory Reaction, due to, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 3-5",525,.,.,.,.,.,.,.,.,.,.,.,386,.,.,.,.,424
HE81C,"Infection or Inflammatory Reaction, due to, Internal Orthopaedic Prosthetic Devices, Implants or Grafts, with CC Score 0-2",525,.,.,.,.,.,.,.,.,.,.,.,633,.,.,.,.,579
