HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
FZ27G,"Intermediate Therapeutic General Abdominal Procedures, 19 years and over, with CC Score 0","23,583","6,384","59,658","13,223","14,973","5,667",.,.,.,.,"10,069",.,.,.,"7,469",.,"16,845","157,870"
FZ36H,"Gastrointestinal Infections with Multiple Interventions, with CC Score 0-3","1,003",.,.,.,.,.,.,.,.,.,.,.,"2,795",.,.,.,.,"3,798"
FZ36J,"Gastrointestinal Infections with Single Intervention, with CC Score 5+",.,.,"2,722",.,.,.,.,.,.,.,.,.,.,.,.,.,"1,803","4,525"
FZ36K,"Gastrointestinal Infections with Single Intervention, with CC Score 2-4","2,229",.,"2,429",.,.,.,.,.,.,.,.,.,"2,057",.,.,.,"2,797","9,513"
FZ36L,"Gastrointestinal Infections with Single Intervention, with CC Score 0-1","2,085",.,"5,332",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,660","10,076"
FZ36M,"Gastrointestinal Infections without Interventions, with CC Score 8+",.,.,"24,208",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"24,208"
FZ36N,"Gastrointestinal Infections without Interventions, with CC Score 5-7",.,401,"4,199",.,.,.,.,.,"12,402",.,.,.,.,.,656,.,.,"17,658"
FZ36P,"Gastrointestinal Infections without Interventions, with CC Score 2-4","2,531",.,"5,800",.,878,.,.,.,.,.,.,.,.,.,.,.,"1,328","10,537"
FZ36Q,"Gastrointestinal Infections without Interventions, with CC Score 0-1","9,304",799,"6,342",.,"3,001","1,453",515,.,.,.,.,.,367,.,.,.,"2,646","24,426"
FZ37L,"Inflammatory Bowel Disease with Multiple Interventions, with CC Score 0-2",.,.,"6,521",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,521"
FZ37N,"Inflammatory Bowel Disease with Single Intervention, with CC Score 0-3","3,723","6,659","1,270","1,452","2,306","9,762",.,.,.,.,.,.,"1,763",.,"9,286",.,"2,498","38,720"
FZ37P,"Inflammatory Bowel Disease without Interventions, with CC Score 5+",.,"3,343","1,798",.,.,.,.,.,.,.,"3,593",.,.,.,.,.,.,"8,734"
FZ37Q,"Inflammatory Bowel Disease without Interventions, with CC Score 3-4","1,338","13,028","1,443",.,"2,634",.,.,.,.,.,.,.,.,.,.,.,443,"18,886"
FZ37R,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2","4,013","34,524","5,874",.,"5,268","3,501",.,.,.,.,.,.,.,.,"1,542",.,"1,821","56,543"
FZ37S,"Inflammatory Bowel Disease without Interventions, with CC Score 0","12,042","37,931","7,736",.,"4,513","3,112",.,.,.,.,"1,426",.,"8,290",.,"1,028",.,"7,342","83,420"
FZ38H,"Gastrointestinal Bleed with Multiple Interventions, with CC Score 0-4",.,.,.,"1,526","12,115",.,.,.,.,.,.,.,"1,495",.,.,.,.,"15,135"
FZ38K,"Gastrointestinal Bleed with Single Intervention, with CC Score 5-7","1,896",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,077","4,973"
FZ38L,"Gastrointestinal Bleed with Single Intervention, with CC Score 0-4","1,003","15,320","1,658",.,"4,555","4,647",.,.,.,.,"2,010",.,.,.,.,.,"2,296","31,489"
FZ38N,"Gastrointestinal Bleed without Interventions, with CC Score 5-8",893,"4,389","5,748",549,"1,381",389,.,.,.,.,.,.,.,.,.,.,.,"13,349"
FZ38P,"Gastrointestinal Bleed without Interventions, with CC Score 0-4","9,576","6,239","17,684","1,647","2,195","2,334",.,.,.,.,.,.,.,.,"6,561",.,"1,093","47,327"
FZ42A,"Wireless Capsule Endoscopy, 19 years and over","1,592",.,.,.,.,.,.,.,.,.,.,.,575,.,.,.,.,"2,167"
FZ49D,"Nutritional Disorders with Interventions, with CC Score 2+",.,"7,617","3,270","2,184",.,"2,062",.,.,.,.,.,.,"6,318",.,.,.,"20,805","42,256"
FZ49E,"Nutritional Disorders with Interventions, with CC Score 0-1","1,639","3,930","3,902",.,.,.,.,.,.,.,.,.,"6,178",.,.,.,.,"15,649"
FZ49F,"Nutritional Disorders without Interventions, with CC Score 6+",.,"2,363",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,363"
FZ49G,"Nutritional Disorders without Interventions, with CC Score 2-5","5,260","4,298","10,859",.,"1,317","2,325",.,"1,495",.,.,.,.,.,.,.,.,"2,185","27,739"
FZ49H,"Nutritional Disorders without Interventions, with CC Score 0-1","7,584","1,246","9,448",.,.,.,.,.,.,.,"3,841",.,"2,765",440,656,.,"1,900","27,881"
FZ50Z,"Intermediate Large Intestine Procedures, 19 years and over","26,492","10,457","26,150","1,924","13,965","12,426",.,.,.,.,"1,681",.,.,.,"6,824",.,"9,421","109,340"
FZ51Z,"Diagnostic Colonoscopy, 19 years and over","2,229","50,581","26,582","11,582","12,529","15,275",.,.,.,.,"3,241",.,"3,755",.,"19,274",.,"6,708","151,755"
FZ52Z,"Diagnostic Colonoscopy with Biopsy, 19 years and over","2,976","50,954","18,942","9,835","3,518","4,529",.,.,"1,115",.,"1,825",.,"1,855",.,"3,038",.,"2,721","101,308"
FZ53Z,"Therapeutic Colonoscopy, 19 years and over","10,788","40,109","13,994","15,722","5,168","4,551",.,.,.,.,641,.,"2,078",.,"18,420",.,"5,073","116,544"
FZ54Z,"Diagnostic Flexible Sigmoidoscopy, 19 years and over","2,584","14,861","6,931","4,234",.,"4,001",.,.,.,.,.,.,"1,283",.,"9,067",.,902,"43,863"
FZ55Z,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over","4,469","6,418","12,778",794,861,"1,182",.,.,.,.,483,.,.,.,.,.,"1,803","28,789"
FZ56Z,"Therapeutic Flexible Sigmoidoscopy, 19 years and over","2,158","11,061","3,811",715,"1,319",.,.,.,.,.,.,.,.,.,"3,086",.,"1,054","23,204"
FZ57Z,"Diagnostic or Therapeutic, Rigid Sigmoidoscopy, 19 years and over",.,.,"1,952",.,.,.,.,.,.,.,"1,087",.,.,.,.,.,.,"3,040"
FZ58A,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years","1,114",.,.,.,"1,246","1,283",.,.,.,.,.,.,"15,351",.,.,.,"2,644","21,639"
FZ58B,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"7,805",.,.,.,.,"7,805"
FZ59Z,"Intermediate Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,"13,027",.,.,743,.,.,.,.,.,.,.,.,.,.,.,"13,770"
FZ60Z,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over","11,647","5,607","19,290","3,258","7,820","1,993",.,.,742,.,"8,677",.,"8,937",.,"3,038",.,.,"71,010"
FZ61Z,"Diagnostic Endoscopic Upper Gastrointestinal Tract Procedures with Biopsy, 19 years and over","11,090","18,164","19,534","2,107","5,263","2,414",.,.,.,.,"6,369",.,"7,807",.,"9,019",.,"2,642","84,410"
FZ62A,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,"5,064",.,.,.,.,.,.,.,.,"28,903",.,.,.,"1,944","35,911"
FZ62B,"Endoscopic or Intermediate, Upper Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"6,167",.,.,.,.,"6,167"
FZ63Z,Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures,.,"7,104","2,192","2,881","1,026","3,591",.,.,.,.,.,.,"2,014",.,"1,045",.,672,"20,525"
FZ64A,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 19 years and over","1,494","9,960","7,268","5,742","1,430","3,229",.,.,"2,230",.,"1,753",.,"3,955",.,"7,073",.,"1,360","45,494"
FZ64B,"Combined Upper and Lower Gastrointestinal Tract Diagnostic Endoscopic Procedures with Biopsy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"52,036",.,.,.,"2,055","54,091"
FZ65Z,Combined Upper and Lower Gastrointestinal Tract Therapeutic Endoscopic Procedures,.,373,"1,157","2,142",.,.,.,.,.,.,.,.,.,.,.,.,.,"3,672"
FZ66C,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 8+",.,.,"14,615",.,.,.,.,.,.,.,"8,323",.,.,.,.,.,.,"22,937"
FZ66D,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 5-7","20,190",.,"13,410",.,.,.,.,.,.,.,"32,365",.,.,.,.,.,"9,318","75,284"
FZ66E,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 2-4","56,918","33,482","63,306",.,"15,402",.,.,.,.,.,"27,313",.,.,.,.,.,"27,356","223,777"
FZ66F,"Very Major Small Intestine Procedures, 19 years and over, with CC Score 0-1",.,"37,843","35,341","23,580","26,554",.,.,.,.,.,"9,612",.,.,.,.,.,"52,092","185,022"
FZ67C,"Major Small Intestine Procedures, 19 years and over, with CC Score 7+",.,.,.,.,"17,402",.,.,.,.,.,.,.,.,.,.,.,.,"17,402"
FZ67D,"Major Small Intestine Procedures, 19 years and over, with CC Score 4-6","8,767","10,509","39,979",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"59,255"
FZ67E,"Major Small Intestine Procedures, 19 years and over, with CC Score 2-3","76,961","5,443","90,616","15,363","18,585","9,055",.,.,.,.,.,.,.,.,.,.,"31,109","247,131"
FZ67F,"Major Small Intestine Procedures, 19 years and over, with CC Score 0-1","85,463","31,460","194,744","14,848","58,315","51,407",.,.,.,.,.,.,.,.,"23,496",.,"43,827","503,559"
FZ68G,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"39,780",.,.,.,.,"39,780"
FZ68H,"Very Major or Major, Small Intestine Procedures, between 2 and 18 years, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,"15,819",.,.,.,.,"15,819"
FZ68J,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,"45,250",.,.,.,.,"45,250"
FZ68K,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,"5,259",.,.,.,.,"5,259"
FZ68L,"Very Major or Major, Small Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"19,229",.,.,.,.,"19,229"
FZ69B,"Complex Small Intestine Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"8,087",.,.,.,.,"8,087"
FZ69C,"Complex Small Intestine Procedures, 19 years and over, with CC Score 7+",.,"16,165",.,"46,554",.,.,.,.,.,.,.,.,"6,601",.,.,.,.,"69,319"
FZ69D,"Complex Small Intestine Procedures, 19 years and over, with CC Score 3-6","16,051",.,"60,893",.,"7,694",.,.,.,.,.,"21,329",.,.,.,.,.,"50,302","156,269"
FZ69E,"Complex Small Intestine Procedures, 19 years and over, with CC Score 0-2","8,392",.,"33,964",.,"5,089","5,421",.,.,.,.,.,.,.,.,.,.,"15,757","68,624"
FZ70Z,"Therapeutic Endoscopic Upper Gastrointestinal Tract Procedures, 19 years and over","2,356","3,400","17,277",937,696,"2,442",.,.,.,.,662,.,"3,673",.,.,.,"2,579","34,022"
FZ71D,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 7+,.,"1,538","2,746",.,.,.,.,.,.,.,.,.,"9,351",.,.,.,.,"13,636"
FZ71E,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 4-6,"1,610","2,286","11,199",.,898,.,.,.,.,.,.,.,"10,626",.,.,.,"5,948","32,566"
FZ71F,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 1-3,"3,404","8,326","16,054",.,"11,273","2,490",.,.,.,.,.,.,"8,530",.,.,.,"7,151","57,228"
FZ71G,Endoscopic Insertion of Luminal Stent into Gastrointestinal Tract with CC Score 0,"7,099","5,849","5,004",.,"9,285","1,039",.,.,.,.,"2,259",.,"5,146",.,.,.,992,"36,672"
FZ73D,Very Complex Large Intestine Procedures with CC Score 6-8,"22,060",.,"22,941",.,"19,992",.,.,.,.,.,"17,822",.,.,.,.,.,.,"82,815"
FZ73E,Very Complex Large Intestine Procedures with CC Score 3-5,"12,616","33,500","91,427",.,"5,664",.,.,.,.,.,"11,855",.,.,.,"11,541",.,"54,166","220,769"
FZ73F,Very Complex Large Intestine Procedures with CC Score 0-2,"24,722","45,147","120,769","28,026","46,659","21,106",.,.,.,.,.,.,.,.,.,.,"53,419","339,848"
FZ74C,"Complex Large Intestine Procedures, 19 years and over, with CC Score 9+",.,"26,399","3,072",.,"17,245",.,.,.,.,.,.,.,.,.,.,.,.,"46,715"
FZ74D,"Complex Large Intestine Procedures, 19 years and over, with CC Score 6-8","38,484","29,330","42,026","3,701","16,151","25,501",.,.,.,.,.,.,.,.,.,.,"6,019","161,212"
FZ74E,"Complex Large Intestine Procedures, 19 years and over, with CC Score 3-5","83,015","102,771","320,361","92,281","81,241","37,599",.,.,.,.,.,.,.,.,"18,525",.,"54,605","790,397"
FZ74F,"Complex Large Intestine Procedures, 19 years and over, with CC Score 0-2","472,567","365,105","920,922","90,009","290,788","143,113",.,.,.,.,"10,067",.,"10,014",.,"54,649",.,"408,647","2,765,881"
FZ75C,"Proximal Colon Procedures, 19 years and over, with CC Score 6+","15,572","6,786","45,818","22,897","9,023","6,687",.,.,.,.,"13,014",.,.,.,.,.,"20,159","139,956"
FZ75D,"Proximal Colon Procedures, 19 years and over, with CC Score 3-5","99,540","64,232","163,555","15,458","36,281","5,742",.,.,.,.,"14,074",.,.,.,"32,421",.,"21,442","452,744"
FZ75E,"Proximal Colon Procedures, 19 years and over, with CC Score 0-2","174,349","120,164","459,137","113,365","239,998","62,306",.,.,.,.,"9,528",.,.,.,"149,531",.,"253,560","1,581,938"
FZ76C,"Distal Colon Procedures, 19 years and over, with CC Score 3+","10,361","19,458","48,901","20,081","24,073",.,.,.,.,.,.,.,.,.,"34,649",.,.,"157,524"
FZ76D,"Distal Colon Procedures, 19 years and over, with CC Score 0-2","81,981","50,061","248,653","55,114","154,839","59,547",.,.,.,.,.,.,.,.,"82,801",.,"157,348","890,345"
FZ77C,"Major Large Intestine Procedures, 19 years and over, with CC Score 3+","8,018","24,984","13,157",.,"15,439",.,.,.,.,.,.,.,.,.,.,.,"4,613","66,211"
FZ77D,"Major Large Intestine Procedures, 19 years and over, with CC Score 1-2","14,251","3,684","66,107","1,466","28,436",.,.,.,.,.,.,.,.,.,.,.,"1,513","115,457"
FZ77E,"Major Large Intestine Procedures, 19 years and over, with CC Score 0","17,384","14,646","63,700","15,731","9,879","11,990",.,.,.,.,.,.,.,.,.,.,"35,667","168,996"
FZ78A,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 1+","12,616",.,.,.,.,"5,149",.,.,.,.,.,.,"13,950",.,.,.,.,"31,715"
FZ78B,"Complex or Major, Large Intestine Procedures, between 2 and 18 years, with CC Score 0","16,004",.,"5,835",.,.,.,.,.,.,.,.,.,"47,042",.,.,.,"17,465","86,347"
FZ78C,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,"8,910",.,.,.,.,"8,910"
FZ78D,"Complex or Major, Large Intestine Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"3,759",.,.,.,.,"3,759"
FZ79D,Complex General Abdominal Procedures with CC Score 3-5,.,.,"2,768",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,768"
FZ79E,Complex General Abdominal Procedures with CC Score 0-2,"6,730",.,"31,896",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"38,626"
FZ80D,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,"18,529",.,.,.,.,.,.,"18,529"
FZ80E,"Very Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-2",.,.,"33,558",.,"32,025",.,.,.,.,.,"14,582",.,.,.,.,.,"18,538","98,703"
FZ81C,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4+",.,.,"351,566",.,"11,404",.,.,.,.,.,.,.,.,.,.,.,"14,983","377,953"
FZ81D,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,"326,859","12,823","10,772",.,.,.,.,.,"11,330",.,"9,567",.,.,.,"9,669","381,021"
FZ81E,"Complex, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,"544,296",.,"95,850",.,.,.,.,.,"19,133",.,"14,722",.,.,.,"20,146","694,147"
FZ82D,"Very Complex or Complex, Oesophageal, Stomach or Duodenum Procedures, 18 years and under, with CC Score 0-1",.,.,.,.,"5,759",.,.,.,.,.,.,.,"41,537",.,.,.,"3,384","50,680"
FZ83D,"Major, Oesophageal, Stomach or Duodenum Procedures, between 2 and 18 years, with CC Score 0","6,017",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,017"
FZ83F,"Major, Oesophageal, Stomach or Duodenum Procedures, 1 year and under, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"12,866",.,.,.,.,"12,866"
FZ83H,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 4-6",.,.,"7,329",.,.,.,.,.,.,.,.,.,"11,280",.,.,.,.,"18,609"
FZ83J,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 2-3",.,.,"35,887",.,.,"2,329",.,.,.,.,"24,455",.,"22,326",.,.,.,"15,245","100,242"
FZ83K,"Major, Oesophageal, Stomach or Duodenum Procedures, 19 years and over, with CC Score 0-1",.,.,"137,954",.,"47,919",.,.,.,.,.,"26,860",.,"57,842",.,"3,407",.,"23,239","297,220"
FZ87D,Complex Hernia Procedures with CC Score 5+,.,.,"9,671",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,033","11,704"
FZ87E,Complex Hernia Procedures with CC Score 3-4,"3,714",.,"49,533",.,.,"4,291",.,.,.,.,"6,664",.,.,.,.,.,"3,606","67,808"
FZ87F,Complex Hernia Procedures with CC Score 1-2,.,.,"25,002","7,307","9,600","7,377",.,.,.,.,.,.,.,.,.,.,"9,647","58,932"
FZ87G,Complex Hernia Procedures with CC Score 0,"2,821",.,"17,406","1,099",.,"9,181",.,.,.,.,"11,692",.,.,.,"22,624",.,"2,689","67,513"
FZ89Z,"Complex Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures",.,.,"1,015",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,015"
FZ90A,Abdominal Pain with Interventions,"4,922","12,781","6,975",.,"3,884",.,.,.,.,.,.,.,.,.,.,.,"5,163","33,724"
FZ90B,Abdominal Pain without Interventions,"21,937","9,601","21,531",.,"5,345","1,165","1,030",.,.,.,"1,964",.,"3,520",.,"7,925",.,"5,920","79,938"
FZ91B,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 5-7","1,193",.,"9,941","5,387",.,.,.,.,.,.,"2,196",.,"7,943",.,.,.,"1,803","28,463"
FZ91C,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-4",.,.,"7,276","1,622","3,814","1,318",.,.,.,.,.,.,.,.,"16,830",.,.,"30,860"
FZ91D,"Non-Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2","2,387","6,674","30,646","4,640","2,144","3,526",.,.,.,.,"2,508",.,"5,947",.,"4,000",.,"11,780","74,252"
FZ91F,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 5-8","10,788","15,745","46,571","2,928","10,048",.,.,.,.,.,.,.,"1,775",.,.,.,"14,675","102,529"
FZ91G,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-4","6,354","6,668","35,507","2,794","6,573","1,453",.,.,.,.,"3,663",.,"4,410",.,"8,489",.,"3,243","79,154"
FZ91H,"Non-Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","20,228","82,072","142,664","37,071","60,725","15,303",.,.,"4,446",.,"10,555",.,"54,463",.,"39,518",.,"50,537","517,582"
FZ91J,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 11+",.,.,.,.,"7,024",.,.,.,.,.,.,.,.,.,.,.,.,"7,024"
FZ91K,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 6-10","12,245","14,361","27,073",.,"21,511","4,520",.,.,"3,994",.,"6,655",.,"7,269","3,961","11,153",.,"15,698","128,440"
FZ91L,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-5","24,535","35,237","48,220","2,502","10,034","3,501",.,.,"2,885",.,.,.,"7,494",.,"5,621",.,"21,983","162,011"
FZ91M,"Non-Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","50,365","61,867","99,254","1,647","19,370","5,638",.,.,370,.,"7,905",.,"27,865",.,"64,348",498,"26,786","365,913"
FZ92A,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 7+",.,.,"14,577",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"14,577"
FZ92B,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 3-6",.,"1,446","27,316",.,"5,568","1,944",.,.,.,.,.,.,"3,639",.,.,.,"1,803","41,717"
FZ92C,"Malignant Gastrointestinal Tract Disorders with Multiple Interventions, with CC Score 0-2",.,.,"75,202",.,"2,160",.,.,.,.,.,.,.,.,.,.,.,"23,002","100,363"
FZ92D,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 6+",.,.,"7,977",.,.,.,.,.,.,.,"9,072",.,.,.,.,.,.,"17,049"
FZ92E,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 3-5","1,944","3,435","13,366",.,.,"4,970",.,.,.,.,"3,360",.,"1,218",.,.,.,"15,973","44,265"
FZ92F,"Malignant Gastrointestinal Tract Disorders with Single Intervention, with CC Score 0-2","7,103","7,065","64,201","9,492","15,963","3,208",.,.,.,.,.,.,"17,264",.,"8,750",.,"20,893","153,940"
FZ92G,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 9+",.,"13,996","10,007",.,"10,975",.,.,.,.,.,.,.,.,.,.,.,.,"34,978"
FZ92H,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 5-8","10,133","7,467","27,788",.,"9,658",.,.,.,.,.,.,.,.,.,"2,198",.,"31,124","88,369"
FZ92J,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 3-4","6,763","1,604","78,825",936,"25,900","1,167",.,.,"5,326",.,.,.,"11,354",.,.,.,"46,831","178,706"
FZ92K,"Malignant Gastrointestinal Tract Disorders without Interventions, with CC Score 0-2","9,817","23,123","231,576","3,293","60,076","2,723",.,.,.,.,"4,660",.,"1,065",.,"3,652",.,"65,100","405,085"
FZ93A,"Endoscopic Insertion of Gastrostomy Tube, 19 years and over","1,494","3,352","2,065",.,376,.,.,.,.,.,.,.,.,.,.,.,.,"7,287"
FZ93B,"Endoscopic Insertion of Gastrostomy Tube, 18 years and under",747,.,.,.,.,.,.,.,.,.,.,.,"13,349",.,.,.,"1,613","15,709"
FZ94Z,"Endoscopic Insertion of, Gastrojejunostomy or Jejunostomy Tube","2,241",.,"1,076",.,.,.,.,.,.,.,.,.,"1,976",.,.,.,.,"5,292"
FZ95D,"Endoscopic, Sclerotherapy or Rubber Band Ligation, of Lesion of Upper Gastrointestinal Tract, with CC Score 0-2","1,494",.,.,.,"1,751","1,114",.,.,.,.,.,.,"12,354",.,.,.,.,"16,714"
FZ96Z,Insertion of Neurostimulator for Treatment of Faecal Incontinence,.,.,"59,769",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"59,769"
FZ97Z,Insertion of Neurostimulator Electrodes for Treatment of Faecal Incontinence,.,.,"1,639",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,639"
FZ98Z,Maintenance of Gastric Band for Obesity,.,.,.,.,.,.,.,.,.,.,"4,620",.,.,.,.,.,.,"4,620"
GA03C,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 4+",.,.,"6,505",.,.,.,.,.,.,.,"174,950",.,.,.,.,.,.,"181,455"
GA03D,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2-3",.,.,"3,530",.,.,.,.,.,.,.,"287,936",.,.,.,.,.,.,"291,466"
GA03E,"Very Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1",.,.,"8,667",.,.,.,.,.,.,.,"261,388",.,.,.,.,.,.,"270,055"
GA04C,"Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,"123,899",.,"9,408",.,.,.,.,"133,307"
GA04D,"Complex Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2","6,017",.,.,.,"3,512",.,.,.,.,.,"179,395",.,.,.,.,.,.,"188,924"
GA05C,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+",.,.,.,.,.,"5,609",.,.,.,.,"150,780",.,.,.,.,.,"7,812","164,201"
GA05D,"Very Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,"328,895",.,.,.,.,.,"13,251","342,146"
GA06C,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 2+",.,.,.,.,.,"5,422",.,.,.,.,"41,197",.,.,.,.,.,"8,493","55,112"
GA06D,"Major Open, Hepatobiliary or Pancreatic Procedures, with CC Score 0-1","3,340",.,"1,545","5,884",.,.,.,.,.,.,"52,843",.,"9,351",.,.,.,"8,968","81,930"
GA07C,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 3+","5,571","26,603","6,181",.,"6,775","6,336",.,.,.,.,"36,050",.,.,.,.,.,"10,074","97,589"
GA07D,"Intermediate Open, Hepatobiliary or Pancreatic Procedures, with CC Score 1-2",.,"6,904","20,097",.,"26,837","4,102",.,.,.,.,"168,761",.,"1,938",.,"8,062",.,"10,006","246,708"
