HRG,Spec,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal Victoria,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,N. Ireland Total FCEs
EB14D,100,Other Acquired Cardiac Conditions with CC Score 3-5,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
EB14D,300,Other Acquired Cardiac Conditions with CC Score 3-5,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,1,.,2
EB14D,320,Other Acquired Cardiac Conditions with CC Score 3-5,.,.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
EB14D,361,Other Acquired Cardiac Conditions with CC Score 3-5,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
EB14D,370,Other Acquired Cardiac Conditions with CC Score 3-5,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
EB14D,800,Other Acquired Cardiac Conditions with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
EB14E,300,Other Acquired Cardiac Conditions with CC Score 0-2,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,.,5,.,7
EB14E,320,Other Acquired Cardiac Conditions with CC Score 0-2,1,.,.,.,.,2,.,.,.,.,.,.,1,.,.,.,.,.,4
EB14E,370,Other Acquired Cardiac Conditions with CC Score 0-2,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
EB15C,300,Primary Pulmonary Hypertension with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
EC01A,140,"Congenital Cardiac Surgery with Intervention Score 58 or less, with Diagnosis Score 64 or less",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,2
EC01A,300,"Congenital Cardiac Surgery with Intervention Score 58 or less, with Diagnosis Score 64 or less",.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,.,2,.,6
EC01A,320,"Congenital Cardiac Surgery with Intervention Score 58 or less, with Diagnosis Score 64 or less",3,.,.,2,.,7,.,.,.,.,2,.,53,.,.,5,.,.,72
EC01B,320,"Congenital Cardiac Surgery with Intervention Score 58 or less, with Diagnosis Score 65-117",1,.,.,1,.,.,.,.,.,.,.,.,2,.,.,.,.,.,4
FZ12M,100,"Major General Abdominal Procedures, 19 years and over, with CC Score 6-9",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
FZ12N,101,"Major General Abdominal Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12P,100,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,1,.,.,3,1,.,2,.,2,.,.,.,.,.,.,.,.,9
FZ12P,300,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,2
FZ12P,502,"Major General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
FZ12Q,100,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",3,4,.,1,5,6,3,1,.,2,3,2,1,1,2,1,7,.,42
FZ12Q,101,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
FZ12Q,160,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
FZ12Q,300,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2,.,3
FZ12Q,303,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12Q,340,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ12Q,502,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,1,.,.,.,.,1,.,.,.,1,.,.,.,3
FZ12Q,823,"Major General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ12S,100,"Major General Abdominal Procedures, between 2 and 18 years, with CC Score 0",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ12S,171,"Major General Abdominal Procedures, between 2 and 18 years, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,2
FZ13C,100,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 19 years and over",1,1,.,2,2,7,2,.,.,.,4,.,1,.,.,1,3,.,24
FZ13C,300,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 19 years and over",.,.,.,1,.,4,24,.,.,12,.,.,40,.,1,.,86,.,168
FZ13C,301,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 19 years and over",.,1,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,4
FZ13C,303,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 19 years and over",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ13C,370,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 19 years and over",.,5,.,262,.,.,.,.,.,.,.,.,.,.,.,.,.,.,267
FZ13C,430,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
FZ13C,502,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 19 years and over",19,20,.,3,7,11,.,.,.,3,20,.,.,.,25,.,1,.,109
FZ13C,800,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 19 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,10,.,11
FZ13C,810,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
FZ13D,100,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1
FZ13D,502,"Minor Therapeutic or Diagnostic, General Abdominal Procedures, 18 years and under",.,.,.,.,2,.,.,.,.,.,.,.,.,.,3,.,.,.,5
FZ17D,100,"Abdominal Hernia Procedures, 18 years and under",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ17D,171,"Abdominal Hernia Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9,.,9
FZ17F,100,"Abdominal Hernia Procedures, 19 years and over, with CC Score 1-3",.,.,.,.,.,1,.,.,.,.,1,.,.,.,.,.,.,.,2
FZ17G,100,"Abdominal Hernia Procedures, 19 years and over, with CC Score 0",1,5,.,1,6,4,.,1,.,8,2,.,1,6,2,4,3,.,44
FZ17G,101,"Abdominal Hernia Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,2
FZ18E,100,"Inguinal, Umbilical or Femoral Hernia Procedures, between 2 and 18 years",1,2,.,.,.,3,1,.,.,3,.,.,.,.,1,.,2,.,13
FZ18E,101,"Inguinal, Umbilical or Femoral Hernia Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
FZ18E,171,"Inguinal, Umbilical or Femoral Hernia Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,22,.,27
FZ18F,171,"Inguinal, Umbilical or Femoral Hernia Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,2,.,6
FZ18H,100,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 3-5",.,2,.,.,.,.,1,.,.,2,.,1,.,.,1,.,.,.,7
FZ18J,100,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 1-2",2,7,.,.,6,4,1,4,.,16,10,.,.,7,3,7,16,.,83
FZ18J,101,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,.,.,.,.,.,4,.,.,.,.,.,.,.,.,4
FZ18K,100,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 0",100,89,.,3,84,73,9,23,.,213,74,24,8,74,41,54,114,1,984
FZ18K,101,"Inguinal, Umbilical or Femoral Hernia Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,56,1,.,.,.,.,.,.,.,57
FZ19A,100,"Herniotomy Procedures, 2 years and over",2,.,.,.,.,6,.,.,.,1,1,.,.,.,1,.,.,.,11
FZ19A,171,"Herniotomy Procedures, 2 years and over",.,.,.,.,.,.,.,.,.,.,.,.,23,.,.,.,59,.,82
FZ19B,171,"Herniotomy Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,18,.,.,.,11,.,29
FZ20J,130,"Appendicectomy Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
FZ21B,100,"Major Anal Procedures, 18 years and under",.,.,.,.,.,.,.,1,.,.,.,.,.,1,.,.,.,.,2
FZ21C,100,"Major Anal Procedures, 19 years and over, with CC Score 1+",.,3,.,1,2,1,.,5,.,.,1,.,2,3,.,.,1,.,19
FZ21D,100,"Major Anal Procedures, 19 years and over, with CC Score 0",16,14,.,.,19,14,1,15,.,4,11,.,4,14,1,2,14,.,129
FZ22B,100,"Intermediate Anal Procedures, 18 years and under",2,1,.,.,2,3,1,1,.,1,.,1,1,4,.,2,2,.,21
FZ22B,171,"Intermediate Anal Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,3,.,14
FZ22D,100,"Intermediate Anal Procedures, 19 years and over, with CC Score 1-2",1,6,.,1,4,4,3,3,.,11,2,.,1,8,.,2,9,.,55
FZ22E,100,"Intermediate Anal Procedures, 19 years and over, with CC Score 0",29,71,.,4,50,66,45,32,.,63,27,10,16,37,7,20,65,.,542
FZ22E,300,"Intermediate Anal Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
FZ22E,502,"Intermediate Anal Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
FZ23A,100,"Minor Anal Procedures, 19 years and over",59,121,.,3,103,46,34,18,.,49,9,11,23,70,87,123,49,14,819
FZ23A,300,"Minor Anal Procedures, 19 years and over",28,.,.,3,.,.,.,.,.,.,.,.,2,.,2,.,1,.,36
FZ23A,301,"Minor Anal Procedures, 19 years and over",.,5,.,.,.,1,.,.,.,.,.,.,.,3,.,.,.,2,11
FZ23A,361,"Minor Anal Procedures, 19 years and over",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ23A,502,"Minor Anal Procedures, 19 years and over",1,1,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,3
FZ23B,100,"Minor Anal Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1
FZ23B,171,"Minor Anal Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2
FZ24E,120,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
FZ24E,171,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,5
FZ24E,300,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ24F,171,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,15,.,.,.,.,.,15
FZ24G,100,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 3+",.,3,.,.,1,2,.,.,.,.,.,.,.,.,.,.,.,4,10
FZ24G,172,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 3+",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,2
FZ24G,300,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 3+",.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,1,.,3
FZ24G,301,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 3+",.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,26
FZ24H,100,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 1-2",.,16,.,2,5,5,.,2,.,1,.,.,.,1,.,.,.,4,36
FZ24H,120,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,.,1,2,.,.,.,.,.,1,.,.,1,.,.,5
FZ24H,172,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,73,.,.,.,.,.,73
FZ24H,300,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 1-2",7,.,.,5,1,.,.,3,.,1,1,.,8,.,.,.,1,.,27
FZ24H,301,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 1-2",.,27,.,.,.,4,2,.,.,.,.,.,.,.,.,.,.,18,51
FZ24J,100,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 0",.,45,.,4,17,11,.,2,.,.,1,.,2,.,.,.,.,8,90
FZ24J,120,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 0",1,1,.,.,.,6,4,.,.,.,.,.,9,.,.,.,.,.,21
FZ24J,172,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,44,.,.,.,.,.,44
FZ24J,300,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 0",33,.,.,57,6,.,.,10,.,.,.,.,5,.,1,.,14,.,126
FZ24J,301,"Major Therapeutic Endoscopic, Upper or Lower Gastrointestinal Tract Procedures, 19 years and over, with CC Score 0",.,40,.,.,.,2,.,.,.,.,.,.,.,1,.,.,.,40,83
FZ27D,100,"Intermediate Therapeutic General Abdominal Procedures, 18 years and under",.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,1,.,3
FZ27D,160,"Intermediate Therapeutic General Abdominal Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,.,2
FZ27D,171,"Intermediate Therapeutic General Abdominal Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,2,.,6
FZ27F,100,"Intermediate Therapeutic General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,.,.,.,2
FZ27F,502,"Intermediate Therapeutic General Abdominal Procedures, 19 years and over, with CC Score 1-2",.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,2
FZ27G,100,"Intermediate Therapeutic General Abdominal Procedures, 19 years and over, with CC Score 0",1,.,.,.,2,2,1,.,.,2,8,1,.,1,1,.,3,.,22
FZ27G,160,"Intermediate Therapeutic General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
FZ27G,330,"Intermediate Therapeutic General Abdominal Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ27G,502,"Intermediate Therapeutic General Abdominal Procedures, 19 years and over, with CC Score 0",.,1,.,.,2,2,.,.,.,.,2,.,.,.,2,.,.,.,9
FZ36Q,100,"Gastrointestinal Infections without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,5
FZ36Q,300,"Gastrointestinal Infections without Interventions, with CC Score 0-1",1,.,.,.,.,1,.,.,.,.,.,.,9,.,1,.,3,.,15
FZ36Q,301,"Gastrointestinal Infections without Interventions, with CC Score 0-1",.,.,.,.,.,1,1,.,.,.,.,.,.,.,.,.,.,.,2
FZ36Q,370,"Gastrointestinal Infections without Interventions, with CC Score 0-1",.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ36Q,400,"Gastrointestinal Infections without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
FZ36Q,800,"Gastrointestinal Infections without Interventions, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ37P,100,"Inflammatory Bowel Disease without Interventions, with CC Score 5+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
FZ37P,370,"Inflammatory Bowel Disease without Interventions, with CC Score 5+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ37R,100,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,.,.,.,.,3,.,.,.,.,.,.,.,1,.,.,2,.,6
FZ37R,300,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,.,.,.,.,.,7,.,.,17,.,.,14,.,.,.,4,.,42
FZ37R,320,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
FZ37R,410,"Inflammatory Bowel Disease without Interventions, with CC Score 1-2",.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5
FZ37S,100,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,99,.,102
FZ37S,300,"Inflammatory Bowel Disease without Interventions, with CC Score 0",262,.,.,.,.,91,69,.,.,34,.,.,"1,133",.,103,.,344,.,"2,036"
FZ37S,301,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,.,.,.,.,18,.,.,.,.,.,.,.,.,.,.,.,.,18
FZ37S,303,"Inflammatory Bowel Disease without Interventions, with CC Score 0",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2
FZ37S,400,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
FZ37S,502,"Inflammatory Bowel Disease without Interventions, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,.,7
FZ38N,361,"Gastrointestinal Bleed without Interventions, with CC Score 5-8",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ38P,100,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",1,1,.,.,.,.,1,1,.,.,.,.,.,.,2,1,1,.,8
FZ38P,300,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",2,.,.,.,.,.,.,.,.,1,2,.,1,.,.,.,1,.,7
FZ38P,301,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",.,1,.,.,.,.,1,.,.,.,.,.,.,1,.,.,.,1,4
FZ38P,370,"Gastrointestinal Bleed without Interventions, with CC Score 0-4",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ42A,300,"Wireless Capsule Endoscopy, 19 years and over",25,.,.,.,.,.,1,.,.,.,.,.,36,.,.,.,33,.,95
FZ42A,301,"Wireless Capsule Endoscopy, 19 years and over",.,.,.,.,.,.,35,.,.,.,.,.,.,.,.,.,.,.,35
FZ42A,361,"Wireless Capsule Endoscopy, 19 years and over",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ42B,300,"Wireless Capsule Endoscopy, 18 years and under",1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,.,5
FZ42B,301,"Wireless Capsule Endoscopy, 18 years and under",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ49F,100,"Nutritional Disorders without Interventions, with CC Score 6+",.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
FZ49G,100,"Nutritional Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1,.,2
FZ49G,300,"Nutritional Disorders without Interventions, with CC Score 2-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1
FZ49H,100,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,1,.,.,.,.,.,1,.,.,1,.,.,3
FZ49H,191,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,.,7
FZ49H,300,"Nutritional Disorders without Interventions, with CC Score 0-1",1,.,.,.,.,3,1,.,.,1,.,.,5,.,.,.,5,.,16
FZ49H,301,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,3
FZ49H,361,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,4
FZ49H,400,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
FZ49H,410,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ49H,430,"Nutritional Disorders without Interventions, with CC Score 0-1",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,3
FZ50Z,100,"Intermediate Large Intestine Procedures, 19 years and over",4,34,.,2,17,34,4,5,.,7,11,.,19,6,10,15,4,3,175
FZ50Z,101,"Intermediate Large Intestine Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2
FZ50Z,301,"Intermediate Large Intestine Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
FZ51Z,100,"Diagnostic Colonoscopy, 19 years and over",236,440,.,339,244,219,147,231,.,667,146,.,320,290,98,73,448,246,"4,144"
FZ51Z,300,"Diagnostic Colonoscopy, 19 years and over",428,1,.,376,75,1,2,129,.,127,97,.,203,.,114,42,59,.,"1,654"
FZ51Z,301,"Diagnostic Colonoscopy, 19 years and over",.,216,.,.,.,74,249,.,.,.,.,.,.,482,.,.,.,307,"1,328"
FZ52Z,100,"Diagnostic Colonoscopy with Biopsy, 19 years and over",230,300,.,111,254,83,43,111,.,184,45,1,143,114,42,37,131,85,"1,914"
FZ52Z,300,"Diagnostic Colonoscopy with Biopsy, 19 years and over",536,3,.,244,97,.,.,66,.,117,162,.,265,.,119,20,96,.,"1,725"
FZ52Z,301,"Diagnostic Colonoscopy with Biopsy, 19 years and over",.,210,.,.,.,71,147,.,.,.,.,.,.,192,.,.,.,197,817
FZ53Z,100,"Therapeutic Colonoscopy, 19 years and over",227,278,.,84,185,136,65,146,.,256,53,.,144,162,84,66,186,164,"2,236"
FZ53Z,300,"Therapeutic Colonoscopy, 19 years and over",733,2,.,221,48,.,6,159,.,56,77,.,136,.,127,50,70,.,"1,685"
FZ53Z,301,"Therapeutic Colonoscopy, 19 years and over",.,155,.,.,.,102,136,.,.,.,.,.,.,241,.,.,.,297,931
FZ54Z,100,"Diagnostic Flexible Sigmoidoscopy, 19 years and over",136,212,.,163,102,135,107,138,.,273,98,.,182,154,381,331,547,126,"3,085"
FZ54Z,300,"Diagnostic Flexible Sigmoidoscopy, 19 years and over",280,1,.,228,26,2,.,36,.,64,99,.,89,.,71,11,106,.,"1,013"
FZ54Z,301,"Diagnostic Flexible Sigmoidoscopy, 19 years and over",.,69,.,.,.,44,89,.,.,.,.,.,.,188,.,.,.,56,446
FZ54Z,361,"Diagnostic Flexible Sigmoidoscopy, 19 years and over",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
FZ54Z,430,"Diagnostic Flexible Sigmoidoscopy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,.,14
FZ55Z,100,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",57,76,.,41,44,48,29,24,.,41,16,.,74,36,41,44,57,28,656
FZ55Z,300,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",128,1,.,122,14,.,.,4,.,31,39,.,94,.,22,3,32,.,490
FZ55Z,301,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",.,56,.,.,.,16,26,.,.,.,.,.,.,36,.,.,.,30,164
FZ55Z,430,"Diagnostic Flexible Sigmoidoscopy with Biopsy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,2
FZ56Z,100,"Therapeutic Flexible Sigmoidoscopy, 19 years and over",13,29,.,20,16,32,13,25,.,38,13,.,25,34,63,49,48,35,453
FZ56Z,300,"Therapeutic Flexible Sigmoidoscopy, 19 years and over",59,.,.,48,12,.,.,10,.,11,15,.,14,.,14,.,24,.,207
FZ56Z,301,"Therapeutic Flexible Sigmoidoscopy, 19 years and over",.,20,.,.,.,17,26,.,.,.,.,.,.,55,.,.,.,27,145
FZ57Z,100,"Diagnostic or Therapeutic, Rigid Sigmoidoscopy, 19 years and over",2,.,.,.,4,1,3,.,.,6,.,.,.,.,4,2,2,.,24
FZ57Z,300,"Diagnostic or Therapeutic, Rigid Sigmoidoscopy, 19 years and over",.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,1,.,.,3
FZ57Z,301,"Diagnostic or Therapeutic, Rigid Sigmoidoscopy, 19 years and over",.,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,2
FZ57Z,502,"Diagnostic or Therapeutic, Rigid Sigmoidoscopy, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1
FZ58A,100,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",6,7,.,3,1,3,2,5,.,3,.,.,3,4,2,1,7,1,48
FZ58A,171,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,9,.,20
FZ58A,300,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",15,.,.,10,1,.,.,1,.,3,8,.,17,.,2,.,8,.,65
FZ58A,301,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,7,.,.,.,1,4,.,.,.,.,.,.,8,.,.,.,1,21
FZ58A,420,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,.,9
FZ58B,171,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,.,3
FZ58B,420,"Endoscopic or Intermediate, Lower Gastrointestinal Tract Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,.,1
FZ59Z,100,"Intermediate Upper Gastrointestinal Tract Procedures, 19 years and over",.,.,.,2,.,.,1,.,.,.,.,.,.,.,1,2,.,.,6
